"Plot Title:  20849268"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849268, SEN S/N: 20849268, LBL: AT)","RH, % (LGR S/N: 20849268, SEN S/N: 20849268, LBL: RH)","Coupler Detached (LGR S/N: 20849268)","Coupler Attached (LGR S/N: 20849268)","Host Connected (LGR S/N: 20849268)","Stopped (LGR S/N: 20849268)","End Of File (LGR S/N: 20849268)"
2886,09.18.20 klo 02.30.00 ip.,3.494,93.211,,,,,
2887,09.18.20 klo 03.00.00 ip.,3.665,92.698,,,,,
2888,09.18.20 klo 03.30.00 ip.,5.553,86.447,,,,,
2889,09.18.20 klo 04.00.00 ip.,3.622,92.405,,,,,
2890,09.18.20 klo 04.30.00 ip.,3.451,91.844,,,,,
2891,09.18.20 klo 05.00.00 ip.,3.579,91.770,,,,,
2892,09.18.20 klo 05.30.00 ip.,3.665,89.841,,,,,
2893,09.18.20 klo 06.00.00 ip.,3.022,92.430,,,,,
2894,09.18.20 klo 06.30.00 ip.,2.292,94.872,,,,,
2895,09.18.20 klo 07.00.00 ip.,2.807,90.501,,,,,
2896,09.18.20 klo 07.30.00 ip.,2.421,92.991,,,,,
2897,09.18.20 klo 08.00.00 ip.,2.507,93.162,,,,,
2898,09.18.20 klo 08.30.00 ip.,2.464,92.137,,,,,
2899,09.18.20 klo 09.00.00 ip.,2.035,93.968,,,,,
2900,09.18.20 klo 09.30.00 ip.,2.035,92.967,,,,,
2901,09.18.20 klo 10.00.00 ip.,1.820,94.750,,,,,
2902,09.18.20 klo 10.30.00 ip.,1.306,96.166,,,,,
2903,09.18.20 klo 11.00.00 ip.,1.520,95.702,,,,,
2904,09.18.20 klo 11.30.00 ip.,1.563,95.653,,,,,
2905,09.19.20 klo 12.00.00 ap.,1.349,96.288,,,,,
2906,09.19.20 klo 12.30.00 ap.,1.477,93.602,,,,,
2907,09.19.20 klo 01.00.00 ap.,1.434,94.628,,,,,
2908,09.19.20 klo 01.30.00 ap.,1.349,95.116,,,,,
2909,09.19.20 klo 02.00.00 ap.,1.563,92.430,,,,,
2910,09.19.20 klo 02.30.00 ap.,1.649,89.890,,,,,
2911,09.19.20 klo 03.00.00 ap.,1.048,93.993,,,,,
2912,09.19.20 klo 03.30.00 ap.,1.563,90.061,,,,,
2913,09.19.20 klo 04.00.00 ap.,1.820,84.713,,,,,
2914,09.19.20 klo 04.30.00 ap.,1.820,83.639,,,,,
2915,09.19.20 klo 05.00.00 ap.,1.520,89.011,,,,,
2916,09.19.20 klo 05.30.00 ap.,1.692,85.617,,,,,
2917,09.19.20 klo 06.00.00 ap.,1.735,84.054,,,,,
2918,09.19.20 klo 06.30.00 ap.,1.820,88.132,,,,,
2919,09.19.20 klo 07.00.00 ap.,2.035,83.346,,,,,
2920,09.19.20 klo 07.30.00 ap.,1.992,82.589,,,,,
2921,09.19.20 klo 08.00.00 ap.,1.992,79.292,,,,,
2922,09.19.20 klo 08.30.00 ap.,1.649,77.534,,,,,
2923,09.19.20 klo 09.00.00 ap.,1.692,79.829,,,,,
2924,09.19.20 klo 09.30.00 ap.,1.606,79.829,,,,,
2925,09.19.20 klo 10.00.00 ap.,1.735,77.387,,,,,
2926,09.19.20 klo 10.30.00 ap.,1.820,73.407,,,,,
2927,09.19.20 klo 11.00.00 ap.,1.906,75.238,,,,,
2928,09.19.20 klo 11.30.00 ap.,2.550,73.236,,,,,
2929,09.19.20 klo 12.00.00 ip.,2.121,74.896,,,,,
2930,09.19.20 klo 12.30.00 ip.,2.121,72.943,,,,,
2931,09.19.20 klo 01.00.00 ip.,3.365,67.448,,,,,
2932,09.19.20 klo 01.30.00 ip.,3.537,70.818,,,,,
2933,09.19.20 klo 02.00.00 ip.,3.708,69.402,,,,,
2934,09.19.20 klo 02.30.00 ip.,1.735,76.313,,,,,
2935,09.19.20 klo 03.00.00 ip.,2.035,74.872,,,,,
2936,09.19.20 klo 03.30.00 ip.,3.150,70.867,,,,,
2937,09.19.20 klo 04.00.00 ip.,5.038,69.573,,,,,
2938,09.19.20 klo 04.30.00 ip.,6.239,64.982,,,,,
2939,09.19.20 klo 05.00.00 ip.,5.081,68.010,,,,,
2940,09.19.20 klo 05.30.00 ip.,4.738,67.766,,,,,
2941,09.19.20 klo 06.00.00 ip.,3.794,71.038,,,,,
2942,09.19.20 klo 06.30.00 ip.,3.494,70.549,,,,,
2943,09.19.20 klo 07.00.00 ip.,1.477,76.850,,,,,
2944,09.19.20 klo 07.30.00 ip.,1.134,83.565,,,,,
2945,09.19.20 klo 08.00.00 ip.,0.362,86.203,,,,,
2946,09.19.20 klo 08.30.00 ip.,-0.325,90.525,,,,,
2947,09.19.20 klo 09.00.00 ip.,-0.711,92.015,,,,,
2948,09.19.20 klo 09.30.00 ip.,-0.153,92.015,,,,,
2949,09.19.20 klo 10.00.00 ip.,0.319,88.376,,,,,
2950,09.19.20 klo 10.30.00 ip.,0.104,90.989,,,,,
2951,09.19.20 klo 11.00.00 ip.,-0.024,93.260,,,,,
2952,09.19.20 klo 11.30.00 ip.,-0.024,94.530,,,,,
2953,09.20.20 klo 12.00.00 ap.,-0.110,95.531,,,,,
2954,09.20.20 klo 12.30.00 ap.,0.791,89.817,,,,,
2955,09.20.20 klo 01.00.00 ap.,0.705,89.426,,,,,
2956,09.20.20 klo 01.30.00 ap.,0.834,86.960,,,,,
2957,09.20.20 klo 02.00.00 ap.,0.748,88.010,,,,,
2958,09.20.20 klo 02.30.00 ap.,1.005,87.546,,,,,
2959,09.20.20 klo 03.00.00 ap.,1.306,85.739,,,,,
2960,09.20.20 klo 03.30.00 ap.,1.692,84.249,,,,,
2961,09.20.20 klo 04.00.00 ap.,2.421,83.419,,,,,
2962,09.20.20 klo 04.30.00 ap.,2.207,85.128,,,,,
2963,09.20.20 klo 05.00.00 ap.,1.820,87.937,,,,,
2964,09.20.20 klo 05.30.00 ap.,2.164,86.447,,,,,
2965,09.20.20 klo 06.00.00 ap.,2.035,85.470,,,,,
2966,09.20.20 klo 06.30.00 ap.,1.692,86.813,,,,,
2967,09.20.20 klo 07.00.00 ap.,1.649,87.277,,,,,
2968,09.20.20 klo 07.30.00 ap.,1.863,86.545,,,,,
2969,09.20.20 klo 08.00.00 ap.,1.606,90.085,,,,,
2970,09.20.20 klo 08.30.00 ap.,1.649,91.893,,,,,
2971,09.20.20 klo 09.00.00 ap.,1.563,93.675,,,,,
2972,09.20.20 klo 09.30.00 ap.,2.207,90.330,,,,,
2973,09.20.20 klo 10.00.00 ap.,2.807,88.645,,,,,
2974,09.20.20 klo 10.30.00 ap.,2.807,88.034,,,,,
2975,09.20.20 klo 11.00.00 ap.,2.979,90.085,,,,,
2976,09.20.20 klo 11.30.00 ap.,3.665,90.159,,,,,
2977,09.20.20 klo 12.00.00 ip.,4.395,84.371,,,,,
2978,09.20.20 klo 12.30.00 ip.,4.695,75.507,,,,,
2979,09.20.20 klo 01.00.00 ip.,5.253,73.236,,,,,
2980,09.20.20 klo 01.30.00 ip.,4.008,86.007,,,,,
2981,09.20.20 klo 02.00.00 ip.,4.523,81.880,,,,,
2982,09.20.20 klo 02.30.00 ip.,4.609,83.077,,,,,
2983,09.20.20 klo 03.00.00 ip.,4.352,85.495,,,,,
2984,09.20.20 klo 03.30.00 ip.,4.223,80.024,,,,,
2985,09.20.20 klo 04.00.00 ip.,5.081,80.342,,,,,
2986,09.20.20 klo 04.30.00 ip.,4.695,78.779,,,,,
2987,09.20.20 klo 05.00.00 ip.,4.952,79.267,,,,,
2988,09.20.20 klo 05.30.00 ip.,4.266,80.879,,,,,
2989,09.20.20 klo 06.00.00 ip.,2.035,87.375,,,,,
2990,09.20.20 klo 06.30.00 ip.,2.121,86.349,,,,,
2991,09.20.20 klo 07.00.00 ip.,2.335,86.276,,,,,
2992,09.20.20 klo 07.30.00 ip.,1.477,93.822,,,,,
2993,09.20.20 klo 08.00.00 ip.,0.362,99.145,,,,,
2994,09.20.20 klo 08.30.00 ip.,0.877,95.263,,,,,
2995,09.20.20 klo 09.00.00 ip.,1.091,93.871,,,,,
2996,09.20.20 klo 09.30.00 ip.,1.048,92.943,,,,,
2997,09.20.20 klo 10.00.00 ip.,0.405,98.926,,,,,
2998,09.20.20 klo 10.30.00 ip.,0.533,97.802,,,,,
2999,09.20.20 klo 11.00.00 ip.,0.491,97.973,,,,,
3000,09.20.20 klo 11.30.00 ip.,0.491,97.143,,,,,
3001,09.21.20 klo 12.00.00 ap.,0.920,95.238,,,,,
3002,09.21.20 klo 12.30.00 ap.,0.962,96.825,,,,,
3003,09.21.20 klo 01.00.00 ap.,0.877,98.755,,,,,
3004,09.21.20 klo 01.30.00 ap.,0.834,97.460,,,,,
3005,09.21.20 klo 02.00.00 ap.,0.920,97.118,,,,,
3006,09.21.20 klo 02.30.00 ap.,1.563,92.650,,,,,
3007,09.21.20 klo 03.00.00 ap.,1.005,96.801,,,,,
3008,09.21.20 klo 03.30.00 ap.,1.134,95.946,,,,,
3009,09.21.20 klo 04.00.00 ap.,1.220,94.017,,,,,
3010,09.21.20 klo 04.30.00 ap.,1.520,90.183,,,,,
3011,09.21.20 klo 05.00.00 ap.,1.220,91.844,,,,,
3012,09.21.20 klo 05.30.00 ap.,1.220,89.866,,,,,
3013,09.21.20 klo 06.00.00 ap.,1.134,89.719,,,,,
3014,09.21.20 klo 06.30.00 ap.,1.177,91.648,,,,,
3015,09.21.20 klo 07.00.00 ap.,1.220,92.845,,,,,
3016,09.21.20 klo 07.30.00 ap.,1.048,93.602,,,,,
3017,09.21.20 klo 08.00.00 ap.,1.306,92.357,,,,,
3018,09.21.20 klo 08.30.00 ap.,0.533,96.679,,,,,
3019,09.21.20 klo 09.00.00 ap.,0.533,98.632,,,,,
3020,09.21.20 klo 09.30.00 ap.,0.662,97.753,,,,,
3021,09.21.20 klo 10.00.00 ap.,0.705,96.484,,,,,
3022,09.21.20 klo 10.30.00 ap.,0.834,96.068,,,,,
3023,09.21.20 klo 11.00.00 ap.,1.177,96.215,,,,,
3024,09.21.20 klo 11.30.00 ap.,1.520,96.093,,,,,
3025,09.21.20 klo 12.00.00 ip.,2.121,96.190,,,,,
3026,09.21.20 klo 12.30.00 ip.,2.636,94.408,,,,,
3027,09.21.20 klo 01.00.00 ip.,2.893,95.043,,,,,
3028,09.21.20 klo 01.30.00 ip.,6.068,81.026,,,,,
3029,09.21.20 klo 02.00.00 ip.,7.483,76.923,,,,,
3030,09.21.20 klo 02.30.00 ip.,6.368,81.221,,,,,
3031,09.21.20 klo 03.00.00 ip.,8.727,72.430,,,,,
3032,09.21.20 klo 03.30.00 ip.,8.599,73.846,,,,,
3033,09.21.20 klo 04.00.00 ip.,8.513,68.962,,,,,
3034,09.21.20 klo 04.30.00 ip.,6.582,73.797,,,,,
3035,09.21.20 klo 05.00.00 ip.,4.866,84.811,,,,,
3036,09.21.20 klo 05.30.00 ip.,4.695,86.789,,,,,
3037,09.21.20 klo 06.00.00 ip.,4.437,85.006,,,,,
3038,09.21.20 klo 06.30.00 ip.,4.094,87.790,,,,,
3039,09.21.20 klo 07.00.00 ip.,3.451,91.355,,,,,
3040,09.21.20 klo 07.30.00 ip.,3.150,92.698,,,,,
3041,09.21.20 klo 08.00.00 ip.,2.936,93.016,,,,,
3042,09.21.20 klo 08.30.00 ip.,2.335,94.579,,,,,
3043,09.21.20 klo 09.00.00 ip.,2.593,95.629,,,,,
3044,09.21.20 klo 09.30.00 ip.,2.550,96.288,,,,,
3045,09.21.20 klo 10.00.00 ip.,1.778,97.241,,,,,
3046,09.21.20 klo 10.30.00 ip.,2.078,96.459,,,,,
3047,09.21.20 klo 11.00.00 ip.,2.121,93.431,,,,,
3048,09.21.20 klo 11.30.00 ip.,1.992,93.944,,,,,
3049,09.22.20 klo 12.00.00 ap.,2.078,91.966,,,,,
3050,09.22.20 klo 12.30.00 ap.,1.906,93.578,,,,,
3051,09.22.20 klo 01.00.00 ap.,1.606,94.969,,,,,
3052,09.22.20 klo 01.30.00 ap.,1.306,96.777,,,,,
3053,09.22.20 klo 02.00.00 ap.,1.091,97.729,,,,,
3054,09.22.20 klo 02.30.00 ap.,0.576,99.536,,,,,
3055,09.22.20 klo 03.00.00 ap.,0.362,100.000,,,,,
3056,09.22.20 klo 03.30.00 ap.,0.448,99.536,,,,,
3057,09.22.20 klo 04.00.00 ap.,0.491,99.487,,,,,
3058,09.22.20 klo 04.30.00 ap.,0.405,99.853,,,,,
3059,09.22.20 klo 05.00.00 ap.,0.448,99.267,,,,,
3060,09.22.20 klo 05.30.00 ap.,0.448,99.438,,,,,
3061,09.22.20 klo 06.00.00 ap.,0.362,99.243,,,,,
3062,09.22.20 klo 06.30.00 ap.,0.190,100.000,,,,,
3063,09.22.20 klo 07.00.00 ap.,0.190,100.000,,,,,
3064,09.22.20 klo 07.30.00 ap.,0.233,99.683,,,,,
3065,09.22.20 klo 08.00.00 ap.,0.233,99.609,,,,,
3066,09.22.20 klo 08.30.00 ap.,0.190,99.560,,,,,
3067,09.22.20 klo 09.00.00 ap.,0.405,96.532,,,,,
3068,09.22.20 klo 09.30.00 ap.,0.705,92.821,,,,,
3069,09.22.20 klo 10.00.00 ap.,0.233,99.121,,,,,
3070,09.22.20 klo 10.30.00 ap.,0.448,97.265,,,,,
3071,09.22.20 klo 11.00.00 ap.,1.306,93.162,,,,,
3072,09.22.20 klo 11.30.00 ap.,1.434,90.940,,,,,
3073,09.22.20 klo 12.00.00 ip.,1.906,87.497,,,,,
3074,09.22.20 klo 12.30.00 ip.,1.863,91.551,,,,,
3075,09.22.20 klo 01.00.00 ip.,1.820,92.332,,,,,
3076,09.22.20 klo 01.30.00 ip.,1.906,90.720,,,,,
3077,09.22.20 klo 02.00.00 ip.,1.477,92.283,,,,,
3078,09.22.20 klo 02.30.00 ip.,1.477,91.258,,,,,
3079,09.22.20 klo 03.00.00 ip.,2.078,87.643,,,,,
3080,09.22.20 klo 03.30.00 ip.,1.992,86.593,,,,,
3081,09.22.20 klo 04.00.00 ip.,2.335,84.737,,,,,
3082,09.22.20 klo 04.30.00 ip.,2.507,82.833,,,,,
3083,09.22.20 klo 05.00.00 ip.,3.665,80.977,,,,,
3084,09.22.20 klo 05.30.00 ip.,1.177,89.768,,,,,
3085,09.22.20 klo 06.00.00 ip.,0.748,94.164,,,,,
3086,09.22.20 klo 06.30.00 ip.,0.448,91.990,,,,,
3087,09.22.20 klo 07.00.00 ip.,0.405,88.498,,,,,
3088,09.22.20 klo 07.30.00 ip.,0.062,89.768,,,,,
3089,09.22.20 klo 08.00.00 ip.,0.276,85.739,,,,,
3090,09.22.20 klo 08.30.00 ip.,0.533,83.736,,,,,
3091,09.22.20 klo 09.00.00 ip.,0.104,84.908,,,,,
3092,09.22.20 klo 09.30.00 ip.,0.362,82.857,,,,,
3093,09.22.20 klo 10.00.00 ip.,0.405,82.784,,,,,
3094,09.22.20 klo 10.30.00 ip.,0.962,77.582,,,,,
3095,09.22.20 klo 11.00.00 ip.,1.177,76.117,,,,,
3096,09.22.20 klo 11.30.00 ip.,0.834,80.195,,,,,
3097,09.23.20 klo 12.00.00 ap.,0.705,78.730,,,,,
3098,09.23.20 klo 12.30.00 ap.,0.748,77.582,,,,,
3099,09.23.20 klo 01.00.00 ap.,0.104,81.050,,,,,
3100,09.23.20 klo 01.30.00 ap.,0.533,79.341,,,,,
3101,09.23.20 klo 02.00.00 ap.,0.448,79.731,,,,,
3102,09.23.20 klo 02.30.00 ap.,-0.024,82.369,,,,,
3103,09.23.20 klo 03.00.00 ap.,-0.539,85.885,,,,,
3104,09.23.20 klo 03.30.00 ap.,-0.453,84.737,,,,,
3105,09.23.20 klo 04.00.00 ap.,-0.239,79.878,,,,,
3106,09.23.20 klo 04.30.00 ap.,-1.526,85.079,,,,,
3107,09.23.20 klo 05.00.00 ap.,-1.097,82.906,,,,,
3108,09.23.20 klo 05.30.00 ap.,-0.453,80.513,,,,,
3109,09.23.20 klo 06.00.00 ap.,-0.882,88.181,,,,,
3110,09.23.20 klo 06.30.00 ap.,-0.625,85.861,,,,,
3111,09.23.20 klo 07.00.00 ap.,-0.410,82.808,,,,,
3112,09.23.20 klo 07.30.00 ap.,0.319,77.436,,,,,
3113,09.23.20 klo 08.00.00 ap.,0.147,78.877,,,,,
3114,09.23.20 klo 08.30.00 ap.,1.177,73.553,,,,,
3115,09.23.20 klo 09.00.00 ap.,0.920,77.582,,,,,
3116,09.23.20 klo 09.30.00 ap.,0.619,83.101,,,,,
3117,09.23.20 klo 10.00.00 ap.,0.791,88.791,,,,,
3118,09.23.20 klo 10.30.00 ap.,1.048,89.084,,,,,
3119,09.23.20 klo 11.00.00 ap.,1.220,89.792,,,,,
3120,09.23.20 klo 11.30.00 ap.,1.134,90.867,,,,,
3121,09.23.20 klo 12.00.00 ip.,1.048,93.797,,,,,
3122,09.23.20 klo 12.30.00 ip.,1.220,94.359,,,,,
3123,09.23.20 klo 01.00.00 ip.,1.306,95.580,,,,,
3124,09.23.20 klo 01.30.00 ip.,1.563,95.482,,,,,
3125,09.23.20 klo 02.00.00 ip.,1.477,97.289,,,,,
3126,09.23.20 klo 02.30.00 ip.,1.992,96.068,,,,,
3127,09.23.20 klo 03.00.00 ip.,1.820,98.144,,,,,
3128,09.23.20 klo 03.30.00 ip.,1.992,98.828,,,,,
3129,09.23.20 klo 04.00.00 ip.,2.078,99.536,,,,,
3130,09.23.20 klo 04.30.00 ip.,2.249,100.000,,,,,
3131,09.23.20 klo 05.00.00 ip.,2.464,100.000,,,,,
3132,09.23.20 klo 05.30.00 ip.,2.593,100.000,,,,,
3133,09.23.20 klo 06.00.00 ip.,2.679,100.000,,,,,
3134,09.23.20 klo 06.30.00 ip.,3.022,100.000,,,,,
3135,09.23.20 klo 07.00.00 ip.,3.279,100.000,,,,,
3136,09.23.20 klo 07.30.00 ip.,3.537,100.000,,,,,
3137,09.23.20 klo 08.00.00 ip.,3.794,100.000,,,,,
3138,09.23.20 klo 08.30.00 ip.,3.923,100.000,,,,,
3139,09.23.20 klo 09.00.00 ip.,4.051,100.000,,,,,
3140,09.23.20 klo 09.30.00 ip.,4.309,100.000,,,,,
3141,09.23.20 klo 10.00.00 ip.,4.395,99.145,,,,,
3142,09.23.20 klo 10.30.00 ip.,4.051,96.532,,,,,
3143,09.23.20 klo 11.00.00 ip.,4.609,86.740,,,,,
3144,09.23.20 klo 11.30.00 ip.,4.523,76.093,,,,,
3145,09.24.20 klo 12.00.00 ap.,4.566,66.178,,,,,
3146,09.24.20 klo 12.30.00 ap.,4.051,69.792,,,,,
3147,09.24.20 klo 01.00.00 ap.,4.738,64.200,,,,,
3148,09.24.20 klo 01.30.00 ap.,4.094,66.154,,,,,
3149,09.24.20 klo 02.00.00 ap.,3.408,69.939,,,,,
3150,09.24.20 klo 02.30.00 ap.,2.936,71.551,,,,,
3151,09.24.20 klo 03.00.00 ap.,2.464,76.166,,,,,
3152,09.24.20 klo 03.30.00 ap.,1.778,80.781,,,,,
3153,09.24.20 klo 04.00.00 ap.,1.177,87.106,,,,,
3154,09.24.20 klo 04.30.00 ap.,0.877,90.623,,,,,
3155,09.24.20 klo 05.00.00 ap.,0.662,92.430,,,,,
3156,09.24.20 klo 05.30.00 ap.,0.834,89.475,,,,,
3157,09.24.20 klo 06.00.00 ap.,0.576,92.112,,,,,
3158,09.24.20 klo 06.30.00 ap.,0.019,96.166,,,,,
3159,09.24.20 klo 07.00.00 ap.,-0.453,96.313,,,,,
3160,09.24.20 klo 07.30.00 ap.,0.019,95.092,,,,,
3161,09.24.20 klo 08.00.00 ap.,-0.067,93.797,,,,,
3162,09.24.20 klo 08.30.00 ap.,-0.110,94.115,,,,,
3163,09.24.20 klo 09.00.00 ap.,0.019,96.703,,,,,
3164,09.24.20 klo 09.30.00 ap.,0.319,93.016,,,,,
3165,09.24.20 klo 10.00.00 ap.,0.834,88.425,,,,,
3166,09.24.20 klo 10.30.00 ap.,1.434,85.714,,,,,
3167,09.24.20 klo 11.00.00 ap.,0.062,90.183,,,,,
3168,09.24.20 klo 11.30.00 ap.,1.520,80.269,,,,,
3169,09.24.20 klo 12.00.00 ip.,0.962,83.004,,,,,
3170,09.24.20 klo 12.30.00 ip.,2.035,81.148,,,,,
3171,09.24.20 klo 01.00.00 ip.,3.322,74.335,,,,,
3172,09.24.20 klo 01.30.00 ip.,2.936,71.722,,,,,
3173,09.24.20 klo 02.00.00 ip.,2.936,67.741,,,,,
3174,09.24.20 klo 02.30.00 ip.,2.893,70.525,,,,,
3175,09.24.20 klo 03.00.00 ip.,3.966,65.836,,,,,
3176,09.24.20 klo 03.30.00 ip.,4.395,62.002,,,,,
3177,09.24.20 klo 04.00.00 ip.,2.292,69.304,,,,,
3178,09.24.20 klo 04.30.00 ip.,3.537,65.617,,,,,
3179,09.24.20 klo 05.00.00 ip.,2.035,69.280,,,,,
3180,09.24.20 klo 05.30.00 ip.,1.735,71.893,,,,,
3181,09.24.20 klo 06.00.00 ip.,1.263,75.726,,,,,
3182,09.24.20 klo 06.30.00 ip.,0.062,79.829,,,,,
3183,09.24.20 klo 07.00.00 ip.,0.662,74.188,,,,,
3184,09.24.20 klo 07.30.00 ip.,0.362,79.267,,,,,
3185,09.24.20 klo 08.00.00 ip.,0.362,80.562,,,,,
3186,09.24.20 klo 08.30.00 ip.,0.576,78.462,,,,,
3187,09.24.20 klo 09.00.00 ip.,0.276,83.639,,,,,
3188,09.24.20 klo 09.30.00 ip.,0.576,78.462,,,,,
3189,09.24.20 klo 10.00.00 ip.,0.834,75.849,,,,,
3190,09.24.20 klo 10.30.00 ip.,1.177,74.921,,,,,
3191,09.24.20 klo 11.00.00 ip.,0.962,74.774,,,,,
3192,09.24.20 klo 11.30.00 ip.,0.062,86.862,,,,,
3193,09.25.20 klo 12.00.00 ap.,-0.754,96.874,,,,,
3194,09.25.20 klo 12.30.00 ap.,-0.796,96.508,,,,,
3195,09.25.20 klo 01.00.00 ap.,-0.582,96.142,,,,,
3196,09.25.20 klo 01.30.00 ap.,-0.711,97.802,,,,,
3197,09.25.20 klo 02.00.00 ap.,-0.668,97.656,,,,,
3198,09.25.20 klo 02.30.00 ap.,-0.625,97.338,,,,,
3199,09.25.20 klo 03.00.00 ap.,-0.668,97.045,,,,,
3200,09.25.20 klo 03.30.00 ap.,-0.496,96.630,,,,,
3201,09.25.20 klo 04.00.00 ap.,-0.325,97.143,,,,,
3202,09.25.20 klo 04.30.00 ap.,0.019,96.239,,,,,
3203,09.25.20 klo 05.00.00 ap.,0.147,95.726,,,,,
3204,09.25.20 klo 05.30.00 ap.,-0.024,96.654,,,,,
3205,09.25.20 klo 06.00.00 ap.,0.104,96.752,,,,,
3206,09.25.20 klo 06.30.00 ap.,0.362,97.753,,,,,
3207,09.25.20 klo 07.00.00 ap.,0.920,96.679,,,,,
3208,09.25.20 klo 07.30.00 ap.,1.005,96.654,,,,,
3209,09.25.20 klo 08.00.00 ap.,0.362,99.219,,,,,
3210,09.25.20 klo 08.30.00 ap.,0.662,99.878,,,,,
3211,09.25.20 klo 09.00.00 ap.,2.764,94.847,,,,,
3212,09.25.20 klo 09.30.00 ap.,1.477,97.607,,,,,
3213,09.25.20 klo 10.00.00 ap.,2.078,94.237,,,,,
3214,09.25.20 klo 10.30.00 ap.,4.309,88.254,,,,,
3215,09.25.20 klo 11.00.00 ap.,3.923,92.650,,,,,
3216,09.25.20 klo 11.30.00 ap.,4.395,94.383,,,,,
3217,09.25.20 klo 12.00.00 ip.,5.038,92.967,,,,,
3218,09.25.20 klo 12.30.00 ip.,4.523,95.238,,,,,
3219,09.25.20 klo 01.00.00 ip.,3.923,96.996,,,,,
3220,09.25.20 klo 01.30.00 ip.,3.880,99.048,,,,,
3221,09.25.20 klo 02.00.00 ip.,3.537,99.609,,,,,
3222,09.25.20 klo 02.30.00 ip.,3.408,99.805,,,,,
3223,09.25.20 klo 03.00.00 ip.,3.322,99.487,,,,,
3224,09.25.20 klo 03.30.00 ip.,4.008,94.725,,,,,
3225,09.25.20 klo 04.00.00 ip.,6.625,83.712,,,,,
3226,09.25.20 klo 04.30.00 ip.,5.081,89.035,,,,,
3227,09.25.20 klo 05.00.00 ip.,6.582,84.957,,,,,
3228,09.25.20 klo 05.30.00 ip.,5.124,88.498,,,,,
3229,09.25.20 klo 06.00.00 ip.,5.038,89.402,,,,,
3230,09.25.20 klo 06.30.00 ip.,4.652,90.525,,,,,
3231,09.25.20 klo 07.00.00 ip.,4.824,90.818,,,,,
3232,09.25.20 klo 07.30.00 ip.,4.609,92.674,,,,,
3233,09.25.20 klo 08.00.00 ip.,3.966,86.618,,,,,
3234,09.25.20 klo 08.30.00 ip.,3.022,91.038,,,,,
3235,09.25.20 klo 09.00.00 ip.,2.121,96.239,,,,,
3236,09.25.20 klo 09.30.00 ip.,1.606,96.142,,,,,
3237,09.25.20 klo 10.00.00 ip.,1.606,91.844,,,,,
3238,09.25.20 klo 10.30.00 ip.,1.649,89.646,,,,,
3239,09.25.20 klo 11.00.00 ip.,1.220,90.745,,,,,
3240,09.25.20 klo 11.30.00 ip.,0.405,92.063,,,,,
3241,09.26.20 klo 12.00.00 ap.,0.705,88.498,,,,,
3242,09.26.20 klo 12.30.00 ap.,0.576,90.989,,,,,
3243,09.26.20 klo 01.00.00 ap.,-0.024,92.894,,,,,
3244,09.26.20 klo 01.30.00 ap.,0.791,89.206,,,,,
3245,09.26.20 klo 02.00.00 ap.,0.877,90.037,,,,,
3246,09.26.20 klo 02.30.00 ap.,0.576,93.919,,,,,
3247,09.26.20 klo 03.00.00 ap.,0.533,95.116,,,,,
3248,09.26.20 klo 03.30.00 ap.,0.533,96.117,,,,,
3249,09.26.20 klo 04.00.00 ap.,0.662,96.020,,,,,
3250,09.26.20 klo 04.30.00 ap.,0.147,99.463,,,,,
3251,09.26.20 klo 05.00.00 ap.,0.104,99.731,,,,,
3252,09.26.20 klo 05.30.00 ap.,-0.196,99.585,,,,,
3253,09.26.20 klo 06.00.00 ap.,-0.496,93.211,,,,,
3254,09.26.20 klo 06.30.00 ap.,-0.067,90.159,,,,,
3255,09.26.20 klo 07.00.00 ap.,0.062,87.863,,,,,
3256,09.26.20 klo 07.30.00 ap.,-0.196,88.571,,,,,
3257,09.26.20 klo 08.00.00 ap.,-0.153,90.427,,,,,
3258,09.26.20 klo 08.30.00 ap.,0.062,89.499,,,,,
3259,09.26.20 klo 09.00.00 ap.,0.104,90.183,,,,,
3260,09.26.20 klo 09.30.00 ap.,0.748,82.491,,,,,
3261,09.26.20 klo 10.00.00 ap.,0.705,86.838,,,,,
3262,09.26.20 klo 10.30.00 ap.,0.705,87.668,,,,,
3263,09.26.20 klo 11.00.00 ap.,1.091,80.317,,,,,
3264,09.26.20 klo 11.30.00 ap.,1.434,81.026,,,,,
3265,09.26.20 klo 12.00.00 ip.,1.391,81.832,,,,,
3266,09.26.20 klo 12.30.00 ip.,1.005,83.175,,,,,
3267,09.26.20 klo 01.00.00 ip.,1.520,80.073,,,,,
3268,09.26.20 klo 01.30.00 ip.,2.421,74.701,,,,,
3269,09.26.20 klo 02.00.00 ip.,1.649,76.850,,,,,
3270,09.26.20 klo 02.30.00 ip.,1.692,78.901,,,,,
3271,09.26.20 klo 03.00.00 ip.,1.263,80.415,,,,,
3272,09.26.20 klo 03.30.00 ip.,1.949,75.922,,,,,
3273,09.26.20 klo 04.00.00 ip.,4.437,67.643,,,,,
3274,09.26.20 klo 04.30.00 ip.,4.866,65.543,,,,,
3275,09.26.20 klo 05.00.00 ip.,3.408,70.208,,,,,
3276,09.26.20 klo 05.30.00 ip.,5.081,65.714,,,,,
3277,09.26.20 klo 06.00.00 ip.,3.022,72.991,,,,,
3278,09.26.20 klo 06.30.00 ip.,-0.067,84.200,,,,,
