"Plot Title:  20849236"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849236, SEN S/N: 20849236)","RH, % (LGR S/N: 20849236, SEN S/N: 20849236)","Coupler Detached (LGR S/N: 20849236)","Bad Battery (LGR S/N: 20849236)","Good Battery (LGR S/N: 20849236)","Coupler Attached (LGR S/N: 20849236)","Host Connected (LGR S/N: 20849236)","Stopped (LGR S/N: 20849236)","End Of File (LGR S/N: 20849236)"
5356,12.06.20 klo 04.27.08 ap.,-6.416,85.665,,,,,,,
5357,12.06.20 klo 04.57.08 ap.,-6.245,86.203,,,,,,,
5358,12.06.20 klo 05.27.08 ap.,-7.875,89.255,,,,,,,
5359,12.06.20 klo 05.57.08 ap.,-7.489,86.862,,,,,,,
5360,12.06.20 klo 06.27.08 ap.,-9.076,86.984,,,,,,,
5361,12.06.20 klo 06.57.08 ap.,-9.377,88.449,,,,,,,
5362,12.06.20 klo 07.27.08 ap.,-10.921,93.895,,,,,,,
5363,12.06.20 klo 07.57.08 ap.,-9.848,93.504,,,,,,,
5364,12.06.20 klo 08.27.08 ap.,-8.733,95.433,,,,,,,
5365,12.06.20 klo 08.57.08 ap.,-10.492,97.607,,,,,,,
5366,12.06.20 klo 09.27.08 ap.,-11.993,94.823,,,,,,,
5367,12.06.20 klo 09.57.08 ap.,-10.449,86.813,,,,,,,
5368,12.06.20 klo 10.27.08 ap.,-9.891,81.538,,,,,,,
5369,12.06.20 klo 10.57.08 ap.,-10.149,90.232,,,,,,,
5370,12.06.20 klo 11.27.08 ap.,-10.921,90.867,,,,,,,
5371,12.06.20 klo 11.57.08 ap.,-9.806,91.429,,,,,,,
5372,12.06.20 klo 12.27.08 ip.,-10.621,84.908,,,,,,,
5373,12.06.20 klo 12.57.08 ip.,-10.492,94.042,,,,,,,
5374,12.06.20 klo 01.27.08 ip.,-10.020,94.335,,,,,,,
5375,12.06.20 klo 01.57.08 ip.,-9.934,90.745,,,,,,,
5376,12.06.20 klo 02.27.08 ip.,-12.851,92.283,,,,,,,
5377,12.06.20 klo 02.57.08 ip.,-10.020,87.619,,,,,,,
5378,12.06.20 klo 03.27.08 ip.,-12.465,93.431,,,,,,,
5379,12.06.20 klo 03.57.08 ip.,-10.449,89.426,,,,,,,
5380,12.06.20 klo 04.27.08 ip.,-11.135,91.477,,,,,,,
5381,12.06.20 klo 04.57.08 ip.,-7.317,84.542,,,,,,,
5382,12.06.20 klo 05.27.08 ip.,-7.532,83.614,,,,,,,
5383,12.06.20 klo 05.57.08 ip.,-7.060,85.495,,,,,,,
5384,12.06.20 klo 06.27.08 ip.,-6.588,86.105,,,,,,,
5385,12.06.20 klo 06.57.08 ip.,-6.502,87.473,,,,,,,
5386,12.06.20 klo 07.27.08 ip.,-7.660,88.498,,,,,,,
5387,12.06.20 klo 07.57.08 ip.,-6.373,88.571,,,,,,,
5388,12.06.20 klo 08.27.08 ip.,-7.403,91.990,,,,,,,
5389,12.06.20 klo 08.57.08 ip.,-7.017,90.647,,,,,,,
5390,12.06.20 klo 09.27.08 ip.,-6.717,91.990,,,,,,,
5391,12.06.20 klo 09.57.08 ip.,-6.502,92.283,,,,,,,
5392,12.06.20 klo 10.27.08 ip.,-6.631,94.042,,,,,,,
5393,12.06.20 klo 10.57.08 ip.,-6.202,93.162,,,,,,,
5394,12.06.20 klo 11.27.08 ip.,-7.017,94.847,,,,,,,
5395,12.06.20 klo 11.57.08 ip.,-7.703,95.849,,,,,,,
5396,12.07.20 klo 12.27.08 ap.,-7.532,96.215,,,,,,,
5397,12.07.20 klo 12.57.08 ap.,-7.231,96.215,,,,,,,
5398,12.07.20 klo 01.27.08 ap.,-6.502,97.338,,,,,,,
5399,12.07.20 klo 01.57.08 ap.,-6.245,94.505,,,,,,,
5400,12.07.20 klo 02.27.08 ap.,-6.888,93.748,,,,,,,
5401,12.07.20 klo 02.57.08 ap.,-6.588,93.578,,,,,,,
5402,12.07.20 klo 03.27.08 ap.,-7.317,94.286,,,,,,,
5403,12.07.20 klo 03.57.08 ap.,-7.489,97.216,,,,,,,
5404,12.07.20 klo 04.27.08 ap.,-7.446,96.459,,,,,,,
5405,12.07.20 klo 04.57.08 ap.,-7.875,99.463,,,,,,,
5406,12.07.20 klo 05.27.08 ap.,-8.089,98.706,,,,,,,
5407,12.07.20 klo 05.57.08 ap.,-8.604,98.657,,,,,,,
5408,12.07.20 klo 06.27.08 ap.,-8.304,97.753,,,,,,,
5409,12.07.20 klo 06.57.08 ap.,-8.990,97.411,,,,,,,
5410,12.07.20 klo 07.27.08 ap.,-9.377,97.436,,,,,,,
5411,12.07.20 klo 07.57.08 ap.,-10.192,96.410,,,,,,,
5412,12.07.20 klo 08.27.08 ap.,-10.792,95.678,,,,,,,
5413,12.07.20 klo 08.57.08 ap.,-10.749,96.117,,,,,,,
5414,12.07.20 klo 09.27.08 ap.,-11.393,95.629,,,,,,,
5415,12.07.20 klo 09.57.08 ap.,-9.462,95.800,,,,,,,
5416,12.07.20 klo 10.27.08 ap.,-10.492,95.116,,,,,,,
5417,12.07.20 klo 10.57.08 ap.,-11.093,92.161,,,,,,,
5418,12.07.20 klo 11.27.08 ap.,-10.921,95.849,,,,,,,
5419,12.07.20 klo 11.57.08 ap.,-10.063,94.408,,,,,,,
5420,12.07.20 klo 12.27.08 ip.,-10.492,92.332,,,,,,,
5421,12.07.20 klo 12.57.08 ip.,-11.350,94.432,,,,,,,
5422,12.07.20 klo 01.27.08 ip.,-9.377,96.484,,,,,,,
5423,12.07.20 klo 01.57.08 ip.,-11.822,94.969,,,,,,,
5424,12.07.20 klo 02.27.08 ip.,-10.878,94.945,,,,,,,
5425,12.07.20 klo 02.57.08 ip.,-8.218,97.094,,,,,,,
5426,12.07.20 klo 03.27.08 ip.,-9.505,96.484,,,,,,,
5427,12.07.20 klo 03.57.08 ip.,-10.277,97.656,,,,,,,
5428,12.07.20 klo 04.27.08 ip.,-8.733,98.803,,,,,,,
5429,12.07.20 klo 04.57.08 ip.,-9.677,96.557,,,,,,,
5430,12.07.20 klo 05.27.08 ip.,-11.007,95.897,,,,,,,
5431,12.07.20 klo 05.57.08 ip.,-10.535,96.190,,,,,,,
5432,12.07.20 klo 06.27.08 ip.,-12.294,93.333,,,,,,,
5433,12.07.20 klo 06.57.08 ip.,-10.964,96.068,,,,,,,
5434,12.07.20 klo 07.27.08 ip.,-8.819,96.777,,,,,,,
5435,12.07.20 klo 07.57.08 ip.,-9.248,96.654,,,,,,,
5436,12.07.20 klo 08.27.08 ip.,-7.231,97.509,,,,,,,
5437,12.07.20 klo 08.57.08 ip.,-6.588,97.534,,,,,,,
5438,12.07.20 klo 09.27.08 ip.,-7.317,97.534,,,,,,,
5439,12.07.20 klo 09.57.08 ip.,-6.631,96.459,,,,,,,
5440,12.07.20 klo 10.27.08 ip.,-11.264,96.606,,,,,,,
5441,12.07.20 klo 10.57.08 ip.,-9.334,96.972,,,,,,,
5442,12.07.20 klo 11.27.08 ip.,-10.235,95.824,,,,,,,
5443,12.07.20 klo 11.57.08 ip.,-10.835,97.363,,,,,,,
5444,12.08.20 klo 12.27.08 ap.,-11.135,95.043,,,,,,,
5445,12.08.20 klo 12.57.08 ap.,-10.235,95.385,,,,,,,
5446,12.08.20 klo 01.27.08 ap.,-9.548,96.264,,,,,,,
5447,12.08.20 klo 01.57.08 ap.,-9.848,96.386,,,,,,,
5448,12.08.20 klo 02.27.08 ap.,-9.076,95.580,,,,,,,
5449,12.08.20 klo 02.57.08 ap.,-9.677,96.459,,,,,,,
5450,12.08.20 klo 03.27.08 ap.,-8.604,95.189,,,,,,,
5451,12.08.20 klo 03.57.08 ap.,-7.703,96.679,,,,,,,
5452,12.08.20 klo 04.27.08 ap.,-7.703,96.679,,,,,,,
5453,12.08.20 klo 04.57.08 ap.,-6.802,95.702,,,,,,,
5454,12.08.20 klo 05.27.08 ap.,-6.674,95.433,,,,,,,
5455,12.08.20 klo 05.57.08 ap.,-4.700,93.382,,,,,,,
5456,12.08.20 klo 06.27.08 ap.,-5.258,93.944,,,,,,,
5457,12.08.20 klo 06.57.08 ap.,-5.301,94.432,,,,,,,
5458,12.08.20 klo 07.27.08 ap.,-5.730,94.212,,,,,,,
5459,12.08.20 klo 07.57.08 ap.,-5.773,94.017,,,,,,,
5460,12.08.20 klo 08.27.08 ap.,-5.558,94.335,,,,,,,
5461,12.08.20 klo 08.57.08 ap.,-5.215,93.578,,,,,,,
5462,12.08.20 klo 09.27.08 ap.,-5.344,94.139,,,,,,,
5463,12.08.20 klo 09.57.08 ap.,-5.086,93.260,,,,,,,
5464,12.08.20 klo 10.27.08 ap.,-5.086,92.723,,,,,,,
5465,12.08.20 klo 10.57.08 ap.,-5.344,92.698,,,,,,,
5466,12.08.20 klo 11.27.08 ap.,-5.387,92.503,,,,,,,
5467,12.08.20 klo 11.57.08 ap.,-4.915,91.844,,,,,,,
5468,12.08.20 klo 12.27.08 ip.,-5.258,91.893,,,,,,,
5469,12.08.20 klo 12.57.08 ip.,-5.001,93.089,,,,,,,
5470,12.08.20 klo 01.27.08 ip.,-4.700,94.139,,,,,,,
5471,12.08.20 klo 01.57.08 ip.,-4.443,95.458,,,,,,,
5472,12.08.20 klo 02.27.08 ip.,-3.885,95.531,,,,,,,
5473,12.08.20 klo 02.57.08 ip.,-3.542,94.921,,,,,,,
5474,12.08.20 klo 03.27.08 ip.,-3.928,95.385,,,,,,,
5475,12.08.20 klo 03.57.08 ip.,-3.628,95.507,,,,,,,
5476,12.08.20 klo 04.27.08 ip.,-3.885,96.264,,,,,,,
5477,12.08.20 klo 04.57.08 ip.,-3.113,97.070,,,,,,,
5478,12.08.20 klo 05.27.08 ip.,-3.199,95.873,,,,,,,
5479,12.08.20 klo 05.57.08 ip.,-2.984,96.508,,,,,,,
5480,12.08.20 klo 06.27.08 ip.,-3.242,96.361,,,,,,,
5481,12.08.20 klo 06.57.08 ip.,-3.456,94.921,,,,,,,
5482,12.08.20 klo 07.27.08 ip.,-3.671,94.554,,,,,,,
5483,12.08.20 klo 07.57.08 ip.,-3.499,94.994,,,,,,,
5484,12.08.20 klo 08.27.08 ip.,-3.413,95.189,,,,,,,
5485,12.08.20 klo 08.57.08 ip.,-3.370,95.897,,,,,,,
5486,12.08.20 klo 09.27.08 ip.,-3.413,96.508,,,,,,,
5487,12.08.20 klo 09.57.08 ip.,-3.456,97.167,,,,,,,
5488,12.08.20 klo 10.27.08 ip.,-3.456,97.118,,,,,,,
5489,12.08.20 klo 10.57.08 ip.,-3.370,97.656,,,,,,,
5490,12.08.20 klo 11.27.08 ip.,-3.285,97.680,,,,,,,
5491,12.08.20 klo 11.57.08 ip.,-3.199,97.827,,,,,,,
5492,12.09.20 klo 12.27.08 ap.,-3.070,96.972,,,,,,,
5493,12.09.20 klo 12.57.08 ap.,-2.984,97.265,,,,,,,
5494,12.09.20 klo 01.27.08 ap.,-2.899,95.995,,,,,,,
5495,12.09.20 klo 01.57.08 ap.,-2.941,96.142,,,,,,,
5496,12.09.20 klo 02.27.08 ap.,-3.070,97.241,,,,,,,
5497,12.09.20 klo 02.57.08 ap.,-3.070,97.875,,,,,,,
5498,12.09.20 klo 03.27.08 ap.,-2.899,97.753,,,,,,,
5499,12.09.20 klo 03.57.08 ap.,-2.813,98.437,,,,,,,
5500,12.09.20 klo 04.27.08 ap.,-2.555,97.924,,,,,,,
5501,12.09.20 klo 04.57.08 ap.,-2.341,97.289,,,,,,,
5502,12.09.20 klo 05.27.08 ap.,-2.255,97.070,,,,,,,
5503,12.09.20 klo 05.57.08 ap.,-2.126,96.654,,,,,,,
5504,12.09.20 klo 06.27.08 ap.,-2.083,96.850,,,,,,,
5505,12.09.20 klo 06.57.08 ap.,-1.998,96.850,,,,,,,
5506,12.09.20 klo 07.27.08 ap.,-1.998,96.679,,,,,,,
5507,12.09.20 klo 07.57.08 ap.,-1.912,96.972,,,,,,,
5508,12.09.20 klo 08.27.08 ap.,-1.998,96.850,,,,,,,
5509,12.09.20 klo 08.57.08 ap.,-2.041,97.167,,,,,,,
5510,12.09.20 klo 09.27.08 ap.,-1.998,96.947,,,,,,,
5511,12.09.20 klo 09.57.08 ap.,-1.998,96.947,,,,,,,
5512,12.09.20 klo 10.27.08 ap.,-2.126,97.265,,,,,,,
5513,12.09.20 klo 10.57.08 ap.,-2.169,96.508,,,,,,,
5514,12.09.20 klo 11.27.08 ap.,-2.212,95.897,,,,,,,
5515,12.09.20 klo 11.57.08 ap.,-2.169,95.604,,,,,,,
5516,12.09.20 klo 12.27.08 ip.,-2.212,96.068,,,,,,,
5517,12.09.20 klo 12.57.08 ip.,-2.212,95.946,,,,,,,
5518,12.09.20 klo 01.27.08 ip.,-2.169,95.653,,,,,,,
5519,12.09.20 klo 01.57.08 ip.,-2.212,95.751,,,,,,,
5520,12.09.20 klo 02.27.08 ip.,-2.169,95.189,,,,,,,
5521,12.09.20 klo 02.57.08 ip.,-2.384,95.092,,,,,,,
5522,12.09.20 klo 03.27.08 ip.,-2.512,95.678,,,,,,,
5523,12.09.20 klo 03.57.08 ip.,-2.684,95.580,,,,,,,
5524,12.09.20 klo 04.27.08 ip.,-2.813,95.189,,,,,,,
5525,12.09.20 klo 04.57.08 ip.,-2.813,94.432,,,,,,,
5526,12.09.20 klo 05.27.08 ip.,-2.941,93.846,,,,,,,
5527,12.09.20 klo 05.57.08 ip.,-3.328,93.602,,,,,,,
5528,12.09.20 klo 06.27.08 ip.,-3.413,93.236,,,,,,,
5529,12.09.20 klo 06.57.08 ip.,-3.456,93.040,,,,,,,
5530,12.09.20 klo 07.27.08 ip.,-3.370,92.063,,,,,,,
5531,12.09.20 klo 07.57.08 ip.,-3.413,92.430,,,,,,,
5532,12.09.20 klo 08.27.08 ip.,-3.456,92.308,,,,,,,
5533,12.09.20 klo 08.57.08 ip.,-3.370,92.527,,,,,,,
5534,12.09.20 klo 09.27.08 ip.,-3.328,93.236,,,,,,,
5535,12.09.20 klo 09.57.08 ip.,-3.285,92.943,,,,,,,
5536,12.09.20 klo 10.27.08 ip.,-3.328,93.162,,,,,,,
5537,12.09.20 klo 10.57.08 ip.,-3.285,93.382,,,,,,,
5538,12.09.20 klo 11.27.08 ip.,-3.156,93.333,,,,,,,
5539,12.09.20 klo 11.57.08 ip.,-3.285,93.871,,,,,,,
5540,12.10.20 klo 12.27.08 ap.,-3.370,93.553,,,,,,,
5541,12.10.20 klo 12.57.08 ap.,-3.199,92.454,,,,,,,
5542,12.10.20 klo 01.27.08 ap.,-3.027,92.088,,,,,,,
5543,12.10.20 klo 01.57.08 ap.,-3.027,93.065,,,,,,,
5544,12.10.20 klo 02.27.08 ap.,-3.242,94.310,,,,,,,
5545,12.10.20 klo 02.57.08 ap.,-3.413,94.530,,,,,,,
5546,12.10.20 klo 03.27.08 ap.,-3.714,95.385,,,,,,,
5547,12.10.20 klo 03.57.08 ap.,-3.842,96.020,,,,,,,
5548,12.10.20 klo 04.27.08 ap.,-3.842,95.800,,,,,,,
5549,12.10.20 klo 04.57.08 ap.,-3.499,94.652,,,,,,,
5550,12.10.20 klo 05.27.08 ap.,-3.585,95.702,,,,,,,
5551,12.10.20 klo 05.57.08 ap.,-3.499,95.531,,,,,,,
5552,12.10.20 klo 06.27.08 ap.,-3.328,95.897,,,,,,,
5553,12.10.20 klo 06.57.08 ap.,-3.456,96.703,,,,,,,
5554,12.10.20 klo 07.27.08 ap.,-3.328,97.070,,,,,,,
5555,12.10.20 klo 07.57.08 ap.,-3.242,97.875,,,,,,,
5556,12.10.20 klo 08.27.08 ap.,-3.413,99.316,,,,,,,
5557,12.10.20 klo 08.57.08 ap.,-3.456,99.609,,,,,,,
5558,12.10.20 klo 09.27.08 ap.,-3.499,99.438,,,,,,,
5559,12.10.20 klo 09.57.08 ap.,-3.628,99.219,,,,,,,
5560,12.10.20 klo 10.27.08 ap.,-3.328,99.438,,,,,,,
5561,12.10.20 klo 10.57.08 ap.,-3.714,100.000,,,,,,,
5562,12.10.20 klo 11.27.08 ap.,-3.799,100.000,,,,,,,
5563,12.10.20 klo 11.57.08 ap.,-3.671,100.000,,,,,,,
5564,12.10.20 klo 12.27.08 ip.,-3.285,99.927,,,,,,,
5565,12.10.20 klo 12.57.08 ip.,-3.156,99.927,,,,,,,
5566,12.10.20 klo 01.27.08 ip.,-3.242,100.000,,,,,,,
5567,12.10.20 klo 01.57.08 ip.,-3.242,99.536,,,,,,,
5568,12.10.20 klo 02.27.08 ip.,-3.757,98.486,,,,,,,
5569,12.10.20 klo 02.57.08 ip.,-3.714,100.000,,,,,,,
5570,12.10.20 klo 03.27.08 ip.,-4.529,100.000,,,,,,,
5571,12.10.20 klo 03.57.08 ip.,-4.143,100.000,,,,,,,
5572,12.10.20 klo 04.27.08 ip.,-4.186,100.000,,,,,,,
5573,12.10.20 klo 04.57.08 ip.,-4.014,100.000,,,,,,,
5574,12.10.20 klo 05.27.08 ip.,-4.014,100.000,,,,,,,
5575,12.10.20 klo 05.57.08 ip.,-3.757,100.000,,,,,,,
5576,12.10.20 klo 06.27.08 ip.,-3.971,100.000,,,,,,,
5577,12.10.20 klo 06.57.08 ip.,-5.172,100.000,,,,,,,
5578,12.10.20 klo 07.27.08 ip.,-5.515,100.000,,,,,,,
5579,12.10.20 klo 07.57.08 ip.,-5.902,99.683,,,,,,,
5580,12.10.20 klo 08.27.08 ip.,-6.802,99.121,,,,,,,
5581,12.10.20 klo 08.57.08 ip.,-6.845,99.145,,,,,,,
5582,12.10.20 klo 09.27.08 ip.,-6.802,99.267,,,,,,,
5583,12.10.20 klo 09.57.08 ip.,-8.347,97.753,,,,,,,
5584,12.10.20 klo 10.27.08 ip.,-8.433,98.510,,,,,,,
5585,12.10.20 klo 10.57.08 ip.,-8.519,98.022,,,,,,,
5586,12.10.20 klo 11.27.08 ip.,-9.634,96.777,,,,,,,
5587,12.10.20 klo 11.57.08 ip.,-7.961,98.437,,,,,,,
5588,12.11.20 klo 12.27.08 ap.,-10.063,96.459,,,,,,,
5589,12.11.20 klo 12.57.08 ap.,-8.733,98.559,,,,,,,
5590,12.11.20 klo 01.27.08 ap.,-8.862,97.338,,,,,,,
5591,12.11.20 klo 01.57.08 ap.,-10.149,97.827,,,,,,,
5592,12.11.20 klo 02.27.08 ap.,-9.076,97.778,,,,,,,
5593,12.11.20 klo 02.57.08 ap.,-9.977,96.972,,,,,,,
5594,12.11.20 klo 03.27.08 ap.,-10.878,95.214,,,,,,,
5595,12.11.20 klo 03.57.08 ap.,-11.522,95.458,,,,,,,
5596,12.11.20 klo 04.27.08 ap.,-11.350,95.653,,,,,,,
5597,12.11.20 klo 04.57.08 ap.,-11.307,95.922,,,,,,,
5598,12.11.20 klo 05.27.08 ap.,-11.050,95.995,,,,,,,
5599,12.11.20 klo 05.57.08 ap.,-11.221,96.850,,,,,,,
5600,12.11.20 klo 06.27.08 ap.,-11.479,96.044,,,,,,,
5601,12.11.20 klo 06.57.08 ap.,-9.720,96.606,,,,,,,
5602,12.11.20 klo 07.27.08 ap.,-9.763,96.654,,,,,,,
5603,12.11.20 klo 07.57.08 ap.,-8.047,97.656,,,,,,,
5604,12.11.20 klo 08.27.08 ap.,-7.575,97.973,,,,,,,
5605,12.11.20 klo 08.57.08 ap.,-8.004,97.900,,,,,,,
5606,12.11.20 klo 09.27.08 ap.,-7.575,97.998,,,,,,,
5607,12.11.20 klo 09.57.08 ap.,-6.888,98.559,,,,,,,
5608,12.11.20 klo 10.27.08 ap.,-6.331,98.926,,,,,,,
5609,12.11.20 klo 10.57.08 ap.,-6.073,98.926,,,,,,,
5610,12.11.20 klo 11.27.08 ap.,-4.615,100.000,,,,,,,
5611,12.11.20 klo 11.57.08 ap.,-3.971,100.000,,,,,,,
5612,12.11.20 klo 12.27.08 ip.,-3.842,100.000,,,,,,,
5613,12.11.20 klo 12.57.08 ip.,-3.671,100.000,,,,,,,
5614,12.11.20 klo 01.27.08 ip.,-3.714,100.000,,,,,,,
5615,12.11.20 klo 01.57.08 ip.,-3.542,100.000,,,,,,,
5616,12.11.20 klo 02.27.08 ip.,-3.499,100.000,,,,,,,
5617,12.11.20 klo 02.57.08 ip.,-3.456,100.000,,,,,,,
5618,12.11.20 klo 03.27.08 ip.,-3.328,100.000,,,,,,,
5619,12.11.20 klo 03.57.08 ip.,-3.285,100.000,,,,,,,
5620,12.11.20 klo 04.27.08 ip.,-3.199,100.000,,,,,,,
5621,12.11.20 klo 04.57.08 ip.,-3.199,100.000,,,,,,,
5622,12.11.20 klo 05.27.08 ip.,-3.156,100.000,,,,,,,
5623,12.11.20 klo 05.57.08 ip.,-3.113,99.902,,,,,,,
5624,12.11.20 klo 06.27.08 ip.,-3.113,98.950,,,,,,,
5625,12.11.20 klo 06.57.08 ip.,-3.242,98.242,,,,,,,
5626,12.11.20 klo 07.27.08 ip.,-3.413,97.436,,,,,,,
5627,12.11.20 klo 07.57.08 ip.,-3.671,97.998,,,,,,,
5628,12.11.20 klo 08.27.08 ip.,-4.014,98.584,,,,,,,
5629,12.11.20 klo 08.57.08 ip.,-4.228,98.681,,,,,,,
5630,12.11.20 klo 09.27.08 ip.,-4.228,99.536,,,,,,,
5631,12.11.20 klo 09.57.08 ip.,-4.443,98.632,,,,,,,
5632,12.11.20 klo 10.27.08 ip.,-4.657,98.852,,,,,,,
5633,12.11.20 klo 10.57.08 ip.,-4.657,98.657,,,,,,,
5634,12.11.20 klo 11.27.08 ip.,-4.829,98.339,,,,,,,
5635,12.11.20 klo 11.57.08 ip.,-5.044,99.194,,,,,,,
5636,12.12.20 klo 12.27.08 ap.,-5.044,100.000,,,,,,,
5637,12.12.20 klo 12.57.08 ap.,-4.829,99.267,,,,,,,
5638,12.12.20 klo 01.27.08 ap.,-4.829,98.950,,,,,,,
5639,12.12.20 klo 01.57.08 ap.,-4.786,98.266,,,,,,,
5640,12.12.20 klo 02.27.08 ap.,-4.829,98.193,,,,,,,
5641,12.12.20 klo 02.57.08 ap.,-4.657,98.022,,,,,,,
5642,12.12.20 klo 03.27.08 ap.,-4.829,99.243,,,,,,,
5643,12.12.20 klo 03.57.08 ap.,-5.172,99.267,,,,,,,
5644,12.12.20 klo 04.27.08 ap.,-4.915,99.634,,,,,,,
5645,12.12.20 klo 04.57.08 ap.,-5.044,99.902,,,,,,,
5646,12.12.20 klo 05.27.08 ap.,-5.172,98.437,,,,,,,
5647,12.12.20 klo 05.57.08 ap.,-5.515,98.022,,,,,,,
5648,12.12.20 klo 06.27.08 ap.,-5.687,96.581,,,,,,,
5649,12.12.20 klo 06.57.08 ap.,-5.944,96.947,,,,,,,
5650,12.12.20 klo 07.27.08 ap.,-6.373,98.877,,,,,,,
5651,12.12.20 klo 07.57.08 ap.,-6.888,95.458,,,,,,,
5652,12.12.20 klo 08.27.08 ap.,-6.674,97.753,,,,,,,
5653,12.12.20 klo 08.57.08 ap.,-6.760,97.192,,,,,,,
5654,12.12.20 klo 09.27.08 ap.,-6.631,95.311,,,,,,,
5655,12.12.20 klo 09.57.08 ap.,-6.674,94.139,,,,,,,
5656,12.12.20 klo 10.27.08 ap.,-7.060,95.336,,,,,,,
5657,12.12.20 klo 10.57.08 ap.,-7.618,95.775,,,,,,,
5658,12.12.20 klo 11.27.08 ap.,-7.918,94.237,,,,,,,
5659,12.12.20 klo 11.57.08 ap.,-8.047,93.333,,,,,,,
5660,12.12.20 klo 12.27.08 ip.,-7.918,94.945,,,,,,,
5661,12.12.20 klo 12.57.08 ip.,-8.261,95.800,,,,,,,
5662,12.12.20 klo 01.27.08 ip.,-8.218,95.531,,,,,,,
5663,12.12.20 klo 01.57.08 ip.,-8.347,96.361,,,,,,,
5664,12.12.20 klo 02.27.08 ip.,-8.519,95.653,,,,,,,
5665,12.12.20 klo 02.57.08 ip.,-9.076,97.534,,,,,,,
5666,12.12.20 klo 03.27.08 ip.,-9.033,95.458,,,,,,,
5667,12.12.20 klo 03.57.08 ip.,-8.647,98.168,,,,,,,
5668,12.12.20 klo 04.27.08 ip.,-8.561,97.558,,,,,,,
5669,12.12.20 klo 04.57.08 ip.,-8.561,97.778,,,,,,,
5670,12.12.20 klo 05.27.08 ip.,-8.476,97.631,,,,,,,
5671,12.12.20 klo 05.57.08 ip.,-8.433,97.631,,,,,,,
5672,12.12.20 klo 06.27.08 ip.,-8.476,97.582,,,,,,,
5673,12.12.20 klo 06.57.08 ip.,-8.433,97.534,,,,,,,
5674,12.12.20 klo 07.27.08 ip.,-8.476,97.485,,,,,,,
5675,12.12.20 klo 07.57.08 ip.,-8.433,97.631,,,,,,,
5676,12.12.20 klo 08.27.08 ip.,-8.519,97.436,,,,,,,
5677,12.12.20 klo 08.57.08 ip.,-8.561,97.411,,,,,,,
5678,12.12.20 klo 09.27.08 ip.,-8.948,97.216,,,,,,,
5679,12.12.20 klo 09.57.08 ip.,-9.205,97.070,,,,,,,
5680,12.12.20 klo 10.27.08 ip.,-9.548,96.606,,,,,,,
5681,12.12.20 klo 10.57.08 ip.,-9.591,96.777,,,,,,,
5682,12.12.20 klo 11.27.08 ip.,-9.677,96.679,,,,,,,
5683,12.12.20 klo 11.57.08 ip.,-9.977,96.459,,,,,,,
5684,12.13.20 klo 12.27.08 ap.,-10.320,96.288,,,,,,,
5685,12.13.20 klo 12.57.08 ap.,-10.664,95.971,,,,,,,
5686,12.13.20 klo 01.27.08 ap.,-11.993,95.043,,,,,,,
5687,12.13.20 klo 01.57.08 ap.,-11.951,95.092,,,,,,,
5688,12.13.20 klo 02.27.08 ap.,-11.650,95.092,,,,,,,
5689,12.13.20 klo 02.57.08 ap.,-11.178,95.702,,,,,,,
5690,12.13.20 klo 03.27.08 ap.,-11.393,95.922,,,,,,,
5691,12.13.20 klo 03.57.08 ap.,-11.993,94.457,,,,,,,
5692,12.13.20 klo 04.27.08 ap.,-9.848,96.190,,,,,,,
5693,12.13.20 klo 04.57.08 ap.,-8.647,97.729,,,,,,,
5694,12.13.20 klo 05.27.08 ap.,-8.905,97.363,,,,,,,
5695,12.13.20 klo 05.57.08 ap.,-6.416,98.779,,,,,,,
5696,12.13.20 klo 06.27.08 ap.,-6.331,98.828,,,,,,,
5697,12.13.20 klo 06.57.08 ap.,-7.918,97.680,,,,,,,
5698,12.13.20 klo 07.27.08 ap.,-5.773,99.292,,,,,,,
5699,12.13.20 klo 07.57.08 ap.,-6.674,98.730,,,,,,,
5700,12.13.20 klo 08.27.08 ap.,-5.086,99.829,,,,,,,
5701,12.13.20 klo 08.57.08 ap.,-4.786,100.000,,,,,,,
5702,12.13.20 klo 09.27.08 ap.,-4.915,100.000,,,,,,,
5703,12.13.20 klo 09.57.08 ap.,-5.987,99.219,,,,,,,
5704,12.13.20 klo 10.27.08 ap.,-4.915,100.000,,,,,,,
5705,12.13.20 klo 10.57.08 ap.,-7.489,98.242,,,,,,,
5706,12.13.20 klo 11.27.08 ap.,-6.073,99.389,,,,,,,
5707,12.13.20 klo 11.57.08 ap.,-7.575,98.315,,,,,,,
5708,12.13.20 klo 12.27.08 ip.,-5.430,99.805,,,,,,,
5709,12.13.20 klo 12.57.08 ip.,-6.502,98.486,,,,,,,
5710,12.13.20 klo 01.27.08 ip.,-6.116,99.585,,,,,,,
5711,12.13.20 klo 01.57.08 ip.,-5.773,99.145,,,,,,,
5712,12.13.20 klo 02.27.08 ip.,-4.700,99.536,,,,,,,
5713,12.13.20 klo 02.57.08 ip.,-4.786,99.878,,,,,,,
5714,12.13.20 klo 03.27.08 ip.,-3.714,100.000,,,,,,,
5715,12.13.20 klo 03.57.08 ip.,-3.671,99.902,,,,,,,
5716,12.13.20 klo 04.27.08 ip.,-3.757,100.000,,,,,,,
5717,12.13.20 klo 04.57.08 ip.,-3.799,99.121,,,,,,,
