"Plot Title: 20858603"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20858603, SEN S/N: 20858603)","RH, % (LGR S/N: 20858603, SEN S/N: 20858603)","Coupler Detached (LGR S/N: 20858603)","Coupler Attached (LGR S/N: 20858603)","Host Connected (LGR S/N: 20858603)","Stopped (LGR S/N: 20858603)","End Of File (LGR S/N: 20858603)"
58,08.06.20 klo 12.20.19 ap.,21.683,50.794,,,,,
59,08.06.20 klo 12.50.19 ap.,21.726,50.501,,,,,
60,08.06.20 klo 01.20.19 ap.,21.726,50.183,,,,,
61,08.06.20 klo 01.50.19 ap.,21.683,49.939,,,,,
62,08.06.20 klo 02.20.19 ap.,21.683,49.548,,,,,
63,08.06.20 klo 02.50.19 ap.,21.598,49.231,,,,,
64,08.06.20 klo 03.20.19 ap.,21.598,48.864,,,,,
65,08.06.20 klo 03.50.19 ap.,21.512,48.523,,,,,
66,08.06.20 klo 04.20.19 ap.,21.512,48.254,,,,,
67,08.06.20 klo 04.50.19 ap.,21.512,47.937,,,,,
68,08.06.20 klo 05.20.19 ap.,21.469,47.668,,,,,
69,08.06.20 klo 05.50.19 ap.,21.469,47.375,,,,,
70,08.06.20 klo 06.20.19 ap.,21.469,47.179,,,,,
71,08.06.20 klo 06.50.19 ap.,21.469,46.935,,,,,
72,08.06.20 klo 07.20.19 ap.,21.426,46.862,,,,,
73,08.06.20 klo 07.50.19 ap.,21.469,46.764,,,,,
74,08.06.20 klo 08.20.19 ap.,21.469,46.716,,,,,
75,08.06.20 klo 08.50.19 ap.,21.512,46.789,,,,,
76,08.06.20 klo 09.20.19 ap.,22.155,45.885,,,,,
77,08.06.20 klo 09.50.19 ap.,21.555,43.810,,,,,
78,08.06.20 klo 10.20.19 ap.,20.568,47.741,,,,,
79,08.06.20 klo 10.50.19 ap.,20.139,48.620,,,,,
80,08.06.20 klo 11.20.19 ap.,19.581,51.795,,,,,
81,08.06.20 klo 11.50.19 ap.,19.453,48.596,,,,,
82,08.06.20 klo 12.20.19 ip.,18.895,53.895,,,,,
83,08.06.20 klo 12.50.19 ip.,19.924,55.604,,,,,
84,08.06.20 klo 01.20.19 ip.,20.439,50.452,,,,,
85,08.06.20 klo 01.50.19 ip.,22.370,51.673,,,,,
86,08.06.20 klo 02.20.19 ip.,25.287,48.547,,,,,
87,08.06.20 klo 02.50.19 ip.,27.132,44.444,,,,,
88,08.06.20 klo 03.20.19 ip.,20.997,40.293,,,,,
89,08.06.20 klo 03.50.19 ip.,20.911,38.364,,,,,
90,08.06.20 klo 04.20.19 ip.,19.453,38.657,,,,,
91,08.06.20 klo 04.50.19 ip.,19.538,43.492,,,,,
92,08.06.20 klo 05.20.19 ip.,19.066,44.982,,,,,
93,08.06.20 klo 05.50.19 ip.,20.396,39.341,,,,,
94,08.06.20 klo 06.20.19 ip.,17.951,48.156,,,,,
95,08.06.20 klo 06.50.19 ip.,18.080,49.328,,,,,
96,08.06.20 klo 07.20.19 ip.,17.608,48.742,,,,,
97,08.06.20 klo 07.50.19 ip.,17.308,53.162,,,,,
98,08.06.20 klo 08.20.19 ip.,16.836,59.560,,,,,
99,08.06.20 klo 08.50.19 ip.,15.720,60.684,,,,,
100,08.06.20 klo 09.20.19 ip.,14.648,65.177,,,,,
101,08.06.20 klo 09.50.19 ip.,14.090,68.840,,,,,
102,08.06.20 klo 10.20.19 ip.,13.961,68.620,,,,,
103,08.06.20 klo 10.50.19 ip.,13.146,77.485,,,,,
104,08.06.20 klo 11.20.19 ip.,13.060,77.485,,,,,
105,08.06.20 klo 11.50.19 ip.,13.060,77.363,,,,,
106,08.07.20 klo 12.20.19 ap.,12.846,78.608,,,,,
107,08.07.20 klo 12.50.19 ap.,12.331,82.173,,,,,
108,08.07.20 klo 01.20.19 ap.,11.988,85.201,,,,,
109,08.07.20 klo 01.50.19 ap.,11.816,88.547,,,,,
110,08.07.20 klo 02.20.19 ap.,11.902,88.376,,,,,
111,08.07.20 klo 02.50.19 ap.,11.859,89.304,,,,,
112,08.07.20 klo 03.20.19 ap.,11.645,90.696,,,,,
113,08.07.20 klo 03.50.19 ap.,11.645,91.062,,,,,
114,08.07.20 klo 04.20.19 ap.,11.773,91.624,,,,,
115,08.07.20 klo 04.50.19 ap.,11.516,89.866,,,,,
116,08.07.20 klo 05.20.19 ap.,11.688,90.085,,,,,
117,08.07.20 klo 05.50.19 ap.,11.430,89.524,,,,,
118,08.07.20 klo 06.20.19 ap.,11.816,86.252,,,,,
119,08.07.20 klo 06.50.19 ap.,12.159,84.396,,,,,
120,08.07.20 klo 07.20.19 ap.,12.546,84.005,,,,,
121,08.07.20 klo 07.50.19 ap.,12.803,80.488,,,,,
122,08.07.20 klo 08.20.19 ap.,12.846,81.245,,,,,
123,08.07.20 klo 08.50.19 ap.,13.318,81.245,,,,,
124,08.07.20 klo 09.20.19 ap.,13.446,80.562,,,,,
125,08.07.20 klo 09.50.19 ap.,14.433,78.315,,,,,
126,08.07.20 klo 10.20.19 ap.,13.489,78.755,,,,,
127,08.07.20 klo 10.50.19 ap.,13.918,77.411,,,,,
128,08.07.20 klo 11.20.19 ap.,14.605,73.114,,,,,
129,08.07.20 klo 11.50.19 ap.,13.918,72.137,,,,,
130,08.07.20 klo 12.20.19 ip.,14.305,69.866,,,,,
131,08.07.20 klo 12.50.19 ip.,15.806,65.983,,,,,
132,08.07.20 klo 01.20.19 ip.,17.393,57.363,,,,,
133,08.07.20 klo 01.50.19 ip.,20.782,44.200,,,,,
134,08.07.20 klo 02.20.19 ip.,17.865,54.921,,,,,
135,08.07.20 klo 02.50.19 ip.,18.852,50.403,,,,,
136,08.07.20 klo 03.20.19 ip.,18.552,49.695,,,,,
137,08.07.20 klo 03.50.19 ip.,20.868,44.518,,,,,
138,08.07.20 klo 04.20.19 ip.,18.809,47.863,,,,,
139,08.07.20 klo 04.50.19 ip.,17.951,50.769,,,,,
140,08.07.20 klo 05.20.19 ip.,20.268,44.249,,,,,
141,08.07.20 klo 05.50.19 ip.,16.750,55.336,,,,,
142,08.07.20 klo 06.20.19 ip.,15.935,55.385,,,,,
143,08.07.20 klo 06.50.19 ip.,15.506,58.510,,,,,
144,08.07.20 klo 07.20.19 ip.,15.120,59.365,,,,,
145,08.07.20 klo 07.50.19 ip.,14.776,59.976,,,,,
146,08.07.20 klo 08.20.19 ip.,14.090,66.325,,,,,
147,08.07.20 klo 08.50.19 ip.,13.318,69.133,,,,,
148,08.07.20 klo 09.20.19 ip.,12.546,73.358,,,,,
149,08.07.20 klo 09.50.19 ip.,11.773,75.751,,,,,
150,08.07.20 klo 10.20.19 ip.,11.301,78.755,,,,,
151,08.07.20 klo 10.50.19 ip.,10.572,82.247,,,,,
152,08.07.20 klo 11.20.19 ip.,10.057,84.957,,,,,
153,08.07.20 klo 11.50.19 ip.,9.886,83.297,,,,,
154,08.08.20 klo 12.20.19 ap.,9.929,84.200,,,,,
155,08.08.20 klo 12.50.19 ap.,8.942,87.155,,,,,
156,08.08.20 klo 01.20.19 ap.,9.242,85.543,,,,,
157,08.08.20 klo 01.50.19 ap.,8.856,88.889,,,,,
158,08.08.20 klo 02.20.19 ap.,8.642,92.527,,,,,
159,08.08.20 klo 02.50.19 ap.,8.341,90.037,,,,,
160,08.08.20 klo 03.20.19 ap.,9.242,90.159,,,,,
161,08.08.20 klo 03.50.19 ap.,9.414,88.962,,,,,
162,08.08.20 klo 04.20.19 ap.,8.985,89.915,,,,,
163,08.08.20 klo 04.50.19 ap.,9.114,91.746,,,,,
164,08.08.20 klo 05.20.19 ap.,9.414,92.454,,,,,
165,08.08.20 klo 05.50.19 ap.,9.628,90.916,,,,,
166,08.08.20 klo 06.20.19 ap.,10.787,88.205,,,,,
167,08.08.20 klo 06.50.19 ap.,11.645,84.786,,,,,
168,08.08.20 klo 07.20.19 ap.,11.001,89.060,,,,,
169,08.08.20 klo 07.50.19 ap.,11.645,84.737,,,,,
170,08.08.20 klo 08.20.19 ap.,14.476,73.358,,,,,
171,08.08.20 klo 08.50.19 ap.,13.876,75.726,,,,,
172,08.08.20 klo 09.20.19 ap.,16.535,63.736,,,,,
173,08.08.20 klo 09.50.19 ap.,15.935,67.473,,,,,
174,08.08.20 klo 10.20.19 ap.,16.707,62.369,,,,,
175,08.08.20 klo 10.50.19 ap.,17.522,57.338,,,,,
176,08.08.20 klo 11.20.19 ap.,18.423,56.508,,,,,
177,08.08.20 klo 11.50.19 ap.,19.495,51.868,,,,,
178,08.08.20 klo 12.20.19 ip.,18.938,51.819,,,,,
179,08.08.20 klo 12.50.19 ip.,18.723,50.696,,,,,
180,08.08.20 klo 01.20.19 ip.,20.268,48.034,,,,,
181,08.08.20 klo 01.50.19 ip.,22.069,42.833,,,,,
182,08.08.20 klo 02.20.19 ip.,22.541,43.907,,,,,
183,08.08.20 klo 02.50.19 ip.,22.498,47.302,,,,,
184,08.08.20 klo 03.20.19 ip.,23.056,45.983,,,,,
185,08.08.20 klo 03.50.19 ip.,23.399,46.374,,,,,
186,08.08.20 klo 04.20.19 ip.,21.855,46.227,,,,,
187,08.08.20 klo 04.50.19 ip.,22.670,45.958,,,,,
188,08.08.20 klo 05.20.19 ip.,24.386,43.004,,,,,
189,08.08.20 klo 05.50.19 ip.,20.911,51.917,,,,,
190,08.08.20 klo 06.20.19 ip.,20.911,50.647,,,,,
191,08.08.20 klo 06.50.19 ip.,20.010,60.977,,,,,
192,08.08.20 klo 07.20.19 ip.,19.667,64.469,,,,,
193,08.08.20 klo 07.50.19 ip.,19.324,66.813,,,,,
194,08.08.20 klo 08.20.19 ip.,18.981,67.326,,,,,
195,08.08.20 klo 08.50.19 ip.,18.809,69.182,,,,,
196,08.08.20 klo 09.20.19 ip.,18.680,69.939,,,,,
197,08.08.20 klo 09.50.19 ip.,18.208,72.772,,,,,
198,08.08.20 klo 10.20.19 ip.,17.865,74.652,,,,,
199,08.08.20 klo 10.50.19 ip.,17.651,78.779,,,,,
200,08.08.20 klo 11.20.19 ip.,17.265,83.101,,,,,
201,08.08.20 klo 11.50.19 ip.,17.093,83.761,,,,,
202,08.09.20 klo 12.20.19 ap.,16.964,85.275,,,,,
203,08.09.20 klo 12.50.19 ap.,16.664,88.303,,,,,
204,08.09.20 klo 01.20.19 ap.,15.806,94.261,,,,,
205,08.09.20 klo 01.50.19 ap.,15.420,97.094,,,,,
206,08.09.20 klo 02.20.19 ap.,14.819,96.386,,,,,
207,08.09.20 klo 02.50.19 ap.,15.163,98.144,,,,,
208,08.09.20 klo 03.20.19 ap.,14.433,92.161,,,,,
209,08.09.20 klo 03.50.19 ap.,13.189,94.628,,,,,
210,08.09.20 klo 04.20.19 ap.,12.546,93.895,,,,,
211,08.09.20 klo 04.50.19 ap.,12.460,91.331,,,,,
212,08.09.20 klo 05.20.19 ap.,12.202,89.084,,,,,
213,08.09.20 klo 05.50.19 ap.,11.859,91.233,,,,,
214,08.09.20 klo 06.20.19 ap.,11.387,96.508,,,,,
215,08.09.20 klo 06.50.19 ap.,11.945,94.090,,,,,
216,08.09.20 klo 07.20.19 ap.,11.730,97.509,,,,,
217,08.09.20 klo 07.50.19 ap.,11.087,94.701,,,,,
218,08.09.20 klo 08.20.19 ap.,10.100,90.549,,,,,
219,08.09.20 klo 08.50.19 ap.,9.714,92.869,,,,,
220,08.09.20 klo 09.20.19 ap.,9.585,93.309,,,,,
221,08.09.20 klo 09.50.19 ap.,9.714,84.054,,,,,
222,08.09.20 klo 10.20.19 ap.,11.001,80.977,,,,,
223,08.09.20 klo 10.50.19 ap.,13.361,73.578,,,,,
224,08.09.20 klo 11.20.19 ap.,10.872,69.206,,,,,
225,08.09.20 klo 11.50.19 ap.,14.991,57.875,,,,,
226,08.09.20 klo 12.20.19 ip.,17.565,47.814,,,,,
227,08.09.20 klo 12.50.19 ip.,17.222,53.162,,,,,
228,08.09.20 klo 01.20.19 ip.,14.433,63.516,,,,,
229,08.09.20 klo 01.50.19 ip.,15.677,55.971,,,,,
230,08.09.20 klo 02.20.19 ip.,13.103,63.932,,,,,
231,08.09.20 klo 02.50.19 ip.,14.133,62.149,,,,,
232,08.09.20 klo 03.20.19 ip.,14.219,61.343,,,,,
233,08.09.20 klo 03.50.19 ip.,15.463,56.166,,,,,
234,08.09.20 klo 04.20.19 ip.,13.704,61.465,,,,,
235,08.09.20 klo 04.50.19 ip.,14.176,58.535,,,,,
236,08.09.20 klo 05.20.19 ip.,14.347,60.733,,,,,
237,08.09.20 klo 05.50.19 ip.,12.117,65.836,,,,,
238,08.09.20 klo 06.20.19 ip.,12.202,69.792,,,,,
239,08.09.20 klo 06.50.19 ip.,11.216,77.070,,,,,
240,08.09.20 klo 07.20.19 ip.,10.658,79.170,,,,,
241,08.09.20 klo 07.50.19 ip.,11.602,69.744,,,,,
242,08.09.20 klo 08.20.19 ip.,10.872,71.917,,,,,
243,08.09.20 klo 08.50.19 ip.,9.972,81.074,,,,,
244,08.09.20 klo 09.20.19 ip.,9.671,84.518,,,,,
245,08.09.20 klo 09.50.19 ip.,9.628,81.245,,,,,
246,08.09.20 klo 10.20.19 ip.,9.028,85.055,,,,,
247,08.09.20 klo 10.50.19 ip.,9.071,84.396,,,,,
248,08.09.20 klo 11.20.19 ip.,7.226,91.551,,,,,
249,08.09.20 klo 11.50.19 ip.,8.084,89.915,,,,,
250,08.10.20 klo 12.20.19 ap.,8.213,88.962,,,,,
251,08.10.20 klo 12.50.19 ap.,7.827,91.282,,,,,
252,08.10.20 klo 01.20.19 ap.,7.784,93.016,,,,,
253,08.10.20 klo 01.50.19 ap.,8.213,83.736,,,,,
254,08.10.20 klo 02.20.19 ap.,7.869,79.487,,,,,
255,08.10.20 klo 02.50.19 ap.,7.655,82.686,,,,,
256,08.10.20 klo 03.20.19 ap.,7.483,86.007,,,,,
257,08.10.20 klo 03.50.19 ap.,7.011,88.107,,,,,
258,08.10.20 klo 04.20.19 ap.,6.411,89.377,,,,,
259,08.10.20 klo 04.50.19 ap.,6.239,89.206,,,,,
260,08.10.20 klo 05.20.19 ap.,6.840,88.523,,,,,
261,08.10.20 klo 05.50.19 ap.,6.153,90.623,,,,,
262,08.10.20 klo 06.20.19 ap.,6.540,89.646,,,,,
263,08.10.20 klo 06.50.19 ap.,7.655,88.425,,,,,
264,08.10.20 klo 07.20.19 ap.,8.041,82.686,,,,,
265,08.10.20 klo 07.50.19 ap.,8.727,81.026,,,,,
266,08.10.20 klo 08.20.19 ap.,9.156,81.954,,,,,
267,08.10.20 klo 08.50.19 ap.,9.328,81.856,,,,,
268,08.10.20 klo 09.20.19 ap.,10.443,69.915,,,,,
269,08.10.20 klo 09.50.19 ap.,11.044,72.991,,,,,
270,08.10.20 klo 10.20.19 ap.,11.301,73.871,,,,,
271,08.10.20 klo 10.50.19 ap.,11.688,66.398,,,,,
272,08.10.20 klo 11.20.19 ap.,11.301,68.376,,,,,
273,08.10.20 klo 11.50.19 ap.,12.374,69.621,,,,,
274,08.10.20 klo 12.20.19 ip.,12.117,72.186,,,,,
275,08.10.20 klo 12.50.19 ip.,11.301,72.381,,,,,
276,08.10.20 klo 01.20.19 ip.,11.387,71.551,,,,,
277,08.10.20 klo 01.50.19 ip.,11.730,70.647,,,,,
278,08.10.20 klo 02.20.19 ip.,11.130,75.336,,,,,
279,08.10.20 klo 02.50.19 ip.,11.301,71.966,,,,,
280,08.10.20 klo 03.20.19 ip.,11.301,74.921,,,,,
281,08.10.20 klo 03.50.19 ip.,11.430,76.117,,,,,
282,08.10.20 klo 04.20.19 ip.,12.288,74.505,,,,,
283,08.10.20 klo 04.50.19 ip.,12.117,75.018,,,,,
284,08.10.20 klo 05.20.19 ip.,10.958,74.090,,,,,
285,08.10.20 klo 05.50.19 ip.,11.816,71.380,,,,,
286,08.10.20 klo 06.20.19 ip.,11.730,73.529,,,,,
287,08.10.20 klo 06.50.19 ip.,11.087,75.189,,,,,
288,08.10.20 klo 07.20.19 ip.,11.344,72.601,,,,,
289,08.10.20 klo 07.50.19 ip.,11.173,76.166,,,,,
290,08.10.20 klo 08.20.19 ip.,10.701,80.195,,,,,
291,08.10.20 klo 08.50.19 ip.,10.057,82.198,,,,,
292,08.10.20 klo 09.20.19 ip.,9.500,84.469,,,,,
293,08.10.20 klo 09.50.19 ip.,9.242,85.519,,,,,
294,08.10.20 klo 10.20.19 ip.,8.384,88.107,,,,,
295,08.10.20 klo 10.50.19 ip.,7.698,90.330,,,,,
296,08.10.20 klo 11.20.19 ip.,7.741,91.893,,,,,
297,08.10.20 klo 11.50.19 ip.,7.912,92.405,,,,,
298,08.11.20 klo 12.20.19 ap.,7.183,92.943,,,,,
299,08.11.20 klo 12.50.19 ap.,6.411,94.628,,,,,
300,08.11.20 klo 01.20.19 ap.,6.797,94.774,,,,,
301,08.11.20 klo 01.50.19 ap.,6.711,95.849,,,,,
302,08.11.20 klo 02.20.19 ap.,5.853,93.846,,,,,
303,08.11.20 klo 02.50.19 ap.,5.124,94.359,,,,,
304,08.11.20 klo 03.20.19 ap.,5.682,96.825,,,,,
305,08.11.20 klo 03.50.19 ap.,6.196,98.364,,,,,
306,08.11.20 klo 04.20.19 ap.,6.540,96.972,,,,,
307,08.11.20 klo 04.50.19 ap.,6.625,97.875,,,,,
308,08.11.20 klo 05.20.19 ap.,6.840,97.436,,,,,
309,08.11.20 klo 05.50.19 ap.,6.926,97.045,,,,,
310,08.11.20 klo 06.20.19 ap.,7.011,97.265,,,,,
311,08.11.20 klo 06.50.19 ap.,7.483,95.556,,,,,
312,08.11.20 klo 07.20.19 ap.,8.770,90.452,,,,,
313,08.11.20 klo 07.50.19 ap.,9.457,86.349,,,,,
314,08.11.20 klo 08.20.19 ap.,14.262,70.012,,,,,
315,08.11.20 klo 08.50.19 ap.,11.344,74.823,,,,,
316,08.11.20 klo 09.20.19 ap.,12.975,71.160,,,,,
317,08.11.20 klo 09.50.19 ap.,12.159,75.018,,,,,
318,08.11.20 klo 10.20.19 ap.,13.017,69.963,,,,,
319,08.11.20 klo 10.50.19 ap.,13.060,68.352,,,,,
320,08.11.20 klo 11.20.19 ap.,14.176,64.762,,,,,
321,08.11.20 klo 11.50.19 ap.,14.047,62.882,,,,,
322,08.11.20 klo 12.20.19 ip.,14.648,62.589,,,,,
323,08.11.20 klo 12.50.19 ip.,15.420,55.946,,,,,
324,08.11.20 klo 01.20.19 ip.,17.308,52.430,,,,,
325,08.11.20 klo 01.50.19 ip.,19.367,45.421,,,,,
326,08.11.20 klo 02.20.19 ip.,16.964,52.503,,,,,
327,08.11.20 klo 02.50.19 ip.,15.892,54.457,,,,,
328,08.11.20 klo 03.20.19 ip.,18.037,46.471,,,,,
329,08.11.20 klo 03.50.19 ip.,19.281,47.473,,,,,
330,08.11.20 klo 04.20.19 ip.,17.994,47.912,,,,,
331,08.11.20 klo 04.50.19 ip.,17.350,51.404,,,,,
332,08.11.20 klo 05.20.19 ip.,17.522,48.498,,,,,
333,08.11.20 klo 05.50.19 ip.,16.664,51.893,,,,,
334,08.11.20 klo 06.20.19 ip.,15.935,52.332,,,,,
335,08.11.20 klo 06.50.19 ip.,15.634,62.564,,,,,
336,08.11.20 klo 07.20.19 ip.,14.219,67.448,,,,,
337,08.11.20 klo 07.50.19 ip.,13.361,71.673,,,,,
338,08.11.20 klo 08.20.19 ip.,12.631,73.968,,,,,
339,08.11.20 klo 08.50.19 ip.,11.387,76.947,,,,,
340,08.11.20 klo 09.20.19 ip.,10.658,79.683,,,,,
341,08.11.20 klo 09.50.19 ip.,10.443,80.537,,,,,
342,08.11.20 klo 10.20.19 ip.,10.658,77.607,,,,,
343,08.11.20 klo 10.50.19 ip.,10.401,78.999,,,,,
344,08.11.20 klo 11.20.19 ip.,10.057,82.955,,,,,
345,08.11.20 klo 11.50.19 ip.,9.843,82.320,,,,,
346,08.12.20 klo 12.20.19 ap.,9.843,87.448,,,,,
347,08.12.20 klo 12.50.19 ap.,9.800,83.614,,,,,
348,08.12.20 klo 01.20.19 ap.,9.585,85.861,,,,,
349,08.12.20 klo 01.50.19 ap.,9.199,88.083,,,,,
350,08.12.20 klo 02.20.19 ap.,9.199,87.643,,,,,
351,08.12.20 klo 02.50.19 ap.,8.985,88.474,,,,,
352,08.12.20 klo 03.20.19 ap.,8.556,88.327,,,,,
353,08.12.20 klo 03.50.19 ap.,8.642,87.741,,,,,
354,08.12.20 klo 04.20.19 ap.,8.256,88.596,,,,,
355,08.12.20 klo 04.50.19 ap.,8.470,87.350,,,,,
356,08.12.20 klo 05.20.19 ap.,7.483,89.231,,,,,
357,08.12.20 klo 05.50.19 ap.,7.955,88.840,,,,,
358,08.12.20 klo 06.20.19 ap.,8.127,89.231,,,,,
359,08.12.20 klo 06.50.19 ap.,9.585,86.227,,,,,
360,08.12.20 klo 07.20.19 ap.,9.628,86.520,,,,,
361,08.12.20 klo 07.50.19 ap.,9.414,89.915,,,,,
362,08.12.20 klo 08.20.19 ap.,15.120,66.642,,,,,
363,08.12.20 klo 08.50.19 ap.,13.017,77.411,,,,,
364,08.12.20 klo 09.20.19 ap.,13.232,74.530,,,,,
365,08.12.20 klo 09.50.19 ap.,14.219,70.623,,,,,
366,08.12.20 klo 10.20.19 ap.,15.549,64.640,,,,,
367,08.12.20 klo 10.50.19 ap.,16.063,59.487,,,,,
368,08.12.20 klo 11.20.19 ap.,17.308,56.288,,,,,
369,08.12.20 klo 11.50.19 ap.,14.605,69.109,,,,,
370,08.12.20 klo 12.20.19 ip.,14.862,69.206,,,,,
371,08.12.20 klo 12.50.19 ip.,15.806,66.789,,,,,
372,08.12.20 klo 01.20.19 ip.,15.978,65.446,,,,,
373,08.12.20 klo 01.50.19 ip.,19.967,49.988,,,,,
374,08.12.20 klo 02.20.19 ip.,18.251,58.755,,,,,
375,08.12.20 klo 02.50.19 ip.,15.978,62.076,,,,,
376,08.12.20 klo 03.20.19 ip.,14.905,68.987,,,,,
377,08.12.20 klo 03.50.19 ip.,15.163,68.694,,,,,
378,08.12.20 klo 04.20.19 ip.,16.364,62.515,,,,,
379,08.12.20 klo 04.50.19 ip.,14.433,69.597,,,,,
380,08.12.20 klo 05.20.19 ip.,17.565,59.267,,,,,
381,08.12.20 klo 05.50.19 ip.,14.948,67.131,,,,,
382,08.12.20 klo 06.20.19 ip.,14.476,72.137,,,,,
383,08.12.20 klo 06.50.19 ip.,13.532,74.457,,,,,
384,08.12.20 klo 07.20.19 ip.,11.988,80.879,,,,,
385,08.12.20 klo 07.50.19 ip.,11.387,82.149,,,,,
386,08.12.20 klo 08.20.19 ip.,10.830,83.541,,,,,
387,08.12.20 klo 08.50.19 ip.,10.014,86.300,,,,,
388,08.12.20 klo 09.20.19 ip.,9.500,86.569,,,,,
389,08.12.20 klo 09.50.19 ip.,8.556,87.570,,,,,
390,08.12.20 klo 10.20.19 ip.,8.384,88.205,,,,,
391,08.12.20 klo 10.50.19 ip.,7.955,90.305,,,,,
392,08.12.20 klo 11.20.19 ip.,7.998,90.403,,,,,
393,08.12.20 klo 11.50.19 ip.,7.998,91.429,,,,,
394,08.13.20 klo 12.20.19 ap.,7.998,91.306,,,,,
395,08.13.20 klo 12.50.19 ap.,7.269,92.601,,,,,
396,08.13.20 klo 01.20.19 ap.,6.497,95.287,,,,,
397,08.13.20 klo 01.50.19 ap.,6.540,95.067,,,,,
398,08.13.20 klo 02.20.19 ap.,6.282,97.045,,,,,
399,08.13.20 klo 02.50.19 ap.,6.540,95.678,,,,,
400,08.13.20 klo 03.20.19 ap.,6.497,97.631,,,,,
