"Plot Title:  20864578"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20864578, SEN S/N: 20864578)","RH, % (LGR S/N: 20864578, SEN S/N: 20864578)","Coupler Detached (LGR S/N: 20864578)","Coupler Attached (LGR S/N: 20864578)","Host Connected (LGR S/N: 20864578)","Stopped (LGR S/N: 20864578)","End Of File (LGR S/N: 20864578)"
123,08.12.20 klo 03.09.28 ap.,22.069,43.053,,,,,
124,08.12.20 klo 03.39.28 ap.,22.069,42.906,,,,,
125,08.12.20 klo 04.09.28 ap.,22.069,42.808,,,,,
126,08.12.20 klo 04.39.28 ap.,22.069,42.711,,,,,
127,08.12.20 klo 05.09.28 ap.,22.027,42.637,,,,,
128,08.12.20 klo 05.39.28 ap.,21.984,42.515,,,,,
129,08.12.20 klo 06.09.28 ap.,21.984,42.418,,,,,
130,08.12.20 klo 06.39.28 ap.,21.984,42.369,,,,,
131,08.12.20 klo 07.09.28 ap.,21.984,42.295,,,,,
132,08.12.20 klo 07.39.28 ap.,21.984,42.198,,,,,
133,08.12.20 klo 08.09.28 ap.,22.327,40.391,,,,,
134,08.12.20 klo 08.39.28 ap.,22.327,40.049,,,,,
135,08.12.20 klo 09.09.28 ap.,22.284,39.683,,,,,
136,08.12.20 klo 09.39.28 ap.,22.327,39.487,,,,,
137,08.12.20 klo 10.09.28 ap.,22.456,39.170,,,,,
138,08.12.20 klo 10.39.28 ap.,22.541,39.023,,,,,
139,08.12.20 klo 11.09.28 ap.,22.670,38.852,,,,,
140,08.12.20 klo 11.39.28 ap.,22.713,38.657,,,,,
141,08.12.20 klo 12.09.28 ip.,22.627,38.681,,,,,
142,08.12.20 klo 12.39.28 ip.,22.670,38.681,,,,,
143,08.12.20 klo 01.09.28 ip.,22.670,38.706,,,,,
144,08.12.20 klo 01.39.28 ip.,22.756,38.608,,,,,
145,08.12.20 klo 02.09.28 ip.,22.842,38.584,,,,,
146,08.12.20 klo 02.39.28 ip.,22.970,38.437,,,,,
147,08.12.20 klo 03.09.28 ip.,22.927,38.608,,,,,
148,08.12.20 klo 03.39.28 ip.,22.885,38.803,,,,,
149,08.12.20 klo 04.09.28 ip.,22.885,38.803,,,,,
150,08.12.20 klo 04.39.28 ip.,23.013,38.779,,,,,
151,08.12.20 klo 05.09.28 ip.,23.056,39.463,,,,,
152,08.12.20 klo 05.39.28 ip.,23.271,39.438,,,,,
153,08.12.20 klo 06.09.28 ip.,23.442,39.316,,,,,
154,08.12.20 klo 06.39.28 ip.,23.442,39.292,,,,,
155,08.12.20 klo 07.09.28 ip.,23.399,39.145,,,,,
156,08.12.20 klo 07.39.28 ip.,23.314,39.121,,,,,
157,08.12.20 klo 08.09.28 ip.,23.271,38.852,,,,,
158,08.12.20 klo 08.39.28 ip.,23.700,41.416,,,,,
159,08.12.20 klo 09.09.28 ip.,23.657,42.882,,,,,
160,08.12.20 klo 09.39.28 ip.,23.399,43.101,,,,,
161,08.12.20 klo 10.09.28 ip.,23.185,43.028,,,,,
162,08.12.20 klo 10.39.28 ip.,23.056,43.199,,,,,
163,08.12.20 klo 11.09.28 ip.,22.927,43.126,,,,,
164,08.12.20 klo 11.39.28 ip.,22.799,43.028,,,,,
165,08.13.20 klo 12.09.28 ap.,22.670,42.906,,,,,
166,08.13.20 klo 12.39.28 ap.,22.541,42.808,,,,,
167,08.13.20 klo 01.09.28 ap.,22.498,42.613,,,,,
168,08.13.20 klo 01.39.28 ap.,22.413,42.491,,,,,
169,08.13.20 klo 02.09.28 ap.,22.370,42.369,,,,,
170,08.13.20 klo 02.39.28 ap.,22.284,42.222,,,,,
171,08.13.20 klo 03.09.28 ap.,22.241,42.051,,,,,
172,08.13.20 klo 03.39.28 ap.,22.241,41.880,,,,,
173,08.13.20 klo 04.09.28 ap.,22.198,41.783,,,,,
174,08.13.20 klo 04.39.28 ap.,22.112,41.636,,,,,
175,08.13.20 klo 05.09.28 ap.,22.112,41.490,,,,,
176,08.13.20 klo 05.39.28 ap.,22.112,41.343,,,,,
177,08.13.20 klo 06.09.28 ap.,22.069,41.270,,,,,
178,08.13.20 klo 06.39.28 ap.,22.069,41.221,,,,,
179,08.13.20 klo 07.09.28 ap.,22.069,41.172,,,,,
180,08.13.20 klo 07.39.28 ap.,22.069,41.148,,,,,
181,08.13.20 klo 08.09.28 ap.,22.198,41.685,,,,,
182,08.13.20 klo 08.39.28 ap.,21.426,39.951,,,,,
183,08.13.20 klo 09.09.28 ap.,20.053,39.048,,,,,
184,08.13.20 klo 09.39.28 ap.,19.453,40.049,,,,,
185,08.13.20 klo 10.09.28 ap.,18.852,42.637,,,,,
186,08.13.20 klo 10.39.28 ap.,17.779,48.547,,,,,
187,08.13.20 klo 11.09.28 ap.,17.908,49.621,,,,,
188,08.13.20 klo 11.39.28 ap.,18.380,46.349,,,,,
189,08.13.20 klo 12.09.28 ip.,18.595,46.935,,,,,
190,08.13.20 klo 12.39.28 ip.,21.083,46.471,,,,,
191,08.13.20 klo 01.09.28 ip.,19.066,50.208,,,,,
192,08.13.20 klo 01.39.28 ip.,18.080,53.822,,,,,
193,08.13.20 klo 02.09.28 ip.,16.921,52.943,,,,,
194,08.13.20 klo 02.39.28 ip.,17.479,53.529,,,,,
195,08.13.20 klo 03.09.28 ip.,18.552,51.648,,,,,
196,08.13.20 klo 03.39.28 ip.,12.503,71.941,,,,,
197,08.13.20 klo 04.09.28 ip.,13.017,71.453,,,,,
198,08.13.20 klo 04.39.28 ip.,13.275,71.600,,,,,
199,08.13.20 klo 05.09.28 ip.,13.446,70.037,,,,,
200,08.13.20 klo 05.39.28 ip.,12.889,71.600,,,,,
201,08.13.20 klo 06.09.28 ip.,12.803,74.115,,,,,
202,08.13.20 klo 06.39.28 ip.,11.859,82.198,,,,,
203,08.13.20 klo 07.09.28 ip.,11.645,85.079,,,,,
204,08.13.20 klo 07.39.28 ip.,11.173,88.694,,,,,
205,08.13.20 klo 08.09.28 ip.,11.259,92.454,,,,,
206,08.13.20 klo 08.39.28 ip.,10.958,95.067,,,,,
207,08.13.20 klo 09.09.28 ip.,10.872,96.386,,,,,
208,08.13.20 klo 09.39.28 ip.,10.787,96.435,,,,,
209,08.13.20 klo 10.09.28 ip.,10.658,97.631,,,,,
210,08.13.20 klo 10.39.28 ip.,10.486,97.949,,,,,
211,08.13.20 klo 11.09.28 ip.,10.443,98.657,,,,,
212,08.13.20 klo 11.39.28 ip.,9.585,97.485,,,,,
213,08.14.20 klo 12.09.28 ap.,9.457,97.460,,,,,
214,08.14.20 klo 12.39.28 ap.,9.285,97.363,,,,,
215,08.14.20 klo 01.09.28 ap.,9.242,96.142,,,,,
216,08.14.20 klo 01.39.28 ap.,9.028,96.654,,,,,
217,08.14.20 klo 02.09.28 ap.,8.985,96.825,,,,,
218,08.14.20 klo 02.39.28 ap.,8.942,95.311,,,,,
219,08.14.20 klo 03.09.28 ap.,8.727,96.996,,,,,
220,08.14.20 klo 03.39.28 ap.,8.513,98.120,,,,,
221,08.14.20 klo 04.09.28 ap.,8.556,98.095,,,,,
222,08.14.20 klo 04.39.28 ap.,8.642,98.974,,,,,
223,08.14.20 klo 05.09.28 ap.,8.513,99.707,,,,,
224,08.14.20 klo 05.39.28 ap.,8.556,100.000,,,,,
225,08.14.20 klo 06.09.28 ap.,8.599,99.927,,,,,
226,08.14.20 klo 06.39.28 ap.,8.685,99.487,,,,,
227,08.14.20 klo 07.09.28 ap.,8.899,98.950,,,,,
228,08.14.20 klo 07.39.28 ap.,9.500,97.289,,,,,
229,08.14.20 klo 08.09.28 ap.,9.543,97.802,,,,,
230,08.14.20 klo 08.39.28 ap.,10.744,92.747,,,,,
231,08.14.20 klo 09.09.28 ap.,10.872,90.769,,,,,
232,08.14.20 klo 09.39.28 ap.,10.830,89.744,,,,,
233,08.14.20 klo 10.09.28 ap.,12.074,86.764,,,,,
234,08.14.20 klo 10.39.28 ap.,12.374,82.247,,,,,
235,08.14.20 klo 11.09.28 ap.,11.945,81.221,,,,,
236,08.14.20 klo 11.39.28 ap.,11.773,79.634,,,,,
237,08.14.20 klo 12.09.28 ip.,11.945,78.339,,,,,
238,08.14.20 klo 12.39.28 ip.,12.374,74.847,,,,,
239,08.14.20 klo 01.09.28 ip.,11.259,81.123,,,,,
240,08.14.20 klo 01.39.28 ip.,10.915,82.466,,,,,
241,08.14.20 klo 02.09.28 ip.,11.001,82.369,,,,,
242,08.14.20 klo 02.39.28 ip.,12.503,75.922,,,,,
243,08.14.20 klo 03.09.28 ip.,11.859,79.585,,,,,
244,08.14.20 klo 03.39.28 ip.,11.430,79.658,,,,,
245,08.14.20 klo 04.09.28 ip.,11.173,81.832,,,,,
246,08.14.20 klo 04.39.28 ip.,12.503,79.023,,,,,
247,08.14.20 klo 05.09.28 ip.,12.460,80.659,,,,,
248,08.14.20 klo 05.39.28 ip.,11.430,78.950,,,,,
249,08.14.20 klo 06.09.28 ip.,11.173,81.758,,,,,
250,08.14.20 klo 06.39.28 ip.,11.473,82.686,,,,,
251,08.14.20 klo 07.09.28 ip.,10.872,84.396,,,,,
252,08.14.20 klo 07.39.28 ip.,10.701,84.664,,,,,
253,08.14.20 klo 08.09.28 ip.,10.443,82.979,,,,,
254,08.14.20 klo 08.39.28 ip.,10.486,79.951,,,,,
255,08.14.20 klo 09.09.28 ip.,10.100,83.028,,,,,
256,08.14.20 klo 09.39.28 ip.,9.800,86.105,,,,,
257,08.14.20 klo 10.09.28 ip.,9.285,89.768,,,,,
258,08.14.20 klo 10.39.28 ip.,8.899,91.209,,,,,
259,08.14.20 klo 11.09.28 ip.,8.642,92.625,,,,,
260,08.14.20 klo 11.39.28 ip.,8.642,94.139,,,,,
261,08.15.20 klo 12.09.28 ap.,8.642,92.332,,,,,
262,08.15.20 klo 12.39.28 ap.,8.341,91.917,,,,,
263,08.15.20 klo 01.09.28 ap.,8.041,93.748,,,,,
264,08.15.20 klo 01.39.28 ap.,7.912,94.310,,,,,
265,08.15.20 klo 02.09.28 ap.,7.912,92.796,,,,,
266,08.15.20 klo 02.39.28 ap.,8.127,91.941,,,,,
267,08.15.20 klo 03.09.28 ap.,8.041,93.040,,,,,
268,08.15.20 klo 03.39.28 ap.,7.955,94.139,,,,,
269,08.15.20 klo 04.09.28 ap.,7.955,93.504,,,,,
270,08.15.20 klo 04.39.28 ap.,7.827,93.602,,,,,
271,08.15.20 klo 05.09.28 ap.,7.483,95.287,,,,,
272,08.15.20 klo 05.39.28 ap.,8.170,94.335,,,,,
273,08.15.20 klo 06.09.28 ap.,8.298,92.796,,,,,
274,08.15.20 klo 06.39.28 ap.,7.226,94.847,,,,,
275,08.15.20 klo 07.09.28 ap.,9.886,87.253,,,,,
276,08.15.20 klo 07.39.28 ap.,9.328,87.399,,,,,
277,08.15.20 klo 08.09.28 ap.,9.585,87.326,,,,,
278,08.15.20 klo 08.39.28 ap.,11.902,77.973,,,,,
279,08.15.20 klo 09.09.28 ap.,15.463,64.835,,,,,
280,08.15.20 klo 09.39.28 ap.,14.819,67.668,,,,,
281,08.15.20 klo 10.09.28 ap.,15.592,62.833,,,,,
282,08.15.20 klo 10.39.28 ap.,13.961,68.107,,,,,
283,08.15.20 klo 11.09.28 ap.,13.318,71.184,,,,,
284,08.15.20 klo 11.39.28 ap.,13.146,71.819,,,,,
285,08.15.20 klo 12.09.28 ip.,17.479,58.901,,,,,
286,08.15.20 klo 12.39.28 ip.,17.050,59.829,,,,,
287,08.15.20 klo 01.09.28 ip.,17.136,53.529,,,,,
288,08.15.20 klo 01.39.28 ip.,13.446,61.514,,,,,
289,08.15.20 klo 02.09.28 ip.,16.450,47.863,,,,,
290,08.15.20 klo 02.39.28 ip.,16.535,42.564,,,,,
291,08.15.20 klo 03.09.28 ip.,16.621,39.487,,,,,
292,08.15.20 klo 03.39.28 ip.,16.621,41.050,,,,,
293,08.15.20 klo 04.09.28 ip.,14.691,45.397,,,,,
294,08.15.20 klo 04.39.28 ip.,15.248,42.882,,,,,
295,08.15.20 klo 05.09.28 ip.,14.562,46.642,,,,,
296,08.15.20 klo 05.39.28 ip.,13.618,49.084,,,,,
297,08.15.20 klo 06.09.28 ip.,12.717,52.112,,,,,
298,08.15.20 klo 06.39.28 ip.,13.790,48.230,,,,,
299,08.15.20 klo 07.09.28 ip.,13.017,50.867,,,,,
300,08.15.20 klo 07.39.28 ip.,12.031,50.452,,,,,
301,08.15.20 klo 08.09.28 ip.,10.443,57.045,,,,,
302,08.15.20 klo 08.39.28 ip.,8.942,68.059,,,,,
303,08.15.20 klo 09.09.28 ip.,7.784,73.260,,,,,
304,08.15.20 klo 09.39.28 ip.,7.226,73.919,,,,,
305,08.15.20 klo 10.09.28 ip.,6.368,80.537,,,,,
306,08.15.20 klo 10.39.28 ip.,6.325,75.775,,,,,
307,08.15.20 klo 11.09.28 ip.,5.853,76.410,,,,,
308,08.15.20 klo 11.39.28 ip.,5.295,81.832,,,,,
309,08.16.20 klo 12.09.28 ap.,5.081,81.661,,,,,
310,08.16.20 klo 12.39.28 ap.,5.167,79.292,,,,,
311,08.16.20 klo 01.09.28 ap.,4.180,88.913,,,,,
312,08.16.20 klo 01.39.28 ap.,3.150,91.966,,,,,
313,08.16.20 klo 02.09.28 ap.,1.649,94.847,,,,,
314,08.16.20 klo 02.39.28 ap.,1.434,97.265,,,,,
315,08.16.20 klo 03.09.28 ap.,1.735,96.874,,,,,
316,08.16.20 klo 03.39.28 ap.,1.906,96.874,,,,,
317,08.16.20 klo 04.09.28 ap.,1.906,94.799,,,,,
318,08.16.20 klo 04.39.28 ap.,1.906,95.287,,,,,
319,08.16.20 klo 05.09.28 ap.,2.207,94.188,,,,,
320,08.16.20 klo 05.39.28 ap.,2.164,94.945,,,,,
321,08.16.20 klo 06.09.28 ap.,2.292,94.676,,,,,
322,08.16.20 klo 06.39.28 ap.,2.636,95.507,,,,,
323,08.16.20 klo 07.09.28 ap.,2.593,94.994,,,,,
324,08.16.20 klo 07.39.28 ap.,3.279,93.871,,,,,
325,08.16.20 klo 08.09.28 ap.,4.266,89.524,,,,,
326,08.16.20 klo 08.39.28 ap.,5.510,84.176,,,,,
327,08.16.20 klo 09.09.28 ap.,5.295,85.177,,,,,
328,08.16.20 klo 09.39.28 ap.,7.312,76.825,,,,,
329,08.16.20 klo 10.09.28 ap.,7.054,75.287,,,,,
330,08.16.20 klo 10.39.28 ap.,6.282,70.574,,,,,
331,08.16.20 klo 11.09.28 ap.,8.041,61.148,,,,,
332,08.16.20 klo 11.39.28 ap.,7.869,67.350,,,,,
333,08.16.20 klo 12.09.28 ip.,6.797,75.971,,,,,
334,08.16.20 klo 12.39.28 ip.,8.256,70.037,,,,,
335,08.16.20 klo 01.09.28 ip.,6.883,75.165,,,,,
336,08.16.20 klo 01.39.28 ip.,6.368,79.487,,,,,
337,08.16.20 klo 02.09.28 ip.,5.853,82.930,,,,,
338,08.16.20 klo 02.39.28 ip.,7.054,80.757,,,,,
339,08.16.20 klo 03.09.28 ip.,6.582,82.686,,,,,
340,08.16.20 klo 03.39.28 ip.,6.025,83.761,,,,,
341,08.16.20 klo 04.09.28 ip.,5.424,85.177,,,,,
342,08.16.20 klo 04.39.28 ip.,5.124,87.448,,,,,
343,08.16.20 klo 05.09.28 ip.,4.952,90.256,,,,,
344,08.16.20 klo 05.39.28 ip.,5.038,85.592,,,,,
345,08.16.20 klo 06.09.28 ip.,5.295,83.761,,,,,
346,08.16.20 klo 06.39.28 ip.,5.467,81.441,,,,,
347,08.16.20 klo 07.09.28 ip.,5.982,78.291,,,,,
348,08.16.20 klo 07.39.28 ip.,5.210,81.294,,,,,
349,08.16.20 klo 08.09.28 ip.,4.566,83.590,,,,,
350,08.16.20 klo 08.39.28 ip.,3.923,88.816,,,,,
351,08.16.20 klo 09.09.28 ip.,3.923,88.889,,,,,
352,08.16.20 klo 09.39.28 ip.,3.708,90.134,,,,,
353,08.16.20 klo 10.09.28 ip.,3.537,90.647,,,,,
354,08.16.20 klo 10.39.28 ip.,3.408,92.405,,,,,
355,08.16.20 klo 11.09.28 ip.,3.322,92.674,,,,,
356,08.16.20 klo 11.39.28 ip.,3.365,92.186,,,,,
357,08.17.20 klo 12.09.28 ap.,3.408,88.913,,,,,
358,08.17.20 klo 12.39.28 ap.,3.708,88.010,,,,,
359,08.17.20 klo 01.09.28 ap.,3.751,87.350,,,,,
360,08.17.20 klo 01.39.28 ap.,3.880,89.499,,,,,
361,08.17.20 klo 02.09.28 ap.,4.008,89.328,,,,,
362,08.17.20 klo 02.39.28 ap.,4.180,88.449,,,,,
363,08.17.20 klo 03.09.28 ap.,4.094,89.915,,,,,
364,08.17.20 klo 03.39.28 ap.,3.880,88.742,,,,,
365,08.17.20 klo 04.09.28 ap.,3.751,87.350,,,,,
366,08.17.20 klo 04.39.28 ap.,3.708,88.864,,,,,
367,08.17.20 klo 05.09.28 ap.,3.751,85.397,,,,,
368,08.17.20 klo 05.39.28 ap.,4.008,86.398,,,,,
369,08.17.20 klo 06.09.28 ap.,3.880,86.862,,,,,
370,08.17.20 klo 06.39.28 ap.,4.180,87.570,,,,,
371,08.17.20 klo 07.09.28 ap.,4.738,86.081,,,,,
372,08.17.20 klo 07.39.28 ap.,5.081,83.150,,,,,
373,08.17.20 klo 08.09.28 ap.,5.338,84.420,,,,,
374,08.17.20 klo 08.39.28 ap.,5.596,81.856,,,,,
375,08.17.20 klo 09.09.28 ap.,6.068,82.344,,,,,
376,08.17.20 klo 09.39.28 ap.,5.896,81.294,,,,,
377,08.17.20 klo 10.09.28 ap.,6.840,76.996,,,,,
378,08.17.20 klo 10.39.28 ap.,7.784,69.011,,,,,
379,08.17.20 klo 11.09.28 ap.,6.454,74.408,,,,,
380,08.17.20 klo 11.39.28 ap.,6.711,74.237,,,,,
381,08.17.20 klo 12.09.28 ip.,6.668,75.336,,,,,
382,08.17.20 klo 12.39.28 ip.,6.282,77.192,,,,,
383,08.17.20 klo 01.09.28 ip.,6.454,76.654,,,,,
384,08.17.20 klo 01.39.28 ip.,6.497,75.116,,,,,
385,08.17.20 klo 02.09.28 ip.,6.883,75.409,,,,,
386,08.17.20 klo 02.39.28 ip.,7.140,73.919,,,,,
387,08.17.20 klo 03.09.28 ip.,6.754,73.309,,,,,
388,08.17.20 klo 03.39.28 ip.,6.969,73.993,,,,,
389,08.17.20 klo 04.09.28 ip.,6.969,73.187,,,,,
390,08.17.20 klo 04.39.28 ip.,6.969,75.336,,,,,
391,08.17.20 klo 05.09.28 ip.,6.497,76.899,,,,,
392,08.17.20 klo 05.39.28 ip.,6.325,79.389,,,,,
393,08.17.20 klo 06.09.28 ip.,6.068,79.683,,,,,
394,08.17.20 klo 06.39.28 ip.,6.368,76.777,,,,,
395,08.17.20 klo 07.09.28 ip.,5.939,79.194,,,,,
396,08.17.20 klo 07.39.28 ip.,6.111,79.805,,,,,
397,08.17.20 klo 08.09.28 ip.,5.939,80.977,,,,,
398,08.17.20 klo 08.39.28 ip.,5.553,84.029,,,,,
399,08.17.20 klo 09.09.28 ip.,5.338,84.176,,,,,
400,08.17.20 klo 09.39.28 ip.,5.124,86.545,,,,,
