"Plot Title:  20849251"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849251, SEN S/N: 20849251)","RH, % (LGR S/N: 20849251, SEN S/N: 20849251)","Coupler Detached (LGR S/N: 20849251)","Coupler Attached (LGR S/N: 20849251)","Host Connected (LGR S/N: 20849251)","Stopped (LGR S/N: 20849251)","End Of File (LGR S/N: 20849251)"
39,08.17.20 klo 09.23.49 ap.,21.383,35.018,,,,,
40,08.17.20 klo 09.53.49 ap.,21.340,35.092,,,,,
41,08.17.20 klo 10.23.49 ap.,21.340,35.165,,,,,
42,08.17.20 klo 10.53.49 ap.,21.340,35.214,,,,,
43,08.17.20 klo 11.23.49 ap.,21.383,35.238,,,,,
44,08.17.20 klo 11.53.49 ap.,21.383,35.214,,,,,
45,08.17.20 klo 12.23.49 ip.,21.512,35.385,,,,,
46,08.17.20 klo 12.53.49 ip.,21.598,35.458,,,,,
47,08.17.20 klo 01.23.49 ip.,21.683,35.409,,,,,
48,08.17.20 klo 01.53.49 ip.,21.769,35.409,,,,,
49,08.17.20 klo 02.23.49 ip.,21.855,35.263,,,,,
50,08.17.20 klo 02.53.49 ip.,21.812,35.140,,,,,
51,08.17.20 klo 03.23.49 ip.,21.812,35.018,,,,,
52,08.17.20 klo 03.53.49 ip.,21.812,34.872,,,,,
53,08.17.20 klo 04.23.49 ip.,21.855,34.725,,,,,
54,08.17.20 klo 04.53.49 ip.,21.855,34.774,,,,,
55,08.17.20 klo 05.23.49 ip.,21.812,34.652,,,,,
56,08.17.20 klo 05.53.49 ip.,21.640,33.773,,,,,
57,08.17.20 klo 06.23.49 ip.,21.469,34.042,,,,,
58,08.17.20 klo 06.53.49 ip.,21.469,34.090,,,,,
59,08.17.20 klo 07.23.49 ip.,21.469,34.042,,,,,
60,08.17.20 klo 07.53.49 ip.,21.512,34.139,,,,,
61,08.17.20 klo 08.23.49 ip.,21.426,34.139,,,,,
62,08.17.20 klo 08.53.49 ip.,21.469,34.212,,,,,
63,08.17.20 klo 09.23.49 ip.,21.469,34.359,,,,,
64,08.17.20 klo 09.53.49 ip.,21.469,34.432,,,,,
65,08.17.20 klo 10.23.49 ip.,21.512,34.603,,,,,
66,08.17.20 klo 10.53.49 ip.,21.469,34.896,,,,,
67,08.17.20 klo 11.23.49 ip.,21.512,35.067,,,,,
68,08.17.20 klo 11.53.49 ip.,21.469,35.165,,,,,
69,08.18.20 klo 12.23.49 ap.,21.469,35.336,,,,,
70,08.18.20 klo 12.53.49 ap.,21.426,35.482,,,,,
71,08.18.20 klo 01.23.49 ap.,21.340,35.629,,,,,
72,08.18.20 klo 01.53.49 ap.,21.340,35.751,,,,,
73,08.18.20 klo 02.23.49 ap.,21.297,35.775,,,,,
74,08.18.20 klo 02.53.49 ap.,21.340,35.824,,,,,
75,08.18.20 klo 03.23.49 ap.,21.254,35.897,,,,,
76,08.18.20 klo 03.53.49 ap.,21.297,35.946,,,,,
77,08.18.20 klo 04.23.49 ap.,21.254,35.995,,,,,
78,08.18.20 klo 04.53.49 ap.,21.254,35.946,,,,,
79,08.18.20 klo 05.23.49 ap.,21.254,35.995,,,,,
80,08.18.20 klo 05.53.49 ap.,21.211,36.020,,,,,
81,08.18.20 klo 06.23.49 ap.,21.254,36.068,,,,,
82,08.18.20 klo 06.53.49 ap.,21.254,36.093,,,,,
83,08.18.20 klo 07.23.49 ap.,21.211,36.044,,,,,
84,08.18.20 klo 07.53.49 ap.,21.211,36.093,,,,,
85,08.18.20 klo 08.23.49 ap.,21.211,36.239,,,,,
86,08.18.20 klo 08.53.49 ap.,21.211,36.508,,,,,
87,08.18.20 klo 09.23.49 ap.,21.297,36.508,,,,,
88,08.18.20 klo 09.53.49 ap.,21.254,36.532,,,,,
89,08.18.20 klo 10.23.49 ap.,21.211,36.630,,,,,
90,08.18.20 klo 10.53.49 ap.,21.254,36.752,,,,,
91,08.18.20 klo 11.23.49 ap.,21.254,36.777,,,,,
92,08.18.20 klo 11.53.49 ap.,21.297,37.045,,,,,
93,08.18.20 klo 12.23.49 ip.,21.297,37.167,,,,,
94,08.18.20 klo 12.53.49 ip.,21.340,37.070,,,,,
95,08.18.20 klo 01.23.49 ip.,21.340,37.045,,,,,
96,08.18.20 klo 01.53.49 ip.,21.297,37.094,,,,,
97,08.18.20 klo 02.23.49 ip.,21.297,37.436,,,,,
98,08.18.20 klo 02.53.49 ip.,21.297,37.485,,,,,
99,08.18.20 klo 03.23.49 ip.,21.297,37.729,,,,,
100,08.18.20 klo 03.53.49 ip.,21.297,37.778,,,,,
101,08.18.20 klo 04.23.49 ip.,21.254,37.875,,,,,
102,08.18.20 klo 04.53.49 ip.,21.297,38.071,,,,,
103,08.18.20 klo 05.23.49 ip.,21.297,38.193,,,,,
104,08.18.20 klo 05.53.49 ip.,21.297,38.388,,,,,
105,08.18.20 klo 06.23.49 ip.,21.297,38.462,,,,,
106,08.18.20 klo 06.53.49 ip.,21.340,38.559,,,,,
107,08.18.20 klo 07.23.49 ip.,21.254,38.510,,,,,
108,08.18.20 klo 07.53.49 ip.,21.211,38.559,,,,,
109,08.18.20 klo 08.23.49 ip.,21.169,38.632,,,,,
110,08.18.20 klo 08.53.49 ip.,21.169,38.755,,,,,
111,08.18.20 klo 09.23.49 ip.,21.211,39.023,,,,,
112,08.18.20 klo 09.53.49 ip.,21.254,39.219,,,,,
113,08.18.20 klo 10.23.49 ip.,21.340,39.389,,,,,
114,08.18.20 klo 10.53.49 ip.,21.383,39.365,,,,,
115,08.18.20 klo 11.23.49 ip.,21.383,39.389,,,,,
116,08.18.20 klo 11.53.49 ip.,21.340,39.389,,,,,
117,08.19.20 klo 12.23.49 ap.,21.340,39.341,,,,,
118,08.19.20 klo 12.53.49 ap.,21.297,39.292,,,,,
119,08.19.20 klo 01.23.49 ap.,21.297,39.267,,,,,
120,08.19.20 klo 01.53.49 ap.,21.254,39.145,,,,,
121,08.19.20 klo 02.23.49 ap.,21.211,39.096,,,,,
122,08.19.20 klo 02.53.49 ap.,21.169,39.048,,,,,
123,08.19.20 klo 03.23.49 ap.,21.169,38.926,,,,,
124,08.19.20 klo 03.53.49 ap.,21.169,38.901,,,,,
125,08.19.20 klo 04.23.49 ap.,21.169,38.828,,,,,
126,08.19.20 klo 04.53.49 ap.,21.126,38.730,,,,,
127,08.19.20 klo 05.23.49 ap.,21.169,38.608,,,,,
128,08.19.20 klo 05.53.49 ap.,21.126,38.559,,,,,
129,08.19.20 klo 06.23.49 ap.,21.126,38.510,,,,,
130,08.19.20 klo 06.53.49 ap.,21.169,38.413,,,,,
131,08.19.20 klo 07.23.49 ap.,21.169,38.339,,,,,
132,08.19.20 klo 07.53.49 ap.,21.169,38.315,,,,,
133,08.19.20 klo 08.23.49 ap.,21.211,38.706,,,,,
134,08.19.20 klo 08.53.49 ap.,21.254,38.632,,,,,
135,08.19.20 klo 09.23.49 ap.,21.169,38.657,,,,,
136,08.19.20 klo 09.53.49 ap.,21.254,38.852,,,,,
137,08.19.20 klo 10.23.49 ap.,21.211,39.072,,,,,
138,08.19.20 klo 10.53.49 ap.,21.254,39.145,,,,,
139,08.19.20 klo 11.23.49 ap.,21.340,39.121,,,,,
140,08.19.20 klo 11.53.49 ap.,21.383,39.121,,,,,
141,08.19.20 klo 12.23.49 ip.,21.555,39.145,,,,,
142,08.19.20 klo 12.53.49 ip.,21.598,39.145,,,,,
143,08.19.20 klo 01.23.49 ip.,21.683,39.072,,,,,
144,08.19.20 klo 01.53.49 ip.,21.769,39.023,,,,,
145,08.19.20 klo 02.23.49 ip.,21.941,38.950,,,,,
146,08.19.20 klo 02.53.49 ip.,22.112,38.828,,,,,
147,08.19.20 klo 03.23.49 ip.,22.155,38.755,,,,,
148,08.19.20 klo 03.53.49 ip.,22.327,38.681,,,,,
149,08.19.20 klo 04.23.49 ip.,22.370,38.632,,,,,
150,08.19.20 klo 04.53.49 ip.,22.498,38.462,,,,,
151,08.19.20 klo 05.23.49 ip.,22.498,38.315,,,,,
152,08.19.20 klo 05.53.49 ip.,22.498,38.339,,,,,
153,08.19.20 klo 06.23.49 ip.,22.541,38.242,,,,,
154,08.19.20 klo 06.53.49 ip.,22.456,38.046,,,,,
155,08.19.20 klo 07.23.49 ip.,22.370,37.973,,,,,
156,08.19.20 klo 07.53.49 ip.,22.155,37.973,,,,,
157,08.19.20 klo 08.23.49 ip.,22.069,37.998,,,,,
158,08.19.20 klo 08.53.49 ip.,21.941,37.998,,,,,
159,08.19.20 klo 09.23.49 ip.,21.855,38.046,,,,,
160,08.19.20 klo 09.53.49 ip.,21.812,38.022,,,,,
161,08.19.20 klo 10.23.49 ip.,21.683,38.046,,,,,
162,08.19.20 klo 10.53.49 ip.,21.769,38.242,,,,,
163,08.19.20 klo 11.23.49 ip.,21.726,38.364,,,,,
164,08.19.20 klo 11.53.49 ip.,21.726,38.315,,,,,
165,08.20.20 klo 12.23.49 ap.,21.683,38.291,,,,,
166,08.20.20 klo 12.53.49 ap.,21.598,38.193,,,,,
167,08.20.20 klo 01.23.49 ap.,21.640,38.120,,,,,
168,08.20.20 klo 01.53.49 ap.,21.598,38.046,,,,,
169,08.20.20 klo 02.23.49 ap.,21.555,37.973,,,,,
170,08.20.20 klo 02.53.49 ap.,21.555,37.924,,,,,
171,08.20.20 klo 03.23.49 ap.,21.555,37.851,,,,,
172,08.20.20 klo 03.53.49 ap.,21.555,37.778,,,,,
173,08.20.20 klo 04.23.49 ap.,21.469,37.705,,,,,
174,08.20.20 klo 04.53.49 ap.,21.512,37.656,,,,,
175,08.20.20 klo 05.23.49 ap.,21.512,37.656,,,,,
176,08.20.20 klo 05.53.49 ap.,21.512,37.534,,,,,
177,08.20.20 klo 06.23.49 ap.,21.469,37.509,,,,,
178,08.20.20 klo 06.53.49 ap.,21.469,37.460,,,,,
179,08.20.20 klo 07.23.49 ap.,21.555,37.436,,,,,
180,08.20.20 klo 07.53.49 ap.,21.512,37.387,,,,,
181,08.20.20 klo 08.23.49 ap.,21.555,37.485,,,,,
182,08.20.20 klo 08.53.49 ap.,21.640,37.827,,,,,
183,08.20.20 klo 09.23.49 ap.,21.683,37.778,,,,,
184,08.20.20 klo 09.53.49 ap.,21.683,37.705,,,,,
185,08.20.20 klo 10.23.49 ap.,21.726,37.631,,,,,
186,08.20.20 klo 10.53.49 ap.,21.726,37.778,,,,,
187,08.20.20 klo 11.23.49 ap.,21.769,37.998,,,,,
188,08.20.20 klo 11.53.49 ap.,21.941,38.144,,,,,
189,08.20.20 klo 12.23.49 ip.,21.984,38.168,,,,,
190,08.20.20 klo 12.53.49 ip.,22.112,38.144,,,,,
191,08.20.20 klo 01.23.49 ip.,22.198,38.242,,,,,
192,08.20.20 klo 01.53.49 ip.,22.198,38.413,,,,,
193,08.20.20 klo 02.23.49 ip.,22.198,38.486,,,,,
194,08.20.20 klo 02.53.49 ip.,22.198,38.608,,,,,
195,08.20.20 klo 03.23.49 ip.,22.155,38.779,,,,,
196,08.20.20 klo 03.53.49 ip.,22.112,38.755,,,,,
197,08.20.20 klo 04.23.49 ip.,22.112,38.950,,,,,
198,08.20.20 klo 04.53.49 ip.,22.155,38.828,,,,,
199,08.20.20 klo 05.23.49 ip.,22.198,38.779,,,,,
200,08.20.20 klo 05.53.49 ip.,22.284,38.730,,,,,
201,08.20.20 klo 06.23.49 ip.,22.370,38.559,,,,,
202,08.20.20 klo 06.53.49 ip.,22.284,38.462,,,,,
203,08.20.20 klo 07.23.49 ip.,22.327,38.462,,,,,
204,08.20.20 klo 07.53.49 ip.,22.327,38.486,,,,,
205,08.20.20 klo 08.23.49 ip.,22.284,38.437,,,,,
206,08.20.20 klo 08.53.49 ip.,22.284,38.413,,,,,
207,08.20.20 klo 09.23.49 ip.,22.241,38.388,,,,,
208,08.20.20 klo 09.53.49 ip.,22.284,38.266,,,,,
209,08.20.20 klo 10.23.49 ip.,22.241,38.144,,,,,
210,08.20.20 klo 10.53.49 ip.,22.241,38.217,,,,,
211,08.20.20 klo 11.23.49 ip.,21.941,37.827,,,,,
212,08.20.20 klo 11.53.49 ip.,21.984,37.973,,,,,
213,08.21.20 klo 12.23.49 ap.,21.941,37.973,,,,,
214,08.21.20 klo 12.53.49 ap.,21.898,37.924,,,,,
215,08.21.20 klo 01.23.49 ap.,21.855,37.949,,,,,
216,08.21.20 klo 01.53.49 ap.,21.812,37.900,,,,,
217,08.21.20 klo 02.23.49 ap.,21.769,37.827,,,,,
218,08.21.20 klo 02.53.49 ap.,21.726,37.802,,,,,
219,08.21.20 klo 03.23.49 ap.,21.726,37.705,,,,,
220,08.21.20 klo 03.53.49 ap.,21.640,37.680,,,,,
221,08.21.20 klo 04.23.49 ap.,21.640,37.582,,,,,
222,08.21.20 klo 04.53.49 ap.,21.640,37.485,,,,,
223,08.21.20 klo 05.23.49 ap.,21.598,37.460,,,,,
224,08.21.20 klo 05.53.49 ap.,21.598,37.363,,,,,
225,08.21.20 klo 06.23.49 ap.,21.512,37.338,,,,,
226,08.21.20 klo 06.53.49 ap.,21.555,37.289,,,,,
227,08.21.20 klo 07.23.49 ap.,21.555,37.289,,,,,
228,08.21.20 klo 07.53.49 ap.,21.555,37.241,,,,,
229,08.21.20 klo 08.23.49 ap.,21.598,37.241,,,,,
230,08.21.20 klo 08.53.49 ap.,21.555,37.241,,,,,
231,08.21.20 klo 09.23.49 ap.,21.555,37.289,,,,,
232,08.21.20 klo 09.53.49 ap.,21.640,37.436,,,,,
233,08.21.20 klo 10.23.49 ap.,21.726,37.534,,,,,
234,08.21.20 klo 10.53.49 ap.,21.726,37.558,,,,,
235,08.21.20 klo 11.23.49 ap.,21.769,37.631,,,,,
236,08.21.20 klo 11.53.49 ap.,21.855,37.656,,,,,
237,08.21.20 klo 12.23.49 ip.,21.855,37.778,,,,,
238,08.21.20 klo 12.53.49 ip.,21.812,37.778,,,,,
239,08.21.20 klo 01.23.49 ip.,21.855,37.949,,,,,
240,08.21.20 klo 01.53.49 ip.,21.812,38.168,,,,,
241,08.21.20 klo 02.23.49 ip.,21.855,38.120,,,,,
242,08.21.20 klo 02.53.49 ip.,21.941,38.315,,,,,
243,08.21.20 klo 03.23.49 ip.,21.984,38.901,,,,,
244,08.21.20 klo 03.53.49 ip.,21.941,38.559,,,,,
245,08.21.20 klo 04.23.49 ip.,22.027,38.535,,,,,
246,08.21.20 klo 04.53.49 ip.,22.112,38.559,,,,,
247,08.21.20 klo 05.23.49 ip.,22.112,38.584,,,,,
248,08.21.20 klo 05.53.49 ip.,22.198,38.632,,,,,
249,08.21.20 klo 06.23.49 ip.,22.198,38.755,,,,,
250,08.21.20 klo 06.53.49 ip.,22.155,38.608,,,,,
251,08.21.20 klo 07.23.49 ip.,22.069,38.559,,,,,
252,08.21.20 klo 07.53.49 ip.,22.112,39.145,,,,,
253,08.21.20 klo 08.23.49 ip.,22.069,39.096,,,,,
254,08.21.20 klo 08.53.49 ip.,22.069,39.121,,,,,
255,08.21.20 klo 09.23.49 ip.,22.027,39.267,,,,,
256,08.21.20 klo 09.53.49 ip.,21.941,39.341,,,,,
257,08.21.20 klo 10.23.49 ip.,21.941,39.438,,,,,
258,08.21.20 klo 10.53.49 ip.,21.984,39.609,,,,,
259,08.21.20 klo 11.23.49 ip.,22.069,39.634,,,,,
260,08.21.20 klo 11.53.49 ip.,22.069,39.658,,,,,
261,08.22.20 klo 12.23.49 ap.,22.027,40.806,,,,,
262,08.22.20 klo 12.53.49 ap.,21.941,40.806,,,,,
263,08.22.20 klo 01.23.49 ap.,21.898,41.123,,,,,
264,08.22.20 klo 01.53.49 ap.,21.812,41.392,,,,,
265,08.22.20 klo 02.23.49 ap.,21.812,41.538,,,,,
266,08.22.20 klo 02.53.49 ap.,21.726,41.661,,,,,
267,08.22.20 klo 03.23.49 ap.,21.726,41.734,,,,,
268,08.22.20 klo 03.53.49 ap.,21.640,41.783,,,,,
269,08.22.20 klo 04.23.49 ap.,21.640,41.880,,,,,
270,08.22.20 klo 04.53.49 ap.,21.598,41.905,,,,,
271,08.22.20 klo 05.23.49 ap.,21.640,42.100,,,,,
272,08.22.20 klo 05.53.49 ap.,21.555,42.125,,,,,
273,08.22.20 klo 06.23.49 ap.,21.555,42.222,,,,,
274,08.22.20 klo 06.53.49 ap.,21.555,42.222,,,,,
275,08.22.20 klo 07.23.49 ap.,21.555,42.222,,,,,
276,08.22.20 klo 07.53.49 ap.,21.555,42.271,,,,,
277,08.22.20 klo 08.23.49 ap.,21.512,42.369,,,,,
278,08.22.20 klo 08.53.49 ap.,21.512,42.418,,,,,
279,08.22.20 klo 09.23.49 ap.,21.512,42.515,,,,,
280,08.22.20 klo 09.53.49 ap.,21.469,42.589,,,,,
281,08.22.20 klo 10.23.49 ap.,21.598,42.979,,,,,
282,08.22.20 klo 10.53.49 ap.,21.726,43.883,,,,,
283,08.22.20 klo 11.23.49 ap.,21.812,43.761,,,,,
284,08.22.20 klo 11.53.49 ap.,21.984,44.078,,,,,
285,08.22.20 klo 12.23.49 ip.,22.241,44.908,,,,,
286,08.22.20 klo 12.53.49 ip.,22.327,44.908,,,,,
287,08.22.20 klo 01.23.49 ip.,22.456,45.055,,,,,
288,08.22.20 klo 01.53.49 ip.,22.498,45.104,,,,,
289,08.22.20 klo 02.23.49 ip.,22.541,44.982,,,,,
290,08.22.20 klo 02.53.49 ip.,22.584,45.031,,,,,
291,08.22.20 klo 03.23.49 ip.,22.498,44.884,,,,,
292,08.22.20 klo 03.53.49 ip.,22.456,44.933,,,,,
293,08.22.20 klo 04.23.49 ip.,22.627,44.713,,,,,
294,08.22.20 klo 04.53.49 ip.,22.584,44.908,,,,,
295,08.22.20 klo 05.23.49 ip.,22.756,44.689,,,,,
296,08.22.20 klo 05.53.49 ip.,22.627,44.835,,,,,
297,08.22.20 klo 06.23.49 ip.,22.584,44.982,,,,,
298,08.22.20 klo 06.53.49 ip.,22.498,44.982,,,,,
299,08.22.20 klo 07.23.49 ip.,22.413,45.079,,,,,
300,08.22.20 klo 07.53.49 ip.,22.413,45.226,,,,,
301,08.22.20 klo 08.23.49 ip.,22.413,45.275,,,,,
302,08.22.20 klo 08.53.49 ip.,22.799,46.667,,,,,
303,08.22.20 klo 09.23.49 ip.,22.584,46.545,,,,,
304,08.22.20 klo 09.53.49 ip.,22.498,46.545,,,,,
305,08.22.20 klo 10.23.49 ip.,22.498,46.691,,,,,
306,08.22.20 klo 10.53.49 ip.,22.541,46.935,,,,,
307,08.22.20 klo 11.23.49 ip.,22.541,47.473,,,,,
308,08.22.20 klo 11.53.49 ip.,22.713,48.034,,,,,
309,08.23.20 klo 12.23.49 ap.,22.713,48.352,,,,,
310,08.23.20 klo 12.53.49 ap.,22.670,48.523,,,,,
311,08.23.20 klo 01.23.49 ap.,22.584,48.669,,,,,
312,08.23.20 klo 01.53.49 ap.,22.498,48.718,,,,,
313,08.23.20 klo 02.23.49 ap.,22.413,48.694,,,,,
314,08.23.20 klo 02.53.49 ap.,22.370,48.596,,,,,
315,08.23.20 klo 03.23.49 ap.,22.284,48.498,,,,,
316,08.23.20 klo 03.53.49 ap.,22.241,48.400,,,,,
317,08.23.20 klo 04.23.49 ap.,22.241,48.254,,,,,
318,08.23.20 klo 04.53.49 ap.,22.155,48.132,,,,,
319,08.23.20 klo 05.23.49 ap.,22.155,47.985,,,,,
320,08.23.20 klo 05.53.49 ap.,22.069,47.814,,,,,
321,08.23.20 klo 06.23.49 ap.,22.069,47.643,,,,,
322,08.23.20 klo 06.53.49 ap.,22.027,47.546,,,,,
323,08.23.20 klo 07.23.49 ap.,22.027,47.424,,,,,
324,08.23.20 klo 07.53.49 ap.,22.027,47.277,,,,,
325,08.23.20 klo 08.23.49 ap.,22.027,47.228,,,,,
326,08.23.20 klo 08.53.49 ap.,22.027,47.106,,,,,
327,08.23.20 klo 09.23.49 ap.,22.027,46.984,,,,,
328,08.23.20 klo 09.53.49 ap.,22.027,46.960,,,,,
329,08.23.20 klo 10.23.49 ap.,22.112,47.155,,,,,
330,08.23.20 klo 10.53.49 ap.,22.198,47.277,,,,,
331,08.23.20 klo 11.23.49 ap.,22.927,50.842,,,,,
332,08.23.20 klo 11.53.49 ap.,22.842,48.669,,,,,
333,08.23.20 klo 12.23.49 ip.,22.713,48.083,,,,,
334,08.23.20 klo 12.53.49 ip.,22.541,48.864,,,,,
335,08.23.20 klo 01.23.49 ip.,22.541,50.134,,,,,
336,08.23.20 klo 01.53.49 ip.,22.370,50.696,,,,,
337,08.23.20 klo 02.23.49 ip.,22.198,51.893,,,,,
338,08.23.20 klo 02.53.49 ip.,21.941,52.308,,,,,
339,08.23.20 klo 03.23.49 ip.,21.726,52.698,,,,,
340,08.23.20 klo 03.53.49 ip.,21.340,52.576,,,,,
341,08.23.20 klo 04.23.49 ip.,20.997,52.332,,,,,
342,08.23.20 klo 04.53.49 ip.,21.126,59.878,,,,,
343,08.23.20 klo 05.23.49 ip.,21.340,72.503,,,,,
344,08.23.20 klo 05.53.49 ip.,25.459,60.952,,,,,
345,08.23.20 klo 06.23.49 ip.,26.274,60.464,,,,,
346,08.23.20 klo 06.53.49 ip.,26.574,59.536,,,,,
347,08.23.20 klo 07.23.49 ip.,26.574,58.462,,,,,
348,08.23.20 klo 07.53.49 ip.,26.402,57.656,,,,,
349,08.23.20 klo 08.23.49 ip.,26.831,60.122,,,,,
350,08.23.20 klo 08.53.49 ip.,29.191,61.856,,,,,
351,08.23.20 klo 09.23.49 ip.,29.405,55.043,,,,,
352,08.23.20 klo 09.53.49 ip.,29.148,57.387,,,,,
353,08.23.20 klo 10.23.49 ip.,29.105,57.167,,,,,
354,08.23.20 klo 10.53.49 ip.,29.405,57.363,,,,,
355,08.23.20 klo 11.23.49 ip.,29.320,55.775,,,,,
356,08.23.20 klo 11.53.49 ip.,29.105,54.847,,,,,
357,08.24.20 klo 12.23.49 ap.,28.590,53.358,,,,,
358,08.24.20 klo 12.53.49 ap.,28.033,52.112,,,,,
359,08.24.20 klo 01.23.49 ap.,27.346,51.551,,,,,
360,08.24.20 klo 01.53.49 ap.,26.617,50.867,,,,,
361,08.24.20 klo 02.23.49 ap.,25.931,50.769,,,,,
362,08.24.20 klo 02.53.49 ap.,25.287,50.574,,,,,
363,08.24.20 klo 03.23.49 ap.,24.772,50.232,,,,,
364,08.24.20 klo 03.53.49 ap.,24.257,50.525,,,,,
365,08.24.20 klo 04.23.49 ap.,23.700,49.719,,,,,
366,08.24.20 klo 04.53.49 ap.,23.099,50.037,,,,,
367,08.24.20 klo 05.23.49 ap.,22.584,50.794,,,,,
368,08.24.20 klo 05.53.49 ap.,22.198,51.404,,,,,
369,08.24.20 klo 06.23.49 ap.,21.769,51.844,,,,,
370,08.24.20 klo 06.53.49 ap.,21.383,51.819,,,,,
371,08.24.20 klo 07.23.49 ap.,21.040,52.088,,,,,
372,08.24.20 klo 07.53.49 ap.,20.740,51.917,,,,,
373,08.24.20 klo 08.23.49 ap.,20.439,52.503,,,,,
374,08.24.20 klo 08.53.49 ap.,20.010,51.502,,,,,
375,08.24.20 klo 09.23.49 ap.,19.753,55.433,,,,,
376,08.24.20 klo 09.53.49 ap.,19.710,55.971,,,,,
377,08.24.20 klo 10.23.49 ap.,19.581,55.287,,,,,
378,08.24.20 klo 10.53.49 ap.,19.281,56.386,,,,,
379,08.24.20 klo 11.23.49 ap.,18.852,56.313,,,,,
380,08.24.20 klo 11.53.49 ap.,18.723,57.485,,,,,
381,08.24.20 klo 12.23.49 ip.,20.182,55.214,,,,,
382,08.24.20 klo 12.53.49 ip.,22.112,54.408,,,,,
383,08.24.20 klo 01.23.49 ip.,23.828,52.918,,,,,
384,08.24.20 klo 01.53.49 ip.,24.429,51.453,,,,,
385,08.24.20 klo 02.23.49 ip.,24.558,50.598,,,,,
386,08.24.20 klo 02.53.49 ip.,24.429,50.525,,,,,
387,08.24.20 klo 03.23.49 ip.,24.172,50.525,,,,,
388,08.24.20 klo 03.53.49 ip.,23.957,50.598,,,,,
389,08.24.20 klo 04.23.49 ip.,23.657,50.574,,,,,
390,08.24.20 klo 04.53.49 ip.,23.399,50.769,,,,,
391,08.24.20 klo 05.23.49 ip.,23.056,50.965,,,,,
392,08.24.20 klo 05.53.49 ip.,22.713,51.111,,,,,
393,08.24.20 klo 06.23.49 ip.,22.370,51.209,,,,,
394,08.24.20 klo 06.53.49 ip.,21.984,51.673,,,,,
395,08.24.20 klo 07.23.49 ip.,21.726,52.332,,,,,
396,08.24.20 klo 07.53.49 ip.,21.598,52.186,,,,,
397,08.24.20 klo 08.23.49 ip.,23.099,50.940,,,,,
398,08.24.20 klo 08.53.49 ip.,24.343,54.750,,,,,
399,08.24.20 klo 09.23.49 ip.,25.030,60.415,,,,,
400,08.24.20 klo 09.53.49 ip.,25.030,57.705,,,,,
