"Plot Title:  20849248"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849248, SEN S/N: 20849248)","RH, % (LGR S/N: 20849248, SEN S/N: 20849248)","Coupler Detached (LGR S/N: 20849248)","Coupler Attached (LGR S/N: 20849248)","Host Connected (LGR S/N: 20849248)","Stopped (LGR S/N: 20849248)","End Of File (LGR S/N: 20849248)"
1,08.16.20 klo 03.15.51 ip.,22.799,37.973,,,,,
2,08.16.20 klo 03.16.00 ip.,,,Logged,,,,
3,08.16.20 klo 03.45.51 ip.,22.498,36.972,,,,,
4,08.16.20 klo 04.15.51 ip.,22.370,36.459,,,,,
5,08.16.20 klo 04.45.51 ip.,22.327,36.288,,,,,
6,08.16.20 klo 05.15.51 ip.,22.284,36.313,,,,,
7,08.16.20 klo 05.45.51 ip.,22.284,35.946,,,,,
8,08.16.20 klo 06.15.51 ip.,22.155,35.409,,,,,
9,08.16.20 klo 06.45.51 ip.,22.155,34.969,,,,,
10,08.16.20 klo 07.15.51 ip.,22.027,34.750,,,,,
11,08.16.20 klo 07.45.51 ip.,22.027,35.287,,,,,
12,08.16.20 klo 08.15.51 ip.,21.941,35.311,,,,,
13,08.16.20 klo 08.45.51 ip.,21.941,35.165,,,,,
14,08.16.20 klo 09.15.51 ip.,21.984,35.092,,,,,
15,08.16.20 klo 09.45.51 ip.,21.984,34.994,,,,,
16,08.16.20 klo 10.15.51 ip.,21.984,34.847,,,,,
17,08.16.20 klo 10.45.51 ip.,21.898,34.286,,,,,
18,08.16.20 klo 11.15.51 ip.,21.812,33.626,,,,,
19,08.16.20 klo 11.45.51 ip.,21.726,33.504,,,,,
20,08.17.20 klo 12.15.51 ap.,21.640,33.187,,,,,
21,08.17.20 klo 12.45.51 ap.,21.640,33.187,,,,,
22,08.17.20 klo 01.15.51 ap.,21.598,33.040,,,,,
23,08.17.20 klo 01.45.51 ap.,21.512,33.114,,,,,
24,08.17.20 klo 02.15.51 ap.,21.469,32.967,,,,,
25,08.17.20 klo 02.45.51 ap.,21.469,34.042,,,,,
26,08.17.20 klo 03.15.51 ap.,21.426,34.237,,,,,
27,08.17.20 klo 03.45.51 ap.,21.426,34.603,,,,,
28,08.17.20 klo 04.15.51 ap.,21.426,34.872,,,,,
29,08.17.20 klo 04.45.51 ap.,21.426,35.311,,,,,
30,08.17.20 klo 05.15.51 ap.,21.383,35.580,,,,,
31,08.17.20 klo 05.45.51 ap.,21.426,35.678,,,,,
32,08.17.20 klo 06.15.51 ap.,21.383,35.678,,,,,
33,08.17.20 klo 06.45.51 ap.,21.383,35.507,,,,,
34,08.17.20 klo 07.15.51 ap.,21.426,35.702,,,,,
35,08.17.20 klo 07.45.51 ap.,21.383,36.044,,,,,
36,08.17.20 klo 08.15.51 ap.,21.426,35.556,,,,,
37,08.17.20 klo 08.45.51 ap.,21.383,35.116,,,,,
38,08.17.20 klo 09.15.51 ap.,21.340,34.408,,,,,
39,08.17.20 klo 09.45.51 ap.,21.383,34.725,,,,,
40,08.17.20 klo 10.15.51 ap.,21.383,35.043,,,,,
41,08.17.20 klo 10.45.51 ap.,21.426,35.067,,,,,
42,08.17.20 klo 11.15.51 ap.,21.469,35.165,,,,,
43,08.17.20 klo 11.45.51 ap.,21.469,34.823,,,,,
44,08.17.20 klo 12.15.51 ip.,21.640,35.263,,,,,
45,08.17.20 klo 12.45.51 ip.,21.812,35.385,,,,,
46,08.17.20 klo 01.15.51 ip.,21.941,35.140,,,,,
47,08.17.20 klo 01.45.51 ip.,21.941,35.116,,,,,
48,08.17.20 klo 02.15.51 ip.,22.027,34.921,,,,,
49,08.17.20 klo 02.45.51 ip.,22.027,34.676,,,,,
50,08.17.20 klo 03.15.51 ip.,21.941,34.335,,,,,
51,08.17.20 klo 03.45.51 ip.,21.941,33.944,,,,,
52,08.17.20 klo 04.15.51 ip.,22.027,33.919,,,,,
53,08.17.20 klo 04.45.51 ip.,21.984,34.188,,,,,
54,08.17.20 klo 05.15.51 ip.,21.898,34.090,,,,,
55,08.17.20 klo 05.45.51 ip.,21.469,31.819,,,,,
56,08.17.20 klo 06.15.51 ip.,21.383,33.700,,,,,
57,08.17.20 klo 06.45.51 ip.,21.469,33.382,,,,,
58,08.17.20 klo 07.15.51 ip.,21.426,33.260,,,,,
59,08.17.20 klo 07.45.51 ip.,21.469,33.773,,,,,
60,08.17.20 klo 08.15.51 ip.,21.512,33.871,,,,,
61,08.17.20 klo 08.45.51 ip.,21.469,34.115,,,,,
62,08.17.20 klo 09.15.51 ip.,21.512,34.335,,,,,
63,08.17.20 klo 09.45.51 ip.,21.555,34.725,,,,,
64,08.17.20 klo 10.15.51 ip.,21.512,35.238,,,,,
65,08.17.20 klo 10.45.51 ip.,21.512,35.971,,,,,
66,08.17.20 klo 11.15.51 ip.,21.512,36.288,,,,,
67,08.17.20 klo 11.45.51 ip.,21.383,36.435,,,,,
68,08.18.20 klo 12.15.51 ap.,21.383,36.508,,,,,
69,08.18.20 klo 12.45.51 ap.,21.383,36.557,,,,,
70,08.18.20 klo 01.15.51 ap.,21.297,36.630,,,,,
71,08.18.20 klo 01.45.51 ap.,21.297,36.532,,,,,
72,08.18.20 klo 02.15.51 ap.,21.254,36.532,,,,,
73,08.18.20 klo 02.45.51 ap.,21.254,36.508,,,,,
74,08.18.20 klo 03.15.51 ap.,21.254,36.532,,,,,
75,08.18.20 klo 03.45.51 ap.,21.254,36.435,,,,,
76,08.18.20 klo 04.15.51 ap.,21.254,36.508,,,,,
77,08.18.20 klo 04.45.51 ap.,21.254,36.484,,,,,
78,08.18.20 klo 05.15.51 ap.,21.211,36.435,,,,,
79,08.18.20 klo 05.45.51 ap.,21.254,36.508,,,,,
80,08.18.20 klo 06.15.51 ap.,21.254,36.484,,,,,
81,08.18.20 klo 06.45.51 ap.,21.211,36.508,,,,,
82,08.18.20 klo 07.15.51 ap.,21.254,36.386,,,,,
83,08.18.20 klo 07.45.51 ap.,21.211,36.435,,,,,
84,08.18.20 klo 08.15.51 ap.,21.211,36.947,,,,,
85,08.18.20 klo 08.45.51 ap.,21.254,37.582,,,,,
86,08.18.20 klo 09.15.51 ap.,21.254,37.534,,,,,
87,08.18.20 klo 09.45.51 ap.,21.211,37.265,,,,,
88,08.18.20 klo 10.15.51 ap.,21.211,37.216,,,,,
89,08.18.20 klo 10.45.51 ap.,21.254,37.363,,,,,
90,08.18.20 klo 11.15.51 ap.,21.297,37.485,,,,,
91,08.18.20 klo 11.45.51 ap.,21.340,37.802,,,,,
92,08.18.20 klo 12.15.51 ip.,21.383,37.680,,,,,
93,08.18.20 klo 12.45.51 ip.,21.469,37.778,,,,,
94,08.18.20 klo 01.15.51 ip.,21.340,37.656,,,,,
95,08.18.20 klo 01.45.51 ip.,21.297,37.631,,,,,
96,08.18.20 klo 02.15.51 ip.,21.340,38.926,,,,,
97,08.18.20 klo 02.45.51 ip.,21.340,38.950,,,,,
98,08.18.20 klo 03.15.51 ip.,21.297,39.096,,,,,
99,08.18.20 klo 03.45.51 ip.,21.297,39.292,,,,,
100,08.18.20 klo 04.15.51 ip.,21.297,39.048,,,,,
101,08.18.20 klo 04.45.51 ip.,21.297,39.219,,,,,
102,08.18.20 klo 05.15.51 ip.,21.297,39.487,,,,,
103,08.18.20 klo 05.45.51 ip.,21.340,39.951,,,,,
104,08.18.20 klo 06.15.51 ip.,21.297,39.976,,,,,
105,08.18.20 klo 06.45.51 ip.,21.297,39.731,,,,,
106,08.18.20 klo 07.15.51 ip.,21.254,39.609,,,,,
107,08.18.20 klo 07.45.51 ip.,21.211,39.487,,,,,
108,08.18.20 klo 08.15.51 ip.,21.169,39.414,,,,,
109,08.18.20 klo 08.45.51 ip.,21.126,39.512,,,,,
110,08.18.20 klo 09.15.51 ip.,21.211,39.976,,,,,
