"Plot Title:  20849244"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849244, SEN S/N: 20849244)","RH, % (LGR S/N: 20849244, SEN S/N: 20849244)","Coupler Detached (LGR S/N: 20849244)","Coupler Attached (LGR S/N: 20849244)","Host Connected (LGR S/N: 20849244)","Stopped (LGR S/N: 20849244)","End Of File (LGR S/N: 20849244)"
1,08.16.20 klo 03.25.53 ip.,22.370,38.535,,,,,
2,08.16.20 klo 03.26.02 ip.,,,Logged,,,,
3,08.16.20 klo 03.55.53 ip.,22.713,35.971,,,,,
4,08.16.20 klo 04.25.53 ip.,22.627,35.751,,,,,
5,08.16.20 klo 04.55.53 ip.,22.541,35.751,,,,,
6,08.16.20 klo 05.25.53 ip.,22.541,35.629,,,,,
7,08.16.20 klo 05.55.53 ip.,22.456,34.701,,,,,
8,08.16.20 klo 06.25.53 ip.,22.413,34.383,,,,,
9,08.16.20 klo 06.55.53 ip.,22.370,33.944,,,,,
10,08.16.20 klo 07.25.53 ip.,22.241,34.359,,,,,
11,08.16.20 klo 07.55.53 ip.,22.155,34.579,,,,,
12,08.16.20 klo 08.25.53 ip.,22.241,34.554,,,,,
13,08.16.20 klo 08.55.53 ip.,22.284,34.359,,,,,
14,08.16.20 klo 09.25.53 ip.,22.241,34.359,,,,,
15,08.16.20 klo 09.55.53 ip.,22.284,34.310,,,,,
16,08.16.20 klo 10.25.53 ip.,22.241,34.237,,,,,
17,08.16.20 klo 10.55.53 ip.,22.112,33.089,,,,,
18,08.16.20 klo 11.25.53 ip.,22.027,32.796,,,,,
19,08.16.20 klo 11.55.53 ip.,21.855,32.259,,,,,
20,08.17.20 klo 12.25.53 ap.,21.812,32.234,,,,,
21,08.17.20 klo 12.55.53 ap.,21.812,32.259,,,,,
22,08.17.20 klo 01.25.53 ap.,21.812,32.234,,,,,
23,08.17.20 klo 01.55.53 ap.,21.683,32.308,,,,,
24,08.17.20 klo 02.25.53 ap.,21.640,33.040,,,,,
25,08.17.20 klo 02.55.53 ap.,21.640,33.333,,,,,
26,08.17.20 klo 03.25.53 ap.,21.598,33.748,,,,,
27,08.17.20 klo 03.55.53 ap.,21.555,34.115,,,,,
28,08.17.20 klo 04.25.53 ap.,21.598,34.164,,,,,
29,08.17.20 klo 04.55.53 ap.,21.640,34.774,,,,,
30,08.17.20 klo 05.25.53 ap.,21.640,35.043,,,,,
31,08.17.20 klo 05.55.53 ap.,21.598,34.945,,,,,
32,08.17.20 klo 06.25.53 ap.,21.598,34.872,,,,,
33,08.17.20 klo 06.55.53 ap.,21.555,34.774,,,,,
34,08.17.20 klo 07.25.53 ap.,21.598,35.116,,,,,
35,08.17.20 klo 07.55.53 ap.,21.640,35.653,,,,,
36,08.17.20 klo 08.25.53 ap.,21.640,34.530,,,,,
37,08.17.20 klo 08.55.53 ap.,21.598,33.919,,,,,
38,08.17.20 klo 09.25.53 ap.,21.555,34.994,,,,,
39,08.17.20 klo 09.55.53 ap.,21.512,34.921,,,,,
40,08.17.20 klo 10.25.53 ap.,21.555,34.896,,,,,
41,08.17.20 klo 10.55.53 ap.,21.640,34.774,,,,,
42,08.17.20 klo 11.25.53 ap.,21.640,34.530,,,,,
43,08.17.20 klo 11.55.53 ap.,21.726,34.554,,,,,
44,08.17.20 klo 12.25.53 ip.,21.855,34.969,,,,,
45,08.17.20 klo 12.55.53 ip.,21.941,34.969,,,,,
46,08.17.20 klo 01.25.53 ip.,22.069,34.530,,,,,
47,08.17.20 klo 01.55.53 ip.,22.155,34.603,,,,,
48,08.17.20 klo 02.25.53 ip.,22.198,34.481,,,,,
49,08.17.20 klo 02.55.53 ip.,22.155,34.017,,,,,
50,08.17.20 klo 03.25.53 ip.,22.155,33.748,,,,,
51,08.17.20 klo 03.55.53 ip.,22.069,33.309,,,,,
52,08.17.20 klo 04.25.53 ip.,22.198,33.211,,,,,
53,08.17.20 klo 04.55.53 ip.,22.069,33.919,,,,,
54,08.17.20 klo 05.25.53 ip.,22.069,33.333,,,,,
55,08.17.20 klo 05.55.53 ip.,21.512,32.723,,,,,
56,08.17.20 klo 06.25.53 ip.,21.640,32.894,,,,,
57,08.17.20 klo 06.55.53 ip.,21.726,32.503,,,,,
58,08.17.20 klo 07.25.53 ip.,21.640,32.479,,,,,
59,08.17.20 klo 07.55.53 ip.,21.683,33.236,,,,,
60,08.17.20 klo 08.25.53 ip.,21.683,33.187,,,,,
61,08.17.20 klo 08.55.53 ip.,21.769,33.651,,,,,
62,08.17.20 klo 09.25.53 ip.,21.683,33.895,,,,,
63,08.17.20 klo 09.55.53 ip.,21.683,34.237,,,,,
64,08.17.20 klo 10.25.53 ip.,21.683,35.043,,,,,
65,08.17.20 klo 10.55.53 ip.,21.683,35.653,,,,,
66,08.17.20 klo 11.25.53 ip.,21.640,35.873,,,,,
67,08.17.20 klo 11.55.53 ip.,21.640,35.946,,,,,
68,08.18.20 klo 12.25.53 ap.,21.512,36.044,,,,,
69,08.18.20 klo 12.55.53 ap.,21.555,36.020,,,,,
70,08.18.20 klo 01.25.53 ap.,21.512,36.020,,,,,
71,08.18.20 klo 01.55.53 ap.,21.469,35.946,,,,,
72,08.18.20 klo 02.25.53 ap.,21.469,35.849,,,,,
73,08.18.20 klo 02.55.53 ap.,21.469,35.897,,,,,
74,08.18.20 klo 03.25.53 ap.,21.426,35.849,,,,,
75,08.18.20 klo 03.55.53 ap.,21.426,35.873,,,,,
76,08.18.20 klo 04.25.53 ap.,21.426,35.922,,,,,
77,08.18.20 klo 04.55.53 ap.,21.426,35.800,,,,,
78,08.18.20 klo 05.25.53 ap.,21.426,35.824,,,,,
79,08.18.20 klo 05.55.53 ap.,21.383,35.800,,,,,
80,08.18.20 klo 06.25.53 ap.,21.383,35.873,,,,,
81,08.18.20 klo 06.55.53 ap.,21.383,35.775,,,,,
82,08.18.20 klo 07.25.53 ap.,21.340,35.726,,,,,
83,08.18.20 klo 07.55.53 ap.,21.383,35.995,,,,,
84,08.18.20 klo 08.25.53 ap.,21.469,36.557,,,,,
85,08.18.20 klo 08.55.53 ap.,21.512,37.045,,,,,
86,08.18.20 klo 09.25.53 ap.,21.469,36.850,,,,,
87,08.18.20 klo 09.55.53 ap.,21.426,36.654,,,,,
88,08.18.20 klo 10.25.53 ap.,21.469,36.508,,,,,
89,08.18.20 klo 10.55.53 ap.,21.426,36.923,,,,,
90,08.18.20 klo 11.25.53 ap.,21.512,37.167,,,,,
91,08.18.20 klo 11.55.53 ap.,21.512,37.241,,,,,
92,08.18.20 klo 12.25.53 ip.,21.598,37.411,,,,,
93,08.18.20 klo 12.55.53 ip.,21.555,37.167,,,,,
94,08.18.20 klo 01.25.53 ip.,21.512,37.045,,,,,
95,08.18.20 klo 01.55.53 ip.,21.512,37.436,,,,,
96,08.18.20 klo 02.25.53 ip.,21.555,38.755,,,,,
97,08.18.20 klo 02.55.53 ip.,21.469,38.608,,,,,
98,08.18.20 klo 03.25.53 ip.,21.512,38.706,,,,,
99,08.18.20 klo 03.55.53 ip.,21.469,38.608,,,,,
100,08.18.20 klo 04.25.53 ip.,21.469,38.535,,,,,
101,08.18.20 klo 04.55.53 ip.,21.512,38.608,,,,,
102,08.18.20 klo 05.25.53 ip.,21.555,38.877,,,,,
103,08.18.20 klo 05.55.53 ip.,21.555,39.585,,,,,
104,08.18.20 klo 06.25.53 ip.,21.469,39.267,,,,,
105,08.18.20 klo 06.55.53 ip.,21.469,39.048,,,,,
106,08.18.20 klo 07.25.53 ip.,21.426,38.779,,,,,
107,08.18.20 klo 07.55.53 ip.,21.383,38.828,,,,,
108,08.18.20 klo 08.25.53 ip.,21.383,38.706,,,,,
109,08.18.20 klo 08.55.53 ip.,21.426,38.926,,,,,
110,08.18.20 klo 09.25.53 ip.,21.469,39.365,,,,,
111,08.18.20 klo 09.55.53 ip.,21.598,39.805,,,,,
112,08.18.20 klo 10.25.53 ip.,21.640,39.731,,,,,
113,08.18.20 klo 10.55.53 ip.,21.598,39.927,,,,,
114,08.18.20 klo 11.25.53 ip.,21.555,39.878,,,,,
115,08.18.20 klo 11.55.53 ip.,21.512,39.707,,,,,
116,08.19.20 klo 12.25.53 ap.,21.469,39.414,,,,,
117,08.19.20 klo 12.55.53 ap.,21.469,39.121,,,,,
118,08.19.20 klo 01.25.53 ap.,21.426,38.950,,,,,
119,08.19.20 klo 01.55.53 ap.,21.383,38.926,,,,,
120,08.19.20 klo 02.25.53 ap.,21.383,38.706,,,,,
121,08.19.20 klo 02.55.53 ap.,21.383,38.535,,,,,
122,08.19.20 klo 03.25.53 ap.,21.340,38.339,,,,,
123,08.19.20 klo 03.55.53 ap.,21.340,38.291,,,,,
124,08.19.20 klo 04.25.53 ap.,21.297,38.217,,,,,
125,08.19.20 klo 04.55.53 ap.,21.340,38.022,,,,,
126,08.19.20 klo 05.25.53 ap.,21.297,37.924,,,,,
127,08.19.20 klo 05.55.53 ap.,21.340,37.778,,,,,
128,08.19.20 klo 06.25.53 ap.,21.297,37.778,,,,,
129,08.19.20 klo 06.55.53 ap.,21.383,37.680,,,,,
130,08.19.20 klo 07.25.53 ap.,21.340,37.729,,,,,
131,08.19.20 klo 07.55.53 ap.,21.383,37.753,,,,,
132,08.19.20 klo 08.25.53 ap.,21.469,38.779,,,,,
133,08.19.20 klo 08.55.53 ap.,21.340,38.120,,,,,
134,08.19.20 klo 09.25.53 ap.,21.297,38.877,,,,,
135,08.19.20 klo 09.55.53 ap.,21.426,39.170,,,,,
136,08.19.20 klo 10.25.53 ap.,21.469,38.974,,,,,
137,08.19.20 klo 10.55.53 ap.,21.598,38.901,,,,,
138,08.19.20 klo 11.25.53 ap.,21.640,38.779,,,,,
139,08.19.20 klo 11.55.53 ap.,21.769,38.706,,,,,
140,08.19.20 klo 12.25.53 ip.,21.855,38.608,,,,,
141,08.19.20 klo 12.55.53 ip.,21.941,38.535,,,,,
142,08.19.20 klo 01.25.53 ip.,22.027,38.413,,,,,
143,08.19.20 klo 01.55.53 ip.,22.198,38.193,,,,,
144,08.19.20 klo 02.25.53 ip.,22.370,37.998,,,,,
145,08.19.20 klo 02.55.53 ip.,22.456,37.827,,,,,
146,08.19.20 klo 03.25.53 ip.,22.584,37.753,,,,,
147,08.19.20 klo 03.55.53 ip.,22.713,37.753,,,,,
148,08.19.20 klo 04.25.53 ip.,22.842,37.631,,,,,
149,08.19.20 klo 04.55.53 ip.,22.842,37.436,,,,,
150,08.19.20 klo 05.25.53 ip.,22.670,37.387,,,,,
151,08.19.20 klo 05.55.53 ip.,22.842,37.460,,,,,
152,08.19.20 klo 06.25.53 ip.,22.670,37.192,,,,,
153,08.19.20 klo 06.55.53 ip.,22.541,37.167,,,,,
154,08.19.20 klo 07.25.53 ip.,22.370,37.045,,,,,
155,08.19.20 klo 07.55.53 ip.,22.198,37.338,,,,,
156,08.19.20 klo 08.25.53 ip.,22.069,37.363,,,,,
157,08.19.20 klo 08.55.53 ip.,21.984,37.387,,,,,
158,08.19.20 klo 09.25.53 ip.,21.898,37.436,,,,,
159,08.19.20 klo 09.55.53 ip.,21.812,37.460,,,,,
160,08.19.20 klo 10.25.53 ip.,21.769,37.534,,,,,
161,08.19.20 klo 10.55.53 ip.,21.683,46.447,,,,,
162,08.19.20 klo 11.25.53 ip.,21.512,46.203,,,,,
163,08.19.20 klo 11.55.53 ip.,21.426,45.788,,,,,
164,08.20.20 klo 12.25.53 ap.,21.426,45.519,,,,,
165,08.20.20 klo 12.55.53 ap.,21.383,45.226,,,,,
166,08.20.20 klo 01.25.53 ap.,21.426,45.031,,,,,
167,08.20.20 klo 01.55.53 ap.,21.383,44.713,,,,,
168,08.20.20 klo 02.25.53 ap.,21.383,44.518,,,,,
169,08.20.20 klo 02.55.53 ap.,21.383,44.347,,,,,
170,08.20.20 klo 03.25.53 ap.,21.383,44.103,,,,,
171,08.20.20 klo 03.55.53 ap.,21.383,43.932,,,,,
