"Plot Title:  20854931"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854931, SEN S/N: 20854931, LBL: AT)","RH, % (LGR S/N: 20854931, SEN S/N: 20854931, LBL: RH)","Coupler Detached (LGR S/N: 20854931)","Coupler Attached (LGR S/N: 20854931)","Host Connected (LGR S/N: 20854931)","Stopped (LGR S/N: 20854931)","End Of File (LGR S/N: 20854931)"
148,07.23.20 klo 01.30.00 ip.,20.611,48.181,,,,,
149,07.23.20 klo 02.00.00 ip.,20.611,48.181,,,,,
150,07.23.20 klo 02.30.00 ip.,20.611,48.107,,,,,
151,07.23.20 klo 03.00.00 ip.,20.654,48.034,,,,,
152,07.23.20 klo 03.30.00 ip.,20.611,48.034,,,,,
153,07.23.20 klo 04.00.00 ip.,20.611,48.010,,,,,
154,07.23.20 klo 04.30.00 ip.,20.611,47.937,,,,,
155,07.23.20 klo 05.00.00 ip.,20.568,47.912,,,,,
156,07.23.20 klo 05.30.00 ip.,20.568,47.888,,,,,
157,07.23.20 klo 06.00.00 ip.,20.568,47.912,,,,,
158,07.23.20 klo 06.30.00 ip.,20.568,47.814,,,,,
159,07.23.20 klo 07.00.00 ip.,20.611,47.766,,,,,
160,07.23.20 klo 07.30.00 ip.,20.568,47.717,,,,,
161,07.23.20 klo 08.00.00 ip.,20.568,47.668,,,,,
162,07.23.20 klo 08.30.00 ip.,20.525,47.619,,,,,
163,07.23.20 klo 09.00.00 ip.,20.525,47.619,,,,,
164,07.23.20 klo 09.30.00 ip.,20.525,47.546,,,,,
165,07.23.20 klo 10.00.00 ip.,20.525,47.521,,,,,
166,07.23.20 klo 10.30.00 ip.,20.525,47.546,,,,,
167,07.23.20 klo 11.00.00 ip.,20.568,47.473,,,,,
168,07.23.20 klo 11.30.00 ip.,20.568,47.473,,,,,
169,07.24.20 klo 12.00.00 ap.,20.568,47.399,,,,,
170,07.24.20 klo 12.30.00 ap.,20.568,47.399,,,,,
171,07.24.20 klo 01.00.00 ap.,20.611,47.375,,,,,
172,07.24.20 klo 01.30.00 ap.,20.611,47.350,,,,,
173,07.24.20 klo 02.00.00 ap.,20.654,47.326,,,,,
174,07.24.20 klo 02.30.00 ap.,20.611,47.326,,,,,
175,07.24.20 klo 03.00.00 ap.,20.654,47.302,,,,,
176,07.24.20 klo 03.30.00 ap.,20.654,47.277,,,,,
177,07.24.20 klo 04.00.00 ap.,20.654,47.253,,,,,
178,07.24.20 klo 04.30.00 ap.,20.654,47.228,,,,,
179,07.24.20 klo 05.00.00 ap.,20.697,47.228,,,,,
180,07.24.20 klo 05.30.00 ap.,20.654,47.228,,,,,
181,07.24.20 klo 06.00.00 ap.,20.654,47.228,,,,,
182,07.24.20 klo 06.30.00 ap.,20.654,47.179,,,,,
183,07.24.20 klo 07.00.00 ap.,20.697,47.179,,,,,
184,07.24.20 klo 07.30.00 ap.,20.697,47.179,,,,,
185,07.24.20 klo 08.00.00 ap.,20.697,47.155,,,,,
186,07.24.20 klo 08.30.00 ap.,20.697,47.131,,,,,
187,07.24.20 klo 09.00.00 ap.,20.697,47.106,,,,,
188,07.24.20 klo 09.30.00 ap.,20.697,47.131,,,,,
189,07.24.20 klo 10.00.00 ap.,20.697,47.106,,,,,
190,07.24.20 klo 10.30.00 ap.,20.697,47.057,,,,,
191,07.24.20 klo 11.00.00 ap.,20.740,47.106,,,,,
192,07.24.20 klo 11.30.00 ap.,20.740,47.106,,,,,
193,07.24.20 klo 12.00.00 ip.,20.782,47.106,,,,,
194,07.24.20 klo 12.30.00 ip.,20.782,47.204,,,,,
195,07.24.20 klo 01.00.00 ip.,20.825,47.179,,,,,
196,07.24.20 klo 01.30.00 ip.,20.868,47.179,,,,,
197,07.24.20 klo 02.00.00 ip.,20.868,47.204,,,,,
198,07.24.20 klo 02.30.00 ip.,20.868,47.228,,,,,
199,07.24.20 klo 03.00.00 ip.,20.868,47.204,,,,,
200,07.24.20 klo 03.30.00 ip.,20.868,47.277,,,,,
201,07.24.20 klo 04.00.00 ip.,20.868,47.228,,,,,
202,07.24.20 klo 04.30.00 ip.,20.868,47.302,,,,,
203,07.24.20 klo 05.00.00 ip.,20.868,47.350,,,,,
204,07.24.20 klo 05.30.00 ip.,20.825,47.326,,,,,
205,07.24.20 klo 06.00.00 ip.,20.825,47.350,,,,,
206,07.24.20 klo 06.30.00 ip.,20.825,47.350,,,,,
207,07.24.20 klo 07.00.00 ip.,20.825,47.326,,,,,
208,07.24.20 klo 07.30.00 ip.,20.825,47.375,,,,,
209,07.24.20 klo 08.00.00 ip.,20.825,47.375,,,,,
210,07.24.20 klo 08.30.00 ip.,20.825,47.424,,,,,
211,07.24.20 klo 09.00.00 ip.,20.825,47.448,,,,,
212,07.24.20 klo 09.30.00 ip.,20.868,47.424,,,,,
213,07.24.20 klo 10.00.00 ip.,20.868,47.448,,,,,
214,07.24.20 klo 10.30.00 ip.,20.868,47.424,,,,,
215,07.24.20 klo 11.00.00 ip.,20.868,47.448,,,,,
216,07.24.20 klo 11.30.00 ip.,20.868,47.497,,,,,
217,07.25.20 klo 12.00.00 ap.,20.825,47.570,,,,,
218,07.25.20 klo 12.30.00 ap.,20.868,47.570,,,,,
219,07.25.20 klo 01.00.00 ap.,20.868,47.619,,,,,
220,07.25.20 klo 01.30.00 ap.,20.868,47.643,,,,,
221,07.25.20 klo 02.00.00 ap.,20.868,47.692,,,,,
222,07.25.20 klo 02.30.00 ap.,20.911,47.741,,,,,
223,07.25.20 klo 03.00.00 ap.,20.954,47.839,,,,,
224,07.25.20 klo 03.30.00 ap.,20.997,47.912,,,,,
225,07.25.20 klo 04.00.00 ap.,20.997,47.985,,,,,
226,07.25.20 klo 04.30.00 ap.,21.040,48.083,,,,,
227,07.25.20 klo 05.00.00 ap.,21.083,48.132,,,,,
228,07.25.20 klo 05.30.00 ap.,21.040,48.181,,,,,
229,07.25.20 klo 06.00.00 ap.,21.083,48.230,,,,,
230,07.25.20 klo 06.30.00 ap.,21.083,48.303,,,,,
231,07.25.20 klo 07.00.00 ap.,21.083,48.376,,,,,
232,07.25.20 klo 07.30.00 ap.,21.126,48.425,,,,,
233,07.25.20 klo 08.00.00 ap.,21.083,48.498,,,,,
234,07.25.20 klo 08.30.00 ap.,21.083,48.547,,,,,
235,07.25.20 klo 09.00.00 ap.,21.126,48.596,,,,,
236,07.25.20 klo 09.30.00 ap.,21.083,48.620,,,,,
237,07.25.20 klo 10.00.00 ap.,21.083,48.669,,,,,
238,07.25.20 klo 10.30.00 ap.,21.126,48.718,,,,,
239,07.25.20 klo 11.00.00 ap.,21.040,48.718,,,,,
240,07.25.20 klo 11.30.00 ap.,21.040,48.718,,,,,
241,07.25.20 klo 12.00.00 ip.,21.083,48.791,,,,,
242,07.25.20 klo 12.30.00 ip.,21.040,48.694,,,,,
243,07.25.20 klo 01.00.00 ip.,21.040,48.742,,,,,
244,07.25.20 klo 01.30.00 ip.,20.997,48.718,,,,,
245,07.25.20 klo 02.00.00 ip.,20.997,48.694,,,,,
246,07.25.20 klo 02.30.00 ip.,20.997,48.694,,,,,
247,07.25.20 klo 03.00.00 ip.,20.954,48.645,,,,,
248,07.25.20 klo 03.30.00 ip.,20.954,48.596,,,,,
249,07.25.20 klo 04.00.00 ip.,20.954,48.571,,,,,
250,07.25.20 klo 04.30.00 ip.,20.954,48.571,,,,,
251,07.25.20 klo 05.00.00 ip.,20.911,48.547,,,,,
252,07.25.20 klo 05.30.00 ip.,20.954,48.474,,,,,
253,07.25.20 klo 06.00.00 ip.,20.911,48.449,,,,,
254,07.25.20 klo 06.30.00 ip.,20.911,48.425,,,,,
255,07.25.20 klo 07.00.00 ip.,20.911,48.327,,,,,
256,07.25.20 klo 07.30.00 ip.,20.911,48.278,,,,,
257,07.25.20 klo 08.00.00 ip.,20.868,48.254,,,,,
258,07.25.20 klo 08.30.00 ip.,20.911,48.181,,,,,
259,07.25.20 klo 09.00.00 ip.,20.911,48.181,,,,,
260,07.25.20 klo 09.30.00 ip.,20.911,48.107,,,,,
261,07.25.20 klo 10.00.00 ip.,20.868,48.059,,,,,
262,07.25.20 klo 10.30.00 ip.,20.868,47.985,,,,,
263,07.25.20 klo 11.00.00 ip.,20.868,47.961,,,,,
264,07.25.20 klo 11.30.00 ip.,20.868,47.912,,,,,
265,07.26.20 klo 12.00.00 ap.,20.868,47.912,,,,,
266,07.26.20 klo 12.30.00 ap.,20.825,47.839,,,,,
267,07.26.20 klo 01.00.00 ap.,20.825,47.814,,,,,
268,07.26.20 klo 01.30.00 ap.,20.825,47.790,,,,,
269,07.26.20 klo 02.00.00 ap.,20.825,47.766,,,,,
270,07.26.20 klo 02.30.00 ap.,20.868,47.766,,,,,
271,07.26.20 klo 03.00.00 ap.,20.868,47.717,,,,,
272,07.26.20 klo 03.30.00 ap.,20.868,47.668,,,,,
273,07.26.20 klo 04.00.00 ap.,20.868,47.741,,,,,
274,07.26.20 klo 04.30.00 ap.,20.911,47.668,,,,,
275,07.26.20 klo 05.00.00 ap.,20.954,47.692,,,,,
276,07.26.20 klo 05.30.00 ap.,20.954,47.668,,,,,
277,07.26.20 klo 06.00.00 ap.,20.954,47.668,,,,,
278,07.26.20 klo 06.30.00 ap.,20.954,47.692,,,,,
279,07.26.20 klo 07.00.00 ap.,20.954,47.692,,,,,
280,07.26.20 klo 07.30.00 ap.,20.997,47.668,,,,,
281,07.26.20 klo 08.00.00 ap.,20.997,47.692,,,,,
282,07.26.20 klo 08.30.00 ap.,20.997,47.692,,,,,
283,07.26.20 klo 09.00.00 ap.,20.997,47.692,,,,,
284,07.26.20 klo 09.30.00 ap.,21.040,47.717,,,,,
285,07.26.20 klo 10.00.00 ap.,21.040,47.741,,,,,
286,07.26.20 klo 10.30.00 ap.,21.040,47.717,,,,,
287,07.26.20 klo 11.00.00 ap.,21.083,47.717,,,,,
288,07.26.20 klo 11.30.00 ap.,21.083,47.766,,,,,
289,07.26.20 klo 12.00.00 ip.,21.040,47.766,,,,,
290,07.26.20 klo 12.30.00 ip.,21.040,47.766,,,,,
291,07.26.20 klo 01.00.00 ip.,20.997,47.741,,,,,
292,07.26.20 klo 01.30.00 ip.,20.997,47.717,,,,,
293,07.26.20 klo 02.00.00 ip.,20.954,47.766,,,,,
294,07.26.20 klo 02.30.00 ip.,20.911,47.766,,,,,
295,07.26.20 klo 03.00.00 ip.,20.911,47.790,,,,,
296,07.26.20 klo 03.30.00 ip.,20.868,47.766,,,,,
297,07.26.20 klo 04.00.00 ip.,20.911,47.790,,,,,
298,07.26.20 klo 04.30.00 ip.,20.911,47.790,,,,,
299,07.26.20 klo 05.00.00 ip.,20.911,47.814,,,,,
300,07.26.20 klo 05.30.00 ip.,20.911,47.839,,,,,
301,07.26.20 klo 06.00.00 ip.,20.911,47.863,,,,,
302,07.26.20 klo 06.30.00 ip.,20.954,47.839,,,,,
303,07.26.20 klo 07.00.00 ip.,20.954,47.839,,,,,
304,07.26.20 klo 07.30.00 ip.,20.954,47.888,,,,,
305,07.26.20 klo 08.00.00 ip.,20.954,47.912,,,,,
306,07.26.20 klo 08.30.00 ip.,20.954,47.912,,,,,
307,07.26.20 klo 09.00.00 ip.,20.954,47.937,,,,,
308,07.26.20 klo 09.30.00 ip.,20.997,47.961,,,,,
309,07.26.20 klo 10.00.00 ip.,20.997,47.912,,,,,
310,07.26.20 klo 10.30.00 ip.,20.997,47.985,,,,,
311,07.26.20 klo 11.00.00 ip.,20.997,47.985,,,,,
312,07.26.20 klo 11.30.00 ip.,20.997,47.961,,,,,
313,07.27.20 klo 12.00.00 ap.,20.997,48.010,,,,,
314,07.27.20 klo 12.30.00 ap.,20.997,47.985,,,,,
315,07.27.20 klo 01.00.00 ap.,20.954,48.010,,,,,
316,07.27.20 klo 01.30.00 ap.,20.954,48.010,,,,,
317,07.27.20 klo 02.00.00 ap.,20.954,48.059,,,,,
318,07.27.20 klo 02.30.00 ap.,20.954,48.083,,,,,
319,07.27.20 klo 03.00.00 ap.,20.997,48.083,,,,,
320,07.27.20 klo 03.30.00 ap.,20.997,48.156,,,,,
321,07.27.20 klo 04.00.00 ap.,21.040,48.205,,,,,
322,07.27.20 klo 04.30.00 ap.,21.040,48.254,,,,,
323,07.27.20 klo 05.00.00 ap.,21.040,48.303,,,,,
324,07.27.20 klo 05.30.00 ap.,21.040,48.327,,,,,
325,07.27.20 klo 06.00.00 ap.,21.083,48.327,,,,,
326,07.27.20 klo 06.30.00 ap.,21.083,48.425,,,,,
327,07.27.20 klo 07.00.00 ap.,21.083,48.449,,,,,
328,07.27.20 klo 07.30.00 ap.,21.083,48.547,,,,,
329,07.27.20 klo 08.00.00 ap.,21.126,48.523,,,,,
330,07.27.20 klo 08.30.00 ap.,21.126,48.547,,,,,
331,07.27.20 klo 09.00.00 ap.,21.126,48.620,,,,,
332,07.27.20 klo 09.30.00 ap.,21.126,48.669,,,,,
333,07.27.20 klo 10.00.00 ap.,21.126,48.718,,,,,
334,07.27.20 klo 10.30.00 ap.,21.126,48.767,,,,,
335,07.27.20 klo 11.00.00 ap.,21.169,48.791,,,,,
336,07.27.20 klo 11.30.00 ap.,21.169,48.791,,,,,
337,07.27.20 klo 12.00.00 ip.,21.169,48.840,,,,,
338,07.27.20 klo 12.30.00 ip.,21.169,48.816,,,,,
339,07.27.20 klo 01.00.00 ip.,21.169,48.864,,,,,
340,07.27.20 klo 01.30.00 ip.,21.126,48.889,,,,,
341,07.27.20 klo 02.00.00 ip.,21.126,48.864,,,,,
342,07.27.20 klo 02.30.00 ip.,21.083,48.864,,,,,
343,07.27.20 klo 03.00.00 ip.,21.126,48.864,,,,,
344,07.27.20 klo 03.30.00 ip.,21.126,48.864,,,,,
345,07.27.20 klo 04.00.00 ip.,21.126,48.864,,,,,
346,07.27.20 klo 04.30.00 ip.,21.126,48.816,,,,,
347,07.27.20 klo 05.00.00 ip.,21.126,48.767,,,,,
348,07.27.20 klo 05.30.00 ip.,21.126,48.767,,,,,
349,07.27.20 klo 06.00.00 ip.,21.126,48.767,,,,,
350,07.27.20 klo 06.30.00 ip.,21.169,48.742,,,,,
351,07.27.20 klo 07.00.00 ip.,21.169,48.718,,,,,
352,07.27.20 klo 07.30.00 ip.,21.211,48.669,,,,,
353,07.27.20 klo 08.00.00 ip.,21.211,48.669,,,,,
354,07.27.20 klo 08.30.00 ip.,21.254,48.645,,,,,
355,07.27.20 klo 09.00.00 ip.,21.297,48.669,,,,,
356,07.27.20 klo 09.30.00 ip.,21.297,48.669,,,,,
357,07.27.20 klo 10.00.00 ip.,21.340,48.718,,,,,
358,07.27.20 klo 10.30.00 ip.,21.426,48.718,,,,,
359,07.27.20 klo 11.00.00 ip.,21.426,48.742,,,,,
360,07.27.20 klo 11.30.00 ip.,21.469,48.767,,,,,
361,07.28.20 klo 12.00.00 ap.,21.512,48.791,,,,,
362,07.28.20 klo 12.30.00 ap.,21.555,48.864,,,,,
363,07.28.20 klo 01.00.00 ap.,21.598,48.913,,,,,
364,07.28.20 klo 01.30.00 ap.,21.640,48.913,,,,,
365,07.28.20 klo 02.00.00 ap.,21.640,48.913,,,,,
366,07.28.20 klo 02.30.00 ap.,21.683,49.035,,,,,
367,07.28.20 klo 03.00.00 ap.,21.683,49.035,,,,,
368,07.28.20 klo 03.30.00 ap.,21.726,49.109,,,,,
369,07.28.20 klo 04.00.00 ap.,21.769,49.133,,,,,
370,07.28.20 klo 04.30.00 ap.,21.769,49.206,,,,,
371,07.28.20 klo 05.00.00 ap.,21.769,49.255,,,,,
372,07.28.20 klo 05.30.00 ap.,21.812,49.280,,,,,
373,07.28.20 klo 06.00.00 ap.,21.812,49.304,,,,,
374,07.28.20 klo 06.30.00 ap.,21.812,49.402,,,,,
375,07.28.20 klo 07.00.00 ap.,21.812,49.402,,,,,
376,07.28.20 klo 07.30.00 ap.,21.812,49.426,,,,,
377,07.28.20 klo 08.00.00 ap.,21.855,49.475,,,,,
378,07.28.20 klo 08.30.00 ap.,21.855,49.548,,,,,
379,07.28.20 klo 09.00.00 ap.,21.898,49.548,,,,,
380,07.28.20 klo 09.30.00 ap.,21.898,49.573,,,,,
381,07.28.20 klo 10.00.00 ap.,21.855,49.621,,,,,
382,07.28.20 klo 10.30.00 ap.,21.855,49.597,,,,,
383,07.28.20 klo 11.00.00 ap.,21.855,49.646,,,,,
384,07.28.20 klo 11.30.00 ap.,21.855,49.719,,,,,
385,07.28.20 klo 12.00.00 ip.,21.812,49.719,,,,,
386,07.28.20 klo 12.30.00 ip.,21.855,49.670,,,,,
387,07.28.20 klo 01.00.00 ip.,21.812,49.744,,,,,
388,07.28.20 klo 01.30.00 ip.,21.812,49.719,,,,,
389,07.28.20 klo 02.00.00 ip.,21.769,49.695,,,,,
390,07.28.20 klo 02.30.00 ip.,21.769,49.719,,,,,
391,07.28.20 klo 03.00.00 ip.,21.812,49.695,,,,,
392,07.28.20 klo 03.30.00 ip.,21.812,49.695,,,,,
393,07.28.20 klo 04.00.00 ip.,21.812,49.695,,,,,
394,07.28.20 klo 04.30.00 ip.,21.769,49.695,,,,,
395,07.28.20 klo 05.00.00 ip.,21.812,49.695,,,,,
396,07.28.20 klo 05.30.00 ip.,21.812,49.695,,,,,
397,07.28.20 klo 06.00.00 ip.,21.812,49.695,,,,,
398,07.28.20 klo 06.30.00 ip.,21.812,49.719,,,,,
399,07.28.20 klo 07.00.00 ip.,21.812,49.695,,,,,
