"Plot Title:  20854977"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854977, SEN S/N: 20854977)","RH, % (LGR S/N: 20854977, SEN S/N: 20854977)","Coupler Detached (LGR S/N: 20854977)","Coupler Attached (LGR S/N: 20854977)","Host Connected (LGR S/N: 20854977)","Stopped (LGR S/N: 20854977)","End Of File (LGR S/N: 20854977)"
32,08.04.20 klo 10.51.00 ap.,21.683,44.933,,,,,
33,08.04.20 klo 11.21.00 ap.,21.555,44.396,,,,,
34,08.04.20 klo 11.51.00 ap.,21.898,45.934,,,,,
35,08.04.20 klo 12.21.00 ip.,21.340,43.248,,,,,
36,08.04.20 klo 12.51.00 ip.,22.498,42.662,,,,,
37,08.04.20 klo 01.21.00 ip.,21.812,45.275,,,,,
38,08.04.20 klo 01.51.00 ip.,21.426,46.203,,,,,
39,08.04.20 klo 02.21.00 ip.,21.040,45.519,,,,,
40,08.04.20 klo 02.51.00 ip.,20.182,43.639,,,,,
41,08.04.20 klo 03.21.00 ip.,19.581,44.322,,,,,
42,08.04.20 klo 03.51.00 ip.,20.353,44.713,,,,,
43,08.04.20 klo 04.21.00 ip.,21.512,43.565,,,,,
44,08.04.20 klo 04.51.00 ip.,22.584,42.711,,,,,
45,08.04.20 klo 05.21.00 ip.,21.383,41.905,,,,,
46,08.04.20 klo 05.51.00 ip.,20.740,43.516,,,,,
47,08.04.20 klo 06.21.00 ip.,20.611,44.640,,,,,
48,08.04.20 klo 06.51.00 ip.,22.413,45.592,,,,,
49,08.04.20 klo 07.21.00 ip.,22.799,44.103,,,,,
50,08.04.20 klo 07.51.00 ip.,22.413,44.737,,,,,
51,08.04.20 klo 08.21.00 ip.,22.370,45.690,,,,,
52,08.04.20 klo 08.51.00 ip.,22.498,45.958,,,,,
53,08.04.20 klo 09.21.00 ip.,22.498,46.007,,,,,
54,08.04.20 klo 09.51.00 ip.,22.498,45.983,,,,,
55,08.04.20 klo 10.21.00 ip.,22.456,45.812,,,,,
56,08.04.20 klo 10.51.00 ip.,22.456,45.568,,,,,
57,08.04.20 klo 11.21.00 ip.,22.370,45.397,,,,,
58,08.04.20 klo 11.51.00 ip.,22.370,45.226,,,,,
59,08.05.20 klo 12.21.00 ap.,22.413,45.079,,,,,
60,08.05.20 klo 12.51.00 ap.,22.327,44.860,,,,,
61,08.05.20 klo 01.21.00 ap.,22.370,44.737,,,,,
62,08.05.20 klo 01.51.00 ap.,22.327,44.615,,,,,
63,08.05.20 klo 02.21.00 ap.,22.284,44.493,,,,,
64,08.05.20 klo 02.51.00 ap.,22.284,44.420,,,,,
65,08.05.20 klo 03.21.00 ap.,22.241,44.347,,,,,
66,08.05.20 klo 03.51.00 ap.,22.284,44.298,,,,,
67,08.05.20 klo 04.21.00 ap.,22.241,44.225,,,,,
68,08.05.20 klo 04.51.00 ap.,22.241,44.127,,,,,
69,08.05.20 klo 05.21.00 ap.,22.198,44.078,,,,,
70,08.05.20 klo 05.51.00 ap.,22.241,44.005,,,,,
71,08.05.20 klo 06.21.00 ap.,22.198,44.005,,,,,
72,08.05.20 klo 06.51.00 ap.,22.198,43.907,,,,,
73,08.05.20 klo 07.21.00 ap.,22.198,43.883,,,,,
74,08.05.20 klo 07.51.00 ap.,22.198,43.761,,,,,
75,08.05.20 klo 08.21.00 ap.,22.198,43.761,,,,,
76,08.05.20 klo 08.51.00 ap.,22.155,43.785,,,,,
77,08.05.20 klo 09.21.00 ap.,22.327,44.493,,,,,
78,08.05.20 klo 09.51.00 ap.,20.139,44.982,,,,,
79,08.05.20 klo 10.21.00 ap.,18.080,52.991,,,,,
80,08.05.20 klo 10.51.00 ap.,18.037,55.604,,,,,
81,08.05.20 klo 11.21.00 ap.,17.393,58.486,,,,,
82,08.05.20 klo 11.51.00 ap.,18.251,60.220,,,,,
83,08.05.20 klo 12.21.00 ip.,19.024,62.125,,,,,
84,08.05.20 klo 12.51.00 ip.,19.967,60.513,,,,,
85,08.05.20 klo 01.21.00 ip.,19.324,57.998,,,,,
86,08.05.20 klo 01.51.00 ip.,18.080,54.847,,,,,
87,08.05.20 klo 02.21.00 ip.,18.123,55.824,,,,,
88,08.05.20 klo 02.51.00 ip.,17.436,55.897,,,,,
89,08.05.20 klo 03.21.00 ip.,17.350,56.264,,,,,
90,08.05.20 klo 03.51.00 ip.,17.393,55.311,,,,,
91,08.05.20 klo 04.21.00 ip.,17.050,60.757,,,,,
92,08.05.20 klo 04.51.00 ip.,18.337,56.557,,,,,
93,08.05.20 klo 05.21.00 ip.,19.195,56.532,,,,,
94,08.05.20 klo 05.51.00 ip.,19.796,55.971,,,,,
95,08.05.20 klo 06.21.00 ip.,20.225,55.385,,,,,
96,08.05.20 klo 06.51.00 ip.,20.482,55.043,,,,,
97,08.05.20 klo 07.21.00 ip.,20.697,54.676,,,,,
98,08.05.20 klo 07.51.00 ip.,20.954,54.188,,,,,
99,08.05.20 klo 08.21.00 ip.,21.083,53.871,,,,,
100,08.05.20 klo 08.51.00 ip.,21.254,53.578,,,,,
101,08.05.20 klo 09.21.00 ip.,21.340,53.284,,,,,
102,08.05.20 klo 09.51.00 ip.,21.383,52.943,,,,,
103,08.05.20 klo 10.21.00 ip.,21.469,52.650,,,,,
104,08.05.20 klo 10.51.00 ip.,21.512,52.332,,,,,
105,08.05.20 klo 11.21.00 ip.,21.512,52.088,,,,,
106,08.05.20 klo 11.51.00 ip.,21.598,51.746,,,,,
107,08.06.20 klo 12.21.00 ap.,21.598,51.477,,,,,
108,08.06.20 klo 12.51.00 ap.,21.555,51.331,,,,,
109,08.06.20 klo 01.21.00 ap.,21.598,50.989,,,,,
110,08.06.20 klo 01.51.00 ap.,21.598,50.745,,,,,
111,08.06.20 klo 02.21.00 ap.,21.598,50.452,,,,,
112,08.06.20 klo 02.51.00 ap.,21.555,50.159,,,,,
113,08.06.20 klo 03.21.00 ap.,21.555,49.841,,,,,
114,08.06.20 klo 03.51.00 ap.,21.512,49.548,,,,,
115,08.06.20 klo 04.21.00 ap.,21.512,49.206,,,,,
116,08.06.20 klo 04.51.00 ap.,21.469,48.889,,,,,
117,08.06.20 klo 05.21.00 ap.,21.469,48.547,,,,,
118,08.06.20 klo 05.51.00 ap.,21.469,48.376,,,,,
119,08.06.20 klo 06.21.00 ap.,21.469,48.059,,,,,
120,08.06.20 klo 06.51.00 ap.,21.469,47.766,,,,,
121,08.06.20 klo 07.21.00 ap.,21.469,47.619,,,,,
122,08.06.20 klo 07.51.00 ap.,21.469,47.473,,,,,
123,08.06.20 klo 08.21.00 ap.,21.469,47.399,,,,,
124,08.06.20 klo 08.51.00 ap.,21.469,47.326,,,,,
125,08.06.20 klo 09.21.00 ap.,21.640,48.230,,,,,
126,08.06.20 klo 09.51.00 ap.,21.555,46.422,,,,,
127,08.06.20 klo 10.21.00 ap.,20.525,46.960,,,,,
128,08.06.20 klo 10.51.00 ap.,19.882,48.889,,,,,
129,08.06.20 klo 11.21.00 ap.,22.198,49.988,,,,,
130,08.06.20 klo 11.51.00 ap.,18.423,55.043,,,,,
131,08.06.20 klo 12.21.00 ip.,18.509,58.388,,,,,
132,08.06.20 klo 12.51.00 ip.,30.135,29.084,,,,,
133,08.06.20 klo 01.21.00 ip.,20.053,46.227,,,,,
134,08.06.20 klo 01.51.00 ip.,20.353,40.098,,,,,
135,08.06.20 klo 02.21.00 ip.,19.109,37.827,,,,,
136,08.06.20 klo 02.51.00 ip.,20.868,34.188,,,,,
137,08.06.20 klo 03.21.00 ip.,19.495,36.947,,,,,
138,08.06.20 klo 03.51.00 ip.,18.852,40.659,,,,,
139,08.06.20 klo 04.21.00 ip.,18.680,39.756,,,,,
140,08.06.20 klo 04.51.00 ip.,18.595,42.320,,,,,
141,08.06.20 klo 05.21.00 ip.,18.166,42.540,,,,,
142,08.06.20 klo 05.51.00 ip.,19.152,41.441,,,,,
143,08.06.20 klo 06.21.00 ip.,17.479,45.275,,,,,
144,08.06.20 klo 06.51.00 ip.,17.994,46.520,,,,,
145,08.06.20 klo 07.21.00 ip.,17.265,45.470,,,,,
146,08.06.20 klo 07.51.00 ip.,17.179,49.939,,,,,
147,08.06.20 klo 08.21.00 ip.,16.450,49.402,,,,,
148,08.06.20 klo 08.51.00 ip.,14.648,61.441,,,,,
149,08.06.20 klo 09.21.00 ip.,14.476,60.977,,,,,
150,08.06.20 klo 09.51.00 ip.,13.747,66.276,,,,,
151,08.06.20 klo 10.21.00 ip.,13.661,65.812,,,,,
152,08.06.20 klo 10.51.00 ip.,12.631,76.899,,,,,
153,08.06.20 klo 11.21.00 ip.,12.374,77.656,,,,,
154,08.06.20 klo 11.51.00 ip.,12.117,78.950,,,,,
155,08.07.20 klo 12.21.00 ap.,12.331,77.241,,,,,
156,08.07.20 klo 12.51.00 ap.,11.902,81.148,,,,,
157,08.07.20 klo 01.21.00 ap.,11.816,82.589,,,,,
158,08.07.20 klo 01.51.00 ap.,11.173,88.864,,,,,
159,08.07.20 klo 02.21.00 ap.,11.130,89.988,,,,,
160,08.07.20 klo 02.51.00 ap.,11.001,91.136,,,,,
161,08.07.20 klo 03.21.00 ap.,10.872,91.795,,,,,
162,08.07.20 klo 03.51.00 ap.,10.744,94.261,,,,,
163,08.07.20 klo 04.21.00 ap.,10.872,93.260,,,,,
164,08.07.20 klo 04.51.00 ap.,10.872,91.477,,,,,
165,08.07.20 klo 05.21.00 ap.,10.872,92.112,,,,,
166,08.07.20 klo 05.51.00 ap.,10.787,91.404,,,,,
167,08.07.20 klo 06.21.00 ap.,11.559,84.322,,,,,
168,08.07.20 klo 06.51.00 ap.,11.559,83.810,,,,,
169,08.07.20 klo 07.21.00 ap.,11.688,86.569,,,,,
170,08.07.20 klo 07.51.00 ap.,12.031,80.733,,,,,
171,08.07.20 klo 08.21.00 ap.,12.117,80.098,,,,,
172,08.07.20 klo 08.51.00 ap.,12.031,82.711,,,,,
173,08.07.20 klo 09.21.00 ap.,11.988,83.712,,,,,
174,08.07.20 klo 09.51.00 ap.,11.773,84.029,,,,,
175,08.07.20 klo 10.21.00 ap.,11.988,81.612,,,,,
176,08.07.20 klo 10.51.00 ap.,12.245,78.413,,,,,
177,08.07.20 klo 11.21.00 ap.,12.331,76.752,,,,,
178,08.07.20 klo 11.51.00 ap.,12.503,71.306,,,,,
179,08.07.20 klo 12.21.00 ip.,13.103,69.158,,,,,
180,08.07.20 klo 12.51.00 ip.,13.790,63.785,,,,,
181,08.07.20 klo 01.21.00 ip.,14.734,57.070,,,,,
182,08.07.20 klo 01.51.00 ip.,15.420,57.924,,,,,
183,08.07.20 klo 02.21.00 ip.,15.291,56.361,,,,,
184,08.07.20 klo 02.51.00 ip.,15.420,54.676,,,,,
185,08.07.20 klo 03.21.00 ip.,15.892,54.042,,,,,
186,08.07.20 klo 03.51.00 ip.,15.677,51.844,,,,,
187,08.07.20 klo 04.21.00 ip.,14.819,56.386,,,,,
188,08.07.20 klo 04.51.00 ip.,14.819,55.629,,,,,
189,08.07.20 klo 05.21.00 ip.,14.519,56.777,,,,,
190,08.07.20 klo 05.51.00 ip.,14.305,57.338,,,,,
191,08.07.20 klo 06.21.00 ip.,15.634,53.871,,,,,
192,08.07.20 klo 06.51.00 ip.,15.763,53.065,,,,,
193,08.07.20 klo 07.21.00 ip.,15.248,56.239,,,,,
194,08.07.20 klo 07.51.00 ip.,15.506,54.872,,,,,
195,08.07.20 klo 08.21.00 ip.,13.446,65.861,,,,,
196,08.07.20 klo 08.51.00 ip.,12.631,71.160,,,,,
197,08.07.20 klo 09.21.00 ip.,11.988,75.092,,,,,
198,08.07.20 klo 09.51.00 ip.,11.516,75.604,,,,,
199,08.07.20 klo 10.21.00 ip.,10.486,81.392,,,,,
200,08.07.20 klo 10.51.00 ip.,9.843,86.203,,,,,
201,08.07.20 klo 11.21.00 ip.,9.543,87.131,,,,,
202,08.07.20 klo 11.51.00 ip.,9.671,85.250,,,,,
203,08.08.20 klo 12.21.00 ap.,10.358,79.560,,,,,
204,08.08.20 klo 12.51.00 ap.,9.714,84.444,,,,,
205,08.08.20 klo 01.21.00 ap.,10.615,78.559,,,,,
206,08.08.20 klo 01.51.00 ap.,9.714,83.126,,,,,
207,08.08.20 klo 02.21.00 ap.,9.757,82.540,,,,,
208,08.08.20 klo 02.51.00 ap.,9.800,83.297,,,,,
209,08.08.20 klo 03.21.00 ap.,9.886,83.834,,,,,
210,08.08.20 klo 03.51.00 ap.,10.443,81.612,,,,,
211,08.08.20 klo 04.21.00 ap.,10.315,81.734,,,,,
212,08.08.20 klo 04.51.00 ap.,9.929,84.103,,,,,
213,08.08.20 klo 05.21.00 ap.,9.843,86.642,,,,,
214,08.08.20 klo 05.51.00 ap.,10.100,85.739,,,,,
215,08.08.20 klo 06.21.00 ap.,11.945,78.364,,,,,
216,08.08.20 klo 06.51.00 ap.,11.773,79.658,,,,,
217,08.08.20 klo 07.21.00 ap.,11.945,79.536,,,,,
218,08.08.20 klo 07.51.00 ap.,13.060,73.748,,,,,
219,08.08.20 klo 08.21.00 ap.,15.120,63.907,,,,,
220,08.08.20 klo 08.51.00 ap.,15.377,66.349,,,,,
221,08.08.20 klo 09.21.00 ap.,17.308,58.486,,,,,
222,08.08.20 klo 09.51.00 ap.,17.308,53.284,,,,,
223,08.08.20 klo 10.21.00 ap.,18.080,50.134,,,,,
224,08.08.20 klo 10.51.00 ap.,18.208,51.355,,,,,
225,08.08.20 klo 11.21.00 ap.,19.152,51.746,,,,,
226,08.08.20 klo 11.51.00 ap.,18.938,51.306,,,,,
227,08.08.20 klo 12.21.00 ip.,18.337,48.913,,,,,
228,08.08.20 klo 12.51.00 ip.,18.509,48.596,,,,,
229,08.08.20 klo 01.21.00 ip.,19.624,48.596,,,,,
230,08.08.20 klo 01.51.00 ip.,21.083,44.908,,,,,
231,08.08.20 klo 02.21.00 ip.,21.083,46.325,,,,,
232,08.08.20 klo 02.51.00 ip.,21.683,46.203,,,,,
233,08.08.20 klo 03.21.00 ip.,21.855,45.665,,,,,
234,08.08.20 klo 03.51.00 ip.,20.525,45.592,,,,,
235,08.08.20 klo 04.21.00 ip.,20.954,45.812,,,,,
236,08.08.20 klo 04.51.00 ip.,21.340,46.716,,,,,
237,08.08.20 klo 05.21.00 ip.,20.997,48.327,,,,,
238,08.08.20 klo 05.51.00 ip.,20.396,50.256,,,,,
239,08.08.20 klo 06.21.00 ip.,19.924,51.795,,,,,
240,08.08.20 klo 06.51.00 ip.,19.367,61.978,,,,,
241,08.08.20 klo 07.21.00 ip.,19.024,65.177,,,,,
242,08.08.20 klo 07.51.00 ip.,18.895,66.520,,,,,
243,08.08.20 klo 08.21.00 ip.,18.251,69.353,,,,,
244,08.08.20 klo 08.51.00 ip.,18.166,70.403,,,,,
245,08.08.20 klo 09.21.00 ip.,17.865,71.770,,,,,
246,08.08.20 klo 09.51.00 ip.,17.436,74.823,,,,,
247,08.08.20 klo 10.21.00 ip.,17.222,76.972,,,,,
248,08.08.20 klo 10.51.00 ip.,16.664,83.028,,,,,
249,08.08.20 klo 11.21.00 ip.,16.450,86.056,,,,,
250,08.08.20 klo 11.51.00 ip.,16.321,87.057,,,,,
251,08.09.20 klo 12.21.00 ap.,16.235,88.400,,,,,
252,08.09.20 klo 12.51.00 ap.,15.763,92.088,,,,,
253,08.09.20 klo 01.21.00 ap.,14.948,94.921,,,,,
254,08.09.20 klo 01.51.00 ap.,14.691,98.974,,,,,
255,08.09.20 klo 02.21.00 ap.,14.219,98.437,,,,,
256,08.09.20 klo 02.51.00 ap.,14.605,99.292,,,,,
257,08.09.20 klo 03.21.00 ap.,13.446,94.921,,,,,
258,08.09.20 klo 03.51.00 ap.,12.674,93.895,,,,,
259,08.09.20 klo 04.21.00 ap.,12.460,92.430,,,,,
260,08.09.20 klo 04.51.00 ap.,12.760,82.393,,,,,
261,08.09.20 klo 05.21.00 ap.,12.674,79.170,,,,,
262,08.09.20 klo 05.51.00 ap.,12.031,83.150,,,,,
263,08.09.20 klo 06.21.00 ap.,11.645,88.987,,,,,
264,08.09.20 klo 06.51.00 ap.,11.988,88.938,,,,,
265,08.09.20 klo 07.21.00 ap.,11.773,89.426,,,,,
266,08.09.20 klo 07.51.00 ap.,10.658,87.350,,,,,
267,08.09.20 klo 08.21.00 ap.,9.714,85.250,,,,,
268,08.09.20 klo 08.51.00 ap.,9.371,86.398,,,,,
269,08.09.20 klo 09.21.00 ap.,9.071,84.029,,,,,
270,08.09.20 klo 09.51.00 ap.,9.199,79.096,,,,,
271,08.09.20 klo 10.21.00 ap.,9.929,75.824,,,,,
272,08.09.20 klo 10.51.00 ap.,11.216,65.397,,,,,
273,08.09.20 klo 11.21.00 ap.,9.929,68.571,,,,,
274,08.09.20 klo 11.51.00 ap.,11.988,59.902,,,,,
275,08.09.20 klo 12.21.00 ip.,12.760,56.630,,,,,
276,08.09.20 klo 12.51.00 ip.,12.674,60.366,,,,,
277,08.09.20 klo 01.21.00 ip.,12.374,65.177,,,,,
278,08.09.20 klo 01.51.00 ip.,11.730,66.642,,,,,
279,08.09.20 klo 02.21.00 ip.,11.173,65.006,,,,,
280,08.09.20 klo 02.51.00 ip.,11.645,65.641,,,,,
281,08.09.20 klo 03.21.00 ip.,11.902,63.858,,,,,
282,08.09.20 klo 03.51.00 ip.,11.688,61.538,,,,,
283,08.09.20 klo 04.21.00 ip.,11.044,64.151,,,,,
284,08.09.20 klo 04.51.00 ip.,11.645,64.078,,,,,
285,08.09.20 klo 05.21.00 ip.,11.344,64.737,,,,,
286,08.09.20 klo 05.51.00 ip.,10.830,69.060,,,,,
287,08.09.20 klo 06.21.00 ip.,10.615,72.943,,,,,
288,08.09.20 klo 06.51.00 ip.,10.100,76.508,,,,,
289,08.09.20 klo 07.21.00 ip.,10.229,71.184,,,,,
290,08.09.20 klo 07.51.00 ip.,10.358,69.621,,,,,
291,08.09.20 klo 08.21.00 ip.,9.714,73.089,,,,,
292,08.09.20 klo 08.51.00 ip.,9.371,77.094,,,,,
293,08.09.20 klo 09.21.00 ip.,9.414,73.700,,,,,
294,08.09.20 klo 09.51.00 ip.,9.156,73.529,,,,,
295,08.09.20 klo 10.21.00 ip.,8.813,77.656,,,,,
296,08.09.20 klo 10.51.00 ip.,8.341,80.244,,,,,
297,08.09.20 klo 11.21.00 ip.,7.483,87.912,,,,,
298,08.09.20 klo 11.51.00 ip.,8.384,79.194,,,,,
299,08.10.20 klo 12.21.00 ap.,8.127,83.346,,,,,
300,08.10.20 klo 12.51.00 ap.,7.440,89.304,,,,,
301,08.10.20 klo 01.21.00 ap.,7.612,87.595,,,,,
302,08.10.20 klo 01.51.00 ap.,7.698,81.832,,,,,
303,08.10.20 klo 02.21.00 ap.,7.312,80.317,,,,,
304,08.10.20 klo 02.51.00 ap.,7.698,75.385,,,,,
305,08.10.20 klo 03.21.00 ap.,6.883,84.786,,,,,
306,08.10.20 klo 03.51.00 ap.,6.840,84.151,,,,,
307,08.10.20 klo 04.21.00 ap.,6.411,84.835,,,,,
308,08.10.20 klo 04.51.00 ap.,6.153,86.056,,,,,
309,08.10.20 klo 05.21.00 ap.,6.540,85.470,,,,,
310,08.10.20 klo 05.51.00 ap.,6.797,83.614,,,,,
311,08.10.20 klo 06.21.00 ap.,7.011,83.077,,,,,
312,08.10.20 klo 06.51.00 ap.,7.569,80.830,,,,,
313,08.10.20 klo 07.21.00 ap.,8.041,77.485,,,,,
314,08.10.20 klo 07.51.00 ap.,9.543,71.624,,,,,
315,08.10.20 klo 08.21.00 ap.,8.770,77.167,,,,,
316,08.10.20 klo 08.51.00 ap.,8.685,77.753,,,,,
317,08.10.20 klo 09.21.00 ap.,9.500,68.327,,,,,
318,08.10.20 klo 09.51.00 ap.,9.886,68.327,,,,,
319,08.10.20 klo 10.21.00 ap.,11.516,64.811,,,,,
320,08.10.20 klo 10.51.00 ap.,10.572,65.665,,,,,
321,08.10.20 klo 11.21.00 ap.,9.714,68.474,,,,,
322,08.10.20 klo 11.51.00 ap.,10.915,64.542,,,,,
323,08.10.20 klo 12.21.00 ip.,10.272,68.962,,,,,
324,08.10.20 klo 12.51.00 ip.,10.486,68.767,,,,,
325,08.10.20 klo 01.21.00 ip.,10.744,66.129,,,,,
326,08.10.20 klo 01.51.00 ip.,10.529,69.695,,,,,
327,08.10.20 klo 02.21.00 ip.,10.401,71.062,,,,,
328,08.10.20 klo 02.51.00 ip.,10.272,72.552,,,,,
329,08.10.20 klo 03.21.00 ip.,10.014,75.360,,,,,
330,08.10.20 klo 03.51.00 ip.,10.014,77.045,,,,,
331,08.10.20 klo 04.21.00 ip.,10.186,75.263,,,,,
332,08.10.20 klo 04.51.00 ip.,10.486,73.187,,,,,
333,08.10.20 klo 05.21.00 ip.,9.929,76.728,,,,,
334,08.10.20 klo 05.51.00 ip.,10.572,72.869,,,,,
335,08.10.20 klo 06.21.00 ip.,10.572,76.410,,,,,
336,08.10.20 klo 06.51.00 ip.,9.628,78.828,,,,,
337,08.10.20 klo 07.21.00 ip.,10.100,76.093,,,,,
338,08.10.20 klo 07.51.00 ip.,9.714,79.365,,,,,
339,08.10.20 klo 08.21.00 ip.,9.414,81.538,,,,,
340,08.10.20 klo 08.51.00 ip.,8.813,85.250,,,,,
341,08.10.20 klo 09.21.00 ip.,8.341,88.840,,,,,
342,08.10.20 klo 09.51.00 ip.,8.084,89.621,,,,,
343,08.10.20 klo 10.21.00 ip.,7.784,90.549,,,,,
344,08.10.20 klo 10.51.00 ip.,7.140,93.407,,,,,
345,08.10.20 klo 11.21.00 ip.,6.969,94.945,,,,,
346,08.10.20 klo 11.51.00 ip.,6.969,96.728,,,,,
347,08.11.20 klo 12.21.00 ap.,6.668,98.144,,,,,
348,08.11.20 klo 12.51.00 ap.,6.454,98.437,,,,,
349,08.11.20 klo 01.21.00 ap.,6.411,98.462,,,,,
350,08.11.20 klo 01.51.00 ap.,6.196,99.341,,,,,
351,08.11.20 klo 02.21.00 ap.,6.025,99.219,,,,,
352,08.11.20 klo 02.51.00 ap.,5.467,95.336,,,,,
353,08.11.20 klo 03.21.00 ap.,5.682,95.116,,,,,
354,08.11.20 klo 03.51.00 ap.,5.467,99.780,,,,,
355,08.11.20 klo 04.21.00 ap.,5.853,98.584,,,,,
356,08.11.20 klo 04.51.00 ap.,6.153,98.413,,,,,
357,08.11.20 klo 05.21.00 ap.,6.282,99.048,,,,,
358,08.11.20 klo 05.51.00 ap.,6.411,96.703,,,,,
359,08.11.20 klo 06.21.00 ap.,6.196,98.462,,,,,
360,08.11.20 klo 06.51.00 ap.,7.097,96.361,,,,,
361,08.11.20 klo 07.21.00 ap.,10.486,81.343,,,,,
362,08.11.20 klo 07.51.00 ap.,10.872,79.292,,,,,
363,08.11.20 klo 08.21.00 ap.,11.087,75.849,,,,,
364,08.11.20 klo 08.51.00 ap.,11.430,73.309,,,,,
365,08.11.20 klo 09.21.00 ap.,12.288,69.695,,,,,
366,08.11.20 klo 09.51.00 ap.,12.631,68.987,,,,,
367,08.11.20 klo 10.21.00 ap.,13.618,67.448,,,,,
368,08.11.20 klo 10.51.00 ap.,13.661,64.225,,,,,
369,08.11.20 klo 11.21.00 ap.,13.532,62.125,,,,,
370,08.11.20 klo 11.51.00 ap.,13.747,60.366,,,,,
371,08.11.20 klo 12.21.00 ip.,13.361,61.221,,,,,
372,08.11.20 klo 12.51.00 ip.,14.862,56.581,,,,,
373,08.11.20 klo 01.21.00 ip.,16.364,52.308,,,,,
374,08.11.20 klo 01.51.00 ip.,16.278,50.672,,,,,
375,08.11.20 klo 02.21.00 ip.,16.021,52.845,,,,,
376,08.11.20 klo 02.51.00 ip.,15.205,55.311,,,,,
377,08.11.20 klo 03.21.00 ip.,16.492,50.549,,,,,
378,08.11.20 klo 03.51.00 ip.,15.935,52.357,,,,,
379,08.11.20 klo 04.21.00 ip.,15.634,51.111,,,,,
380,08.11.20 klo 04.51.00 ip.,16.278,51.941,,,,,
381,08.11.20 klo 05.21.00 ip.,16.450,49.304,,,,,
382,08.11.20 klo 05.51.00 ip.,16.450,50.452,,,,,
383,08.11.20 klo 06.21.00 ip.,15.334,51.795,,,,,
384,08.11.20 klo 06.51.00 ip.,13.833,67.155,,,,,
385,08.11.20 klo 07.21.00 ip.,14.133,67.302,,,,,
386,08.11.20 klo 07.51.00 ip.,12.117,74.725,,,,,
387,08.11.20 klo 08.21.00 ip.,11.430,76.264,,,,,
388,08.11.20 klo 08.51.00 ip.,10.443,80.830,,,,,
389,08.11.20 klo 09.21.00 ip.,9.843,82.491,,,,,
390,08.11.20 klo 09.51.00 ip.,9.242,85.226,,,,,
391,08.11.20 klo 10.21.00 ip.,9.843,80.586,,,,,
392,08.11.20 klo 10.51.00 ip.,9.156,82.564,,,,,
393,08.11.20 klo 11.21.00 ip.,8.727,85.201,,,,,
394,08.11.20 klo 11.51.00 ip.,9.199,83.126,,,,,
395,08.12.20 klo 12.21.00 ap.,9.028,83.980,,,,,
396,08.12.20 klo 12.51.00 ap.,8.642,85.421,,,,,
397,08.12.20 klo 01.21.00 ap.,9.028,82.930,,,,,
398,08.12.20 klo 01.51.00 ap.,9.071,82.247,,,,,
399,08.12.20 klo 02.21.00 ap.,8.942,83.150,,,,,
400,08.12.20 klo 02.51.00 ap.,9.114,82.882,,,,,
