"Plot Title:  20849252"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849252, SEN S/N: 20849252)","RH, % (LGR S/N: 20849252, SEN S/N: 20849252)","Coupler Detached (LGR S/N: 20849252)","Coupler Attached (LGR S/N: 20849252)","Host Connected (LGR S/N: 20849252)","Stopped (LGR S/N: 20849252)","End Of File (LGR S/N: 20849252)"
98,08.18.20 klo 02.53.07 ip.,21.297,38.217,,,,,
99,08.18.20 klo 03.23.07 ip.,21.254,38.339,,,,,
100,08.18.20 klo 03.53.07 ip.,21.297,38.510,,,,,
101,08.18.20 klo 04.23.07 ip.,21.297,38.462,,,,,
102,08.18.20 klo 04.53.07 ip.,21.254,38.681,,,,,
103,08.18.20 klo 05.23.07 ip.,21.254,38.877,,,,,
104,08.18.20 klo 05.53.07 ip.,21.297,39.292,,,,,
105,08.18.20 klo 06.23.07 ip.,21.297,39.243,,,,,
106,08.18.20 klo 06.53.07 ip.,21.297,39.072,,,,,
107,08.18.20 klo 07.23.07 ip.,21.297,38.950,,,,,
108,08.18.20 klo 07.53.07 ip.,21.211,38.926,,,,,
109,08.18.20 klo 08.23.07 ip.,21.169,38.852,,,,,
110,08.18.20 klo 08.53.07 ip.,21.126,39.072,,,,,
111,08.18.20 klo 09.23.07 ip.,21.169,39.634,,,,,
112,08.18.20 klo 09.53.07 ip.,21.254,39.976,,,,,
113,08.18.20 klo 10.23.07 ip.,21.340,40.195,,,,,
114,08.18.20 klo 10.53.07 ip.,21.340,40.122,,,,,
115,08.18.20 klo 11.23.07 ip.,21.340,40.024,,,,,
116,08.18.20 klo 11.53.07 ip.,21.297,39.853,,,,,
117,08.19.20 klo 12.23.07 ap.,21.297,39.683,,,,,
118,08.19.20 klo 12.53.07 ap.,21.297,39.512,,,,,
119,08.19.20 klo 01.23.07 ap.,21.254,39.292,,,,,
120,08.19.20 klo 01.53.07 ap.,21.211,39.145,,,,,
121,08.19.20 klo 02.23.07 ap.,21.169,39.023,,,,,
122,08.19.20 klo 02.53.07 ap.,21.169,38.828,,,,,
123,08.19.20 klo 03.23.07 ap.,21.169,38.706,,,,,
124,08.19.20 klo 03.53.07 ap.,21.126,38.559,,,,,
125,08.19.20 klo 04.23.07 ap.,21.083,38.535,,,,,
126,08.19.20 klo 04.53.07 ap.,21.126,38.388,,,,,
127,08.19.20 klo 05.23.07 ap.,21.126,38.266,,,,,
128,08.19.20 klo 05.53.07 ap.,21.126,38.120,,,,,
129,08.19.20 klo 06.23.07 ap.,21.083,38.120,,,,,
130,08.19.20 klo 06.53.07 ap.,21.040,38.046,,,,,
131,08.19.20 klo 07.23.07 ap.,21.126,37.851,,,,,
132,08.19.20 klo 07.53.07 ap.,21.126,38.046,,,,,
133,08.19.20 klo 08.23.07 ap.,21.126,38.926,,,,,
134,08.19.20 klo 08.53.07 ap.,21.169,38.755,,,,,
135,08.19.20 klo 09.23.07 ap.,21.169,38.852,,,,,
136,08.19.20 klo 09.53.07 ap.,21.169,39.170,,,,,
137,08.19.20 klo 10.23.07 ap.,21.211,39.316,,,,,
138,08.19.20 klo 10.53.07 ap.,21.297,39.365,,,,,
139,08.19.20 klo 11.23.07 ap.,21.340,39.267,,,,,
140,08.19.20 klo 11.53.07 ap.,21.426,39.121,,,,,
141,08.19.20 klo 12.23.07 ip.,21.469,39.121,,,,,
142,08.19.20 klo 12.53.07 ip.,21.555,39.072,,,,,
143,08.19.20 klo 01.23.07 ip.,21.726,38.999,,,,,
144,08.19.20 klo 01.53.07 ip.,21.812,38.950,,,,,
145,08.19.20 klo 02.23.07 ip.,21.941,38.730,,,,,
146,08.19.20 klo 02.53.07 ip.,22.069,38.584,,,,,
147,08.19.20 klo 03.23.07 ip.,22.155,38.462,,,,,
148,08.19.20 klo 03.53.07 ip.,22.284,38.413,,,,,
149,08.19.20 klo 04.23.07 ip.,22.370,38.266,,,,,
150,08.19.20 klo 04.53.07 ip.,22.456,38.071,,,,,
151,08.19.20 klo 05.23.07 ip.,22.498,37.729,,,,,
152,08.19.20 klo 05.53.07 ip.,22.498,37.924,,,,,
153,08.19.20 klo 06.23.07 ip.,22.498,37.607,,,,,
154,08.19.20 klo 06.53.07 ip.,22.413,37.436,,,,,
155,08.19.20 klo 07.23.07 ip.,22.284,37.241,,,,,
156,08.19.20 klo 07.53.07 ip.,22.155,37.338,,,,,
157,08.19.20 klo 08.23.07 ip.,21.984,37.411,,,,,
158,08.19.20 klo 08.53.07 ip.,21.941,37.411,,,,,
159,08.19.20 klo 09.23.07 ip.,21.812,37.460,,,,,
160,08.19.20 klo 09.53.07 ip.,21.726,37.509,,,,,
161,08.19.20 klo 10.23.07 ip.,21.726,37.558,,,,,
162,08.19.20 klo 10.53.07 ip.,21.683,37.924,,,,,
163,08.19.20 klo 11.23.07 ip.,21.683,38.168,,,,,
164,08.19.20 klo 11.53.07 ip.,21.726,38.046,,,,,
165,08.20.20 klo 12.23.07 ap.,21.683,37.949,,,,,
166,08.20.20 klo 12.53.07 ap.,21.598,37.827,,,,,
167,08.20.20 klo 01.23.07 ap.,21.598,37.753,,,,,
168,08.20.20 klo 01.53.07 ap.,21.598,37.558,,,,,
169,08.20.20 klo 02.23.07 ap.,21.512,37.509,,,,,
170,08.20.20 klo 02.53.07 ap.,21.512,37.436,,,,,
171,08.20.20 klo 03.23.07 ap.,21.512,37.314,,,,,
172,08.20.20 klo 03.53.07 ap.,21.469,37.216,,,,,
173,08.20.20 klo 04.23.07 ap.,21.469,37.192,,,,,
174,08.20.20 klo 04.53.07 ap.,21.469,37.118,,,,,
175,08.20.20 klo 05.23.07 ap.,21.512,37.118,,,,,
176,08.20.20 klo 05.53.07 ap.,21.469,37.094,,,,,
177,08.20.20 klo 06.23.07 ap.,21.512,36.972,,,,,
178,08.20.20 klo 06.53.07 ap.,21.469,37.045,,,,,
179,08.20.20 klo 07.23.07 ap.,21.469,36.996,,,,,
180,08.20.20 klo 07.53.07 ap.,21.512,36.923,,,,,
181,08.20.20 klo 08.23.07 ap.,21.555,37.265,,,,,
182,08.20.20 klo 08.53.07 ap.,21.598,37.973,,,,,
183,08.20.20 klo 09.23.07 ap.,21.640,37.705,,,,,
184,08.20.20 klo 09.53.07 ap.,21.640,37.631,,,,,
185,08.20.20 klo 10.23.07 ap.,21.640,37.509,,,,,
186,08.20.20 klo 10.53.07 ap.,21.683,37.802,,,,,
187,08.20.20 klo 11.23.07 ap.,21.726,38.168,,,,,
188,08.20.20 klo 11.53.07 ap.,21.812,38.315,,,,,
189,08.20.20 klo 12.23.07 ip.,21.941,38.559,,,,,
190,08.20.20 klo 12.53.07 ip.,22.027,38.413,,,,,
191,08.20.20 klo 01.23.07 ip.,22.155,38.535,,,,,
192,08.20.20 klo 01.53.07 ip.,22.155,38.730,,,,,
193,08.20.20 klo 02.23.07 ip.,22.155,38.901,,,,,
194,08.20.20 klo 02.53.07 ip.,22.155,38.926,,,,,
195,08.20.20 klo 03.23.07 ip.,22.155,39.292,,,,,
196,08.20.20 klo 03.53.07 ip.,22.112,39.023,,,,,
197,08.20.20 klo 04.23.07 ip.,22.112,39.267,,,,,
198,08.20.20 klo 04.53.07 ip.,22.112,39.023,,,,,
199,08.20.20 klo 05.23.07 ip.,22.112,38.852,,,,,
200,08.20.20 klo 05.53.07 ip.,22.198,38.657,,,,,
201,08.20.20 klo 06.23.07 ip.,22.284,38.510,,,,,
202,08.20.20 klo 06.53.07 ip.,22.284,38.217,,,,,
203,08.20.20 klo 07.23.07 ip.,22.284,38.291,,,,,
204,08.20.20 klo 07.53.07 ip.,22.284,38.242,,,,,
205,08.20.20 klo 08.23.07 ip.,22.241,38.168,,,,,
206,08.20.20 klo 08.53.07 ip.,22.241,38.193,,,,,
207,08.20.20 klo 09.23.07 ip.,22.198,38.144,,,,,
208,08.20.20 klo 09.53.07 ip.,22.241,37.924,,,,,
209,08.20.20 klo 10.23.07 ip.,22.155,37.729,,,,,
210,08.20.20 klo 10.53.07 ip.,22.198,37.949,,,,,
211,08.20.20 klo 11.23.07 ip.,21.898,37.314,,,,,
212,08.20.20 klo 11.53.07 ip.,21.941,37.460,,,,,
213,08.21.20 klo 12.23.07 ap.,21.941,37.509,,,,,
214,08.21.20 klo 12.53.07 ap.,21.855,37.460,,,,,
215,08.21.20 klo 01.23.07 ap.,21.812,37.338,,,,,
216,08.21.20 klo 01.53.07 ap.,21.769,37.387,,,,,
217,08.21.20 klo 02.23.07 ap.,21.726,37.265,,,,,
218,08.21.20 klo 02.53.07 ap.,21.683,37.241,,,,,
219,08.21.20 klo 03.23.07 ap.,21.640,37.216,,,,,
220,08.21.20 klo 03.53.07 ap.,21.640,37.094,,,,,
221,08.21.20 klo 04.23.07 ap.,21.598,36.996,,,,,
222,08.21.20 klo 04.53.07 ap.,21.555,36.972,,,,,
223,08.21.20 klo 05.23.07 ap.,21.512,36.850,,,,,
224,08.21.20 klo 05.53.07 ap.,21.512,36.825,,,,,
225,08.21.20 klo 06.23.07 ap.,21.555,36.801,,,,,
226,08.21.20 klo 06.53.07 ap.,21.555,36.728,,,,,
227,08.21.20 klo 07.23.07 ap.,21.512,36.801,,,,,
228,08.21.20 klo 07.53.07 ap.,21.555,36.825,,,,,
229,08.21.20 klo 08.23.07 ap.,21.469,36.874,,,,,
230,08.21.20 klo 08.53.07 ap.,21.469,36.874,,,,,
231,08.21.20 klo 09.23.07 ap.,21.512,36.947,,,,,
232,08.21.20 klo 09.53.07 ap.,21.512,37.314,,,,,
233,08.21.20 klo 10.23.07 ap.,21.640,37.558,,,,,
234,08.21.20 klo 10.53.07 ap.,21.640,37.607,,,,,
235,08.21.20 klo 11.23.07 ap.,21.726,37.729,,,,,
236,08.21.20 klo 11.53.07 ap.,21.769,37.705,,,,,
237,08.21.20 klo 12.23.07 ip.,21.812,37.949,,,,,
238,08.21.20 klo 12.53.07 ip.,21.812,37.875,,,,,
239,08.21.20 klo 01.23.07 ip.,21.812,38.120,,,,,
240,08.21.20 klo 01.53.07 ip.,21.812,38.193,,,,,
241,08.21.20 klo 02.23.07 ip.,21.812,38.242,,,,,
242,08.21.20 klo 02.53.07 ip.,21.812,38.779,,,,,
243,08.21.20 klo 03.23.07 ip.,21.941,39.560,,,,,
244,08.21.20 klo 03.53.07 ip.,21.941,38.779,,,,,
245,08.21.20 klo 04.23.07 ip.,21.984,38.926,,,,,
246,08.21.20 klo 04.53.07 ip.,22.027,38.877,,,,,
247,08.21.20 klo 05.23.07 ip.,22.027,38.706,,,,,
248,08.21.20 klo 05.53.07 ip.,22.112,38.803,,,,,
249,08.21.20 klo 06.23.07 ip.,22.112,38.974,,,,,
250,08.21.20 klo 06.53.07 ip.,22.155,38.706,,,,,
251,08.21.20 klo 07.23.07 ip.,22.112,38.535,,,,,
252,08.21.20 klo 07.53.07 ip.,22.069,39.170,,,,,
253,08.21.20 klo 08.23.07 ip.,22.069,39.267,,,,,
254,08.21.20 klo 08.53.07 ip.,21.941,39.292,,,,,
255,08.21.20 klo 09.23.07 ip.,21.984,39.560,,,,,
256,08.21.20 klo 09.53.07 ip.,21.984,39.536,,,,,
257,08.21.20 klo 10.23.07 ip.,21.898,39.560,,,,,
258,08.21.20 klo 10.53.07 ip.,21.898,39.951,,,,,
259,08.21.20 klo 11.23.07 ip.,21.941,40.049,,,,,
260,08.21.20 klo 11.53.07 ip.,21.941,39.829,,,,,
261,08.22.20 klo 12.23.07 ap.,21.941,41.563,,,,,
262,08.22.20 klo 12.53.07 ap.,21.898,41.221,,,,,
263,08.22.20 klo 01.23.07 ap.,21.898,41.807,,,,,
264,08.22.20 klo 01.53.07 ap.,21.769,42.442,,,,,
265,08.22.20 klo 02.23.07 ap.,21.769,42.320,,,,,
266,08.22.20 klo 02.53.07 ap.,21.683,42.344,,,,,
267,08.22.20 klo 03.23.07 ap.,21.640,42.418,,,,,
268,08.22.20 klo 03.53.07 ap.,21.640,42.344,,,,,
269,08.22.20 klo 04.23.07 ap.,21.598,42.320,,,,,
270,08.22.20 klo 04.53.07 ap.,21.598,42.393,,,,,
271,08.22.20 klo 05.23.07 ap.,21.598,42.491,,,,,
272,08.22.20 klo 05.53.07 ap.,21.555,42.540,,,,,
273,08.22.20 klo 06.23.07 ap.,21.512,42.515,,,,,
274,08.22.20 klo 06.53.07 ap.,21.512,42.589,,,,,
275,08.22.20 klo 07.23.07 ap.,21.512,42.637,,,,,
276,08.22.20 klo 07.53.07 ap.,21.469,42.613,,,,,
277,08.22.20 klo 08.23.07 ap.,21.469,42.662,,,,,
278,08.22.20 klo 08.53.07 ap.,21.426,42.759,,,,,
279,08.22.20 klo 09.23.07 ap.,21.469,42.906,,,,,
280,08.22.20 klo 09.53.07 ap.,21.426,42.882,,,,,
281,08.22.20 klo 10.23.07 ap.,21.512,43.443,,,,,
282,08.22.20 klo 10.53.07 ap.,21.640,44.982,,,,,
283,08.22.20 klo 11.23.07 ap.,21.812,44.664,,,,,
284,08.22.20 klo 11.53.07 ap.,21.941,45.226,,,,,
285,08.22.20 klo 12.23.07 ip.,22.069,45.861,,,,,
286,08.22.20 klo 12.53.07 ip.,22.198,45.885,,,,,
287,08.22.20 klo 01.23.07 ip.,22.327,45.934,,,,,
288,08.22.20 klo 01.53.07 ip.,22.413,45.885,,,,,
289,08.22.20 klo 02.23.07 ip.,22.541,45.543,,,,,
290,08.22.20 klo 02.53.07 ip.,22.498,45.348,,,,,
291,08.22.20 klo 03.23.07 ip.,22.456,45.153,,,,,
292,08.22.20 klo 03.53.07 ip.,22.456,45.128,,,,,
293,08.22.20 klo 04.23.07 ip.,22.541,45.201,,,,,
294,08.22.20 klo 04.53.07 ip.,22.541,45.275,,,,,
295,08.22.20 klo 05.23.07 ip.,22.670,45.055,,,,,
296,08.22.20 klo 05.53.07 ip.,22.627,44.811,,,,,
297,08.22.20 klo 06.23.07 ip.,22.541,44.860,,,,,
298,08.22.20 klo 06.53.07 ip.,22.498,44.933,,,,,
299,08.22.20 klo 07.23.07 ip.,22.413,44.982,,,,,
300,08.22.20 klo 07.53.07 ip.,22.327,45.201,,,,,
301,08.22.20 klo 08.23.07 ip.,22.370,45.397,,,,,
302,08.22.20 klo 08.53.07 ip.,22.670,45.934,,,,,
303,08.22.20 klo 09.23.07 ip.,22.498,45.788,,,,,
304,08.22.20 klo 09.53.07 ip.,22.413,45.910,,,,,
305,08.22.20 klo 10.23.07 ip.,22.370,46.154,,,,,
306,08.22.20 klo 10.53.07 ip.,22.370,46.496,,,,,
307,08.22.20 klo 11.23.07 ip.,22.413,47.131,,,,,
308,08.22.20 klo 11.53.07 ip.,22.456,47.814,,,,,
309,08.23.20 klo 12.23.07 ap.,22.498,48.254,,,,,
310,08.23.20 klo 12.53.07 ap.,22.456,48.352,,,,,
311,08.23.20 klo 01.23.07 ap.,22.413,48.400,,,,,
312,08.23.20 klo 01.53.07 ap.,22.370,48.425,,,,,
313,08.23.20 klo 02.23.07 ap.,22.327,48.327,,,,,
314,08.23.20 klo 02.53.07 ap.,22.284,48.181,,,,,
315,08.23.20 klo 03.23.07 ap.,22.198,48.034,,,,,
316,08.23.20 klo 03.53.07 ap.,22.198,47.888,,,,,
317,08.23.20 klo 04.23.07 ap.,22.112,47.741,,,,,
318,08.23.20 klo 04.53.07 ap.,22.112,47.521,,,,,
319,08.23.20 klo 05.23.07 ap.,22.069,47.375,,,,,
320,08.23.20 klo 05.53.07 ap.,21.984,47.228,,,,,
321,08.23.20 klo 06.23.07 ap.,21.941,47.106,,,,,
322,08.23.20 klo 06.53.07 ap.,21.941,46.960,,,,,
323,08.23.20 klo 07.23.07 ap.,21.898,46.838,,,,,
324,08.23.20 klo 07.53.07 ap.,21.898,46.789,,,,,
325,08.23.20 klo 08.23.07 ap.,21.898,46.642,,,,,
326,08.23.20 klo 08.53.07 ap.,21.898,46.520,,,,,
327,08.23.20 klo 09.23.07 ap.,21.898,46.374,,,,,
328,08.23.20 klo 09.53.07 ap.,21.855,46.325,,,,,
329,08.23.20 klo 10.23.07 ap.,21.898,46.667,,,,,
330,08.23.20 klo 10.53.07 ap.,22.027,46.911,,,,,
331,08.23.20 klo 11.23.07 ap.,22.498,49.377,,,,,
332,08.23.20 klo 11.53.07 ap.,22.541,48.059,,,,,
333,08.23.20 klo 12.23.07 ip.,22.413,47.937,,,,,
334,08.23.20 klo 12.53.07 ip.,22.456,49.573,,,,,
335,08.23.20 klo 01.23.07 ip.,22.584,49.621,,,,,
336,08.23.20 klo 01.53.07 ip.,22.541,51.062,,,,,
337,08.23.20 klo 02.23.07 ip.,22.327,51.697,,,,,
338,08.23.20 klo 02.53.07 ip.,22.112,51.746,,,,,
339,08.23.20 klo 03.23.07 ip.,21.812,51.722,,,,,
340,08.23.20 klo 03.53.07 ip.,21.555,52.186,,,,,
341,08.23.20 klo 04.23.07 ip.,21.126,51.722,,,,,
342,08.23.20 klo 04.53.07 ip.,20.868,54.847,,,,,
343,08.23.20 klo 05.23.07 ip.,21.169,60.391,,,,,
344,08.23.20 klo 05.53.07 ip.,26.102,61.172,,,,,
345,08.23.20 klo 06.23.07 ip.,26.231,57.851,,,,,
346,08.23.20 klo 06.53.07 ip.,26.402,58.095,,,,,
347,08.23.20 klo 07.23.07 ip.,26.531,57.582,,,,,
348,08.23.20 klo 07.53.07 ip.,26.402,57.241,,,,,
349,08.23.20 klo 08.23.07 ip.,26.531,58.315,,,,,
350,08.23.20 klo 08.53.07 ip.,28.204,61.368,,,,,
351,08.23.20 klo 09.23.07 ip.,29.019,56.777,,,,,
352,08.23.20 klo 09.53.07 ip.,29.148,56.825,,,,,
353,08.23.20 klo 10.23.07 ip.,28.505,57.924,,,,,
354,08.23.20 klo 10.53.07 ip.,29.062,56.850,,,,,
355,08.23.20 klo 11.23.07 ip.,29.148,55.311,,,,,
356,08.23.20 klo 11.53.07 ip.,28.848,50.476,,,,,
357,08.24.20 klo 12.23.07 ap.,28.590,50.208,,,,,
358,08.24.20 klo 12.53.07 ap.,28.033,48.107,,,,,
359,08.24.20 klo 01.23.07 ap.,27.346,48.059,,,,,
360,08.24.20 klo 01.53.07 ap.,26.531,52.479,,,,,
361,08.24.20 klo 02.23.07 ap.,25.630,49.768,,,,,
362,08.24.20 klo 02.53.07 ap.,24.686,49.792,,,,,
363,08.24.20 klo 03.23.07 ap.,24.386,48.913,,,,,
364,08.24.20 klo 03.53.07 ap.,23.785,49.060,,,,,
365,08.24.20 klo 04.23.07 ap.,22.799,49.963,,,,,
366,08.24.20 klo 04.53.07 ap.,22.198,50.867,,,,,
367,08.24.20 klo 05.23.07 ap.,22.198,51.429,,,,,
368,08.24.20 klo 05.53.07 ap.,21.769,52.234,,,,,
369,08.24.20 klo 06.23.07 ap.,20.825,53.236,,,,,
370,08.24.20 klo 06.53.07 ap.,20.482,53.602,,,,,
371,08.24.20 klo 07.23.07 ap.,20.053,54.432,,,,,
372,08.24.20 klo 07.53.07 ap.,19.667,54.188,,,,,
373,08.24.20 klo 08.23.07 ap.,19.581,54.872,,,,,
374,08.24.20 klo 08.53.07 ap.,19.152,52.967,,,,,
375,08.24.20 klo 09.23.07 ap.,19.581,59.707,,,,,
376,08.24.20 klo 09.53.07 ap.,19.710,56.337,,,,,
377,08.24.20 klo 10.23.07 ap.,19.195,55.556,,,,,
378,08.24.20 klo 10.53.07 ap.,19.024,59.292,,,,,
379,08.24.20 klo 11.23.07 ap.,18.509,57.582,,,,,
380,08.24.20 klo 11.53.07 ap.,18.981,56.752,,,,,
381,08.24.20 klo 12.23.07 ip.,21.640,49.011,,,,,
382,08.24.20 klo 12.53.07 ip.,23.957,48.889,,,,,
383,08.24.20 klo 01.23.07 ip.,24.772,49.206,,,,,
384,08.24.20 klo 01.53.07 ip.,24.901,48.742,,,,,
385,08.24.20 klo 02.23.07 ip.,24.601,49.084,,,,,
386,08.24.20 klo 02.53.07 ip.,24.172,49.035,,,,,
387,08.24.20 klo 03.23.07 ip.,24.000,50.061,,,,,
388,08.24.20 klo 03.53.07 ip.,23.700,50.525,,,,,
389,08.24.20 klo 04.23.07 ip.,23.399,50.256,,,,,
390,08.24.20 klo 04.53.07 ip.,23.056,50.842,,,,,
391,08.24.20 klo 05.23.07 ip.,22.756,51.111,,,,,
392,08.24.20 klo 05.53.07 ip.,22.370,51.087,,,,,
393,08.24.20 klo 06.23.07 ip.,22.027,51.477,,,,,
394,08.24.20 klo 06.53.07 ip.,21.555,52.259,,,,,
395,08.24.20 klo 07.23.07 ip.,21.340,52.063,,,,,
396,08.24.20 klo 07.53.07 ip.,21.769,50.940,,,,,
397,08.24.20 klo 08.23.07 ip.,24.043,46.911,,,,,
398,08.24.20 klo 08.53.07 ip.,24.558,52.283,,,,,
399,08.24.20 klo 09.23.07 ip.,24.987,61.319,,,,,
400,08.24.20 klo 09.53.07 ip.,24.644,56.679,,,,,
