"Plot Title: 20864582"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20864582, SEN S/N: 20864582)","RH, % (LGR S/N: 20864582, SEN S/N: 20864582)","Coupler Detached (LGR S/N: 20864582)","Coupler Attached (LGR S/N: 20864582)","Host Connected (LGR S/N: 20864582)","Stopped (LGR S/N: 20864582)","End Of File (LGR S/N: 20864582)"
66,08.10.20 klo 10.37.02 ip.,22.541,40.879,,,,,
67,08.10.20 klo 11.07.02 ip.,22.498,40.879,,,,,
68,08.10.20 klo 11.37.02 ip.,22.413,40.684,,,,,
69,08.11.20 klo 12.07.02 ap.,22.370,40.464,,,,,
70,08.11.20 klo 12.37.02 ap.,22.327,40.293,,,,,
71,08.11.20 klo 01.07.02 ap.,22.284,40.147,,,,,
72,08.11.20 klo 01.37.02 ap.,22.327,39.902,,,,,
73,08.11.20 klo 02.07.02 ap.,22.284,39.731,,,,,
74,08.11.20 klo 02.37.02 ap.,22.241,39.609,,,,,
75,08.11.20 klo 03.07.02 ap.,22.241,39.536,,,,,
76,08.11.20 klo 03.37.02 ap.,22.198,39.316,,,,,
77,08.11.20 klo 04.07.02 ap.,22.241,39.121,,,,,
78,08.11.20 klo 04.37.02 ap.,22.241,39.023,,,,,
79,08.11.20 klo 05.07.02 ap.,22.241,38.950,,,,,
80,08.11.20 klo 05.37.02 ap.,22.241,38.828,,,,,
81,08.11.20 klo 06.07.02 ap.,22.241,38.730,,,,,
82,08.11.20 klo 06.37.02 ap.,22.241,38.803,,,,,
83,08.11.20 klo 07.07.02 ap.,22.198,38.681,,,,,
84,08.11.20 klo 07.37.02 ap.,22.241,38.584,,,,,
85,08.11.20 klo 08.07.02 ap.,22.284,39.292,,,,,
86,08.11.20 klo 08.37.02 ap.,22.327,39.438,,,,,
87,08.11.20 klo 09.07.02 ap.,22.327,39.267,,,,,
88,08.11.20 klo 09.37.02 ap.,22.370,39.072,,,,,
89,08.11.20 klo 10.07.02 ap.,22.456,38.901,,,,,
90,08.11.20 klo 10.37.02 ap.,22.498,38.730,,,,,
91,08.11.20 klo 11.07.02 ap.,22.627,38.657,,,,,
92,08.11.20 klo 11.37.02 ap.,22.713,39.487,,,,,
93,08.11.20 klo 12.07.02 ip.,22.756,40.024,,,,,
94,08.11.20 klo 12.37.02 ip.,22.713,39.731,,,,,
95,08.11.20 klo 01.07.02 ip.,22.713,39.536,,,,,
96,08.11.20 klo 01.37.02 ip.,22.756,39.292,,,,,
97,08.11.20 klo 02.07.02 ip.,22.842,39.072,,,,,
98,08.11.20 klo 02.37.02 ip.,22.970,38.803,,,,,
99,08.11.20 klo 03.07.02 ip.,23.099,38.657,,,,,
100,08.11.20 klo 03.37.02 ip.,23.185,38.535,,,,,
101,08.11.20 klo 04.07.02 ip.,23.228,38.437,,,,,
102,08.11.20 klo 04.37.02 ip.,23.228,38.413,,,,,
103,08.11.20 klo 05.07.02 ip.,23.314,39.560,,,,,
104,08.11.20 klo 05.37.02 ip.,23.314,40.757,,,,,
105,08.11.20 klo 06.07.02 ip.,23.228,40.464,,,,,
106,08.11.20 klo 06.37.02 ip.,23.228,40.073,,,,,
107,08.11.20 klo 07.07.02 ip.,23.142,39.902,,,,,
108,08.11.20 klo 07.37.02 ip.,23.056,39.805,,,,,
109,08.11.20 klo 08.07.02 ip.,22.927,39.707,,,,,
110,08.11.20 klo 08.37.02 ip.,22.756,39.756,,,,,
111,08.11.20 klo 09.07.02 ip.,22.670,39.731,,,,,
112,08.11.20 klo 09.37.02 ip.,22.541,39.756,,,,,
113,08.11.20 klo 10.07.02 ip.,22.413,39.731,,,,,
114,08.11.20 klo 10.37.02 ip.,22.456,40.977,,,,,
115,08.11.20 klo 11.07.02 ip.,22.456,42.247,,,,,
116,08.11.20 klo 11.37.02 ip.,22.370,41.587,,,,,
117,08.12.20 klo 12.07.02 ap.,22.370,41.123,,,,,
118,08.12.20 klo 12.37.02 ap.,22.370,40.757,,,,,
119,08.12.20 klo 01.07.02 ap.,22.370,40.488,,,,,
120,08.12.20 klo 01.37.02 ap.,22.370,40.269,,,,,
121,08.12.20 klo 02.07.02 ap.,22.370,40.147,,,,,
122,08.12.20 klo 02.37.02 ap.,22.370,40.073,,,,,
123,08.12.20 klo 03.07.02 ap.,22.370,39.976,,,,,
124,08.12.20 klo 03.37.02 ap.,22.327,39.878,,,,,
125,08.12.20 klo 04.07.02 ap.,22.370,39.805,,,,,
126,08.12.20 klo 04.37.02 ap.,22.370,39.707,,,,,
127,08.12.20 klo 05.07.02 ap.,22.327,39.634,,,,,
128,08.12.20 klo 05.37.02 ap.,22.327,39.536,,,,,
129,08.12.20 klo 06.07.02 ap.,22.327,39.414,,,,,
130,08.12.20 klo 06.37.02 ap.,22.327,39.316,,,,,
131,08.12.20 klo 07.07.02 ap.,22.327,39.219,,,,,
132,08.12.20 klo 07.37.02 ap.,22.327,39.121,,,,,
133,08.12.20 klo 08.07.02 ap.,22.456,40.000,,,,,
134,08.12.20 klo 08.37.02 ap.,22.413,40.098,,,,,
135,08.12.20 klo 09.07.02 ap.,22.370,39.805,,,,,
136,08.12.20 klo 09.37.02 ap.,22.413,39.707,,,,,
137,08.12.20 klo 10.07.02 ap.,22.498,39.487,,,,,
138,08.12.20 klo 10.37.02 ap.,22.584,39.341,,,,,
139,08.12.20 klo 11.07.02 ap.,22.713,39.194,,,,,
140,08.12.20 klo 11.37.02 ap.,22.756,39.072,,,,,
141,08.12.20 klo 12.07.02 ip.,22.713,38.999,,,,,
142,08.12.20 klo 12.37.02 ip.,22.670,39.048,,,,,
143,08.12.20 klo 01.07.02 ip.,22.713,38.999,,,,,
144,08.12.20 klo 01.37.02 ip.,22.756,38.950,,,,,
145,08.12.20 klo 02.07.02 ip.,22.885,38.926,,,,,
146,08.12.20 klo 02.37.02 ip.,23.013,38.803,,,,,
147,08.12.20 klo 03.07.02 ip.,22.970,38.877,,,,,
148,08.12.20 klo 03.37.02 ip.,22.927,39.023,,,,,
149,08.12.20 klo 04.07.02 ip.,22.927,39.048,,,,,
150,08.12.20 klo 04.37.02 ip.,23.056,39.023,,,,,
151,08.12.20 klo 05.07.02 ip.,23.099,39.658,,,,,
152,08.12.20 klo 05.37.02 ip.,23.228,39.780,,,,,
153,08.12.20 klo 06.07.02 ip.,23.399,39.609,,,,,
154,08.12.20 klo 06.37.02 ip.,23.485,39.683,,,,,
155,08.12.20 klo 07.07.02 ip.,23.442,39.463,,,,,
156,08.12.20 klo 07.37.02 ip.,23.356,39.414,,,,,
157,08.12.20 klo 08.07.02 ip.,23.356,39.194,,,,,
158,08.12.20 klo 08.37.02 ip.,23.399,40.171,,,,,
159,08.12.20 klo 09.07.02 ip.,23.399,40.366,,,,,
160,08.12.20 klo 09.37.02 ip.,23.399,40.904,,,,,
161,08.12.20 klo 10.07.02 ip.,23.356,40.708,,,,,
162,08.12.20 klo 10.37.02 ip.,23.228,40.391,,,,,
163,08.12.20 klo 11.07.02 ip.,23.056,40.000,,,,,
164,08.12.20 klo 11.37.02 ip.,22.927,39.731,,,,,
165,08.13.20 klo 12.07.02 ap.,22.842,39.707,,,,,
166,08.13.20 klo 12.37.02 ap.,22.756,39.634,,,,,
167,08.13.20 klo 01.07.02 ap.,22.713,39.487,,,,,
168,08.13.20 klo 01.37.02 ap.,22.670,39.389,,,,,
169,08.13.20 klo 02.07.02 ap.,22.627,39.243,,,,,
170,08.13.20 klo 02.37.02 ap.,22.584,39.048,,,,,
171,08.13.20 klo 03.07.02 ap.,22.584,38.901,,,,,
172,08.13.20 klo 03.37.02 ap.,22.541,38.828,,,,,
173,08.13.20 klo 04.07.02 ap.,22.498,38.681,,,,,
174,08.13.20 klo 04.37.02 ap.,22.498,38.559,,,,,
175,08.13.20 klo 05.07.02 ap.,22.456,38.413,,,,,
176,08.13.20 klo 05.37.02 ap.,22.498,38.364,,,,,
177,08.13.20 klo 06.07.02 ap.,22.498,38.364,,,,,
178,08.13.20 klo 06.37.02 ap.,22.498,38.339,,,,,
179,08.13.20 klo 07.07.02 ap.,22.498,38.413,,,,,
180,08.13.20 klo 07.37.02 ap.,22.498,38.413,,,,,
181,08.13.20 klo 08.07.02 ap.,22.584,38.828,,,,,
182,08.13.20 klo 08.37.02 ap.,22.627,39.609,,,,,
183,08.13.20 klo 09.07.02 ap.,22.584,39.560,,,,,
184,08.13.20 klo 09.37.02 ap.,22.584,39.316,,,,,
185,08.13.20 klo 10.07.02 ap.,22.541,39.243,,,,,
186,08.13.20 klo 10.37.02 ap.,22.541,39.707,,,,,
187,08.13.20 klo 11.07.02 ap.,22.541,42.442,,,,,
188,08.13.20 klo 11.37.02 ap.,22.756,42.515,,,,,
189,08.13.20 klo 12.07.02 ip.,22.799,44.762,,,,,
190,08.13.20 klo 12.37.02 ip.,22.756,43.687,,,,,
191,08.13.20 klo 01.07.02 ip.,22.713,42.662,,,,,
192,08.13.20 klo 01.37.02 ip.,22.670,41.954,,,,,
193,08.13.20 klo 02.07.02 ip.,22.627,41.612,,,,,
194,08.13.20 klo 02.37.02 ip.,22.627,41.270,,,,,
195,08.13.20 klo 03.07.02 ip.,22.541,41.050,,,,,
196,08.13.20 klo 03.37.02 ip.,22.456,40.928,,,,,
197,08.13.20 klo 04.07.02 ip.,22.413,40.855,,,,,
198,08.13.20 klo 04.37.02 ip.,22.370,40.757,,,,,
199,08.13.20 klo 05.07.02 ip.,22.370,40.855,,,,,
200,08.13.20 klo 05.37.02 ip.,22.284,40.952,,,,,
201,08.13.20 klo 06.07.02 ip.,22.241,40.830,,,,,
202,08.13.20 klo 06.37.02 ip.,22.198,40.806,,,,,
203,08.13.20 klo 07.07.02 ip.,22.198,40.928,,,,,
204,08.13.20 klo 07.37.02 ip.,22.155,40.904,,,,,
205,08.13.20 klo 08.07.02 ip.,22.155,41.319,,,,,
206,08.13.20 klo 08.37.02 ip.,22.155,41.343,,,,,
207,08.13.20 klo 09.07.02 ip.,22.155,41.758,,,,,
208,08.13.20 klo 09.37.02 ip.,22.155,42.027,,,,,
209,08.13.20 klo 10.07.02 ip.,22.112,42.100,,,,,
210,08.13.20 klo 10.37.02 ip.,22.112,42.100,,,,,
211,08.13.20 klo 11.07.02 ip.,22.069,42.198,,,,,
212,08.13.20 klo 11.37.02 ip.,22.069,42.076,,,,,
213,08.14.20 klo 12.07.02 ap.,22.027,41.954,,,,,
214,08.14.20 klo 12.37.02 ap.,22.027,41.978,,,,,
215,08.14.20 klo 01.07.02 ap.,21.984,41.832,,,,,
216,08.14.20 klo 01.37.02 ap.,21.984,41.709,,,,,
217,08.14.20 klo 02.07.02 ap.,21.984,41.612,,,,,
218,08.14.20 klo 02.37.02 ap.,21.984,41.538,,,,,
219,08.14.20 klo 03.07.02 ap.,21.984,41.490,,,,,
220,08.14.20 klo 03.37.02 ap.,21.984,41.368,,,,,
221,08.14.20 klo 04.07.02 ap.,21.984,41.416,,,,,
222,08.14.20 klo 04.37.02 ap.,21.984,41.392,,,,,
223,08.14.20 klo 05.07.02 ap.,21.984,41.270,,,,,
224,08.14.20 klo 05.37.02 ap.,21.941,41.245,,,,,
225,08.14.20 klo 06.07.02 ap.,21.984,41.197,,,,,
226,08.14.20 klo 06.37.02 ap.,21.984,41.099,,,,,
227,08.14.20 klo 07.07.02 ap.,21.984,41.148,,,,,
228,08.14.20 klo 07.37.02 ap.,22.027,42.002,,,,,
229,08.14.20 klo 08.07.02 ap.,22.069,42.100,,,,,
230,08.14.20 klo 08.37.02 ap.,22.112,41.978,,,,,
231,08.14.20 klo 09.07.02 ap.,22.112,41.783,,,,,
232,08.14.20 klo 09.37.02 ap.,22.069,41.612,,,,,
233,08.14.20 klo 10.07.02 ap.,22.069,41.514,,,,,
234,08.14.20 klo 10.37.02 ap.,22.112,41.612,,,,,
235,08.14.20 klo 11.07.02 ap.,22.284,42.247,,,,,
236,08.14.20 klo 11.37.02 ap.,22.498,43.199,,,,,
237,08.14.20 klo 12.07.02 ip.,22.584,42.589,,,,,
238,08.14.20 klo 12.37.02 ip.,22.541,42.540,,,,,
239,08.14.20 klo 01.07.02 ip.,22.498,42.540,,,,,
240,08.14.20 klo 01.37.02 ip.,22.498,42.759,,,,,
241,08.14.20 klo 02.07.02 ip.,22.498,42.930,,,,,
242,08.14.20 klo 02.37.02 ip.,22.498,43.028,,,,,
243,08.14.20 klo 03.07.02 ip.,22.541,43.175,,,,,
244,08.14.20 klo 03.37.02 ip.,22.584,43.101,,,,,
245,08.14.20 klo 04.07.02 ip.,22.541,42.906,,,,,
246,08.14.20 klo 04.37.02 ip.,22.541,42.833,,,,,
247,08.14.20 klo 05.07.02 ip.,22.541,42.759,,,,,
248,08.14.20 klo 05.37.02 ip.,22.541,43.248,,,,,
249,08.14.20 klo 06.07.02 ip.,22.456,42.857,,,,,
250,08.14.20 klo 06.37.02 ip.,22.413,42.540,,,,,
251,08.14.20 klo 07.07.02 ip.,22.327,42.271,,,,,
252,08.14.20 klo 07.37.02 ip.,22.284,42.222,,,,,
253,08.14.20 klo 08.07.02 ip.,22.370,42.589,,,,,
254,08.14.20 klo 08.37.02 ip.,22.241,42.393,,,,,
255,08.14.20 klo 09.07.02 ip.,22.241,42.735,,,,,
256,08.14.20 klo 09.37.02 ip.,22.327,43.394,,,,,
257,08.14.20 klo 10.07.02 ip.,22.370,43.956,,,,,
258,08.14.20 klo 10.37.02 ip.,22.370,43.712,,,,,
259,08.14.20 klo 11.07.02 ip.,22.413,44.200,,,,,
260,08.14.20 klo 11.37.02 ip.,22.284,43.907,,,,,
261,08.15.20 klo 12.07.02 ap.,22.241,43.614,,,,,
262,08.15.20 klo 12.37.02 ap.,22.155,43.248,,,,,
263,08.15.20 klo 01.07.02 ap.,22.155,42.906,,,,,
264,08.15.20 klo 01.37.02 ap.,22.112,42.613,,,,,
265,08.15.20 klo 02.07.02 ap.,22.112,42.369,,,,,
266,08.15.20 klo 02.37.02 ap.,22.069,42.173,,,,,
267,08.15.20 klo 03.07.02 ap.,22.069,42.027,,,,,
268,08.15.20 klo 03.37.02 ap.,22.069,41.905,,,,,
269,08.15.20 klo 04.07.02 ap.,22.027,41.783,,,,,
270,08.15.20 klo 04.37.02 ap.,22.027,41.636,,,,,
271,08.15.20 klo 05.07.02 ap.,21.984,41.563,,,,,
272,08.15.20 klo 05.37.02 ap.,21.984,41.416,,,,,
273,08.15.20 klo 06.07.02 ap.,22.027,41.319,,,,,
274,08.15.20 klo 06.37.02 ap.,21.984,41.294,,,,,
275,08.15.20 klo 07.07.02 ap.,22.027,41.270,,,,,
276,08.15.20 klo 07.37.02 ap.,22.069,41.734,,,,,
277,08.15.20 klo 08.07.02 ap.,22.112,42.686,,,,,
278,08.15.20 klo 08.37.02 ap.,22.198,43.199,,,,,
279,08.15.20 klo 09.07.02 ap.,22.198,42.808,,,,,
280,08.15.20 klo 09.37.02 ap.,22.198,42.418,,,,,
281,08.15.20 klo 10.07.02 ap.,22.198,42.027,,,,,
282,08.15.20 klo 10.37.02 ap.,22.198,41.832,,,,,
283,08.15.20 klo 11.07.02 ap.,22.198,41.856,,,,,
284,08.15.20 klo 11.37.02 ap.,22.198,41.709,,,,,
285,08.15.20 klo 12.07.02 ip.,22.327,41.758,,,,,
286,08.15.20 klo 12.37.02 ip.,22.498,42.784,,,,,
287,08.15.20 klo 01.07.02 ip.,22.541,42.564,,,,,
288,08.15.20 klo 01.37.02 ip.,22.584,42.418,,,,,
289,08.15.20 klo 02.07.02 ip.,22.713,42.149,,,,,
290,08.15.20 klo 02.37.02 ip.,22.885,41.563,,,,,
291,08.15.20 klo 03.07.02 ip.,23.228,39.463,,,,,
292,08.15.20 klo 03.37.02 ip.,23.442,40.244,,,,,
293,08.15.20 klo 04.07.02 ip.,23.528,39.731,,,,,
294,08.15.20 klo 04.37.02 ip.,23.614,39.341,,,,,
295,08.15.20 klo 05.07.02 ip.,23.657,38.950,,,,,
296,08.15.20 klo 05.37.02 ip.,23.614,39.096,,,,,
297,08.15.20 klo 06.07.02 ip.,23.356,39.341,,,,,
298,08.15.20 klo 06.37.02 ip.,23.142,39.365,,,,,
299,08.15.20 klo 07.07.02 ip.,23.228,38.999,,,,,
300,08.15.20 klo 07.37.02 ip.,23.142,38.803,,,,,
301,08.15.20 klo 08.07.02 ip.,23.185,39.560,,,,,
302,08.15.20 klo 08.37.02 ip.,23.142,39.096,,,,,
303,08.15.20 klo 09.07.02 ip.,23.056,39.194,,,,,
304,08.15.20 klo 09.37.02 ip.,22.970,38.364,,,,,
305,08.15.20 klo 10.07.02 ip.,22.970,38.315,,,,,
306,08.15.20 klo 10.37.02 ip.,22.799,38.291,,,,,
307,08.15.20 klo 11.07.02 ip.,22.713,39.609,,,,,
308,08.15.20 klo 11.37.02 ip.,22.584,39.609,,,,,
309,08.16.20 klo 12.07.02 ap.,22.498,39.463,,,,,
310,08.16.20 klo 12.37.02 ap.,22.456,39.170,,,,,
311,08.16.20 klo 01.07.02 ap.,22.370,38.974,,,,,
312,08.16.20 klo 01.37.02 ap.,22.327,38.779,,,,,
313,08.16.20 klo 02.07.02 ap.,22.284,38.339,,,,,
314,08.16.20 klo 02.37.02 ap.,22.241,37.778,,,,,
315,08.16.20 klo 03.07.02 ap.,22.241,38.168,,,,,
316,08.16.20 klo 03.37.02 ap.,22.198,38.095,,,,,
317,08.16.20 klo 04.07.02 ap.,22.112,37.924,,,,,
318,08.16.20 klo 04.37.02 ap.,22.112,36.801,,,,,
319,08.16.20 klo 05.07.02 ap.,22.027,36.313,,,,,
320,08.16.20 klo 05.37.02 ap.,22.027,35.824,,,,,
321,08.16.20 klo 06.07.02 ap.,21.984,35.238,,,,,
322,08.16.20 klo 06.37.02 ap.,22.027,35.629,,,,,
323,08.16.20 klo 07.07.02 ap.,21.984,36.117,,,,,
324,08.16.20 klo 07.37.02 ap.,22.027,36.801,,,,,
325,08.16.20 klo 08.07.02 ap.,21.984,36.557,,,,,
326,08.16.20 klo 08.37.02 ap.,21.984,35.995,,,,,
327,08.16.20 klo 09.07.02 ap.,21.941,35.385,,,,,
328,08.16.20 klo 09.37.02 ap.,21.984,34.969,,,,,
329,08.16.20 klo 10.07.02 ap.,22.198,33.944,,,,,
330,08.16.20 klo 10.37.02 ap.,22.327,33.358,,,,,
331,08.16.20 klo 11.07.02 ap.,22.413,32.918,,,,,
332,08.16.20 klo 11.37.02 ap.,22.541,32.967,,,,,
333,08.16.20 klo 12.07.02 ip.,22.627,33.675,,,,,
334,08.16.20 klo 12.37.02 ip.,22.584,34.017,,,,,
335,08.16.20 klo 01.07.02 ip.,22.498,34.164,,,,,
336,08.16.20 klo 01.37.02 ip.,22.498,34.676,,,,,
337,08.16.20 klo 02.07.02 ip.,22.370,34.261,,,,,
338,08.16.20 klo 02.37.02 ip.,22.198,35.897,,,,,
339,08.16.20 klo 03.07.02 ip.,22.155,36.508,,,,,
340,08.16.20 klo 03.37.02 ip.,22.198,36.825,,,,,
341,08.16.20 klo 04.07.02 ip.,22.155,36.777,,,,,
342,08.16.20 klo 04.37.02 ip.,22.069,36.752,,,,,
343,08.16.20 klo 05.07.02 ip.,22.027,36.777,,,,,
344,08.16.20 klo 05.37.02 ip.,22.027,36.679,,,,,
345,08.16.20 klo 06.07.02 ip.,21.984,36.410,,,,,
346,08.16.20 klo 06.37.02 ip.,21.898,36.215,,,,,
347,08.16.20 klo 07.07.02 ip.,21.855,35.873,,,,,
348,08.16.20 klo 07.37.02 ip.,21.769,35.995,,,,,
349,08.16.20 klo 08.07.02 ip.,21.726,36.020,,,,,
350,08.16.20 klo 08.37.02 ip.,21.726,36.093,,,,,
351,08.16.20 klo 09.07.02 ip.,21.683,36.020,,,,,
352,08.16.20 klo 09.37.02 ip.,21.726,36.020,,,,,
353,08.16.20 klo 10.07.02 ip.,21.726,36.020,,,,,
354,08.16.20 klo 10.37.02 ip.,21.683,35.726,,,,,
355,08.16.20 klo 11.07.02 ip.,21.640,35.189,,,,,
356,08.16.20 klo 11.37.02 ip.,21.555,34.921,,,,,
357,08.17.20 klo 12.07.02 ap.,21.469,34.676,,,,,
358,08.17.20 klo 12.37.02 ap.,21.426,34.554,,,,,
359,08.17.20 klo 01.07.02 ap.,21.383,34.408,,,,,
360,08.17.20 klo 01.37.02 ap.,21.340,34.432,,,,,
361,08.17.20 klo 02.07.02 ap.,21.297,34.286,,,,,
362,08.17.20 klo 02.37.02 ap.,21.254,34.481,,,,,
363,08.17.20 klo 03.07.02 ap.,21.254,34.701,,,,,
364,08.17.20 klo 03.37.02 ap.,21.211,34.921,,,,,
365,08.17.20 klo 04.07.02 ap.,21.211,35.043,,,,,
366,08.17.20 klo 04.37.02 ap.,21.211,35.214,,,,,
367,08.17.20 klo 05.07.02 ap.,21.211,35.507,,,,,
368,08.17.20 klo 05.37.02 ap.,21.211,35.678,,,,,
369,08.17.20 klo 06.07.02 ap.,21.211,35.702,,,,,
370,08.17.20 klo 06.37.02 ap.,21.169,35.800,,,,,
371,08.17.20 klo 07.07.02 ap.,21.169,35.800,,,,,
372,08.17.20 klo 07.37.02 ap.,21.169,35.922,,,,,
373,08.17.20 klo 08.07.02 ap.,21.169,36.068,,,,,
374,08.17.20 klo 08.37.02 ap.,21.169,35.751,,,,,
375,08.17.20 klo 09.07.02 ap.,21.126,35.482,,,,,
376,08.17.20 klo 09.37.02 ap.,21.126,35.433,,,,,
377,08.17.20 klo 10.07.02 ap.,21.126,35.531,,,,,
378,08.17.20 klo 10.37.02 ap.,21.126,35.604,,,,,
379,08.17.20 klo 11.07.02 ap.,21.169,35.629,,,,,
380,08.17.20 klo 11.37.02 ap.,21.211,35.604,,,,,
381,08.17.20 klo 12.07.02 ip.,21.254,35.702,,,,,
382,08.17.20 klo 12.37.02 ip.,21.340,35.824,,,,,
383,08.17.20 klo 01.07.02 ip.,21.383,35.897,,,,,
384,08.17.20 klo 01.37.02 ip.,21.469,35.775,,,,,
385,08.17.20 klo 02.07.02 ip.,21.555,35.775,,,,,
386,08.17.20 klo 02.37.02 ip.,21.598,35.629,,,,,
387,08.17.20 klo 03.07.02 ip.,21.598,35.556,,,,,
388,08.17.20 klo 03.37.02 ip.,21.555,35.214,,,,,
389,08.17.20 klo 04.07.02 ip.,21.555,35.165,,,,,
390,08.17.20 klo 04.37.02 ip.,21.598,35.067,,,,,
391,08.17.20 klo 05.07.02 ip.,21.555,35.165,,,,,
392,08.17.20 klo 05.37.02 ip.,21.555,34.945,,,,,
393,08.17.20 klo 06.07.02 ip.,21.211,34.383,,,,,
394,08.17.20 klo 06.37.02 ip.,21.169,34.603,,,,,
395,08.17.20 klo 07.07.02 ip.,21.169,34.432,,,,,
396,08.17.20 klo 07.37.02 ip.,21.169,34.481,,,,,
397,08.17.20 klo 08.07.02 ip.,21.211,34.676,,,,,
398,08.17.20 klo 08.37.02 ip.,21.211,34.652,,,,,
399,08.17.20 klo 09.07.02 ip.,21.211,34.799,,,,,
400,08.17.20 klo 09.37.02 ip.,21.254,34.921,,,,,
