"Plot Title:  20849256"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849256, SEN S/N: 20849256)","RH, % (LGR S/N: 20849256, SEN S/N: 20849256)","Coupler Detached (LGR S/N: 20849256)","Bad Battery (LGR S/N: 20849256)","Good Battery (LGR S/N: 20849256)","Coupler Attached (LGR S/N: 20849256)","Host Connected (LGR S/N: 20849256)","Stopped (LGR S/N: 20849256)","End Of File (LGR S/N: 20849256)"
4902,11.26.20 klo 05.09.17 ip.,-11.908,96.777,,,,,,,
4903,11.26.20 klo 05.39.17 ip.,-11.779,96.508,,,,,,,
4904,11.26.20 klo 06.09.17 ip.,-11.908,95.800,,,,,,,
4905,11.26.20 klo 06.39.17 ip.,-13.795,94.921,,,,,,,
4906,11.26.20 klo 07.09.17 ip.,-14.353,93.578,,,,,,,
4907,11.26.20 klo 07.39.17 ip.,-14.439,95.165,,,,,,,
4908,11.26.20 klo 08.09.17 ip.,-14.567,94.335,,,,,,,
4909,11.26.20 klo 08.39.17 ip.,-14.310,96.337,,,,,,,
4910,11.26.20 klo 09.09.17 ip.,-15.468,91.819,,,,,,,
4911,11.26.20 klo 09.39.17 ip.,-14.439,93.553,,,,,,,
4912,11.26.20 klo 10.09.17 ip.,-14.396,98.828,,,,,,,
4913,11.26.20 klo 10.39.17 ip.,-15.211,92.332,,,,,,,
4914,11.26.20 klo 11.09.17 ip.,-13.881,94.286,,,,,,,
4915,11.26.20 klo 11.39.17 ip.,-11.178,97.460,,,,,,,
4916,11.27.20 klo 12.09.17 ap.,-10.921,96.532,,,,,,,
4917,11.27.20 klo 12.39.17 ap.,-11.693,94.652,,,,,,,
4918,11.27.20 klo 01.09.17 ap.,-10.835,96.313,,,,,,,
4919,11.27.20 klo 01.39.17 ap.,-9.634,98.926,,,,,,,
4920,11.27.20 klo 02.09.17 ap.,-8.304,99.194,,,,,,,
4921,11.27.20 klo 02.39.17 ap.,-7.961,98.632,,,,,,,
4922,11.27.20 klo 03.09.17 ap.,-8.261,97.436,,,,,,,
4923,11.27.20 klo 03.39.17 ap.,-8.089,98.681,,,,,,,
4924,11.27.20 klo 04.09.17 ap.,-8.347,96.581,,,,,,,
4925,11.27.20 klo 04.39.17 ap.,-8.261,98.950,,,,,,,
4926,11.27.20 klo 05.09.17 ap.,-7.961,99.609,,,,,,,
4927,11.27.20 klo 05.39.17 ap.,-7.189,97.949,,,,,,,
4928,11.27.20 klo 06.09.17 ap.,-7.017,98.608,,,,,,,
4929,11.27.20 klo 06.39.17 ap.,-6.459,99.048,,,,,,,
4930,11.27.20 klo 07.09.17 ap.,-6.030,98.315,,,,,,,
4931,11.27.20 klo 07.39.17 ap.,-5.172,98.046,,,,,,,
4932,11.27.20 klo 08.09.17 ap.,-5.044,98.462,,,,,,,
4933,11.27.20 klo 08.39.17 ap.,-4.657,97.778,,,,,,,
4934,11.27.20 klo 09.09.17 ap.,-4.143,96.239,,,,,,,
4935,11.27.20 klo 09.39.17 ap.,-4.271,97.729,,,,,,,
4936,11.27.20 klo 10.09.17 ap.,-3.928,95.409,,,,,,,
4937,11.27.20 klo 10.39.17 ap.,-3.456,93.040,,,,,,,
4938,11.27.20 klo 11.09.17 ap.,-3.242,92.821,,,,,,,
4939,11.27.20 klo 11.39.17 ap.,-3.199,91.966,,,,,,,
4940,11.27.20 klo 12.09.17 ip.,-3.113,92.112,,,,,,,
4941,11.27.20 klo 12.39.17 ip.,-3.328,93.675,,,,,,,
4942,11.27.20 klo 01.09.17 ip.,-2.684,91.624,,,,,,,
4943,11.27.20 klo 01.39.17 ip.,-2.813,91.502,,,,,,,
4944,11.27.20 klo 02.09.17 ip.,-2.770,90.842,,,,,,,
4945,11.27.20 klo 02.39.17 ip.,-3.628,89.744,,,,,,,
4946,11.27.20 klo 03.09.17 ip.,-2.212,90.623,,,,,,,
4947,11.27.20 klo 03.39.17 ip.,-2.126,89.890,,,,,,,
4948,11.27.20 klo 04.09.17 ip.,-1.740,88.596,,,,,,,
4949,11.27.20 klo 04.39.17 ip.,-0.882,86.911,,,,,,,
4950,11.27.20 klo 05.09.17 ip.,-0.282,84.029,,,,,,,
4951,11.27.20 klo 05.39.17 ip.,-0.711,85.372,,,,,,,
4952,11.27.20 klo 06.09.17 ip.,-0.625,85.665,,,,,,,
4953,11.27.20 klo 06.39.17 ip.,-0.282,84.762,,,,,,,
4954,11.27.20 klo 07.09.17 ip.,-0.625,85.348,,,,,,,
4955,11.27.20 klo 07.39.17 ip.,-1.054,87.375,,,,,,,
4956,11.27.20 klo 08.09.17 ip.,-3.413,92.821,,,,,,,
4957,11.27.20 klo 08.39.17 ip.,-1.011,87.057,,,,,,,
4958,11.27.20 klo 09.09.17 ip.,-2.727,92.161,,,,,,,
4959,11.27.20 klo 09.39.17 ip.,-0.754,89.426,,,,,,,
4960,11.27.20 klo 10.09.17 ip.,-1.225,94.676,,,,,,,
4961,11.27.20 klo 10.39.17 ip.,-1.697,95.971,,,,,,,
4962,11.27.20 klo 11.09.17 ip.,-2.512,96.947,,,,,,,
4963,11.27.20 klo 11.39.17 ip.,-4.314,98.486,,,,,,,
4964,11.28.20 klo 12.09.17 ap.,-5.258,100.000,,,,,,,
4965,11.28.20 klo 12.39.17 ap.,-5.258,100.000,,,,,,,
4966,11.28.20 klo 01.09.17 ap.,-7.274,97.411,,,,,,,
4967,11.28.20 klo 01.39.17 ap.,-8.304,97.363,,,,,,,
4968,11.28.20 klo 02.09.17 ap.,-7.660,100.000,,,,,,,
4969,11.28.20 klo 02.39.17 ap.,-7.189,100.000,,,,,,,
4970,11.28.20 klo 03.09.17 ap.,-8.047,100.000,,,,,,,
4971,11.28.20 klo 03.39.17 ap.,-8.776,100.000,,,,,,,
4972,11.28.20 klo 04.09.17 ap.,-9.634,99.634,,,,,,,
4973,11.28.20 klo 04.39.17 ap.,-10.964,96.923,,,,,,,
4974,11.28.20 klo 05.09.17 ap.,-10.063,100.000,,,,,,,
4975,11.28.20 klo 05.39.17 ap.,-10.149,97.973,,,,,,,
4976,11.28.20 klo 06.09.17 ap.,-10.706,95.653,,,,,,,
4977,11.28.20 klo 06.39.17 ap.,-10.621,94.237,,,,,,,
4978,11.28.20 klo 07.09.17 ap.,-9.505,97.729,,,,,,,
4979,11.28.20 klo 07.39.17 ap.,-8.647,98.803,,,,,,,
4980,11.28.20 klo 08.09.17 ap.,-8.347,98.632,,,,,,,
4981,11.28.20 klo 08.39.17 ap.,-8.690,100.000,,,,,,,
4982,11.28.20 klo 09.09.17 ap.,-9.677,98.974,,,,,,,
4983,11.28.20 klo 09.39.17 ap.,-7.532,100.000,,,,,,,
4984,11.28.20 klo 10.09.17 ap.,-5.001,98.681,,,,,,,
4985,11.28.20 klo 10.39.17 ap.,-3.628,96.166,,,,,,,
4986,11.28.20 klo 11.09.17 ap.,-3.413,98.608,,,,,,,
4987,11.28.20 klo 11.39.17 ap.,-3.328,98.852,,,,,,,
4988,11.28.20 klo 12.09.17 ip.,-2.298,95.800,,,,,,,
4989,11.28.20 klo 12.39.17 ip.,-0.582,91.111,,,,,,,
4990,11.28.20 klo 01.09.17 ip.,-1.183,93.919,,,,,,,
4991,11.28.20 klo 01.39.17 ip.,0.662,86.838,,,,,,,
4992,11.28.20 klo 02.09.17 ip.,1.005,85.128,,,,,,,
4993,11.28.20 klo 02.39.17 ip.,0.662,86.300,,,,,,,
4994,11.28.20 klo 03.09.17 ip.,0.062,88.352,,,,,,,
4995,11.28.20 klo 03.39.17 ip.,-0.754,89.988,,,,,,,
4996,11.28.20 klo 04.09.17 ip.,-0.067,88.010,,,,,,,
4997,11.28.20 klo 04.39.17 ip.,-0.754,90.842,,,,,,,
4998,11.28.20 klo 05.09.17 ip.,-0.796,89.939,,,,,,,
4999,11.28.20 klo 05.39.17 ip.,-1.183,89.573,,,,,,,
5000,11.28.20 klo 06.09.17 ip.,-1.183,90.281,,,,,,,
5001,11.28.20 klo 06.39.17 ip.,-1.526,90.989,,,,,,,
5002,11.28.20 klo 07.09.17 ip.,-2.169,91.893,,,,,,,
5003,11.28.20 klo 07.39.17 ip.,-1.697,91.502,,,,,,,
5004,11.28.20 klo 08.09.17 ip.,-1.826,91.966,,,,,,,
5005,11.28.20 klo 08.39.17 ip.,-1.740,92.552,,,,,,,
5006,11.28.20 klo 09.09.17 ip.,-1.569,91.355,,,,,,,
5007,11.28.20 klo 09.39.17 ip.,-1.483,89.890,,,,,,,
5008,11.28.20 klo 10.09.17 ip.,-1.612,87.497,,,,,,,
5009,11.28.20 klo 10.39.17 ip.,-2.169,88.449,,,,,,,
5010,11.28.20 klo 11.09.17 ip.,-2.255,88.596,,,,,,,
5011,11.28.20 klo 11.39.17 ip.,-2.427,87.985,,,,,,,
5012,11.29.20 klo 12.09.17 ap.,-3.285,90.598,,,,,,,
5013,11.29.20 klo 12.39.17 ap.,-3.757,92.405,,,,,,,
5014,11.29.20 klo 01.09.17 ap.,-3.971,92.845,,,,,,,
5015,11.29.20 klo 01.39.17 ap.,-3.971,93.700,,,,,,,
5016,11.29.20 klo 02.09.17 ap.,-3.757,93.797,,,,,,,
5017,11.29.20 klo 02.39.17 ap.,-4.228,94.774,,,,,,,
5018,11.29.20 klo 03.09.17 ap.,-4.357,93.480,,,,,,,
5019,11.29.20 klo 03.39.17 ap.,-4.829,93.602,,,,,,,
5020,11.29.20 klo 04.09.17 ap.,-4.100,91.355,,,,,,,
5021,11.29.20 klo 04.39.17 ap.,-3.671,90.867,,,,,,,
5022,11.29.20 klo 05.09.17 ap.,-4.615,93.993,,,,,,,
5023,11.29.20 klo 05.39.17 ap.,-4.443,92.821,,,,,,,
5024,11.29.20 klo 06.09.17 ap.,-4.529,93.529,,,,,,,
5025,11.29.20 klo 06.39.17 ap.,-3.328,88.767,,,,,,,
5026,11.29.20 klo 07.09.17 ap.,-3.542,90.110,,,,,,,
5027,11.29.20 klo 07.39.17 ap.,-4.100,91.209,,,,,,,
5028,11.29.20 klo 08.09.17 ap.,-3.242,88.010,,,,,,,
5029,11.29.20 klo 08.39.17 ap.,-3.671,88.205,,,,,,,
5030,11.29.20 klo 09.09.17 ap.,-3.757,90.818,,,,,,,
5031,11.29.20 klo 09.39.17 ap.,-3.113,87.692,,,,,,,
5032,11.29.20 klo 10.09.17 ap.,-2.984,89.621,,,,,,,
5033,11.29.20 klo 10.39.17 ap.,-2.212,87.619,,,,,,,
5034,11.29.20 klo 11.09.17 ap.,-0.711,83.663,,,,,,,
5035,11.29.20 klo 11.39.17 ap.,-1.354,85.617,,,,,,,
5036,11.29.20 klo 12.09.17 ip.,0.104,80.928,,,,,,,
5037,11.29.20 klo 12.39.17 ip.,-0.539,83.492,,,,,,,
5038,11.29.20 klo 01.09.17 ip.,-0.925,83.394,,,,,,,
5039,11.29.20 klo 01.39.17 ip.,-1.397,85.934,,,,,,,
5040,11.29.20 klo 02.09.17 ip.,-1.569,86.716,,,,,,,
5041,11.29.20 klo 02.39.17 ip.,-1.268,85.885,,,,,,,
5042,11.29.20 klo 03.09.17 ip.,-1.268,84.591,,,,,,,
5043,11.29.20 klo 03.39.17 ip.,-1.311,84.615,,,,,,,
5044,11.29.20 klo 04.09.17 ip.,-1.526,85.201,,,,,,,
5045,11.29.20 klo 04.39.17 ip.,-1.397,84.884,,,,,,,
5046,11.29.20 klo 05.09.17 ip.,-1.097,86.056,,,,,,,
5047,11.29.20 klo 05.39.17 ip.,-0.754,84.054,,,,,,,
5048,11.29.20 klo 06.09.17 ip.,-0.839,84.518,,,,,,,
5049,11.29.20 klo 06.39.17 ip.,-0.711,84.078,,,,,,,
5050,11.29.20 klo 07.09.17 ip.,-0.925,84.396,,,,,,,
5051,11.29.20 klo 07.39.17 ip.,-0.796,85.104,,,,,,,
5052,11.29.20 klo 08.09.17 ip.,0.062,83.468,,,,,,,
5053,11.29.20 klo 08.39.17 ip.,0.491,82.002,,,,,,,
5054,11.29.20 klo 09.09.17 ip.,0.233,81.978,,,,,,,
5055,11.29.20 klo 09.39.17 ip.,-0.410,84.029,,,,,,,
5056,11.29.20 klo 10.09.17 ip.,-0.582,84.103,,,,,,,
5057,11.29.20 klo 10.39.17 ip.,-0.839,85.836,,,,,,,
5058,11.29.20 klo 11.09.17 ip.,0.147,82.930,,,,,,,
5059,11.29.20 klo 11.39.17 ip.,0.877,80.684,,,,,,,
5060,11.30.20 klo 12.09.17 ap.,-1.183,86.154,,,,,,,
5061,11.30.20 klo 12.39.17 ap.,0.104,80.220,,,,,,,
5062,11.30.20 klo 01.09.17 ap.,-1.140,82.344,,,,,,,
5063,11.30.20 klo 01.39.17 ap.,-1.526,85.397,,,,,,,
5064,11.30.20 klo 02.09.17 ap.,-1.998,86.496,,,,,,,
5065,11.30.20 klo 02.39.17 ap.,-2.470,87.424,,,,,,,
5066,11.30.20 klo 03.09.17 ap.,-3.113,91.136,,,,,,,
5067,11.30.20 klo 03.39.17 ap.,-4.057,91.306,,,,,,,
5068,11.30.20 klo 04.09.17 ap.,-3.799,90.745,,,,,,,
5069,11.30.20 klo 04.39.17 ap.,-3.928,90.452,,,,,,,
5070,11.30.20 klo 05.09.17 ap.,-4.615,90.525,,,,,,,
5071,11.30.20 klo 05.39.17 ap.,-4.786,89.890,,,,,,,
5072,11.30.20 klo 06.09.17 ap.,-5.473,91.551,,,,,,,
5073,11.30.20 klo 06.39.17 ap.,-5.601,92.381,,,,,,,
5074,11.30.20 klo 07.09.17 ap.,-5.644,91.990,,,,,,,
5075,11.30.20 klo 07.39.17 ap.,-5.687,93.016,,,,,,,
5076,11.30.20 klo 08.09.17 ap.,-5.730,92.527,,,,,,,
5077,11.30.20 klo 08.39.17 ap.,-5.644,92.283,,,,,,,
5078,11.30.20 klo 09.09.17 ap.,-5.515,93.407,,,,,,,
5079,11.30.20 klo 09.39.17 ap.,-5.172,93.944,,,,,,,
5080,11.30.20 klo 10.09.17 ap.,-5.129,92.112,,,,,,,
5081,11.30.20 klo 10.39.17 ap.,-4.615,88.938,,,,,,,
5082,11.30.20 klo 11.09.17 ap.,-5.044,92.015,,,,,,,
5083,11.30.20 klo 11.39.17 ap.,-5.001,91.697,,,,,,,
5084,11.30.20 klo 12.09.17 ip.,-5.129,91.893,,,,,,,
5085,11.30.20 klo 12.39.17 ip.,-4.829,90.745,,,,,,,
5086,11.30.20 klo 01.09.17 ip.,-4.486,90.085,,,,,,,
5087,11.30.20 klo 01.39.17 ip.,-4.915,90.134,,,,,,,
5088,11.30.20 klo 02.09.17 ip.,-4.700,89.939,,,,,,,
5089,11.30.20 klo 02.39.17 ip.,-4.314,87.106,,,,,,,
5090,11.30.20 klo 03.09.17 ip.,-4.357,87.277,,,,,,,
5091,11.30.20 klo 03.39.17 ip.,-4.743,88.840,,,,,,,
5092,11.30.20 klo 04.09.17 ip.,-4.700,86.398,,,,,,,
5093,11.30.20 klo 04.39.17 ip.,-5.044,87.863,,,,,,,
5094,11.30.20 klo 05.09.17 ip.,-5.301,87.985,,,,,,,
5095,11.30.20 klo 05.39.17 ip.,-5.515,87.741,,,,,,,
5096,11.30.20 klo 06.09.17 ip.,-5.730,88.205,,,,,,,
5097,11.30.20 klo 06.39.17 ip.,-5.944,87.937,,,,,,,
5098,11.30.20 klo 07.09.17 ip.,-6.073,87.448,,,,,,,
5099,11.30.20 klo 07.39.17 ip.,-6.459,88.523,,,,,,,
5100,11.30.20 klo 08.09.17 ip.,-6.030,86.471,,,,,,,
5101,11.30.20 klo 08.39.17 ip.,-6.159,89.206,,,,,,,
5102,11.30.20 klo 09.09.17 ip.,-6.459,89.744,,,,,,,
5103,11.30.20 klo 09.39.17 ip.,-6.288,89.963,,,,,,,
5104,11.30.20 klo 10.09.17 ip.,-6.331,88.547,,,,,,,
5105,11.30.20 klo 10.39.17 ip.,-6.416,89.328,,,,,,,
5106,11.30.20 klo 11.09.17 ip.,-6.459,89.402,,,,,,,
5107,11.30.20 klo 11.39.17 ip.,-6.545,91.722,,,,,,,
5108,12.01.20 klo 12.09.17 ap.,-6.331,91.209,,,,,,,
5109,12.01.20 klo 12.39.17 ap.,-6.459,90.940,,,,,,,
5110,12.01.20 klo 01.09.17 ap.,-6.760,92.308,,,,,,,
5111,12.01.20 klo 01.39.17 ap.,-6.588,92.259,,,,,,,
5112,12.01.20 klo 02.09.17 ap.,-7.017,92.650,,,,,,,
5113,12.01.20 klo 02.39.17 ap.,-6.802,93.968,,,,,,,
5114,12.01.20 klo 03.09.17 ap.,-7.103,93.748,,,,,,,
5115,12.01.20 klo 03.39.17 ap.,-7.575,95.116,,,,,,,
5116,12.01.20 klo 04.09.17 ap.,-8.047,93.871,,,,,,,
5117,12.01.20 klo 04.39.17 ap.,-7.317,93.407,,,,,,,
5118,12.01.20 klo 05.09.17 ap.,-6.588,93.358,,,,,,,
5119,12.01.20 klo 05.39.17 ap.,-6.845,93.846,,,,,,,
5120,12.01.20 klo 06.09.17 ap.,-7.618,95.458,,,,,,,
5121,12.01.20 klo 06.39.17 ap.,-7.746,95.360,,,,,,,
5122,12.01.20 klo 07.09.17 ap.,-8.175,95.604,,,,,,,
5123,12.01.20 klo 07.39.17 ap.,-6.931,96.850,,,,,,,
5124,12.01.20 klo 08.09.17 ap.,-7.189,96.142,,,,,,,
5125,12.01.20 klo 08.39.17 ap.,-6.116,97.338,,,,,,,
5126,12.01.20 klo 09.09.17 ap.,-2.684,95.849,,,,,,,
5127,12.01.20 klo 09.39.17 ap.,-2.512,95.458,,,,,,,
5128,12.01.20 klo 10.09.17 ap.,-2.555,93.529,,,,,,,
5129,12.01.20 klo 10.39.17 ap.,-2.298,89.133,,,,,,,
5130,12.01.20 klo 11.09.17 ap.,-3.027,91.722,,,,,,,
5131,12.01.20 klo 11.39.17 ap.,-3.542,89.939,,,,,,,
5132,12.01.20 klo 12.09.17 ip.,-3.285,81.783,,,,,,,
5133,12.01.20 klo 12.39.17 ip.,-2.941,81.490,,,,,,,
5134,12.01.20 klo 01.09.17 ip.,-3.113,82.735,,,,,,,
5135,12.01.20 klo 01.39.17 ip.,-3.370,84.103,,,,,,,
5136,12.01.20 klo 02.09.17 ip.,-3.885,87.643,,,,,,,
5137,12.01.20 klo 02.39.17 ip.,-4.657,91.502,,,,,,,
5138,12.01.20 klo 03.09.17 ip.,-5.172,93.919,,,,,,,
5139,12.01.20 klo 03.39.17 ip.,-3.885,95.238,,,,,,,
5140,12.01.20 klo 04.09.17 ip.,-3.971,96.899,,,,,,,
5141,12.01.20 klo 04.39.17 ip.,-4.443,96.532,,,,,,,
5142,12.01.20 klo 05.09.17 ip.,-6.588,100.000,,,,,,,
5143,12.01.20 klo 05.39.17 ip.,-7.789,94.188,,,,,,,
5144,12.01.20 klo 06.09.17 ip.,-6.331,95.238,,,,,,,
5145,12.01.20 klo 06.39.17 ip.,-7.231,97.998,,,,,,,
5146,12.01.20 klo 07.09.17 ip.,-7.060,98.364,,,,,,,
5147,12.01.20 klo 07.39.17 ip.,-5.902,97.143,,,,,,,
5148,12.01.20 klo 08.09.17 ip.,-5.172,96.801,,,,,,,
5149,12.01.20 klo 08.39.17 ip.,-4.572,97.875,,,,,,,
5150,12.01.20 klo 09.09.17 ip.,-5.301,98.926,,,,,,,
5151,12.01.20 klo 09.39.17 ip.,-5.558,99.170,,,,,,,
5152,12.01.20 klo 10.09.17 ip.,-6.373,100.000,,,,,,,
5153,12.01.20 klo 10.39.17 ip.,-6.373,100.000,,,,,,,
5154,12.01.20 klo 11.09.17 ip.,-6.116,99.927,,,,,,,
5155,12.01.20 klo 11.39.17 ip.,-5.859,99.463,,,,,,,
5156,12.02.20 klo 12.09.17 ap.,-5.987,98.779,,,,,,,
5157,12.02.20 klo 12.39.17 ap.,-6.073,98.901,,,,,,,
5158,12.02.20 klo 01.09.17 ap.,-5.987,97.680,,,,,,,
5159,12.02.20 klo 01.39.17 ap.,-6.159,97.827,,,,,,,
5160,12.02.20 klo 02.09.17 ap.,-6.331,93.114,,,,,,,
5161,12.02.20 klo 02.39.17 ap.,-6.888,97.607,,,,,,,
5162,12.02.20 klo 03.09.17 ap.,-7.403,96.386,,,,,,,
5163,12.02.20 klo 03.39.17 ap.,-6.288,96.044,,,,,,,
5164,12.02.20 klo 04.09.17 ap.,-5.086,92.625,,,,,,,
5165,12.02.20 klo 04.39.17 ap.,-5.301,93.529,,,,,,,
5166,12.02.20 klo 05.09.17 ap.,-5.215,93.797,,,,,,,
5167,12.02.20 klo 05.39.17 ap.,-4.357,89.377,,,,,,,
5168,12.02.20 klo 06.09.17 ap.,-3.757,83.810,,,,,,,
5169,12.02.20 klo 06.39.17 ap.,-3.885,85.397,,,,,,,
5170,12.02.20 klo 07.09.17 ap.,-3.928,79.536,,,,,,,
5171,12.02.20 klo 07.39.17 ap.,-4.014,77.802,,,,,,,
5172,12.02.20 klo 08.09.17 ap.,-4.271,78.755,,,,,,,
5173,12.02.20 klo 08.39.17 ap.,-4.400,78.462,,,,,,,
5174,12.02.20 klo 09.09.17 ap.,-4.615,80.122,,,,,,,
5175,12.02.20 klo 09.39.17 ap.,-4.615,79.951,,,,,,,
5176,12.02.20 klo 10.09.17 ap.,-4.657,81.368,,,,,,,
5177,12.02.20 klo 10.39.17 ap.,-4.657,79.267,,,,,,,
5178,12.02.20 klo 11.09.17 ap.,-4.915,82.222,,,,,,,
5179,12.02.20 klo 11.39.17 ap.,-4.872,82.515,,,,,,,
5180,12.02.20 klo 12.09.17 ip.,-4.958,84.664,,,,,,,
5181,12.02.20 klo 12.39.17 ip.,-4.443,79.756,,,,,,,
5182,12.02.20 klo 01.09.17 ip.,-4.271,79.976,,,,,,,
5183,12.02.20 klo 01.39.17 ip.,-3.757,78.559,,,,,,,
5184,12.02.20 klo 02.09.17 ip.,-3.585,80.415,,,,,,,
5185,12.02.20 klo 02.39.17 ip.,-3.199,77.631,,,,,,,
5186,12.02.20 klo 03.09.17 ip.,-2.984,78.608,,,,,,,
5187,12.02.20 klo 03.39.17 ip.,-3.070,80.073,,,,,,,
5188,12.02.20 klo 04.09.17 ip.,-3.242,81.026,,,,,,,
5189,12.02.20 klo 04.39.17 ip.,-3.285,82.418,,,,,,,
5190,12.02.20 klo 05.09.17 ip.,-3.070,83.126,,,,,,,
5191,12.02.20 klo 05.39.17 ip.,-2.813,83.419,,,,,,,
5192,12.02.20 klo 06.09.17 ip.,-2.770,85.055,,,,,,,
5193,12.02.20 klo 06.39.17 ip.,-2.684,83.834,,,,,,,
5194,12.02.20 klo 07.09.17 ip.,-1.826,82.882,,,,,,,
5195,12.02.20 klo 07.39.17 ip.,-1.740,82.002,,,,,,,
5196,12.02.20 klo 08.09.17 ip.,-1.869,83.736,,,,,,,
5197,12.02.20 klo 08.39.17 ip.,-1.998,83.956,,,,,,,
5198,12.02.20 klo 09.09.17 ip.,-2.512,83.443,,,,,,,
5199,12.02.20 klo 09.39.17 ip.,-2.727,84.591,,,,,,,
5200,12.02.20 klo 10.09.17 ip.,-2.427,83.590,,,,,,,
5201,12.02.20 klo 10.39.17 ip.,-3.027,86.422,,,,,,,
5202,12.02.20 klo 11.09.17 ip.,-3.199,86.716,,,,,,,
5203,12.02.20 klo 11.39.17 ip.,-3.714,87.741,,,,,,,
5204,12.03.20 klo 12.09.17 ap.,-4.357,89.133,,,,,,,
5205,12.03.20 klo 12.39.17 ap.,-4.443,90.794,,,,,,,
5206,12.03.20 klo 01.09.17 ap.,-4.615,90.256,,,,,,,
5207,12.03.20 klo 01.39.17 ap.,-4.657,91.038,,,,,,,
5208,12.03.20 klo 02.09.17 ap.,-4.700,91.184,,,,,,,
5209,12.03.20 klo 02.39.17 ap.,-4.958,94.359,,,,,,,
5210,12.03.20 klo 03.09.17 ap.,-5.172,96.899,,,,,,,
5211,12.03.20 klo 03.39.17 ap.,-5.387,96.264,,,,,,,
5212,12.03.20 klo 04.09.17 ap.,-5.387,96.215,,,,,,,
5213,12.03.20 klo 04.39.17 ap.,-5.387,97.143,,,,,,,
5214,12.03.20 klo 05.09.17 ap.,-4.786,94.237,,,,,,,
5215,12.03.20 klo 05.39.17 ap.,-4.657,95.507,,,,,,,
5216,12.03.20 klo 06.09.17 ap.,-4.314,91.844,,,,,,,
5217,12.03.20 klo 06.39.17 ap.,-4.100,91.624,,,,,,,
5218,12.03.20 klo 07.09.17 ap.,-3.885,89.817,,,,,,,
5219,12.03.20 klo 07.39.17 ap.,-3.757,89.084,,,,,,,
5220,12.03.20 klo 08.09.17 ap.,-3.799,89.597,,,,,,,
5221,12.03.20 klo 08.39.17 ap.,-3.585,88.620,,,,,,,
5222,12.03.20 klo 09.09.17 ap.,-3.328,88.694,,,,,,,
5223,12.03.20 klo 09.39.17 ap.,-3.156,90.305,,,,,,,
5224,12.03.20 klo 10.09.17 ap.,-3.070,91.844,,,,,,,
5225,12.03.20 klo 10.39.17 ap.,-2.427,89.939,,,,,,,
5226,12.03.20 klo 11.09.17 ap.,-1.912,90.330,,,,,,,
5227,12.03.20 klo 11.39.17 ap.,-1.440,88.938,,,,,,,
5228,12.03.20 klo 12.09.17 ip.,-1.097,88.523,,,,,,,
5229,12.03.20 klo 12.39.17 ip.,-0.796,88.034,,,,,,,
5230,12.03.20 klo 01.09.17 ip.,-0.539,86.716,,,,,,,
5231,12.03.20 klo 01.39.17 ip.,-0.410,85.397,,,,,,,
5232,12.03.20 klo 02.09.17 ip.,-0.625,89.133,,,,,,,
5233,12.03.20 klo 02.39.17 ip.,-0.496,89.548,,,,,,,
5234,12.03.20 klo 03.09.17 ip.,-0.625,89.792,,,,,,,
5235,12.03.20 klo 03.39.17 ip.,-0.625,89.035,,,,,,,
5236,12.03.20 klo 04.09.17 ip.,-0.711,88.400,,,,,,,
5237,12.03.20 klo 04.39.17 ip.,-0.925,86.740,,,,,,,
5238,12.03.20 klo 05.09.17 ip.,-1.225,86.300,,,,,,,
5239,12.03.20 klo 05.39.17 ip.,-1.097,86.300,,,,,,,
5240,12.03.20 klo 06.09.17 ip.,-1.183,86.129,,,,,,,
5241,12.03.20 klo 06.39.17 ip.,-1.225,87.106,,,,,,,
5242,12.03.20 klo 07.09.17 ip.,-1.268,87.473,,,,,,,
5243,12.03.20 klo 07.39.17 ip.,-1.140,86.056,,,,,,,
5244,12.03.20 klo 08.09.17 ip.,-0.625,84.444,,,,,,,
5245,12.03.20 klo 08.39.17 ip.,-0.625,85.568,,,,,,,
5246,12.03.20 klo 09.09.17 ip.,-0.796,86.422,,,,,,,
5247,12.03.20 klo 09.39.17 ip.,-0.625,85.690,,,,,,,
5248,12.03.20 klo 10.09.17 ip.,-0.582,84.640,,,,,,,
5249,12.03.20 klo 10.39.17 ip.,-0.582,83.883,,,,,,,
5250,12.03.20 klo 11.09.17 ip.,-0.582,81.807,,,,,,,
5251,12.03.20 klo 11.39.17 ip.,-0.453,79.878,,,,,,,
5252,12.04.20 klo 12.09.17 ap.,-0.539,81.807,,,,,,,
5253,12.04.20 klo 12.39.17 ap.,-0.453,82.027,,,,,,,
5254,12.04.20 klo 01.09.17 ap.,-0.754,83.810,,,,,,,
5255,12.04.20 klo 01.39.17 ap.,-0.754,85.739,,,,,,,
5256,12.04.20 klo 02.09.17 ap.,-0.839,85.006,,,,,,,
5257,12.04.20 klo 02.39.17 ap.,-0.882,85.812,,,,,,,
5258,12.04.20 klo 03.09.17 ap.,-1.054,86.618,,,,,,,
5259,12.04.20 klo 03.39.17 ap.,-0.968,85.055,,,,,,,
5260,12.04.20 klo 04.09.17 ap.,-0.882,84.811,,,,,,,
5261,12.04.20 klo 04.39.17 ap.,-0.796,85.861,,,,,,,
5262,12.04.20 klo 05.09.17 ap.,-0.839,85.910,,,,,,,
5263,12.04.20 klo 05.39.17 ap.,-0.582,86.154,,,,,,,
