"Plot Title:  20854978"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854978, SEN S/N: 20854978)","RH, % (LGR S/N: 20854978, SEN S/N: 20854978)","Coupler Detached (LGR S/N: 20854978)","Coupler Attached (LGR S/N: 20854978)","Host Connected (LGR S/N: 20854978)","Stopped (LGR S/N: 20854978)","End Of File (LGR S/N: 20854978)"
44,08.10.20 klo 11.30.12 ap.,22.498,37.436,,,,,
45,08.10.20 klo 12.00.12 ip.,22.456,37.338,,,,,
46,08.10.20 klo 12.30.12 ip.,22.456,37.241,,,,,
47,08.10.20 klo 01.00.12 ip.,22.498,37.241,,,,,
48,08.10.20 klo 01.30.12 ip.,22.456,37.363,,,,,
49,08.10.20 klo 02.00.12 ip.,22.456,37.363,,,,,
50,08.10.20 klo 02.30.12 ip.,22.413,37.338,,,,,
51,08.10.20 klo 03.00.12 ip.,22.370,37.509,,,,,
52,08.10.20 klo 03.30.12 ip.,22.370,37.607,,,,,
53,08.10.20 klo 04.00.12 ip.,22.370,37.656,,,,,
54,08.10.20 klo 04.30.12 ip.,22.327,37.705,,,,,
55,08.10.20 klo 05.00.12 ip.,22.327,37.802,,,,,
56,08.10.20 klo 05.30.12 ip.,22.284,37.924,,,,,
57,08.10.20 klo 06.00.12 ip.,22.413,38.339,,,,,
58,08.10.20 klo 06.30.12 ip.,22.370,38.657,,,,,
59,08.10.20 klo 07.00.12 ip.,22.413,39.145,,,,,
60,08.10.20 klo 07.30.12 ip.,22.498,39.292,,,,,
61,08.10.20 klo 08.00.12 ip.,22.456,39.219,,,,,
62,08.10.20 klo 08.30.12 ip.,22.498,39.341,,,,,
63,08.10.20 klo 09.00.12 ip.,22.498,39.438,,,,,
64,08.10.20 klo 09.30.12 ip.,22.584,39.536,,,,,
65,08.10.20 klo 10.00.12 ip.,22.456,39.609,,,,,
66,08.10.20 klo 10.30.12 ip.,22.413,39.658,,,,,
67,08.10.20 klo 11.00.12 ip.,22.327,39.707,,,,,
68,08.10.20 klo 11.30.12 ip.,22.284,39.756,,,,,
69,08.11.20 klo 12.00.12 ap.,22.198,39.683,,,,,
70,08.11.20 klo 12.30.12 ap.,22.241,39.585,,,,,
71,08.11.20 klo 01.00.12 ap.,22.155,39.536,,,,,
72,08.11.20 klo 01.30.12 ap.,22.112,39.414,,,,,
73,08.11.20 klo 02.00.12 ap.,22.112,39.292,,,,,
74,08.11.20 klo 02.30.12 ap.,22.112,39.219,,,,,
75,08.11.20 klo 03.00.12 ap.,22.069,39.072,,,,,
76,08.11.20 klo 03.30.12 ap.,22.069,38.974,,,,,
77,08.11.20 klo 04.00.12 ap.,22.069,38.852,,,,,
78,08.11.20 klo 04.30.12 ap.,22.027,38.755,,,,,
79,08.11.20 klo 05.00.12 ap.,22.027,38.632,,,,,
80,08.11.20 klo 05.30.12 ap.,22.027,38.559,,,,,
81,08.11.20 klo 06.00.12 ap.,22.027,38.413,,,,,
82,08.11.20 klo 06.30.12 ap.,22.027,38.364,,,,,
83,08.11.20 klo 07.00.12 ap.,21.984,38.291,,,,,
84,08.11.20 klo 07.30.12 ap.,21.984,38.242,,,,,
85,08.11.20 klo 08.00.12 ap.,22.027,38.291,,,,,
86,08.11.20 klo 08.30.12 ap.,22.027,38.437,,,,,
87,08.11.20 klo 09.00.12 ap.,22.069,38.510,,,,,
88,08.11.20 klo 09.30.12 ap.,22.112,38.535,,,,,
89,08.11.20 klo 10.00.12 ap.,22.155,38.510,,,,,
90,08.11.20 klo 10.30.12 ap.,22.198,38.437,,,,,
91,08.11.20 klo 11.00.12 ap.,22.284,38.364,,,,,
92,08.11.20 klo 11.30.12 ap.,22.327,38.388,,,,,
93,08.11.20 klo 12.00.12 ip.,22.498,38.779,,,,,
94,08.11.20 klo 12.30.12 ip.,22.413,39.023,,,,,
95,08.11.20 klo 01.00.12 ip.,22.413,39.072,,,,,
96,08.11.20 klo 01.30.12 ip.,22.456,39.072,,,,,
97,08.11.20 klo 02.00.12 ip.,22.456,38.950,,,,,
98,08.11.20 klo 02.30.12 ip.,22.541,38.828,,,,,
99,08.11.20 klo 03.00.12 ip.,22.627,38.632,,,,,
100,08.11.20 klo 03.30.12 ip.,22.713,38.510,,,,,
101,08.11.20 klo 04.00.12 ip.,22.713,38.462,,,,,
102,08.11.20 klo 04.30.12 ip.,22.799,38.364,,,,,
103,08.11.20 klo 05.00.12 ip.,22.885,38.559,,,,,
104,08.11.20 klo 05.30.12 ip.,22.927,39.389,,,,,
105,08.11.20 klo 06.00.12 ip.,22.885,39.731,,,,,
106,08.11.20 klo 06.30.12 ip.,22.842,39.805,,,,,
107,08.11.20 klo 07.00.12 ip.,22.756,39.658,,,,,
108,08.11.20 klo 07.30.12 ip.,22.713,39.536,,,,,
109,08.11.20 klo 08.00.12 ip.,22.541,39.438,,,,,
110,08.11.20 klo 08.30.12 ip.,22.456,39.365,,,,,
111,08.11.20 klo 09.00.12 ip.,22.370,39.316,,,,,
112,08.11.20 klo 09.30.12 ip.,22.241,39.243,,,,,
113,08.11.20 klo 10.00.12 ip.,22.155,39.243,,,,,
114,08.11.20 klo 10.30.12 ip.,22.155,39.560,,,,,
115,08.11.20 klo 11.00.12 ip.,22.284,40.513,,,,,
116,08.11.20 klo 11.30.12 ip.,22.241,40.562,,,,,
117,08.12.20 klo 12.00.12 ap.,22.155,40.513,,,,,
118,08.12.20 klo 12.30.12 ap.,22.112,40.391,,,,,
119,08.12.20 klo 01.00.12 ap.,22.112,40.098,,,,,
120,08.12.20 klo 01.30.12 ap.,22.069,39.927,,,,,
121,08.12.20 klo 02.00.12 ap.,22.069,39.829,,,,,
122,08.12.20 klo 02.30.12 ap.,22.069,39.707,,,,,
123,08.12.20 klo 03.00.12 ap.,22.112,39.609,,,,,
124,08.12.20 klo 03.30.12 ap.,22.112,39.560,,,,,
125,08.12.20 klo 04.00.12 ap.,22.112,39.438,,,,,
126,08.12.20 klo 04.30.12 ap.,22.069,39.414,,,,,
127,08.12.20 klo 05.00.12 ap.,22.069,39.292,,,,,
128,08.12.20 klo 05.30.12 ap.,22.069,39.194,,,,,
129,08.12.20 klo 06.00.12 ap.,22.112,39.096,,,,,
130,08.12.20 klo 06.30.12 ap.,22.027,39.048,,,,,
131,08.12.20 klo 07.00.12 ap.,22.069,38.926,,,,,
132,08.12.20 klo 07.30.12 ap.,22.069,38.877,,,,,
133,08.12.20 klo 08.00.12 ap.,22.155,38.926,,,,,
134,08.12.20 klo 08.30.12 ap.,22.155,39.194,,,,,
135,08.12.20 klo 09.00.12 ap.,22.112,39.292,,,,,
136,08.12.20 klo 09.30.12 ap.,22.155,39.219,,,,,
137,08.12.20 klo 10.00.12 ap.,22.198,39.121,,,,,
138,08.12.20 klo 10.30.12 ap.,22.284,39.096,,,,,
139,08.12.20 klo 11.00.12 ap.,22.370,39.096,,,,,
140,08.12.20 klo 11.30.12 ap.,22.413,38.901,,,,,
141,08.12.20 klo 12.00.12 ip.,22.370,38.828,,,,,
142,08.12.20 klo 12.30.12 ip.,22.370,38.779,,,,,
143,08.12.20 klo 01.00.12 ip.,22.370,38.755,,,,,
144,08.12.20 klo 01.30.12 ip.,22.413,38.755,,,,,
145,08.12.20 klo 02.00.12 ip.,22.456,38.730,,,,,
146,08.12.20 klo 02.30.12 ip.,22.584,38.706,,,,,
147,08.12.20 klo 03.00.12 ip.,22.627,38.681,,,,,
148,08.12.20 klo 03.30.12 ip.,22.584,38.632,,,,,
149,08.12.20 klo 04.00.12 ip.,22.584,38.779,,,,,
150,08.12.20 klo 04.30.12 ip.,22.627,38.730,,,,,
151,08.12.20 klo 05.00.12 ip.,22.713,38.950,,,,,
152,08.12.20 klo 05.30.12 ip.,22.799,39.267,,,,,
153,08.12.20 klo 06.00.12 ip.,22.970,39.365,,,,,
154,08.12.20 klo 06.30.12 ip.,23.056,39.365,,,,,
155,08.12.20 klo 07.00.12 ip.,23.056,39.292,,,,,
156,08.12.20 klo 07.30.12 ip.,22.970,39.219,,,,,
157,08.12.20 klo 08.00.12 ip.,22.970,39.096,,,,,
158,08.12.20 klo 08.30.12 ip.,22.970,39.243,,,,,
159,08.12.20 klo 09.00.12 ip.,23.056,39.756,,,,,
160,08.12.20 klo 09.30.12 ip.,23.013,39.731,,,,,
161,08.12.20 klo 10.00.12 ip.,23.013,39.951,,,,,
162,08.12.20 klo 10.30.12 ip.,22.927,39.731,,,,,
163,08.12.20 klo 11.00.12 ip.,22.756,39.634,,,,,
164,08.12.20 klo 11.30.12 ip.,22.670,39.389,,,,,
165,08.13.20 klo 12.00.12 ap.,22.541,39.243,,,,,
166,08.13.20 klo 12.30.12 ap.,22.498,39.145,,,,,
167,08.13.20 klo 01.00.12 ap.,22.413,39.096,,,,,
168,08.13.20 klo 01.30.12 ap.,22.413,38.999,,,,,
169,08.13.20 klo 02.00.12 ap.,22.370,38.877,,,,,
170,08.13.20 klo 02.30.12 ap.,22.370,38.706,,,,,
171,08.13.20 klo 03.00.12 ap.,22.327,38.657,,,,,
172,08.13.20 klo 03.30.12 ap.,22.284,38.535,,,,,
173,08.13.20 klo 04.00.12 ap.,22.284,38.364,,,,,
174,08.13.20 klo 04.30.12 ap.,22.327,38.291,,,,,
175,08.13.20 klo 05.00.12 ap.,22.241,38.168,,,,,
176,08.13.20 klo 05.30.12 ap.,22.284,38.144,,,,,
177,08.13.20 klo 06.00.12 ap.,22.241,38.022,,,,,
178,08.13.20 klo 06.30.12 ap.,22.241,38.071,,,,,
179,08.13.20 klo 07.00.12 ap.,22.241,38.071,,,,,
180,08.13.20 klo 07.30.12 ap.,22.241,38.071,,,,,
181,08.13.20 klo 08.00.12 ap.,22.241,38.193,,,,,
182,08.13.20 klo 08.30.12 ap.,22.370,38.559,,,,,
183,08.13.20 klo 09.00.12 ap.,22.327,38.706,,,,,
184,08.13.20 klo 09.30.12 ap.,22.327,38.755,,,,,
185,08.13.20 klo 10.00.12 ap.,22.284,38.706,,,,,
186,08.13.20 klo 10.30.12 ap.,22.284,38.755,,,,,
187,08.13.20 klo 11.00.12 ap.,22.456,40.464,,,,,
188,08.13.20 klo 11.30.12 ap.,22.413,40.537,,,,,
189,08.13.20 klo 12.00.12 ip.,22.627,42.589,,,,,
190,08.13.20 klo 12.30.12 ip.,22.541,42.613,,,,,
191,08.13.20 klo 01.00.12 ip.,22.370,42.295,,,,,
192,08.13.20 klo 01.30.12 ip.,22.370,41.856,,,,,
193,08.13.20 klo 02.00.12 ip.,22.327,41.441,,,,,
194,08.13.20 klo 02.30.12 ip.,22.284,41.172,,,,,
195,08.13.20 klo 03.00.12 ip.,22.241,40.952,,,,,
196,08.13.20 klo 03.30.12 ip.,22.198,40.684,,,,,
197,08.13.20 klo 04.00.12 ip.,22.155,40.562,,,,,
198,08.13.20 klo 04.30.12 ip.,22.155,40.440,,,,,
199,08.13.20 klo 05.00.12 ip.,22.112,40.366,,,,,
200,08.13.20 klo 05.30.12 ip.,22.069,40.391,,,,,
201,08.13.20 klo 06.00.12 ip.,22.027,40.391,,,,,
202,08.13.20 klo 06.30.12 ip.,21.984,40.317,,,,,
203,08.13.20 klo 07.00.12 ip.,21.898,40.317,,,,,
204,08.13.20 klo 07.30.12 ip.,21.941,40.269,,,,,
205,08.13.20 klo 08.00.12 ip.,21.898,40.440,,,,,
206,08.13.20 klo 08.30.12 ip.,21.984,40.586,,,,,
207,08.13.20 klo 09.00.12 ip.,21.898,40.733,,,,,
208,08.13.20 klo 09.30.12 ip.,21.898,40.904,,,,,
209,08.13.20 klo 10.00.12 ip.,21.898,41.026,,,,,
210,08.13.20 klo 10.30.12 ip.,21.855,41.172,,,,,
211,08.13.20 klo 11.00.12 ip.,21.855,41.197,,,,,
212,08.13.20 klo 11.30.12 ip.,21.812,41.245,,,,,
213,08.14.20 klo 12.00.12 ap.,21.812,41.221,,,,,
214,08.14.20 klo 12.30.12 ap.,21.812,41.172,,,,,
215,08.14.20 klo 01.00.12 ap.,21.769,41.197,,,,,
216,08.14.20 klo 01.30.12 ap.,21.726,41.148,,,,,
217,08.14.20 klo 02.00.12 ap.,21.769,41.001,,,,,
218,08.14.20 klo 02.30.12 ap.,21.726,40.928,,,,,
219,08.14.20 klo 03.00.12 ap.,21.683,40.904,,,,,
220,08.14.20 klo 03.30.12 ap.,21.726,40.855,,,,,
221,08.14.20 klo 04.00.12 ap.,21.726,40.806,,,,,
222,08.14.20 klo 04.30.12 ap.,21.726,40.781,,,,,
223,08.14.20 klo 05.00.12 ap.,21.726,40.733,,,,,
224,08.14.20 klo 05.30.12 ap.,21.726,40.659,,,,,
225,08.14.20 klo 06.00.12 ap.,21.726,40.635,,,,,
226,08.14.20 klo 06.30.12 ap.,21.683,40.635,,,,,
227,08.14.20 klo 07.00.12 ap.,21.726,40.562,,,,,
228,08.14.20 klo 07.30.12 ap.,21.726,40.586,,,,,
229,08.14.20 klo 08.00.12 ap.,21.855,40.952,,,,,
230,08.14.20 klo 08.30.12 ap.,21.812,41.172,,,,,
231,08.14.20 klo 09.00.12 ap.,21.812,41.197,,,,,
232,08.14.20 klo 09.30.12 ap.,21.812,41.074,,,,,
233,08.14.20 klo 10.00.12 ap.,21.812,41.074,,,,,
234,08.14.20 klo 10.30.12 ap.,21.812,41.001,,,,,
235,08.14.20 klo 11.00.12 ap.,21.941,41.148,,,,,
236,08.14.20 klo 11.30.12 ap.,22.112,41.441,,,,,
237,08.14.20 klo 12.00.12 ip.,22.198,41.856,,,,,
238,08.14.20 klo 12.30.12 ip.,22.198,41.856,,,,,
239,08.14.20 klo 01.00.12 ip.,22.198,41.783,,,,,
240,08.14.20 klo 01.30.12 ip.,22.155,41.880,,,,,
241,08.14.20 klo 02.00.12 ip.,22.198,42.100,,,,,
242,08.14.20 klo 02.30.12 ip.,22.198,42.271,,,,,
243,08.14.20 klo 03.00.12 ip.,22.198,42.295,,,,,
244,08.14.20 klo 03.30.12 ip.,22.241,42.393,,,,,
245,08.14.20 klo 04.00.12 ip.,22.241,42.320,,,,,
246,08.14.20 klo 04.30.12 ip.,22.198,42.393,,,,,
247,08.14.20 klo 05.00.12 ip.,22.198,42.418,,,,,
248,08.14.20 klo 05.30.12 ip.,22.198,42.320,,,,,
249,08.14.20 klo 06.00.12 ip.,22.155,42.418,,,,,
250,08.14.20 klo 06.30.12 ip.,22.069,42.320,,,,,
251,08.14.20 klo 07.00.12 ip.,22.027,42.100,,,,,
252,08.14.20 klo 07.30.12 ip.,21.941,41.954,,,,,
253,08.14.20 klo 08.00.12 ip.,22.069,42.125,,,,,
254,08.14.20 klo 08.30.12 ip.,22.027,41.929,,,,,
255,08.14.20 klo 09.00.12 ip.,21.941,42.027,,,,,
256,08.14.20 klo 09.30.12 ip.,22.069,42.222,,,,,
257,08.14.20 klo 10.00.12 ip.,22.069,42.369,,,,,
258,08.14.20 klo 10.30.12 ip.,22.112,42.662,,,,,
259,08.14.20 klo 11.00.12 ip.,22.069,42.882,,,,,
260,08.14.20 klo 11.30.12 ip.,22.069,43.028,,,,,
261,08.15.20 klo 12.00.12 ap.,21.984,43.028,,,,,
262,08.15.20 klo 12.30.12 ap.,21.941,42.882,,,,,
263,08.15.20 klo 01.00.12 ap.,21.855,42.613,,,,,
264,08.15.20 klo 01.30.12 ap.,21.855,42.393,,,,,
265,08.15.20 klo 02.00.12 ap.,21.812,42.198,,,,,
266,08.15.20 klo 02.30.12 ap.,21.812,41.905,,,,,
267,08.15.20 klo 03.00.12 ap.,21.769,41.807,,,,,
268,08.15.20 klo 03.30.12 ap.,21.769,41.587,,,,,
269,08.15.20 klo 04.00.12 ap.,21.769,41.441,,,,,
270,08.15.20 klo 04.30.12 ap.,21.726,41.294,,,,,
271,08.15.20 klo 05.00.12 ap.,21.726,41.197,,,,,
272,08.15.20 klo 05.30.12 ap.,21.769,41.123,,,,,
273,08.15.20 klo 06.00.12 ap.,21.683,40.952,,,,,
274,08.15.20 klo 06.30.12 ap.,21.726,40.928,,,,,
275,08.15.20 klo 07.00.12 ap.,21.726,40.879,,,,,
276,08.15.20 klo 07.30.12 ap.,21.769,40.879,,,,,
277,08.15.20 klo 08.00.12 ap.,21.812,41.270,,,,,
278,08.15.20 klo 08.30.12 ap.,21.898,41.807,,,,,
279,08.15.20 klo 09.00.12 ap.,21.898,41.954,,,,,
280,08.15.20 klo 09.30.12 ap.,21.855,41.905,,,,,
281,08.15.20 klo 10.00.12 ap.,21.898,41.685,,,,,
282,08.15.20 klo 10.30.12 ap.,21.898,41.538,,,,,
283,08.15.20 klo 11.00.12 ap.,21.898,41.416,,,,,
284,08.15.20 klo 11.30.12 ap.,21.855,41.319,,,,,
285,08.15.20 klo 12.00.12 ip.,21.898,41.343,,,,,
286,08.15.20 klo 12.30.12 ip.,22.069,41.685,,,,,
287,08.15.20 klo 01.00.12 ip.,22.155,41.856,,,,,
288,08.15.20 klo 01.30.12 ip.,22.155,42.002,,,,,
289,08.15.20 klo 02.00.12 ip.,22.241,42.027,,,,,
290,08.15.20 klo 02.30.12 ip.,22.413,41.856,,,,,
291,08.15.20 klo 03.00.12 ip.,22.627,41.465,,,,,
292,08.15.20 klo 03.30.12 ip.,22.799,40.757,,,,,
293,08.15.20 klo 04.00.12 ip.,22.970,40.244,,,,,
294,08.15.20 klo 04.30.12 ip.,23.013,40.000,,,,,
295,08.15.20 klo 05.00.12 ip.,23.056,39.683,,,,,
296,08.15.20 klo 05.30.12 ip.,23.099,39.414,,,,,
297,08.15.20 klo 06.00.12 ip.,22.927,39.341,,,,,
298,08.15.20 klo 06.30.12 ip.,22.756,39.267,,,,,
299,08.15.20 klo 07.00.12 ip.,22.756,39.292,,,,,
300,08.15.20 klo 07.30.12 ip.,22.713,39.096,,,,,
301,08.15.20 klo 08.00.12 ip.,22.799,38.901,,,,,
302,08.15.20 klo 08.30.12 ip.,22.756,39.048,,,,,
303,08.15.20 klo 09.00.12 ip.,22.713,39.096,,,,,
304,08.15.20 klo 09.30.12 ip.,22.627,38.803,,,,,
305,08.15.20 klo 10.00.12 ip.,22.584,38.535,,,,,
306,08.15.20 klo 10.30.12 ip.,22.541,38.364,,,,,
307,08.15.20 klo 11.00.12 ip.,22.456,38.608,,,,,
308,08.15.20 klo 11.30.12 ip.,22.370,38.877,,,,,
309,08.16.20 klo 12.00.12 ap.,22.284,38.950,,,,,
310,08.16.20 klo 12.30.12 ap.,22.198,38.852,,,,,
311,08.16.20 klo 01.00.12 ap.,22.112,38.681,,,,,
312,08.16.20 klo 01.30.12 ap.,22.112,38.559,,,,,
313,08.16.20 klo 02.00.12 ap.,22.069,38.413,,,,,
314,08.16.20 klo 02.30.12 ap.,22.027,38.144,,,,,
315,08.16.20 klo 03.00.12 ap.,21.984,37.998,,,,,
316,08.16.20 klo 03.30.12 ap.,22.027,37.900,,,,,
317,08.16.20 klo 04.00.12 ap.,21.898,37.729,,,,,
318,08.16.20 klo 04.30.12 ap.,21.898,37.485,,,,,
319,08.16.20 klo 05.00.12 ap.,21.812,36.923,,,,,
320,08.16.20 klo 05.30.12 ap.,21.769,36.435,,,,,
321,08.16.20 klo 06.00.12 ap.,21.726,35.897,,,,,
322,08.16.20 klo 06.30.12 ap.,21.726,35.873,,,,,
323,08.16.20 klo 07.00.12 ap.,21.726,35.678,,,,,
324,08.16.20 klo 07.30.12 ap.,21.769,36.093,,,,,
325,08.16.20 klo 08.00.12 ap.,21.812,36.264,,,,,
326,08.16.20 klo 08.30.12 ap.,21.769,36.044,,,,,
327,08.16.20 klo 09.00.12 ap.,21.640,35.604,,,,,
328,08.16.20 klo 09.30.12 ap.,21.640,35.263,,,,,
329,08.16.20 klo 10.00.12 ap.,21.812,34.921,,,,,
330,08.16.20 klo 10.30.12 ap.,21.898,34.481,,,,,
331,08.16.20 klo 11.00.12 ap.,21.984,34.139,,,,,
332,08.16.20 klo 11.30.12 ap.,22.027,33.773,,,,,
333,08.16.20 klo 12.00.12 ip.,22.155,33.651,,,,,
334,08.16.20 klo 12.30.12 ip.,22.155,33.797,,,,,
335,08.16.20 klo 01.00.12 ip.,22.198,33.919,,,,,
336,08.16.20 klo 01.30.12 ip.,22.198,34.212,,,,,
337,08.16.20 klo 02.00.12 ip.,22.112,34.017,,,,,
338,08.16.20 klo 02.30.12 ip.,22.241,35.238,,,,,
339,08.16.20 klo 03.00.12 ip.,22.370,35.165,,,,,
340,08.16.20 klo 03.30.12 ip.,22.413,35.507,,,,,
341,08.16.20 klo 04.00.12 ip.,22.413,35.531,,,,,
342,08.16.20 klo 04.30.12 ip.,22.327,35.360,,,,,
343,08.16.20 klo 05.00.12 ip.,22.327,35.360,,,,,
344,08.16.20 klo 05.30.12 ip.,22.241,35.360,,,,,
345,08.16.20 klo 06.00.12 ip.,22.198,34.945,,,,,
346,08.16.20 klo 06.30.12 ip.,22.155,34.628,,,,,
347,08.16.20 klo 07.00.12 ip.,22.112,34.335,,,,,
348,08.16.20 klo 07.30.12 ip.,22.027,34.286,,,,,
349,08.16.20 klo 08.00.12 ip.,21.984,34.554,,,,,
350,08.16.20 klo 08.30.12 ip.,21.984,34.603,,,,,
351,08.16.20 klo 09.00.12 ip.,21.984,34.530,,,,,
352,08.16.20 klo 09.30.12 ip.,21.984,34.530,,,,,
353,08.16.20 klo 10.00.12 ip.,21.984,34.505,,,,,
354,08.16.20 klo 10.30.12 ip.,21.984,34.286,,,,,
355,08.16.20 klo 11.00.12 ip.,21.941,33.675,,,,,
356,08.16.20 klo 11.30.12 ip.,21.812,33.211,,,,,
357,08.17.20 klo 12.00.12 ap.,21.769,32.894,,,,,
358,08.17.20 klo 12.30.12 ap.,21.726,32.723,,,,,
359,08.17.20 klo 01.00.12 ap.,21.640,32.747,,,,,
360,08.17.20 klo 01.30.12 ap.,21.640,32.576,,,,,
361,08.17.20 klo 02.00.12 ap.,21.512,32.552,,,,,
362,08.17.20 klo 02.30.12 ap.,21.469,32.845,,,,,
363,08.17.20 klo 03.00.12 ap.,21.469,33.187,,,,,
364,08.17.20 klo 03.30.12 ap.,21.469,33.431,,,,,
365,08.17.20 klo 04.00.12 ap.,21.426,33.675,,,,,
366,08.17.20 klo 04.30.12 ap.,21.426,33.797,,,,,
367,08.17.20 klo 05.00.12 ap.,21.383,34.188,,,,,
368,08.17.20 klo 05.30.12 ap.,21.426,34.359,,,,,
369,08.17.20 klo 06.00.12 ap.,21.383,34.408,,,,,
370,08.17.20 klo 06.30.12 ap.,21.426,34.432,,,,,
371,08.17.20 klo 07.00.12 ap.,21.383,34.408,,,,,
372,08.17.20 klo 07.30.12 ap.,21.383,34.676,,,,,
373,08.17.20 klo 08.00.12 ap.,21.383,34.847,,,,,
374,08.17.20 klo 08.30.12 ap.,21.383,34.457,,,,,
375,08.17.20 klo 09.00.12 ap.,21.383,34.139,,,,,
376,08.17.20 klo 09.30.12 ap.,21.383,34.042,,,,,
377,08.17.20 klo 10.00.12 ap.,21.383,34.164,,,,,
378,08.17.20 klo 10.30.12 ap.,21.383,34.335,,,,,
379,08.17.20 klo 11.00.12 ap.,21.383,34.359,,,,,
380,08.17.20 klo 11.30.12 ap.,21.426,34.335,,,,,
381,08.17.20 klo 12.00.12 ip.,21.426,34.335,,,,,
382,08.17.20 klo 12.30.12 ip.,21.555,34.579,,,,,
383,08.17.20 klo 01.00.12 ip.,21.598,34.701,,,,,
384,08.17.20 klo 01.30.12 ip.,21.640,34.505,,,,,
385,08.17.20 klo 02.00.12 ip.,21.769,34.554,,,,,
386,08.17.20 klo 02.30.12 ip.,21.812,34.359,,,,,
387,08.17.20 klo 03.00.12 ip.,21.855,34.212,,,,,
388,08.17.20 klo 03.30.12 ip.,21.855,33.895,,,,,
389,08.17.20 klo 04.00.12 ip.,21.898,33.773,,,,,
390,08.17.20 klo 04.30.12 ip.,21.855,33.651,,,,,
391,08.17.20 klo 05.00.12 ip.,21.812,33.748,,,,,
392,08.17.20 klo 05.30.12 ip.,21.855,33.578,,,,,
393,08.17.20 klo 06.00.12 ip.,21.598,32.405,,,,,
394,08.17.20 klo 06.30.12 ip.,21.469,32.967,,,,,
395,08.17.20 klo 07.00.12 ip.,21.469,32.772,,,,,
396,08.17.20 klo 07.30.12 ip.,21.469,32.650,,,,,
397,08.17.20 klo 08.00.12 ip.,21.469,33.187,,,,,
398,08.17.20 klo 08.30.12 ip.,21.426,33.284,,,,,
399,08.17.20 klo 09.00.12 ip.,21.469,33.504,,,,,
400,08.17.20 klo 09.30.12 ip.,21.426,33.626,,,,,
