"Plot Title:  20854979"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854979, SEN S/N: 20854979)","RH, % (LGR S/N: 20854979, SEN S/N: 20854979)","Coupler Detached (LGR S/N: 20854979)","Bad Battery (LGR S/N: 20854979)","Good Battery (LGR S/N: 20854979)","Coupler Attached (LGR S/N: 20854979)","Host Connected (LGR S/N: 20854979)","Stopped (LGR S/N: 20854979)","End Of File (LGR S/N: 20854979)"
1133,08.27.20 klo 09.37.53 ap.,5.853,80.147,,,,,,,
1134,08.27.20 klo 10.07.53 ap.,6.368,82.173,,,,,,,
1135,08.27.20 klo 10.37.53 ap.,8.213,71.160,,,,,,,
1136,08.27.20 klo 11.07.53 ap.,6.926,73.724,,,,,,,
1137,08.27.20 klo 11.37.53 ap.,8.727,69.744,,,,,,,
1138,08.27.20 klo 12.07.53 ip.,8.298,67.302,,,,,,,
1139,08.27.20 klo 12.37.53 ip.,12.031,54.579,,,,,,,
1140,08.27.20 klo 01.07.53 ip.,12.846,51.722,,,,,,,
1141,08.27.20 klo 01.37.53 ip.,12.245,53.553,,,,,,,
1142,08.27.20 klo 02.07.53 ip.,13.060,51.013,,,,,,,
1143,08.27.20 klo 02.37.53 ip.,10.658,58.193,,,,,,,
1144,08.27.20 klo 03.07.53 ip.,11.559,55.140,,,,,,,
1145,08.27.20 klo 03.37.53 ip.,9.800,56.581,,,,,,,
1146,08.27.20 klo 04.07.53 ip.,9.414,62.784,,,,,,,
1147,08.27.20 klo 04.37.53 ip.,11.430,55.287,,,,,,,
1148,08.27.20 klo 05.07.53 ip.,9.500,61.612,,,,,,,
1149,08.27.20 klo 05.37.53 ip.,10.701,60.977,,,,,,,
1150,08.27.20 klo 06.07.53 ip.,6.840,71.404,,,,,,,
1151,08.27.20 klo 06.37.53 ip.,6.196,77.363,,,,,,,
1152,08.27.20 klo 07.07.53 ip.,7.355,75.043,,,,,,,
1153,08.27.20 klo 07.37.53 ip.,5.896,80.098,,,,,,,
1154,08.27.20 klo 08.07.53 ip.,6.282,79.560,,,,,,,
1155,08.27.20 klo 08.37.53 ip.,6.068,81.294,,,,,,,
1156,08.27.20 klo 09.07.53 ip.,4.051,87.961,,,,,,,
1157,08.27.20 klo 09.37.53 ip.,3.150,93.675,,,,,,,
1158,08.27.20 klo 10.07.53 ip.,1.863,95.385,,,,,,,
1159,08.27.20 klo 10.37.53 ip.,-0.239,98.193,,,,,,,
1160,08.27.20 klo 11.07.53 ip.,-0.925,99.438,,,,,,,
1161,08.27.20 klo 11.37.53 ip.,-0.754,100.000,,,,,,,
1162,08.28.20 klo 12.07.53 ap.,0.962,100.000,,,,,,,
1163,08.28.20 klo 12.37.53 ap.,2.893,100.000,,,,,,,
1164,08.28.20 klo 01.07.53 ap.,1.863,97.631,,,,,,,
1165,08.28.20 klo 01.37.53 ap.,1.349,100.000,,,,,,,
1166,08.28.20 klo 02.07.53 ap.,1.306,100.000,,,,,,,
1167,08.28.20 klo 02.37.53 ap.,0.019,100.000,,,,,,,
1168,08.28.20 klo 03.07.53 ap.,2.636,100.000,,,,,,,
1169,08.28.20 klo 03.37.53 ap.,3.279,95.678,,,,,,,
1170,08.28.20 klo 04.07.53 ap.,3.494,91.893,,,,,,,
1171,08.28.20 klo 04.37.53 ap.,2.721,93.675,,,,,,,
1172,08.28.20 klo 05.07.53 ap.,1.863,94.383,,,,,,,
1173,08.28.20 klo 05.37.53 ap.,0.147,100.000,,,,,,,
1174,08.28.20 klo 06.07.53 ap.,2.292,94.408,,,,,,,
1175,08.28.20 klo 06.37.53 ap.,-0.325,98.706,,,,,,,
1176,08.28.20 klo 07.07.53 ap.,-0.325,100.000,,,,,,,
1177,08.28.20 klo 07.37.53 ap.,1.477,99.487,,,,,,,
1178,08.28.20 klo 08.07.53 ap.,1.992,97.827,,,,,,,
1179,08.28.20 klo 08.37.53 ap.,3.880,94.579,,,,,,,
1180,08.28.20 klo 09.07.53 ap.,4.995,86.154,,,,,,,
1181,08.28.20 klo 09.37.53 ap.,5.853,81.270,,,,,,,
1182,08.28.20 klo 10.07.53 ap.,6.111,79.707,,,,,,,
1183,08.28.20 klo 10.37.53 ap.,6.282,78.437,,,,,,,
1184,08.28.20 klo 11.07.53 ap.,6.068,73.602,,,,,,,
1185,08.28.20 klo 11.37.53 ap.,7.440,70.256,,,,,,,
1186,08.28.20 klo 12.07.53 ip.,7.054,69.768,,,,,,,
1187,08.28.20 klo 12.37.53 ip.,7.226,68.938,,,,,,,
1188,08.28.20 klo 01.07.53 ip.,8.599,66.374,,,,,,,
1189,08.28.20 klo 01.37.53 ip.,9.585,59.365,,,,,,,
1190,08.28.20 klo 02.07.53 ip.,11.387,52.723,,,,,,,
1191,08.28.20 klo 02.37.53 ip.,11.559,51.990,,,,,,,
1192,08.28.20 klo 03.07.53 ip.,10.401,57.045,,,,,,,
1193,08.28.20 klo 03.37.53 ip.,8.599,63.394,,,,,,,
1194,08.28.20 klo 04.07.53 ip.,8.685,63.101,,,,,,,
1195,08.28.20 klo 04.37.53 ip.,8.685,62.051,,,,,,,
1196,08.28.20 klo 05.07.53 ip.,9.843,55.897,,,,,,,
1197,08.28.20 klo 05.37.53 ip.,8.341,59.634,,,,,,,
1198,08.28.20 klo 06.07.53 ip.,8.256,66.520,,,,,,,
1199,08.28.20 klo 06.37.53 ip.,9.156,63.175,,,,,,,
1200,08.28.20 klo 07.07.53 ip.,8.256,64.957,,,,,,,
1201,08.28.20 klo 07.37.53 ip.,7.011,79.145,,,,,,,
1202,08.28.20 klo 08.07.53 ip.,8.298,66.740,,,,,,,
1203,08.28.20 klo 08.37.53 ip.,8.041,75.409,,,,,,,
1204,08.28.20 klo 09.07.53 ip.,6.411,88.840,,,,,,,
1205,08.28.20 klo 09.37.53 ip.,5.253,94.481,,,,,,,
1206,08.28.20 klo 10.07.53 ip.,3.966,99.365,,,,,,,
1207,08.28.20 klo 10.37.53 ip.,4.609,99.512,,,,,,,
1208,08.28.20 klo 11.07.53 ip.,4.781,99.463,,,,,,,
1209,08.28.20 klo 11.37.53 ip.,3.665,99.805,,,,,,,
1210,08.29.20 klo 12.07.53 ap.,2.035,99.316,,,,,,,
1211,08.29.20 klo 12.37.53 ap.,0.533,100.000,,,,,,,
1212,08.29.20 klo 01.07.53 ap.,1.134,100.000,,,,,,,
1213,08.29.20 klo 01.37.53 ap.,0.147,100.000,,,,,,,
1214,08.29.20 klo 02.07.53 ap.,-0.539,100.000,,,,,,,
1215,08.29.20 klo 02.37.53 ap.,-0.625,100.000,,,,,,,
1216,08.29.20 klo 03.07.53 ap.,-0.968,100.000,,,,,,,
1217,08.29.20 klo 03.37.53 ap.,-1.440,100.000,,,,,,,
1218,08.29.20 klo 04.07.53 ap.,-1.654,100.000,,,,,,,
1219,08.29.20 klo 04.37.53 ap.,-1.826,100.000,,,,,,,
1220,08.29.20 klo 05.07.53 ap.,-1.955,100.000,,,,,,,
1221,08.29.20 klo 05.37.53 ap.,-2.126,100.000,,,,,,,
1222,08.29.20 klo 06.07.53 ap.,-1.783,100.000,,,,,,,
1223,08.29.20 klo 06.37.53 ap.,-0.796,100.000,,,,,,,
1224,08.29.20 klo 07.07.53 ap.,-0.668,100.000,,,,,,,
1225,08.29.20 klo 07.37.53 ap.,-0.796,99.927,,,,,,,
1226,08.29.20 klo 08.07.53 ap.,0.705,97.827,,,,,,,
1227,08.29.20 klo 08.37.53 ap.,1.563,99.853,,,,,,,
1228,08.29.20 klo 09.07.53 ap.,4.652,96.996,,,,,,,
1229,08.29.20 klo 09.37.53 ap.,5.853,88.694,,,,,,,
1230,08.29.20 klo 10.07.53 ap.,7.140,86.569,,,,,,,
1231,08.29.20 klo 10.37.53 ap.,7.569,78.413,,,,,,,
1232,08.29.20 klo 11.07.53 ap.,9.628,63.248,,,,,,,
1233,08.29.20 klo 11.37.53 ap.,10.186,59.805,,,,,,,
1234,08.29.20 klo 12.07.53 ip.,13.361,49.255,,,,,,,
1235,08.29.20 klo 12.37.53 ip.,12.202,53.968,,,,,,,
1236,08.29.20 klo 01.07.53 ip.,12.159,53.358,,,,,,,
1237,08.29.20 klo 01.37.53 ip.,14.305,46.984,,,,,,,
1238,08.29.20 klo 02.07.53 ip.,13.532,49.255,,,,,,,
1239,08.29.20 klo 02.37.53 ip.,12.117,51.697,,,,,,,
1240,08.29.20 klo 03.07.53 ip.,11.859,52.430,,,,,,,
1241,08.29.20 klo 03.37.53 ip.,11.688,53.040,,,,,,,
1242,08.29.20 klo 04.07.53 ip.,11.430,54.896,,,,,,,
1243,08.29.20 klo 04.37.53 ip.,14.562,45.397,,,,,,,
1244,08.29.20 klo 05.07.53 ip.,10.486,58.242,,,,,,,
1245,08.29.20 klo 05.37.53 ip.,10.958,53.138,,,,,,,
1246,08.29.20 klo 06.07.53 ip.,10.401,58.632,,,,,,,
1247,08.29.20 klo 06.37.53 ip.,10.014,61.880,,,,,,,
1248,08.29.20 klo 07.07.53 ip.,9.500,65.006,,,,,,,
1249,08.29.20 klo 07.37.53 ip.,7.312,89.719,,,,,,,
1250,08.29.20 klo 08.07.53 ip.,7.269,85.104,,,,,,,
1251,08.29.20 klo 08.37.53 ip.,6.153,89.646,,,,,,,
1252,08.29.20 klo 09.07.53 ip.,6.239,88.083,,,,,,,
1253,08.29.20 klo 09.37.53 ip.,4.566,92.552,,,,,,,
1254,08.29.20 klo 10.07.53 ip.,3.279,95.482,,,,,,,
1255,08.29.20 klo 10.37.53 ip.,2.893,96.630,,,,,,,
1256,08.29.20 klo 11.07.53 ip.,1.563,97.729,,,,,,,
1257,08.29.20 klo 11.37.53 ip.,1.005,98.608,,,,,,,
1258,08.30.20 klo 12.07.53 ap.,1.005,100.000,,,,,,,
1259,08.30.20 klo 12.37.53 ap.,2.121,100.000,,,,,,,
1260,08.30.20 klo 01.07.53 ap.,1.563,100.000,,,,,,,
1261,08.30.20 klo 01.37.53 ap.,-0.067,97.729,,,,,,,
1262,08.30.20 klo 02.07.53 ap.,-0.196,100.000,,,,,,,
1263,08.30.20 klo 02.37.53 ap.,1.134,100.000,,,,,,,
1264,08.30.20 klo 03.07.53 ap.,0.662,100.000,,,,,,,
1265,08.30.20 klo 03.37.53 ap.,1.177,100.000,,,,,,,
1266,08.30.20 klo 04.07.53 ap.,2.078,100.000,,,,,,,
1267,08.30.20 klo 04.37.53 ap.,1.906,100.000,,,,,,,
1268,08.30.20 klo 05.07.53 ap.,1.263,100.000,,,,,,,
1269,08.30.20 klo 05.37.53 ap.,0.104,100.000,,,,,,,
1270,08.30.20 klo 06.07.53 ap.,-0.024,100.000,,,,,,,
1271,08.30.20 klo 06.37.53 ap.,0.576,100.000,,,,,,,
1272,08.30.20 klo 07.07.53 ap.,0.491,100.000,,,,,,,
1273,08.30.20 klo 07.37.53 ap.,-0.410,100.000,,,,,,,
1274,08.30.20 klo 08.07.53 ap.,2.035,98.364,,,,,,,
1275,08.30.20 klo 08.37.53 ap.,3.065,100.000,,,,,,,
1276,08.30.20 klo 09.07.53 ap.,7.011,83.785,,,,,,,
1277,08.30.20 klo 09.37.53 ap.,7.483,82.125,,,,,,,
1278,08.30.20 klo 10.07.53 ap.,6.582,79.048,,,,,,,
1279,08.30.20 klo 10.37.53 ap.,9.028,65.885,,,,,,,
1280,08.30.20 klo 11.07.53 ap.,10.057,59.463,,,,,,,
1281,08.30.20 klo 11.37.53 ap.,10.186,59.096,,,,,,,
1282,08.30.20 klo 12.07.53 ip.,11.602,51.795,,,,,,,
1283,08.30.20 klo 12.37.53 ip.,12.374,50.085,,,,,,,
1284,08.30.20 klo 01.07.53 ip.,12.460,47.668,,,,,,,
1285,08.30.20 klo 01.37.53 ip.,12.503,50.696,,,,,,,
1286,08.30.20 klo 02.07.53 ip.,13.489,46.471,,,,,,,
1287,08.30.20 klo 02.37.53 ip.,11.044,53.675,,,,,,,
1288,08.30.20 klo 03.07.53 ip.,11.816,52.967,,,,,,,
1289,08.30.20 klo 03.37.53 ip.,10.272,57.216,,,,,,,
1290,08.30.20 klo 04.07.53 ip.,10.186,61.050,,,,,,,
1291,08.30.20 klo 04.37.53 ip.,11.902,58.462,,,,,,,
1292,08.30.20 klo 05.07.53 ip.,10.186,60.684,,,,,,,
1293,08.30.20 klo 05.37.53 ip.,11.945,55.995,,,,,,,
1294,08.30.20 klo 06.07.53 ip.,8.556,64.396,,,,,,,
1295,08.30.20 klo 06.37.53 ip.,6.926,69.524,,,,,,,
1296,08.30.20 klo 07.07.53 ip.,6.883,71.453,,,,,,,
1297,08.30.20 klo 07.37.53 ip.,6.497,69.768,,,,,,,
1298,08.30.20 klo 08.07.53 ip.,5.853,71.111,,,,,,,
1299,08.30.20 klo 08.37.53 ip.,4.094,75.189,,,,,,,
1300,08.30.20 klo 09.07.53 ip.,0.448,88.669,,,,,,,
1301,08.30.20 klo 09.37.53 ip.,-1.354,95.726,,,,,,,
1302,08.30.20 klo 10.07.53 ip.,-2.126,97.094,,,,,,,
1303,08.30.20 klo 10.37.53 ip.,0.491,90.330,,,,,,,
1304,08.30.20 klo 11.07.53 ip.,0.748,89.475,,,,,,,
1305,08.30.20 klo 11.37.53 ip.,-2.341,97.656,,,,,,,
1306,08.31.20 klo 12.07.53 ap.,-2.899,99.683,,,,,,,
1307,08.31.20 klo 12.37.53 ap.,-3.199,99.243,,,,,,,
1308,08.31.20 klo 01.07.53 ap.,-3.456,99.316,,,,,,,
1309,08.31.20 klo 01.37.53 ap.,-3.714,99.096,,,,,,,
1310,08.31.20 klo 02.07.53 ap.,-3.757,100.000,,,,,,,
1311,08.31.20 klo 02.37.53 ap.,-4.228,99.829,,,,,,,
1312,08.31.20 klo 03.07.53 ap.,-3.971,99.780,,,,,,,
1313,08.31.20 klo 03.37.53 ap.,-4.314,100.000,,,,,,,
1314,08.31.20 klo 04.07.53 ap.,-4.657,99.536,,,,,,,
1315,08.31.20 klo 04.37.53 ap.,-4.529,99.829,,,,,,,
1316,08.31.20 klo 05.07.53 ap.,-4.743,99.927,,,,,,,
1317,08.31.20 klo 05.37.53 ap.,-4.786,99.683,,,,,,,
1318,08.31.20 klo 06.07.53 ap.,-4.486,98.877,,,,,,,
1319,08.31.20 klo 06.37.53 ap.,-4.271,99.902,,,,,,,
1320,08.31.20 klo 07.07.53 ap.,-3.413,98.364,,,,,,,
1321,08.31.20 klo 07.37.53 ap.,-2.427,96.703,,,,,,,
1322,08.31.20 klo 08.07.53 ap.,0.019,94.505,,,,,,,
1323,08.31.20 klo 08.37.53 ap.,1.220,95.336,,,,,,,
1324,08.31.20 klo 09.07.53 ap.,3.837,89.402,,,,,,,
1325,08.31.20 klo 09.37.53 ap.,4.738,80.684,,,,,,,
1326,08.31.20 klo 10.07.53 ap.,5.896,78.022,,,,,,,
1327,08.31.20 klo 10.37.53 ap.,6.926,72.430,,,,,,,
1328,08.31.20 klo 11.07.53 ap.,7.998,65.006,,,,,,,
1329,08.31.20 klo 11.37.53 ap.,8.642,61.685,,,,,,,
1330,08.31.20 klo 12.07.53 ip.,8.127,59.853,,,,,,,
1331,08.31.20 klo 12.37.53 ip.,7.355,63.101,,,,,,,
1332,08.31.20 klo 01.07.53 ip.,7.912,60.488,,,,,,,
1333,08.31.20 klo 01.37.53 ip.,8.642,58.462,,,,,,,
1334,08.31.20 klo 02.07.53 ip.,8.470,57.460,,,,,,,
1335,08.31.20 klo 02.37.53 ip.,9.028,54.725,,,,,,,
1336,08.31.20 klo 03.07.53 ip.,10.615,50.037,,,,,,,
1337,08.31.20 klo 03.37.53 ip.,9.714,50.208,,,,,,,
1338,08.31.20 klo 04.07.53 ip.,10.229,49.817,,,,,,,
1339,08.31.20 klo 04.37.53 ip.,10.658,45.153,,,,,,,
1340,08.31.20 klo 05.07.53 ip.,9.628,51.966,,,,,,,
1341,08.31.20 klo 05.37.53 ip.,9.714,52.430,,,,,,,
1342,08.31.20 klo 06.07.53 ip.,8.985,55.995,,,,,,,
1343,08.31.20 klo 06.37.53 ip.,9.285,52.625,,,,,,,
1344,08.31.20 klo 07.07.53 ip.,6.025,70.183,,,,,,,
1345,08.31.20 klo 07.37.53 ip.,6.969,66.813,,,,,,,
1346,08.31.20 klo 08.07.53 ip.,6.282,69.499,,,,,,,
1347,08.31.20 klo 08.37.53 ip.,4.952,81.685,,,,,,,
1348,08.31.20 klo 09.07.53 ip.,4.824,83.394,,,,,,,
1349,08.31.20 klo 09.37.53 ip.,4.395,86.667,,,,,,,
1350,08.31.20 klo 10.07.53 ip.,4.352,91.013,,,,,,,
1351,08.31.20 klo 10.37.53 ip.,3.923,93.138,,,,,,,
1352,08.31.20 klo 11.07.53 ip.,2.936,95.214,,,,,,,
1353,08.31.20 klo 11.37.53 ip.,2.292,96.020,,,,,,,
1354,09.01.20 klo 12.07.53 ap.,2.249,98.584,,,,,,,
1355,09.01.20 klo 12.37.53 ap.,0.576,98.242,,,,,,,
1356,09.01.20 klo 01.07.53 ap.,0.491,100.000,,,,,,,
1357,09.01.20 klo 01.37.53 ap.,1.048,100.000,,,,,,,
1358,09.01.20 klo 02.07.53 ap.,1.005,100.000,,,,,,,
1359,09.01.20 klo 02.37.53 ap.,1.306,100.000,,,,,,,
1360,09.01.20 klo 03.07.53 ap.,2.035,100.000,,,,,,,
1361,09.01.20 klo 03.37.53 ap.,1.949,100.000,,,,,,,
1362,09.01.20 klo 04.07.53 ap.,1.263,100.000,,,,,,,
1363,09.01.20 klo 04.37.53 ap.,0.877,100.000,,,,,,,
1364,09.01.20 klo 05.07.53 ap.,1.306,100.000,,,,,,,
1365,09.01.20 klo 05.37.53 ap.,1.649,100.000,,,,,,,
1366,09.01.20 klo 06.07.53 ap.,3.022,100.000,,,,,,,
1367,09.01.20 klo 06.37.53 ap.,3.322,100.000,,,,,,,
1368,09.01.20 klo 07.07.53 ap.,3.923,100.000,,,,,,,
1369,09.01.20 klo 07.37.53 ap.,4.995,100.000,,,,,,,
1370,09.01.20 klo 08.07.53 ap.,5.424,100.000,,,,,,,
1371,09.01.20 klo 08.37.53 ap.,6.411,100.000,,,,,,,
1372,09.01.20 klo 09.07.53 ap.,7.097,99.829,,,,,,,
1373,09.01.20 klo 09.37.53 ap.,7.698,97.705,,,,,,,
1374,09.01.20 klo 10.07.53 ap.,7.998,95.971,,,,,,,
1375,09.01.20 klo 10.37.53 ap.,9.114,90.549,,,,,,,
1376,09.01.20 klo 11.07.53 ap.,9.285,87.521,,,,,,,
1377,09.01.20 klo 11.37.53 ap.,9.843,84.371,,,,,,,
1378,09.01.20 klo 12.07.53 ip.,9.628,84.640,,,,,,,
1379,09.01.20 klo 12.37.53 ip.,10.486,78.315,,,,,,,
1380,09.01.20 klo 01.07.53 ip.,10.486,75.385,,,,,,,
1381,09.01.20 klo 01.37.53 ip.,10.143,75.922,,,,,,,
1382,09.01.20 klo 02.07.53 ip.,10.701,72.943,,,,,,,
1383,09.01.20 klo 02.37.53 ip.,10.358,74.628,,,,,,,
1384,09.01.20 klo 03.07.53 ip.,9.972,76.435,,,,,,,
1385,09.01.20 klo 03.37.53 ip.,10.100,74.750,,,,,,,
1386,09.01.20 klo 04.07.53 ip.,10.143,74.359,,,,,,,
1387,09.01.20 klo 04.37.53 ip.,10.658,72.698,,,,,,,
1388,09.01.20 klo 05.07.53 ip.,10.057,73.211,,,,,,,
1389,09.01.20 klo 05.37.53 ip.,11.130,72.772,,,,,,,
1390,09.01.20 klo 06.07.53 ip.,10.872,69.621,,,,,,,
1391,09.01.20 klo 06.37.53 ip.,11.173,73.700,,,,,,,
1392,09.01.20 klo 07.07.53 ip.,10.358,74.676,,,,,,,
1393,09.01.20 klo 07.37.53 ip.,10.958,73.382,,,,,,,
1394,09.01.20 klo 08.07.53 ip.,9.929,79.609,,,,,,,
1395,09.01.20 klo 08.37.53 ip.,6.883,91.038,,,,,,,
1396,09.01.20 klo 09.07.53 ip.,4.695,94.603,,,,,,,
1397,09.01.20 klo 09.37.53 ip.,5.467,97.241,,,,,,,
1398,09.01.20 klo 10.07.53 ip.,5.467,96.239,,,,,,,
1399,09.01.20 klo 10.37.53 ip.,5.810,93.382,,,,,,,
1400,09.01.20 klo 11.07.53 ip.,5.810,94.408,,,,,,,
1401,09.01.20 klo 11.37.53 ip.,5.124,97.094,,,,,,,
1402,09.02.20 klo 12.07.53 ap.,7.912,83.443,,,,,,,
1403,09.02.20 klo 12.37.53 ap.,5.038,92.357,,,,,,,
1404,09.02.20 klo 01.07.53 ap.,5.381,91.770,,,,,,,
1405,09.02.20 klo 01.37.53 ap.,6.025,89.988,,,,,,,
1406,09.02.20 klo 02.07.53 ap.,7.097,86.081,,,,,,,
1407,09.02.20 klo 02.37.53 ap.,6.282,87.814,,,,,,,
1408,09.02.20 klo 03.07.53 ap.,5.982,89.670,,,,,,,
1409,09.02.20 klo 03.37.53 ap.,5.810,90.623,,,,,,,
1410,09.02.20 klo 04.07.53 ap.,7.483,84.371,,,,,,,
1411,09.02.20 klo 04.37.53 ap.,7.183,86.081,,,,,,,
1412,09.02.20 klo 05.07.53 ap.,7.483,84.786,,,,,,,
1413,09.02.20 klo 05.37.53 ap.,7.440,85.372,,,,,,,
1414,09.02.20 klo 06.07.53 ap.,7.355,85.910,,,,,,,
1415,09.02.20 klo 06.37.53 ap.,5.467,93.504,,,,,,,
1416,09.02.20 klo 07.07.53 ap.,5.124,97.363,,,,,,,
1417,09.02.20 klo 07.37.53 ap.,6.068,95.433,,,,,,,
1418,09.02.20 klo 08.07.53 ap.,7.612,92.332,,,,,,,
1419,09.02.20 klo 08.37.53 ap.,8.942,88.694,,,,,,,
1420,09.02.20 klo 09.07.53 ap.,11.645,70.501,,,,,,,
1421,09.02.20 klo 09.37.53 ap.,13.232,60.684,,,,,,,
1422,09.02.20 klo 10.07.53 ap.,13.790,62.125,,,,,,,
1423,09.02.20 klo 10.37.53 ap.,12.975,65.519,,,,,,,
1424,09.02.20 klo 11.07.53 ap.,13.489,63.272,,,,,,,
1425,09.02.20 klo 11.37.53 ap.,14.047,62.027,,,,,,,
1426,09.02.20 klo 12.07.53 ip.,15.506,53.162,,,,,,,
1427,09.02.20 klo 12.37.53 ip.,15.205,58.926,,,,,,,
1428,09.02.20 klo 01.07.53 ip.,18.337,50.183,,,,,,,
1429,09.02.20 klo 01.37.53 ip.,17.179,47.375,,,,,,,
1430,09.02.20 klo 02.07.53 ip.,18.166,46.642,,,,,,,
1431,09.02.20 klo 02.37.53 ip.,15.806,59.048,,,,,,,
1432,09.02.20 klo 03.07.53 ip.,15.506,57.509,,,,,,,
1433,09.02.20 klo 03.37.53 ip.,14.262,61.490,,,,,,,
1434,09.02.20 klo 04.07.53 ip.,14.819,58.755,,,,,,,
1435,09.02.20 klo 04.37.53 ip.,14.562,59.072,,,,,,,
1436,09.02.20 klo 05.07.53 ip.,14.219,62.002,,,,,,,
1437,09.02.20 klo 05.37.53 ip.,13.876,60.952,,,,,,,
1438,09.02.20 klo 06.07.53 ip.,13.833,61.319,,,,,,,
1439,09.02.20 klo 06.37.53 ip.,13.404,62.613,,,,,,,
1440,09.02.20 klo 07.07.53 ip.,12.803,64.884,,,,,,,
1441,09.02.20 klo 07.37.53 ip.,11.645,71.746,,,,,,,
1442,09.02.20 klo 08.07.53 ip.,9.585,79.243,,,,,,,
1443,09.02.20 klo 08.37.53 ip.,9.585,80.781,,,,,,,
1444,09.02.20 klo 09.07.53 ip.,11.216,74.554,,,,,,,
1445,09.02.20 klo 09.37.53 ip.,9.671,80.024,,,,,,,
1446,09.02.20 klo 10.07.53 ip.,9.543,80.513,,,,,,,
1447,09.02.20 klo 10.37.53 ip.,9.028,80.904,,,,,,,
1448,09.02.20 klo 11.07.53 ip.,6.969,88.864,,,,,,,
1449,09.02.20 klo 11.37.53 ip.,8.041,85.177,,,,,,,
1450,09.03.20 klo 12.07.53 ap.,6.239,91.868,,,,,,,
1451,09.03.20 klo 12.37.53 ap.,8.298,85.934,,,,,,,
1452,09.03.20 klo 01.07.53 ap.,8.256,86.154,,,,,,,
1453,09.03.20 klo 01.37.53 ap.,8.856,82.808,,,,,,,
1454,09.03.20 klo 02.07.53 ap.,8.384,85.788,,,,,,,
1455,09.03.20 klo 02.37.53 ap.,7.998,88.376,,,,,,,
1456,09.03.20 klo 03.07.53 ap.,7.827,89.231,,,,,,,
1457,09.03.20 klo 03.37.53 ap.,7.097,92.283,,,,,,,
1458,09.03.20 klo 04.07.53 ap.,7.912,90.159,,,,,,,
1459,09.03.20 klo 04.37.53 ap.,6.797,93.871,,,,,,,
1460,09.03.20 klo 05.07.53 ap.,6.969,93.382,,,,,,,
1461,09.03.20 klo 05.37.53 ap.,6.797,94.725,,,,,,,
1462,09.03.20 klo 06.07.53 ap.,6.368,96.190,,,,,,,
1463,09.03.20 klo 06.37.53 ap.,6.969,95.018,,,,,,,
1464,09.03.20 klo 07.07.53 ap.,6.668,94.750,,,,,,,
1465,09.03.20 klo 07.37.53 ap.,7.355,92.527,,,,,,,
1466,09.03.20 klo 08.07.53 ap.,7.955,90.647,,,,,,,
1467,09.03.20 klo 08.37.53 ap.,8.899,86.691,,,,,,,
1468,09.03.20 klo 09.07.53 ap.,9.371,84.444,,,,,,,
1469,09.03.20 klo 09.37.53 ap.,10.401,81.441,,,,,,,
1470,09.03.20 klo 10.07.53 ap.,11.430,77.582,,,,,,,
1471,09.03.20 klo 10.37.53 ap.,12.331,75.360,,,,,,,
1472,09.03.20 klo 11.07.53 ap.,12.245,73.284,,,,,,,
1473,09.03.20 klo 11.37.53 ap.,12.159,73.651,,,,,,,
1474,09.03.20 klo 12.07.53 ip.,18.123,52.039,,,,,,,
1475,09.03.20 klo 12.37.53 ip.,18.809,46.545,,,,,,,
1476,09.03.20 klo 01.07.53 ip.,18.080,48.987,,,,,,,
1477,09.03.20 klo 01.37.53 ip.,19.195,42.222,,,,,,,
1478,09.03.20 klo 02.07.53 ip.,19.281,41.880,,,,,,,
1479,09.03.20 klo 02.37.53 ip.,17.393,42.711,,,,,,,
1480,09.03.20 klo 03.07.53 ip.,17.222,39.194,,,,,,,
1481,09.03.20 klo 03.37.53 ip.,16.535,44.713,,,,,,,
1482,09.03.20 klo 04.07.53 ip.,16.063,47.106,,,,,,,
1483,09.03.20 klo 04.37.53 ip.,17.350,46.569,,,,,,,
1484,09.03.20 klo 05.07.53 ip.,14.090,56.410,,,,,,,
1485,09.03.20 klo 05.37.53 ip.,16.793,50.549,,,,,,,
1486,09.03.20 klo 06.07.53 ip.,16.321,51.306,,,,,,,
1487,09.03.20 klo 06.37.53 ip.,14.991,56.239,,,,,,,
1488,09.03.20 klo 07.07.53 ip.,13.790,60.879,,,,,,,
1489,09.03.20 klo 07.37.53 ip.,12.760,65.128,,,,,,,
1490,09.03.20 klo 08.07.53 ip.,12.159,68.254,,,,,,,
1491,09.03.20 klo 08.37.53 ip.,11.730,71.624,,,,,,,
1492,09.03.20 klo 09.07.53 ip.,10.915,74.212,,,,,,,
1493,09.03.20 klo 09.37.53 ip.,10.443,73.529,,,,,,,
1494,09.03.20 klo 10.07.53 ip.,9.886,77.973,,,,,,,
1495,09.03.20 klo 10.37.53 ip.,9.757,82.466,,,,,,,
1496,09.03.20 klo 11.07.53 ip.,9.242,84.274,,,,,,,
1497,09.03.20 klo 11.37.53 ip.,8.899,84.786,,,,,,,
1498,09.04.20 klo 12.07.53 ap.,8.341,87.350,,,,,,,
1499,09.04.20 klo 12.37.53 ap.,7.827,90.574,,,,,,,
1500,09.04.20 klo 01.07.53 ap.,8.127,89.890,,,,,,,
1501,09.04.20 klo 01.37.53 ap.,7.183,91.770,,,,,,,
1502,09.04.20 klo 02.07.53 ap.,8.256,90.989,,,,,,,
1503,09.04.20 klo 02.37.53 ap.,8.556,90.672,,,,,,,
