"Plot Title:  20849266"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849266, SEN S/N: 20849266, LBL: AT)","RH, % (LGR S/N: 20849266, SEN S/N: 20849266, LBL: RH)","Coupler Detached (LGR S/N: 20849266)","Coupler Attached (LGR S/N: 20849266)","Host Connected (LGR S/N: 20849266)","Stopped (LGR S/N: 20849266)","End Of File (LGR S/N: 20849266)"
38,07.21.20 klo 06.30.00 ap.,22.069,52.137,,,,,
39,07.21.20 klo 07.00.00 ap.,22.027,52.063,,,,,
40,07.21.20 klo 07.30.00 ap.,22.027,52.039,,,,,
41,07.21.20 klo 08.00.00 ap.,22.027,52.063,,,,,
42,07.21.20 klo 08.30.00 ap.,22.027,51.990,,,,,
43,07.21.20 klo 09.00.00 ap.,21.984,51.941,,,,,
44,07.21.20 klo 09.30.00 ap.,21.941,51.819,,,,,
45,07.21.20 klo 10.00.00 ap.,21.812,51.526,,,,,
46,07.21.20 klo 10.30.00 ap.,21.640,51.380,,,,,
47,07.21.20 klo 11.00.00 ap.,21.555,51.355,,,,,
48,07.21.20 klo 11.30.00 ap.,21.555,51.477,,,,,
49,07.21.20 klo 12.00.00 ip.,21.555,51.404,,,,,
50,07.21.20 klo 12.30.00 ip.,21.598,51.453,,,,,
51,07.21.20 klo 01.00.00 ip.,21.640,51.502,,,,,
52,07.21.20 klo 01.30.00 ip.,21.683,51.526,,,,,
53,07.21.20 klo 02.00.00 ip.,21.726,51.526,,,,,
54,07.21.20 klo 02.30.00 ip.,21.812,51.551,,,,,
55,07.21.20 klo 03.00.00 ip.,21.855,51.575,,,,,
56,07.21.20 klo 03.30.00 ip.,21.855,51.502,,,,,
57,07.21.20 klo 04.00.00 ip.,21.812,51.429,,,,,
58,07.21.20 klo 04.30.00 ip.,21.812,51.429,,,,,
59,07.21.20 klo 05.00.00 ip.,21.812,51.380,,,,,
60,07.21.20 klo 05.30.00 ip.,21.769,51.258,,,,,
61,07.21.20 klo 06.00.00 ip.,21.726,51.209,,,,,
62,07.21.20 klo 06.30.00 ip.,21.726,51.233,,,,,
63,07.21.20 klo 07.00.00 ip.,21.726,51.282,,,,,
64,07.21.20 klo 07.30.00 ip.,21.726,51.306,,,,,
65,07.21.20 klo 08.00.00 ip.,21.769,51.331,,,,,
66,07.21.20 klo 08.30.00 ip.,21.769,51.380,,,,,
67,07.21.20 klo 09.00.00 ip.,21.812,51.331,,,,,
68,07.21.20 klo 09.30.00 ip.,21.769,51.258,,,,,
69,07.21.20 klo 10.00.00 ip.,21.769,51.258,,,,,
70,07.21.20 klo 10.30.00 ip.,21.769,51.258,,,,,
71,07.21.20 klo 11.00.00 ip.,21.769,51.209,,,,,
72,07.21.20 klo 11.30.00 ip.,21.812,51.184,,,,,
73,07.22.20 klo 12.00.00 ap.,21.812,51.184,,,,,
74,07.22.20 klo 12.30.00 ap.,21.812,51.160,,,,,
75,07.22.20 klo 01.00.00 ap.,21.812,51.160,,,,,
76,07.22.20 klo 01.30.00 ap.,21.769,51.062,,,,,
77,07.22.20 klo 02.00.00 ap.,21.769,51.062,,,,,
78,07.22.20 klo 02.30.00 ap.,21.769,51.038,,,,,
79,07.22.20 klo 03.00.00 ap.,21.726,51.013,,,,,
80,07.22.20 klo 03.30.00 ap.,21.726,50.989,,,,,
81,07.22.20 klo 04.00.00 ap.,21.726,50.965,,,,,
82,07.22.20 klo 04.30.00 ap.,21.683,50.867,,,,,
83,07.22.20 klo 05.00.00 ap.,21.683,50.891,,,,,
84,07.22.20 klo 05.30.00 ap.,21.683,50.842,,,,,
85,07.22.20 klo 06.00.00 ap.,21.598,50.818,,,,,
86,07.22.20 klo 06.30.00 ap.,21.598,50.745,,,,,
87,07.22.20 klo 07.00.00 ap.,21.555,50.720,,,,,
88,07.22.20 klo 07.30.00 ap.,21.555,50.672,,,,,
89,07.22.20 klo 08.00.00 ap.,21.555,50.549,,,,,
90,07.22.20 klo 08.30.00 ap.,21.512,50.549,,,,,
91,07.22.20 klo 09.00.00 ap.,21.469,50.379,,,,,
92,07.22.20 klo 09.30.00 ap.,21.469,50.403,,,,,
93,07.22.20 klo 10.00.00 ap.,21.426,50.354,,,,,
94,07.22.20 klo 10.30.00 ap.,21.426,50.208,,,,,
95,07.22.20 klo 11.00.00 ap.,21.297,49.866,,,,,
96,07.22.20 klo 11.30.00 ap.,21.126,49.695,,,,,
97,07.22.20 klo 12.00.00 ip.,20.997,49.670,,,,,
98,07.22.20 klo 12.30.00 ip.,20.954,49.548,,,,,
99,07.22.20 klo 01.00.00 ip.,20.911,49.499,,,,,
100,07.22.20 klo 01.30.00 ip.,20.911,49.402,,,,,
101,07.22.20 klo 02.00.00 ip.,20.868,49.280,,,,,
102,07.22.20 klo 02.30.00 ip.,20.868,49.231,,,,,
103,07.22.20 klo 03.00.00 ip.,20.868,49.060,,,,,
104,07.22.20 klo 03.30.00 ip.,20.868,49.109,,,,,
105,07.22.20 klo 04.00.00 ip.,20.911,49.109,,,,,
106,07.22.20 klo 04.30.00 ip.,20.997,49.084,,,,,
107,07.22.20 klo 05.00.00 ip.,21.040,49.060,,,,,
108,07.22.20 klo 05.30.00 ip.,21.040,49.060,,,,,
109,07.22.20 klo 06.00.00 ip.,21.040,49.084,,,,,
110,07.22.20 klo 06.30.00 ip.,20.997,49.035,,,,,
111,07.22.20 klo 07.00.00 ip.,20.954,49.084,,,,,
112,07.22.20 klo 07.30.00 ip.,20.911,49.109,,,,,
113,07.22.20 klo 08.00.00 ip.,20.868,49.133,,,,,
114,07.22.20 klo 08.30.00 ip.,20.782,49.158,,,,,
115,07.22.20 klo 09.00.00 ip.,20.782,49.206,,,,,
116,07.22.20 klo 09.30.00 ip.,20.697,49.158,,,,,
117,07.22.20 klo 10.00.00 ip.,20.568,49.035,,,,,
118,07.22.20 klo 10.30.00 ip.,20.439,48.987,,,,,
119,07.22.20 klo 11.00.00 ip.,20.353,49.109,,,,,
120,07.22.20 klo 11.30.00 ip.,20.353,49.158,,,,,
121,07.23.20 klo 12.00.00 ap.,20.353,49.206,,,,,
122,07.23.20 klo 12.30.00 ap.,20.353,49.231,,,,,
123,07.23.20 klo 01.00.00 ap.,20.353,49.206,,,,,
124,07.23.20 klo 01.30.00 ap.,20.396,49.280,,,,,
125,07.23.20 klo 02.00.00 ap.,20.396,49.255,,,,,
126,07.23.20 klo 02.30.00 ap.,20.396,49.328,,,,,
127,07.23.20 klo 03.00.00 ap.,20.439,49.328,,,,,
128,07.23.20 klo 03.30.00 ap.,20.439,49.402,,,,,
129,07.23.20 klo 04.00.00 ap.,20.439,49.402,,,,,
130,07.23.20 klo 04.30.00 ap.,20.439,49.475,,,,,
131,07.23.20 klo 05.00.00 ap.,20.439,49.475,,,,,
132,07.23.20 klo 05.30.00 ap.,20.439,49.499,,,,,
133,07.23.20 klo 06.00.00 ap.,20.439,49.524,,,,,
134,07.23.20 klo 06.30.00 ap.,20.439,49.475,,,,,
135,07.23.20 klo 07.00.00 ap.,20.439,49.499,,,,,
136,07.23.20 klo 07.30.00 ap.,20.439,49.499,,,,,
137,07.23.20 klo 08.00.00 ap.,20.439,49.475,,,,,
138,07.23.20 klo 08.30.00 ap.,20.482,49.499,,,,,
139,07.23.20 klo 09.00.00 ap.,20.439,49.426,,,,,
140,07.23.20 klo 09.30.00 ap.,20.396,49.231,,,,,
141,07.23.20 klo 10.00.00 ap.,20.311,49.304,,,,,
142,07.23.20 klo 10.30.00 ap.,20.311,49.280,,,,,
143,07.23.20 klo 11.00.00 ap.,20.311,49.255,,,,,
144,07.23.20 klo 11.30.00 ap.,20.353,49.255,,,,,
145,07.23.20 klo 12.00.00 ip.,20.396,49.304,,,,,
146,07.23.20 klo 12.30.00 ip.,20.525,49.377,,,,,
147,07.23.20 klo 01.00.00 ip.,20.611,49.377,,,,,
148,07.23.20 klo 01.30.00 ip.,20.654,49.231,,,,,
149,07.23.20 klo 02.00.00 ip.,20.654,49.109,,,,,
150,07.23.20 klo 02.30.00 ip.,20.654,48.889,,,,,
151,07.23.20 klo 03.00.00 ip.,20.568,48.669,,,,,
152,07.23.20 klo 03.30.00 ip.,20.568,48.449,,,,,
153,07.23.20 klo 04.00.00 ip.,20.525,48.230,,,,,
154,07.23.20 klo 04.30.00 ip.,20.439,48.107,,,,,
155,07.23.20 klo 05.00.00 ip.,20.482,48.132,,,,,
156,07.23.20 klo 05.30.00 ip.,20.525,48.083,,,,,
157,07.23.20 klo 06.00.00 ip.,20.525,48.034,,,,,
158,07.23.20 klo 06.30.00 ip.,20.568,47.912,,,,,
159,07.23.20 klo 07.00.00 ip.,20.568,47.863,,,,,
160,07.23.20 klo 07.30.00 ip.,20.525,47.790,,,,,
161,07.23.20 klo 08.00.00 ip.,20.482,47.717,,,,,
162,07.23.20 klo 08.30.00 ip.,20.439,47.643,,,,,
163,07.23.20 klo 09.00.00 ip.,20.396,47.619,,,,,
164,07.23.20 klo 09.30.00 ip.,20.396,47.668,,,,,
165,07.23.20 klo 10.00.00 ip.,20.482,47.741,,,,,
166,07.23.20 klo 10.30.00 ip.,20.525,47.717,,,,,
167,07.23.20 klo 11.00.00 ip.,20.568,47.814,,,,,
168,07.23.20 klo 11.30.00 ip.,20.611,47.839,,,,,
169,07.24.20 klo 12.00.00 ap.,20.654,47.839,,,,,
170,07.24.20 klo 12.30.00 ap.,20.697,47.790,,,,,
171,07.24.20 klo 01.00.00 ap.,20.697,47.790,,,,,
172,07.24.20 klo 01.30.00 ap.,20.697,47.790,,,,,
173,07.24.20 klo 02.00.00 ap.,20.697,47.741,,,,,
174,07.24.20 klo 02.30.00 ap.,20.740,47.766,,,,,
175,07.24.20 klo 03.00.00 ap.,20.740,47.766,,,,,
176,07.24.20 klo 03.30.00 ap.,20.740,47.741,,,,,
177,07.24.20 klo 04.00.00 ap.,20.740,47.717,,,,,
178,07.24.20 klo 04.30.00 ap.,20.782,47.741,,,,,
179,07.24.20 klo 05.00.00 ap.,20.782,47.741,,,,,
180,07.24.20 klo 05.30.00 ap.,20.782,47.668,,,,,
181,07.24.20 klo 06.00.00 ap.,20.782,47.643,,,,,
182,07.24.20 klo 06.30.00 ap.,20.782,47.619,,,,,
183,07.24.20 klo 07.00.00 ap.,20.782,47.570,,,,,
184,07.24.20 klo 07.30.00 ap.,20.782,47.546,,,,,
185,07.24.20 klo 08.00.00 ap.,20.782,47.570,,,,,
186,07.24.20 klo 08.30.00 ap.,20.825,47.570,,,,,
187,07.24.20 klo 09.00.00 ap.,20.782,47.521,,,,,
188,07.24.20 klo 09.30.00 ap.,20.782,47.448,,,,,
189,07.24.20 klo 10.00.00 ap.,20.782,47.546,,,,,
190,07.24.20 klo 10.30.00 ap.,20.868,47.619,,,,,
191,07.24.20 klo 11.00.00 ap.,20.911,47.668,,,,,
192,07.24.20 klo 11.30.00 ap.,20.954,47.717,,,,,
193,07.24.20 klo 12.00.00 ip.,21.040,47.741,,,,,
194,07.24.20 klo 12.30.00 ip.,21.083,47.888,,,,,
195,07.24.20 klo 01.00.00 ip.,21.126,47.839,,,,,
196,07.24.20 klo 01.30.00 ip.,21.126,47.888,,,,,
197,07.24.20 klo 02.00.00 ip.,21.083,47.961,,,,,
198,07.24.20 klo 02.30.00 ip.,21.083,47.985,,,,,
199,07.24.20 klo 03.00.00 ip.,21.083,48.083,,,,,
200,07.24.20 klo 03.30.00 ip.,21.040,48.132,,,,,
201,07.24.20 klo 04.00.00 ip.,20.997,48.083,,,,,
202,07.24.20 klo 04.30.00 ip.,20.997,48.107,,,,,
203,07.24.20 klo 05.00.00 ip.,20.954,48.132,,,,,
204,07.24.20 klo 05.30.00 ip.,20.954,48.156,,,,,
205,07.24.20 klo 06.00.00 ip.,20.954,48.205,,,,,
206,07.24.20 klo 06.30.00 ip.,20.954,48.254,,,,,
207,07.24.20 klo 07.00.00 ip.,20.954,48.303,,,,,
208,07.24.20 klo 07.30.00 ip.,20.954,48.303,,,,,
209,07.24.20 klo 08.00.00 ip.,20.911,48.327,,,,,
210,07.24.20 klo 08.30.00 ip.,20.911,48.425,,,,,
211,07.24.20 klo 09.00.00 ip.,20.954,48.498,,,,,
212,07.24.20 klo 09.30.00 ip.,20.997,48.645,,,,,
213,07.24.20 klo 10.00.00 ip.,20.997,48.694,,,,,
214,07.24.20 klo 10.30.00 ip.,20.997,48.816,,,,,
215,07.24.20 klo 11.00.00 ip.,20.997,48.987,,,,,
216,07.24.20 klo 11.30.00 ip.,20.997,49.109,,,,,
217,07.25.20 klo 12.00.00 ap.,20.997,49.231,,,,,
218,07.25.20 klo 12.30.00 ap.,20.954,49.304,,,,,
219,07.25.20 klo 01.00.00 ap.,20.954,49.402,,,,,
220,07.25.20 klo 01.30.00 ap.,20.997,49.499,,,,,
221,07.25.20 klo 02.00.00 ap.,21.040,49.573,,,,,
222,07.25.20 klo 02.30.00 ap.,21.126,49.695,,,,,
223,07.25.20 klo 03.00.00 ap.,21.169,49.817,,,,,
224,07.25.20 klo 03.30.00 ap.,21.211,49.915,,,,,
225,07.25.20 klo 04.00.00 ap.,21.254,50.037,,,,,
226,07.25.20 klo 04.30.00 ap.,21.254,50.134,,,,,
227,07.25.20 klo 05.00.00 ap.,21.297,50.256,,,,,
228,07.25.20 klo 05.30.00 ap.,21.297,50.305,,,,,
229,07.25.20 klo 06.00.00 ap.,21.254,50.379,,,,,
230,07.25.20 klo 06.30.00 ap.,21.254,50.379,,,,,
231,07.25.20 klo 07.00.00 ap.,21.297,50.452,,,,,
232,07.25.20 klo 07.30.00 ap.,21.297,50.452,,,,,
233,07.25.20 klo 08.00.00 ap.,21.297,50.427,,,,,
234,07.25.20 klo 08.30.00 ap.,21.254,50.476,,,,,
235,07.25.20 klo 09.00.00 ap.,21.254,50.452,,,,,
236,07.25.20 klo 09.30.00 ap.,21.254,50.476,,,,,
237,07.25.20 klo 10.00.00 ap.,21.254,50.403,,,,,
238,07.25.20 klo 10.30.00 ap.,21.211,50.232,,,,,
239,07.25.20 klo 11.00.00 ap.,21.211,50.256,,,,,
240,07.25.20 klo 11.30.00 ap.,21.211,50.256,,,,,
241,07.25.20 klo 12.00.00 ip.,21.211,50.061,,,,,
242,07.25.20 klo 12.30.00 ip.,21.169,49.866,,,,,
243,07.25.20 klo 01.00.00 ip.,21.126,49.646,,,,,
244,07.25.20 klo 01.30.00 ip.,21.083,49.377,,,,,
245,07.25.20 klo 02.00.00 ip.,21.040,49.158,,,,,
246,07.25.20 klo 02.30.00 ip.,21.040,48.962,,,,,
247,07.25.20 klo 03.00.00 ip.,20.997,48.718,,,,,
248,07.25.20 klo 03.30.00 ip.,20.997,48.498,,,,,
249,07.25.20 klo 04.00.00 ip.,20.954,48.303,,,,,
250,07.25.20 klo 04.30.00 ip.,20.954,48.132,,,,,
251,07.25.20 klo 05.00.00 ip.,20.954,48.010,,,,,
252,07.25.20 klo 05.30.00 ip.,20.911,47.863,,,,,
253,07.25.20 klo 06.00.00 ip.,20.911,47.741,,,,,
254,07.25.20 klo 06.30.00 ip.,20.911,47.717,,,,,
255,07.25.20 klo 07.00.00 ip.,20.997,47.619,,,,,
256,07.25.20 klo 07.30.00 ip.,20.954,47.546,,,,,
257,07.25.20 klo 08.00.00 ip.,20.954,47.521,,,,,
258,07.25.20 klo 08.30.00 ip.,20.954,47.521,,,,,
259,07.25.20 klo 09.00.00 ip.,20.954,47.375,,,,,
260,07.25.20 klo 09.30.00 ip.,20.825,47.253,,,,,
261,07.25.20 klo 10.00.00 ip.,20.868,47.375,,,,,
262,07.25.20 klo 10.30.00 ip.,20.825,47.473,,,,,
263,07.25.20 klo 11.00.00 ip.,20.825,47.497,,,,,
264,07.25.20 klo 11.30.00 ip.,20.825,47.546,,,,,
265,07.26.20 klo 12.00.00 ap.,20.825,47.570,,,,,
266,07.26.20 klo 12.30.00 ap.,20.825,47.619,,,,,
267,07.26.20 klo 01.00.00 ap.,20.825,47.668,,,,,
268,07.26.20 klo 01.30.00 ap.,20.825,47.766,,,,,
269,07.26.20 klo 02.00.00 ap.,20.868,47.790,,,,,
270,07.26.20 klo 02.30.00 ap.,20.911,47.839,,,,,
271,07.26.20 klo 03.00.00 ap.,20.954,47.888,,,,,
272,07.26.20 klo 03.30.00 ap.,20.997,47.888,,,,,
273,07.26.20 klo 04.00.00 ap.,20.997,47.985,,,,,
274,07.26.20 klo 04.30.00 ap.,20.997,48.059,,,,,
275,07.26.20 klo 05.00.00 ap.,21.040,48.083,,,,,
276,07.26.20 klo 05.30.00 ap.,21.040,48.132,,,,,
277,07.26.20 klo 06.00.00 ap.,21.083,48.205,,,,,
278,07.26.20 klo 06.30.00 ap.,21.083,48.230,,,,,
279,07.26.20 klo 07.00.00 ap.,21.126,48.254,,,,,
280,07.26.20 klo 07.30.00 ap.,21.126,48.303,,,,,
281,07.26.20 klo 08.00.00 ap.,21.126,48.327,,,,,
282,07.26.20 klo 08.30.00 ap.,21.126,48.327,,,,,
283,07.26.20 klo 09.00.00 ap.,21.169,48.376,,,,,
284,07.26.20 klo 09.30.00 ap.,21.211,48.425,,,,,
285,07.26.20 klo 10.00.00 ap.,21.211,48.498,,,,,
286,07.26.20 klo 10.30.00 ap.,21.211,48.547,,,,,
287,07.26.20 klo 11.00.00 ap.,21.254,48.547,,,,,
288,07.26.20 klo 11.30.00 ap.,21.211,48.523,,,,,
289,07.26.20 klo 12.00.00 ip.,21.126,48.400,,,,,
290,07.26.20 klo 12.30.00 ip.,20.997,48.425,,,,,
291,07.26.20 klo 01.00.00 ip.,20.911,48.425,,,,,
292,07.26.20 klo 01.30.00 ip.,20.825,48.523,,,,,
293,07.26.20 klo 02.00.00 ip.,20.782,48.596,,,,,
294,07.26.20 klo 02.30.00 ip.,20.740,48.767,,,,,
295,07.26.20 klo 03.00.00 ip.,20.782,48.913,,,,,
296,07.26.20 klo 03.30.00 ip.,20.825,49.060,,,,,
297,07.26.20 klo 04.00.00 ip.,20.868,49.084,,,,,
298,07.26.20 klo 04.30.00 ip.,20.911,49.158,,,,,
299,07.26.20 klo 05.00.00 ip.,20.954,49.231,,,,,
300,07.26.20 klo 05.30.00 ip.,20.997,49.280,,,,,
301,07.26.20 klo 06.00.00 ip.,20.997,49.280,,,,,
302,07.26.20 klo 06.30.00 ip.,20.997,49.280,,,,,
303,07.26.20 klo 07.00.00 ip.,20.997,49.231,,,,,
304,07.26.20 klo 07.30.00 ip.,20.997,49.182,,,,,
305,07.26.20 klo 08.00.00 ip.,20.997,49.182,,,,,
306,07.26.20 klo 08.30.00 ip.,20.997,49.255,,,,,
307,07.26.20 klo 09.00.00 ip.,21.040,49.231,,,,,
308,07.26.20 klo 09.30.00 ip.,21.083,49.255,,,,,
309,07.26.20 klo 10.00.00 ip.,21.126,49.304,,,,,
310,07.26.20 klo 10.30.00 ip.,21.083,49.353,,,,,
311,07.26.20 klo 11.00.00 ip.,21.040,49.377,,,,,
312,07.26.20 klo 11.30.00 ip.,20.954,49.451,,,,,
313,07.27.20 klo 12.00.00 ap.,20.825,49.524,,,,,
314,07.27.20 klo 12.30.00 ap.,20.782,49.621,,,,,
315,07.27.20 klo 01.00.00 ap.,20.782,49.866,,,,,
316,07.27.20 klo 01.30.00 ap.,20.825,50.037,,,,,
317,07.27.20 klo 02.00.00 ap.,20.868,50.159,,,,,
318,07.27.20 klo 02.30.00 ap.,20.954,50.232,,,,,
319,07.27.20 klo 03.00.00 ap.,20.997,50.379,,,,,
320,07.27.20 klo 03.30.00 ap.,20.997,50.452,,,,,
321,07.27.20 klo 04.00.00 ap.,21.040,50.574,,,,,
322,07.27.20 klo 04.30.00 ap.,21.083,50.623,,,,,
323,07.27.20 klo 05.00.00 ap.,21.126,50.672,,,,,
324,07.27.20 klo 05.30.00 ap.,21.169,50.769,,,,,
325,07.27.20 klo 06.00.00 ap.,21.169,50.842,,,,,
326,07.27.20 klo 06.30.00 ap.,21.169,50.940,,,,,
327,07.27.20 klo 07.00.00 ap.,21.211,50.965,,,,,
328,07.27.20 klo 07.30.00 ap.,21.211,50.989,,,,,
329,07.27.20 klo 08.00.00 ap.,21.211,51.013,,,,,
330,07.27.20 klo 08.30.00 ap.,21.211,51.038,,,,,
331,07.27.20 klo 09.00.00 ap.,21.211,51.013,,,,,
332,07.27.20 klo 09.30.00 ap.,21.211,51.013,,,,,
333,07.27.20 klo 10.00.00 ap.,21.169,50.989,,,,,
334,07.27.20 klo 10.30.00 ap.,21.211,51.038,,,,,
335,07.27.20 klo 11.00.00 ap.,21.254,51.038,,,,,
336,07.27.20 klo 11.30.00 ap.,21.254,51.013,,,,,
337,07.27.20 klo 12.00.00 ip.,21.254,50.965,,,,,
338,07.27.20 klo 12.30.00 ip.,21.211,50.867,,,,,
339,07.27.20 klo 01.00.00 ip.,21.169,50.720,,,,,
340,07.27.20 klo 01.30.00 ip.,21.169,50.647,,,,,
341,07.27.20 klo 02.00.00 ip.,21.169,50.525,,,,,
342,07.27.20 klo 02.30.00 ip.,21.169,50.452,,,,,
343,07.27.20 klo 03.00.00 ip.,21.169,50.330,,,,,
344,07.27.20 klo 03.30.00 ip.,21.169,50.208,,,,,
345,07.27.20 klo 04.00.00 ip.,21.169,50.110,,,,,
346,07.27.20 klo 04.30.00 ip.,21.169,50.037,,,,,
347,07.27.20 klo 05.00.00 ip.,21.169,49.939,,,,,
348,07.27.20 klo 05.30.00 ip.,21.169,49.866,,,,,
349,07.27.20 klo 06.00.00 ip.,21.169,49.817,,,,,
350,07.27.20 klo 06.30.00 ip.,21.169,49.744,,,,,
351,07.27.20 klo 07.00.00 ip.,21.211,49.768,,,,,
352,07.27.20 klo 07.30.00 ip.,21.254,49.768,,,,,
353,07.27.20 klo 08.00.00 ip.,21.297,49.792,,,,,
354,07.27.20 klo 08.30.00 ip.,21.340,49.792,,,,,
355,07.27.20 klo 09.00.00 ip.,21.383,49.841,,,,,
356,07.27.20 klo 09.30.00 ip.,21.469,49.890,,,,,
357,07.27.20 klo 10.00.00 ip.,21.555,49.915,,,,,
358,07.27.20 klo 10.30.00 ip.,21.598,49.939,,,,,
359,07.27.20 klo 11.00.00 ip.,21.640,49.963,,,,,
360,07.27.20 klo 11.30.00 ip.,21.683,49.963,,,,,
361,07.28.20 klo 12.00.00 ap.,21.726,50.012,,,,,
362,07.28.20 klo 12.30.00 ap.,21.769,50.110,,,,,
363,07.28.20 klo 01.00.00 ap.,21.812,50.110,,,,,
364,07.28.20 klo 01.30.00 ap.,21.855,50.134,,,,,
365,07.28.20 klo 02.00.00 ap.,21.855,50.134,,,,,
366,07.28.20 klo 02.30.00 ap.,21.855,50.183,,,,,
367,07.28.20 klo 03.00.00 ap.,21.898,50.183,,,,,
368,07.28.20 klo 03.30.00 ap.,21.898,50.281,,,,,
369,07.28.20 klo 04.00.00 ap.,21.941,50.305,,,,,
370,07.28.20 klo 04.30.00 ap.,21.941,50.354,,,,,
371,07.28.20 klo 05.00.00 ap.,21.941,50.452,,,,,
372,07.28.20 klo 05.30.00 ap.,21.941,50.476,,,,,
373,07.28.20 klo 06.00.00 ap.,21.941,50.501,,,,,
374,07.28.20 klo 06.30.00 ap.,21.984,50.598,,,,,
375,07.28.20 klo 07.00.00 ap.,21.941,50.696,,,,,
376,07.28.20 klo 07.30.00 ap.,21.984,50.720,,,,,
377,07.28.20 klo 08.00.00 ap.,21.984,50.745,,,,,
378,07.28.20 klo 08.30.00 ap.,21.984,50.867,,,,,
379,07.28.20 klo 09.00.00 ap.,21.984,50.891,,,,,
380,07.28.20 klo 09.30.00 ap.,21.941,50.940,,,,,
381,07.28.20 klo 10.00.00 ap.,21.898,50.867,,,,,
382,07.28.20 klo 10.30.00 ap.,21.898,51.062,,,,,
383,07.28.20 klo 11.00.00 ap.,21.898,51.038,,,,,
384,07.28.20 klo 11.30.00 ap.,21.898,51.013,,,,,
385,07.28.20 klo 12.00.00 ip.,21.855,51.038,,,,,
386,07.28.20 klo 12.30.00 ip.,21.855,51.062,,,,,
387,07.28.20 klo 01.00.00 ip.,21.855,51.087,,,,,
388,07.28.20 klo 01.30.00 ip.,21.812,51.062,,,,,
389,07.28.20 klo 02.00.00 ip.,21.812,51.013,,,,,
390,07.28.20 klo 02.30.00 ip.,21.812,51.038,,,,,
391,07.28.20 klo 03.00.00 ip.,21.812,50.989,,,,,
392,07.28.20 klo 03.30.00 ip.,21.812,51.013,,,,,
393,07.28.20 klo 04.00.00 ip.,21.812,50.989,,,,,
394,07.28.20 klo 04.30.00 ip.,21.855,50.916,,,,,
395,07.28.20 klo 05.00.00 ip.,21.812,50.940,,,,,
396,07.28.20 klo 05.30.00 ip.,21.855,50.940,,,,,
397,07.28.20 klo 06.00.00 ip.,21.855,50.842,,,,,
398,07.28.20 klo 06.30.00 ip.,21.898,50.916,,,,,
399,07.28.20 klo 07.00.00 ip.,21.898,50.916,,,,,
