"Plot Title:  20849261"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849261, SEN S/N: 20849261, LBL: AT)","RH, % (LGR S/N: 20849261, SEN S/N: 20849261, LBL: RH)","Coupler Detached (LGR S/N: 20849261)","Coupler Attached (LGR S/N: 20849261)","Host Connected (LGR S/N: 20849261)","Stopped (LGR S/N: 20849261)","End Of File (LGR S/N: 20849261)"
38,07.21.20 klo 06.30.00 ap.,22.155,51.258,,,,,
39,07.21.20 klo 07.00.00 ap.,22.155,51.258,,,,,
40,07.21.20 klo 07.30.00 ap.,22.198,51.233,,,,,
41,07.21.20 klo 08.00.00 ap.,22.198,51.233,,,,,
42,07.21.20 klo 08.30.00 ap.,22.198,51.233,,,,,
43,07.21.20 klo 09.00.00 ap.,22.155,51.233,,,,,
44,07.21.20 klo 09.30.00 ap.,22.112,51.184,,,,,
45,07.21.20 klo 10.00.00 ap.,22.027,51.087,,,,,
46,07.21.20 klo 10.30.00 ap.,21.984,50.965,,,,,
47,07.21.20 klo 11.00.00 ap.,21.855,50.891,,,,,
48,07.21.20 klo 11.30.00 ap.,21.812,50.867,,,,,
49,07.21.20 klo 12.00.00 ip.,21.855,50.842,,,,,
50,07.21.20 klo 12.30.00 ip.,21.812,50.891,,,,,
51,07.21.20 klo 01.00.00 ip.,21.855,50.891,,,,,
52,07.21.20 klo 01.30.00 ip.,21.898,50.891,,,,,
53,07.21.20 klo 02.00.00 ip.,21.898,50.940,,,,,
54,07.21.20 klo 02.30.00 ip.,21.941,50.940,,,,,
55,07.21.20 klo 03.00.00 ip.,21.941,50.916,,,,,
56,07.21.20 klo 03.30.00 ip.,21.984,50.940,,,,,
57,07.21.20 klo 04.00.00 ip.,21.984,50.867,,,,,
58,07.21.20 klo 04.30.00 ip.,21.941,50.842,,,,,
59,07.21.20 klo 05.00.00 ip.,21.984,50.818,,,,,
60,07.21.20 klo 05.30.00 ip.,21.941,50.769,,,,,
61,07.21.20 klo 06.00.00 ip.,21.941,50.745,,,,,
62,07.21.20 klo 06.30.00 ip.,21.941,50.672,,,,,
63,07.21.20 klo 07.00.00 ip.,21.941,50.647,,,,,
64,07.21.20 klo 07.30.00 ip.,21.984,50.696,,,,,
65,07.21.20 klo 08.00.00 ip.,21.984,50.696,,,,,
66,07.21.20 klo 08.30.00 ip.,21.898,50.745,,,,,
67,07.21.20 klo 09.00.00 ip.,21.941,50.720,,,,,
68,07.21.20 klo 09.30.00 ip.,21.941,50.720,,,,,
69,07.21.20 klo 10.00.00 ip.,21.898,50.720,,,,,
70,07.21.20 klo 10.30.00 ip.,21.898,50.720,,,,,
71,07.21.20 klo 11.00.00 ip.,21.898,50.720,,,,,
72,07.21.20 klo 11.30.00 ip.,21.941,50.745,,,,,
73,07.22.20 klo 12.00.00 ap.,21.941,50.745,,,,,
74,07.22.20 klo 12.30.00 ap.,21.898,50.720,,,,,
75,07.22.20 klo 01.00.00 ap.,21.898,50.720,,,,,
76,07.22.20 klo 01.30.00 ap.,21.898,50.696,,,,,
77,07.22.20 klo 02.00.00 ap.,21.898,50.696,,,,,
78,07.22.20 klo 02.30.00 ap.,21.898,50.647,,,,,
79,07.22.20 klo 03.00.00 ap.,21.855,50.623,,,,,
80,07.22.20 klo 03.30.00 ap.,21.898,50.647,,,,,
81,07.22.20 klo 04.00.00 ap.,21.855,50.598,,,,,
82,07.22.20 klo 04.30.00 ap.,21.855,50.574,,,,,
83,07.22.20 klo 05.00.00 ap.,21.812,50.525,,,,,
84,07.22.20 klo 05.30.00 ap.,21.855,50.476,,,,,
85,07.22.20 klo 06.00.00 ap.,21.812,50.476,,,,,
86,07.22.20 klo 06.30.00 ap.,21.769,50.427,,,,,
87,07.22.20 klo 07.00.00 ap.,21.769,50.403,,,,,
88,07.22.20 klo 07.30.00 ap.,21.726,50.403,,,,,
89,07.22.20 klo 08.00.00 ap.,21.726,50.354,,,,,
90,07.22.20 klo 08.30.00 ap.,21.726,50.232,,,,,
91,07.22.20 klo 09.00.00 ap.,21.683,50.256,,,,,
92,07.22.20 klo 09.30.00 ap.,21.640,50.183,,,,,
93,07.22.20 klo 10.00.00 ap.,21.640,50.134,,,,,
94,07.22.20 klo 10.30.00 ap.,21.598,50.134,,,,,
95,07.22.20 klo 11.00.00 ap.,21.555,49.939,,,,,
96,07.22.20 klo 11.30.00 ap.,21.469,49.768,,,,,
97,07.22.20 klo 12.00.00 ip.,21.340,49.695,,,,,
98,07.22.20 klo 12.30.00 ip.,21.254,49.573,,,,,
99,07.22.20 klo 01.00.00 ip.,21.254,49.524,,,,,
100,07.22.20 klo 01.30.00 ip.,21.169,49.475,,,,,
101,07.22.20 klo 02.00.00 ip.,21.169,49.353,,,,,
102,07.22.20 klo 02.30.00 ip.,21.169,49.304,,,,,
103,07.22.20 klo 03.00.00 ip.,21.126,49.158,,,,,
104,07.22.20 klo 03.30.00 ip.,21.169,49.109,,,,,
105,07.22.20 klo 04.00.00 ip.,21.126,49.133,,,,,
106,07.22.20 klo 04.30.00 ip.,21.169,49.109,,,,,
107,07.22.20 klo 05.00.00 ip.,21.211,49.035,,,,,
108,07.22.20 klo 05.30.00 ip.,21.254,48.987,,,,,
109,07.22.20 klo 06.00.00 ip.,21.211,48.987,,,,,
110,07.22.20 klo 06.30.00 ip.,21.211,48.864,,,,,
111,07.22.20 klo 07.00.00 ip.,21.169,48.864,,,,,
112,07.22.20 klo 07.30.00 ip.,21.126,48.840,,,,,
113,07.22.20 klo 08.00.00 ip.,21.083,48.816,,,,,
114,07.22.20 klo 08.30.00 ip.,21.040,48.816,,,,,
115,07.22.20 klo 09.00.00 ip.,20.997,48.840,,,,,
116,07.22.20 klo 09.30.00 ip.,20.954,48.816,,,,,
117,07.22.20 klo 10.00.00 ip.,20.868,48.791,,,,,
118,07.22.20 klo 10.30.00 ip.,20.825,48.742,,,,,
119,07.22.20 klo 11.00.00 ip.,20.740,48.742,,,,,
120,07.22.20 klo 11.30.00 ip.,20.654,48.791,,,,,
121,07.23.20 klo 12.00.00 ap.,20.654,48.840,,,,,
122,07.23.20 klo 12.30.00 ap.,20.740,48.889,,,,,
123,07.23.20 klo 01.00.00 ap.,20.654,48.889,,,,,
124,07.23.20 klo 01.30.00 ap.,20.697,48.913,,,,,
125,07.23.20 klo 02.00.00 ap.,20.697,48.962,,,,,
126,07.23.20 klo 02.30.00 ap.,20.654,48.987,,,,,
127,07.23.20 klo 03.00.00 ap.,20.654,48.987,,,,,
128,07.23.20 klo 03.30.00 ap.,20.697,49.035,,,,,
129,07.23.20 klo 04.00.00 ap.,20.654,49.060,,,,,
130,07.23.20 klo 04.30.00 ap.,20.654,49.084,,,,,
131,07.23.20 klo 05.00.00 ap.,20.654,49.109,,,,,
132,07.23.20 klo 05.30.00 ap.,20.697,49.133,,,,,
133,07.23.20 klo 06.00.00 ap.,20.697,49.158,,,,,
134,07.23.20 klo 06.30.00 ap.,20.697,49.158,,,,,
135,07.23.20 klo 07.00.00 ap.,20.654,49.182,,,,,
136,07.23.20 klo 07.30.00 ap.,20.654,49.206,,,,,
137,07.23.20 klo 08.00.00 ap.,20.654,49.206,,,,,
138,07.23.20 klo 08.30.00 ap.,20.654,49.206,,,,,
139,07.23.20 klo 09.00.00 ap.,20.654,49.182,,,,,
140,07.23.20 klo 09.30.00 ap.,20.611,49.182,,,,,
141,07.23.20 klo 10.00.00 ap.,20.568,49.084,,,,,
142,07.23.20 klo 10.30.00 ap.,20.568,49.133,,,,,
143,07.23.20 klo 11.00.00 ap.,20.568,49.133,,,,,
144,07.23.20 klo 11.30.00 ap.,20.611,49.133,,,,,
145,07.23.20 klo 12.00.00 ip.,20.611,49.109,,,,,
146,07.23.20 klo 12.30.00 ip.,20.654,49.182,,,,,
147,07.23.20 klo 01.00.00 ip.,20.654,49.231,,,,,
148,07.23.20 klo 01.30.00 ip.,20.740,49.133,,,,,
149,07.23.20 klo 02.00.00 ip.,20.740,49.158,,,,,
150,07.23.20 klo 02.30.00 ip.,20.740,49.109,,,,,
151,07.23.20 klo 03.00.00 ip.,20.740,49.035,,,,,
152,07.23.20 klo 03.30.00 ip.,20.697,48.987,,,,,
153,07.23.20 klo 04.00.00 ip.,20.697,48.864,,,,,
154,07.23.20 klo 04.30.00 ip.,20.654,48.816,,,,,
155,07.23.20 klo 05.00.00 ip.,20.654,48.718,,,,,
156,07.23.20 klo 05.30.00 ip.,20.654,48.718,,,,,
157,07.23.20 klo 06.00.00 ip.,20.611,48.645,,,,,
158,07.23.20 klo 06.30.00 ip.,20.697,48.694,,,,,
159,07.23.20 klo 07.00.00 ip.,20.740,48.547,,,,,
160,07.23.20 klo 07.30.00 ip.,20.654,48.449,,,,,
161,07.23.20 klo 08.00.00 ip.,20.654,48.352,,,,,
162,07.23.20 klo 08.30.00 ip.,20.654,48.254,,,,,
163,07.23.20 klo 09.00.00 ip.,20.611,48.156,,,,,
164,07.23.20 klo 09.30.00 ip.,20.611,48.156,,,,,
165,07.23.20 klo 10.00.00 ip.,20.611,48.107,,,,,
166,07.23.20 klo 10.30.00 ip.,20.654,48.107,,,,,
167,07.23.20 klo 11.00.00 ip.,20.654,48.132,,,,,
168,07.23.20 klo 11.30.00 ip.,20.654,48.181,,,,,
169,07.24.20 klo 12.00.00 ap.,20.697,48.107,,,,,
170,07.24.20 klo 12.30.00 ap.,20.697,48.132,,,,,
171,07.24.20 klo 01.00.00 ap.,20.782,48.107,,,,,
172,07.24.20 klo 01.30.00 ap.,20.782,48.156,,,,,
173,07.24.20 klo 02.00.00 ap.,20.782,48.059,,,,,
174,07.24.20 klo 02.30.00 ap.,20.782,48.059,,,,,
175,07.24.20 klo 03.00.00 ap.,20.825,48.010,,,,,
176,07.24.20 klo 03.30.00 ap.,20.782,48.034,,,,,
177,07.24.20 klo 04.00.00 ap.,20.825,48.034,,,,,
178,07.24.20 klo 04.30.00 ap.,20.825,47.985,,,,,
179,07.24.20 klo 05.00.00 ap.,20.825,47.961,,,,,
180,07.24.20 klo 05.30.00 ap.,20.825,47.912,,,,,
181,07.24.20 klo 06.00.00 ap.,20.825,47.937,,,,,
182,07.24.20 klo 06.30.00 ap.,20.868,47.863,,,,,
183,07.24.20 klo 07.00.00 ap.,20.868,47.863,,,,,
184,07.24.20 klo 07.30.00 ap.,20.825,47.839,,,,,
185,07.24.20 klo 08.00.00 ap.,20.825,47.863,,,,,
186,07.24.20 klo 08.30.00 ap.,20.868,47.814,,,,,
187,07.24.20 klo 09.00.00 ap.,20.825,47.814,,,,,
188,07.24.20 klo 09.30.00 ap.,20.868,47.766,,,,,
189,07.24.20 klo 10.00.00 ap.,20.825,47.766,,,,,
190,07.24.20 klo 10.30.00 ap.,20.868,47.790,,,,,
191,07.24.20 klo 11.00.00 ap.,20.911,47.766,,,,,
192,07.24.20 klo 11.30.00 ap.,20.954,47.839,,,,,
193,07.24.20 klo 12.00.00 ip.,20.997,47.863,,,,,
194,07.24.20 klo 12.30.00 ip.,20.997,47.863,,,,,
195,07.24.20 klo 01.00.00 ip.,21.040,47.912,,,,,
196,07.24.20 klo 01.30.00 ip.,21.040,47.912,,,,,
197,07.24.20 klo 02.00.00 ip.,21.040,47.937,,,,,
198,07.24.20 klo 02.30.00 ip.,21.040,47.912,,,,,
199,07.24.20 klo 03.00.00 ip.,21.040,47.888,,,,,
200,07.24.20 klo 03.30.00 ip.,21.040,47.888,,,,,
201,07.24.20 klo 04.00.00 ip.,21.040,47.888,,,,,
202,07.24.20 klo 04.30.00 ip.,21.040,47.888,,,,,
203,07.24.20 klo 05.00.00 ip.,20.997,47.912,,,,,
204,07.24.20 klo 05.30.00 ip.,21.040,47.888,,,,,
205,07.24.20 klo 06.00.00 ip.,20.954,47.937,,,,,
206,07.24.20 klo 06.30.00 ip.,20.997,47.937,,,,,
207,07.24.20 klo 07.00.00 ip.,21.040,48.010,,,,,
208,07.24.20 klo 07.30.00 ip.,20.997,47.937,,,,,
209,07.24.20 klo 08.00.00 ip.,20.997,47.961,,,,,
210,07.24.20 klo 08.30.00 ip.,20.954,48.010,,,,,
211,07.24.20 klo 09.00.00 ip.,20.954,48.034,,,,,
212,07.24.20 klo 09.30.00 ip.,21.040,48.107,,,,,
213,07.24.20 klo 10.00.00 ip.,21.040,48.132,,,,,
214,07.24.20 klo 10.30.00 ip.,20.997,48.156,,,,,
215,07.24.20 klo 11.00.00 ip.,21.040,48.230,,,,,
216,07.24.20 klo 11.30.00 ip.,21.040,48.254,,,,,
217,07.25.20 klo 12.00.00 ap.,21.040,48.254,,,,,
218,07.25.20 klo 12.30.00 ap.,21.083,48.327,,,,,
219,07.25.20 klo 01.00.00 ap.,21.040,48.400,,,,,
220,07.25.20 klo 01.30.00 ap.,21.040,48.474,,,,,
221,07.25.20 klo 02.00.00 ap.,21.040,48.596,,,,,
222,07.25.20 klo 02.30.00 ap.,21.126,48.694,,,,,
223,07.25.20 klo 03.00.00 ap.,21.126,48.767,,,,,
224,07.25.20 klo 03.30.00 ap.,21.169,48.889,,,,,
225,07.25.20 klo 04.00.00 ap.,21.211,48.938,,,,,
226,07.25.20 klo 04.30.00 ap.,21.211,49.060,,,,,
227,07.25.20 klo 05.00.00 ap.,21.254,49.109,,,,,
228,07.25.20 klo 05.30.00 ap.,21.254,49.231,,,,,
229,07.25.20 klo 06.00.00 ap.,21.254,49.255,,,,,
230,07.25.20 klo 06.30.00 ap.,21.254,49.304,,,,,
231,07.25.20 klo 07.00.00 ap.,21.297,49.402,,,,,
232,07.25.20 klo 07.30.00 ap.,21.254,49.426,,,,,
233,07.25.20 klo 08.00.00 ap.,21.254,49.524,,,,,
234,07.25.20 klo 08.30.00 ap.,21.297,49.573,,,,,
235,07.25.20 klo 09.00.00 ap.,21.297,49.597,,,,,
236,07.25.20 klo 09.30.00 ap.,21.297,49.621,,,,,
237,07.25.20 klo 10.00.00 ap.,21.254,49.670,,,,,
238,07.25.20 klo 10.30.00 ap.,21.254,49.670,,,,,
239,07.25.20 klo 11.00.00 ap.,21.211,49.695,,,,,
240,07.25.20 klo 11.30.00 ap.,21.211,49.670,,,,,
241,07.25.20 klo 12.00.00 ip.,21.211,49.768,,,,,
242,07.25.20 klo 12.30.00 ip.,21.211,49.695,,,,,
243,07.25.20 klo 01.00.00 ip.,21.211,49.695,,,,,
244,07.25.20 klo 01.30.00 ip.,21.169,49.646,,,,,
245,07.25.20 klo 02.00.00 ip.,21.169,49.597,,,,,
246,07.25.20 klo 02.30.00 ip.,21.126,49.524,,,,,
247,07.25.20 klo 03.00.00 ip.,21.169,49.499,,,,,
248,07.25.20 klo 03.30.00 ip.,21.083,49.475,,,,,
249,07.25.20 klo 04.00.00 ip.,21.083,49.402,,,,,
250,07.25.20 klo 04.30.00 ip.,21.083,49.255,,,,,
251,07.25.20 klo 05.00.00 ip.,21.040,49.255,,,,,
252,07.25.20 klo 05.30.00 ip.,20.997,49.133,,,,,
253,07.25.20 klo 06.00.00 ip.,20.997,49.109,,,,,
254,07.25.20 klo 06.30.00 ip.,20.997,49.060,,,,,
255,07.25.20 klo 07.00.00 ip.,21.040,48.987,,,,,
256,07.25.20 klo 07.30.00 ip.,21.040,48.913,,,,,
257,07.25.20 klo 08.00.00 ip.,21.040,48.816,,,,,
258,07.25.20 klo 08.30.00 ip.,21.040,48.742,,,,,
259,07.25.20 klo 09.00.00 ip.,20.997,48.645,,,,,
260,07.25.20 klo 09.30.00 ip.,20.997,48.547,,,,,
261,07.25.20 klo 10.00.00 ip.,20.997,48.449,,,,,
262,07.25.20 klo 10.30.00 ip.,20.911,48.400,,,,,
263,07.25.20 klo 11.00.00 ip.,20.911,48.376,,,,,
264,07.25.20 klo 11.30.00 ip.,20.911,48.254,,,,,
265,07.26.20 klo 12.00.00 ap.,20.911,48.254,,,,,
266,07.26.20 klo 12.30.00 ap.,20.911,48.156,,,,,
267,07.26.20 klo 01.00.00 ap.,20.954,48.132,,,,,
268,07.26.20 klo 01.30.00 ap.,20.954,48.156,,,,,
269,07.26.20 klo 02.00.00 ap.,20.954,48.107,,,,,
270,07.26.20 klo 02.30.00 ap.,20.954,48.156,,,,,
271,07.26.20 klo 03.00.00 ap.,21.040,48.107,,,,,
272,07.26.20 klo 03.30.00 ap.,20.997,48.132,,,,,
273,07.26.20 klo 04.00.00 ap.,21.083,48.132,,,,,
274,07.26.20 klo 04.30.00 ap.,21.083,48.181,,,,,
275,07.26.20 klo 05.00.00 ap.,21.083,48.132,,,,,
276,07.26.20 klo 05.30.00 ap.,21.083,48.181,,,,,
277,07.26.20 klo 06.00.00 ap.,21.169,48.156,,,,,
278,07.26.20 klo 06.30.00 ap.,21.126,48.181,,,,,
279,07.26.20 klo 07.00.00 ap.,21.169,48.205,,,,,
280,07.26.20 klo 07.30.00 ap.,21.126,48.205,,,,,
281,07.26.20 klo 08.00.00 ap.,21.126,48.230,,,,,
282,07.26.20 klo 08.30.00 ap.,21.211,48.205,,,,,
283,07.26.20 klo 09.00.00 ap.,21.211,48.254,,,,,
284,07.26.20 klo 09.30.00 ap.,21.169,48.303,,,,,
285,07.26.20 klo 10.00.00 ap.,21.211,48.278,,,,,
286,07.26.20 klo 10.30.00 ap.,21.211,48.327,,,,,
287,07.26.20 klo 11.00.00 ap.,21.254,48.376,,,,,
288,07.26.20 klo 11.30.00 ap.,21.211,48.327,,,,,
289,07.26.20 klo 12.00.00 ip.,21.211,48.278,,,,,
290,07.26.20 klo 12.30.00 ip.,21.169,48.254,,,,,
291,07.26.20 klo 01.00.00 ip.,21.083,48.205,,,,,
292,07.26.20 klo 01.30.00 ip.,21.083,48.132,,,,,
293,07.26.20 klo 02.00.00 ip.,21.040,48.132,,,,,
294,07.26.20 klo 02.30.00 ip.,20.954,48.156,,,,,
295,07.26.20 klo 03.00.00 ip.,20.954,48.205,,,,,
296,07.26.20 klo 03.30.00 ip.,20.954,48.230,,,,,
297,07.26.20 klo 04.00.00 ip.,20.954,48.278,,,,,
298,07.26.20 klo 04.30.00 ip.,20.997,48.376,,,,,
299,07.26.20 klo 05.00.00 ip.,21.040,48.425,,,,,
300,07.26.20 klo 05.30.00 ip.,21.040,48.474,,,,,
301,07.26.20 klo 06.00.00 ip.,21.040,48.523,,,,,
302,07.26.20 klo 06.30.00 ip.,21.083,48.547,,,,,
303,07.26.20 klo 07.00.00 ip.,21.126,48.596,,,,,
304,07.26.20 klo 07.30.00 ip.,21.083,48.596,,,,,
305,07.26.20 klo 08.00.00 ip.,21.083,48.645,,,,,
306,07.26.20 klo 08.30.00 ip.,21.126,48.645,,,,,
307,07.26.20 klo 09.00.00 ip.,21.126,48.669,,,,,
308,07.26.20 klo 09.30.00 ip.,21.126,48.767,,,,,
309,07.26.20 klo 10.00.00 ip.,21.169,48.767,,,,,
310,07.26.20 klo 10.30.00 ip.,21.126,48.718,,,,,
311,07.26.20 klo 11.00.00 ip.,21.169,48.718,,,,,
312,07.26.20 klo 11.30.00 ip.,21.126,48.694,,,,,
313,07.27.20 klo 12.00.00 ap.,21.126,48.645,,,,,
314,07.27.20 klo 12.30.00 ap.,21.040,48.596,,,,,
315,07.27.20 klo 01.00.00 ap.,20.997,48.596,,,,,
316,07.27.20 klo 01.30.00 ap.,20.997,48.694,,,,,
317,07.27.20 klo 02.00.00 ap.,21.040,48.742,,,,,
318,07.27.20 klo 02.30.00 ap.,21.040,48.864,,,,,
319,07.27.20 klo 03.00.00 ap.,21.126,48.913,,,,,
320,07.27.20 klo 03.30.00 ap.,21.126,49.011,,,,,
321,07.27.20 klo 04.00.00 ap.,21.126,49.133,,,,,
322,07.27.20 klo 04.30.00 ap.,21.169,49.206,,,,,
323,07.27.20 klo 05.00.00 ap.,21.211,49.280,,,,,
324,07.27.20 klo 05.30.00 ap.,21.169,49.353,,,,,
325,07.27.20 klo 06.00.00 ap.,21.254,49.402,,,,,
326,07.27.20 klo 06.30.00 ap.,21.254,49.451,,,,,
327,07.27.20 klo 07.00.00 ap.,21.254,49.548,,,,,
328,07.27.20 klo 07.30.00 ap.,21.254,49.573,,,,,
329,07.27.20 klo 08.00.00 ap.,21.297,49.646,,,,,
330,07.27.20 klo 08.30.00 ap.,21.297,49.670,,,,,
331,07.27.20 klo 09.00.00 ap.,21.297,49.719,,,,,
332,07.27.20 klo 09.30.00 ap.,21.254,49.792,,,,,
333,07.27.20 klo 10.00.00 ap.,21.297,49.792,,,,,
334,07.27.20 klo 10.30.00 ap.,21.254,49.817,,,,,
335,07.27.20 klo 11.00.00 ap.,21.340,49.915,,,,,
336,07.27.20 klo 11.30.00 ap.,21.297,49.915,,,,,
337,07.27.20 klo 12.00.00 ip.,21.297,49.963,,,,,
338,07.27.20 klo 12.30.00 ip.,21.297,49.890,,,,,
339,07.27.20 klo 01.00.00 ip.,21.297,49.915,,,,,
340,07.27.20 klo 01.30.00 ip.,21.297,49.890,,,,,
341,07.27.20 klo 02.00.00 ip.,21.254,49.890,,,,,
342,07.27.20 klo 02.30.00 ip.,21.297,49.866,,,,,
343,07.27.20 klo 03.00.00 ip.,21.254,49.866,,,,,
344,07.27.20 klo 03.30.00 ip.,21.254,49.817,,,,,
345,07.27.20 klo 04.00.00 ip.,21.254,49.792,,,,,
346,07.27.20 klo 04.30.00 ip.,21.254,49.719,,,,,
347,07.27.20 klo 05.00.00 ip.,21.297,49.719,,,,,
348,07.27.20 klo 05.30.00 ip.,21.254,49.695,,,,,
349,07.27.20 klo 06.00.00 ip.,21.254,49.670,,,,,
350,07.27.20 klo 06.30.00 ip.,21.254,49.621,,,,,
351,07.27.20 klo 07.00.00 ip.,21.254,49.573,,,,,
352,07.27.20 klo 07.30.00 ip.,21.340,49.524,,,,,
353,07.27.20 klo 08.00.00 ip.,21.254,49.573,,,,,
354,07.27.20 klo 08.30.00 ip.,21.340,49.548,,,,,
355,07.27.20 klo 09.00.00 ip.,21.426,49.573,,,,,
356,07.27.20 klo 09.30.00 ip.,21.469,49.573,,,,,
357,07.27.20 klo 10.00.00 ip.,21.512,49.597,,,,,
358,07.27.20 klo 10.30.00 ip.,21.598,49.646,,,,,
359,07.27.20 klo 11.00.00 ip.,21.598,49.597,,,,,
360,07.27.20 klo 11.30.00 ip.,21.640,49.597,,,,,
361,07.28.20 klo 12.00.00 ap.,21.683,49.621,,,,,
362,07.28.20 klo 12.30.00 ap.,21.726,49.719,,,,,
363,07.28.20 klo 01.00.00 ap.,21.769,49.695,,,,,
364,07.28.20 klo 01.30.00 ap.,21.812,49.719,,,,,
365,07.28.20 klo 02.00.00 ap.,21.812,49.744,,,,,
366,07.28.20 klo 02.30.00 ap.,21.812,49.768,,,,,
367,07.28.20 klo 03.00.00 ap.,21.855,49.817,,,,,
368,07.28.20 klo 03.30.00 ap.,21.898,49.841,,,,,
369,07.28.20 klo 04.00.00 ap.,21.898,49.817,,,,,
370,07.28.20 klo 04.30.00 ap.,21.941,49.915,,,,,
371,07.28.20 klo 05.00.00 ap.,21.941,49.915,,,,,
372,07.28.20 klo 05.30.00 ap.,21.941,49.939,,,,,
373,07.28.20 klo 06.00.00 ap.,21.941,49.963,,,,,
374,07.28.20 klo 06.30.00 ap.,21.984,50.012,,,,,
375,07.28.20 klo 07.00.00 ap.,21.984,50.012,,,,,
376,07.28.20 klo 07.30.00 ap.,21.898,50.085,,,,,
377,07.28.20 klo 08.00.00 ap.,21.984,50.183,,,,,
378,07.28.20 klo 08.30.00 ap.,21.984,50.208,,,,,
379,07.28.20 klo 09.00.00 ap.,22.027,50.232,,,,,
380,07.28.20 klo 09.30.00 ap.,22.027,50.232,,,,,
381,07.28.20 klo 10.00.00 ap.,21.941,50.281,,,,,
382,07.28.20 klo 10.30.00 ap.,21.941,50.281,,,,,
383,07.28.20 klo 11.00.00 ap.,21.941,50.330,,,,,
384,07.28.20 klo 11.30.00 ap.,21.941,50.354,,,,,
385,07.28.20 klo 12.00.00 ip.,21.941,50.379,,,,,
386,07.28.20 klo 12.30.00 ip.,21.855,50.427,,,,,
387,07.28.20 klo 01.00.00 ip.,21.898,50.476,,,,,
388,07.28.20 klo 01.30.00 ip.,21.941,50.452,,,,,
389,07.28.20 klo 02.00.00 ip.,21.855,50.427,,,,,
390,07.28.20 klo 02.30.00 ip.,21.898,50.452,,,,,
391,07.28.20 klo 03.00.00 ip.,21.898,50.452,,,,,
392,07.28.20 klo 03.30.00 ip.,21.855,50.501,,,,,
393,07.28.20 klo 04.00.00 ip.,21.898,50.525,,,,,
394,07.28.20 klo 04.30.00 ip.,21.898,50.452,,,,,
395,07.28.20 klo 05.00.00 ip.,21.855,50.525,,,,,
396,07.28.20 klo 05.30.00 ip.,21.855,50.549,,,,,
397,07.28.20 klo 06.00.00 ip.,21.898,50.476,,,,,
398,07.28.20 klo 06.30.00 ip.,21.898,50.525,,,,,
399,07.28.20 klo 07.00.00 ip.,21.898,50.525,,,,,
