"Plot Title: 20849238"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849238, SEN S/N: 20849238)","RH, % (LGR S/N: 20849238, SEN S/N: 20849238)","Coupler Detached (LGR S/N: 20849238)","Coupler Attached (LGR S/N: 20849238)","Host Connected (LGR S/N: 20849238)","Stopped (LGR S/N: 20849238)","End Of File (LGR S/N: 20849238)"
33,08.17.20 klo 07.04.41 ap.,21.598,34.847,,,,,
34,08.17.20 klo 07.34.41 ap.,21.640,34.994,,,,,
35,08.17.20 klo 08.04.41 ap.,21.683,35.092,,,,,
36,08.17.20 klo 08.34.41 ap.,21.640,34.652,,,,,
37,08.17.20 klo 09.04.41 ap.,21.640,34.335,,,,,
38,08.17.20 klo 09.34.41 ap.,21.598,34.530,,,,,
39,08.17.20 klo 10.04.41 ap.,21.598,34.554,,,,,
40,08.17.20 klo 10.34.41 ap.,21.726,34.579,,,,,
41,08.17.20 klo 11.04.41 ap.,21.726,34.603,,,,,
42,08.17.20 klo 11.34.41 ap.,21.812,34.432,,,,,
43,08.17.20 klo 12.04.41 ip.,21.898,34.505,,,,,
44,08.17.20 klo 12.34.41 ip.,22.027,34.579,,,,,
45,08.17.20 klo 01.04.41 ip.,22.198,34.554,,,,,
46,08.17.20 klo 01.34.41 ip.,22.370,34.335,,,,,
47,08.17.20 klo 02.04.41 ip.,22.370,34.286,,,,,
48,08.17.20 klo 02.34.41 ip.,22.327,34.090,,,,,
49,08.17.20 klo 03.04.41 ip.,22.284,34.042,,,,,
50,08.17.20 klo 03.34.41 ip.,22.198,33.797,,,,,
51,08.17.20 klo 04.04.41 ip.,22.241,33.553,,,,,
52,08.17.20 klo 04.34.41 ip.,22.241,33.333,,,,,
53,08.17.20 klo 05.04.41 ip.,22.241,33.480,,,,,
54,08.17.20 klo 05.34.41 ip.,22.155,33.358,,,,,
55,08.17.20 klo 06.04.41 ip.,21.640,32.943,,,,,
56,08.17.20 klo 06.34.41 ip.,21.769,32.869,,,,,
57,08.17.20 klo 07.04.41 ip.,21.726,32.625,,,,,
58,08.17.20 klo 07.34.41 ip.,21.726,32.772,,,,,
59,08.17.20 klo 08.04.41 ip.,22.112,35.263,,,,,
60,08.17.20 klo 08.34.41 ip.,22.069,35.458,,,,,
61,08.17.20 klo 09.04.41 ip.,22.027,35.726,,,,,
62,08.17.20 klo 09.34.41 ip.,22.027,35.849,,,,,
63,08.17.20 klo 10.04.41 ip.,21.898,35.849,,,,,
64,08.17.20 klo 10.34.41 ip.,21.855,35.897,,,,,
65,08.17.20 klo 11.04.41 ip.,21.812,36.142,,,,,
66,08.17.20 klo 11.34.41 ip.,21.769,36.288,,,,,
67,08.18.20 klo 12.04.41 ap.,21.683,36.386,,,,,
68,08.18.20 klo 12.34.41 ap.,21.683,36.459,,,,,
69,08.18.20 klo 01.04.41 ap.,21.683,36.532,,,,,
70,08.18.20 klo 01.34.41 ap.,21.640,36.557,,,,,
71,08.18.20 klo 02.04.41 ap.,21.598,36.630,,,,,
72,08.18.20 klo 02.34.41 ap.,21.555,36.606,,,,,
73,08.18.20 klo 03.04.41 ap.,21.512,36.630,,,,,
74,08.18.20 klo 03.34.41 ap.,21.555,36.606,,,,,
75,08.18.20 klo 04.04.41 ap.,21.555,36.606,,,,,
76,08.18.20 klo 04.34.41 ap.,21.555,36.581,,,,,
77,08.18.20 klo 05.04.41 ap.,21.512,36.606,,,,,
78,08.18.20 klo 05.34.41 ap.,21.512,36.532,,,,,
79,08.18.20 klo 06.04.41 ap.,21.469,36.532,,,,,
80,08.18.20 klo 06.34.41 ap.,21.512,36.557,,,,,
81,08.18.20 klo 07.04.41 ap.,21.512,36.532,,,,,
82,08.18.20 klo 07.34.41 ap.,21.512,36.508,,,,,
83,08.18.20 klo 08.04.41 ap.,21.598,36.923,,,,,
84,08.18.20 klo 08.34.41 ap.,21.555,36.923,,,,,
85,08.18.20 klo 09.04.41 ap.,21.512,37.045,,,,,
86,08.18.20 klo 09.34.41 ap.,20.139,33.211,,,,,
87,08.18.20 klo 10.04.41 ap.,16.964,36.361,,,,,
88,08.18.20 klo 10.34.41 ap.,14.991,47.937,,,,,
89,08.18.20 klo 11.04.41 ap.,14.519,54.237,,,,,
90,08.18.20 klo 11.34.41 ap.,13.918,62.320,,,,,
91,08.18.20 klo 12.04.41 ip.,15.334,74.652,,,,,
92,08.18.20 klo 12.34.41 ip.,14.476,77.411,,,,,
93,08.18.20 klo 01.04.41 ip.,12.803,89.890,,,,,
94,08.18.20 klo 01.34.41 ip.,13.017,87.399,,,,,
95,08.18.20 klo 02.04.41 ip.,12.374,86.789,,,,,
96,08.18.20 klo 02.34.41 ip.,8.556,90.330,,,,,
97,08.18.20 klo 03.04.41 ip.,9.028,90.549,,,,,
98,08.18.20 klo 03.34.41 ip.,9.114,88.156,,,,,
99,08.18.20 klo 04.04.41 ip.,9.757,87.302,,,,,
100,08.18.20 klo 04.34.41 ip.,9.199,89.426,,,,,
101,08.18.20 klo 05.04.41 ip.,9.156,87.863,,,,,
102,08.18.20 klo 05.34.41 ip.,8.813,89.817,,,,,
103,08.18.20 klo 06.04.41 ip.,8.727,89.988,,,,,
104,08.18.20 klo 06.34.41 ip.,8.513,92.625,,,,,
105,08.18.20 klo 07.04.41 ip.,8.298,93.016,,,,,
106,08.18.20 klo 07.34.41 ip.,8.341,93.284,,,,,
107,08.18.20 klo 08.04.41 ip.,8.170,93.358,,,,,
108,08.18.20 klo 08.34.41 ip.,8.170,92.088,,,,,
109,08.18.20 klo 09.04.41 ip.,8.213,91.160,,,,,
110,08.18.20 klo 09.34.41 ip.,8.170,91.770,,,,,
111,08.18.20 klo 10.04.41 ip.,8.427,89.280,,,,,
112,08.18.20 klo 10.34.41 ip.,7.955,94.212,,,,,
113,08.18.20 klo 11.04.41 ip.,7.869,93.919,,,,,
114,08.18.20 klo 11.34.41 ip.,7.741,94.847,,,,,
115,08.19.20 klo 12.04.41 ap.,7.827,93.333,,,,,
116,08.19.20 klo 12.34.41 ap.,7.569,95.629,,,,,
117,08.19.20 klo 01.04.41 ap.,7.312,94.237,,,,,
118,08.19.20 klo 01.34.41 ap.,7.011,98.803,,,,,
119,08.19.20 klo 02.04.41 ap.,6.840,99.341,,,,,
120,08.19.20 klo 02.34.41 ap.,6.668,99.170,,,,,
121,08.19.20 klo 03.04.41 ap.,6.497,94.945,,,,,
122,08.19.20 klo 03.34.41 ap.,6.025,99.096,,,,,
123,08.19.20 klo 04.04.41 ap.,6.068,100.000,,,,,
124,08.19.20 klo 04.34.41 ap.,5.939,99.951,,,,,
125,08.19.20 klo 05.04.41 ap.,5.853,98.779,,,,,
126,08.19.20 klo 05.34.41 ap.,5.810,97.241,,,,,
127,08.19.20 klo 06.04.41 ap.,6.025,95.580,,,,,
128,08.19.20 klo 06.34.41 ap.,6.111,97.192,,,,,
129,08.19.20 klo 07.04.41 ap.,6.497,91.941,,,,,
130,08.19.20 klo 07.34.41 ap.,6.111,93.114,,,,,
131,08.19.20 klo 08.04.41 ap.,6.411,95.775,,,,,
132,08.19.20 klo 08.34.41 ap.,7.741,88.059,,,,,
133,08.19.20 klo 09.04.41 ap.,10.615,70.891,,,,,
134,08.19.20 klo 09.34.41 ap.,9.543,78.046,,,,,
135,08.19.20 klo 10.04.41 ap.,11.173,72.967,,,,,
136,08.19.20 klo 10.34.41 ap.,11.473,72.650,,,,,
137,08.19.20 klo 11.04.41 ap.,13.918,69.768,,,,,
138,08.19.20 klo 11.34.41 ap.,14.219,68.889,,,,,
139,08.19.20 klo 12.04.41 ip.,14.605,67.790,,,,,
140,08.19.20 klo 12.34.41 ip.,17.050,62.051,,,,,
141,08.19.20 klo 01.04.41 ip.,16.964,59.683,,,,,
142,08.19.20 klo 01.34.41 ip.,18.895,53.993,,,,,
143,08.19.20 klo 02.04.41 ip.,18.766,56.166,,,,,
144,08.19.20 klo 02.34.41 ip.,16.964,59.756,,,,,
145,08.19.20 klo 03.04.41 ip.,18.809,55.507,,,,,
146,08.19.20 klo 03.34.41 ip.,20.311,52.015,,,,,
147,08.19.20 klo 04.04.41 ip.,19.152,50.281,,,,,
148,08.19.20 klo 04.34.41 ip.,19.324,43.468,,,,,
149,08.19.20 klo 05.04.41 ip.,16.063,45.714,,,,,
150,08.19.20 klo 05.34.41 ip.,19.109,37.998,,,,,
151,08.19.20 klo 06.04.41 ip.,14.862,48.303,,,,,
152,08.19.20 klo 06.34.41 ip.,14.476,52.063,,,,,
153,08.19.20 klo 07.04.41 ip.,14.004,55.873,,,,,
154,08.19.20 klo 07.34.41 ip.,13.232,59.609,,,,,
155,08.19.20 klo 08.04.41 ip.,12.674,62.271,,,,,
156,08.19.20 klo 08.34.41 ip.,12.460,62.491,,,,,
157,08.19.20 klo 09.04.41 ip.,11.259,64.005,,,,,
158,08.19.20 klo 09.34.41 ip.,10.529,67.546,,,,,
159,08.19.20 klo 10.04.41 ip.,9.028,73.211,,,,,
160,08.19.20 klo 10.34.41 ip.,8.813,70.891,,,,,
161,08.19.20 klo 11.04.41 ip.,7.355,77.363,,,,,
162,08.19.20 klo 11.34.41 ip.,8.384,70.281,,,,,
163,08.20.20 klo 12.04.41 ap.,8.341,70.965,,,,,
164,08.20.20 klo 12.34.41 ap.,7.312,76.850,,,,,
165,08.20.20 klo 01.04.41 ap.,6.926,81.001,,,,,
166,08.20.20 klo 01.34.41 ap.,6.754,81.880,,,,,
167,08.20.20 klo 02.04.41 ap.,5.896,85.201,,,,,
168,08.20.20 klo 02.34.41 ap.,6.540,85.495,,,,,
169,08.20.20 klo 03.04.41 ap.,6.325,88.230,,,,,
170,08.20.20 klo 03.34.41 ap.,6.239,90.842,,,,,
171,08.20.20 klo 04.04.41 ap.,5.982,91.941,,,,,
172,08.20.20 klo 04.34.41 ap.,5.724,94.823,,,,,
173,08.20.20 klo 05.04.41 ap.,5.253,97.363,,,,,
174,08.20.20 klo 05.34.41 ap.,5.639,94.335,,,,,
175,08.20.20 klo 06.04.41 ap.,5.810,94.994,,,,,
176,08.20.20 klo 06.34.41 ap.,6.196,96.020,,,,,
177,08.20.20 klo 07.04.41 ap.,6.454,95.824,,,,,
178,08.20.20 klo 07.34.41 ap.,6.883,95.311,,,,,
179,08.20.20 klo 08.04.41 ap.,7.569,92.039,,,,,
180,08.20.20 klo 08.34.41 ap.,7.784,91.575,,,,,
181,08.20.20 klo 09.04.41 ap.,8.513,88.034,,,,,
182,08.20.20 klo 09.34.41 ap.,9.114,84.786,,,,,
183,08.20.20 klo 10.04.41 ap.,10.100,77.411,,,,,
184,08.20.20 klo 10.34.41 ap.,9.414,77.534,,,,,
185,08.20.20 klo 11.04.41 ap.,10.057,77.802,,,,,
186,08.20.20 klo 11.34.41 ap.,10.100,77.070,,,,,
187,08.20.20 klo 12.04.41 ip.,10.315,77.485,,,,,
188,08.20.20 klo 12.34.41 ip.,10.787,74.457,,,,,
189,08.20.20 klo 01.04.41 ip.,11.216,71.917,,,,,
190,08.20.20 klo 01.34.41 ip.,10.872,69.328,,,,,
191,08.20.20 klo 02.04.41 ip.,10.572,72.259,,,,,
192,08.20.20 klo 02.34.41 ip.,11.430,64.591,,,,,
193,08.20.20 klo 03.04.41 ip.,11.730,65.934,,,,,
194,08.20.20 klo 03.34.41 ip.,11.001,68.913,,,,,
195,08.20.20 klo 04.04.41 ip.,10.958,70.501,,,,,
196,08.20.20 klo 04.34.41 ip.,11.344,72.698,,,,,
197,08.20.20 klo 05.04.41 ip.,12.159,68.205,,,,,
198,08.20.20 klo 05.34.41 ip.,12.417,67.839,,,,,
199,08.20.20 klo 06.04.41 ip.,13.704,62.076,,,,,
200,08.20.20 klo 06.34.41 ip.,12.245,67.570,,,,,
201,08.20.20 klo 07.04.41 ip.,11.859,71.746,,,,,
202,08.20.20 klo 07.34.41 ip.,9.800,81.685,,,,,
203,08.20.20 klo 08.04.41 ip.,8.556,87.326,,,,,
204,08.20.20 klo 08.34.41 ip.,7.183,91.233,,,,,
205,08.20.20 klo 09.04.41 ip.,7.140,92.527,,,,,
206,08.20.20 klo 09.34.41 ip.,6.411,93.895,,,,,
207,08.20.20 klo 10.04.41 ip.,5.510,95.409,,,,,
208,08.20.20 klo 10.34.41 ip.,5.338,95.824,,,,,
209,08.20.20 klo 11.04.41 ip.,4.609,96.703,,,,,
210,08.20.20 klo 11.34.41 ip.,4.781,96.703,,,,,
211,08.21.20 klo 12.04.41 ap.,5.081,96.752,,,,,
212,08.21.20 klo 12.34.41 ap.,5.467,96.239,,,,,
213,08.21.20 klo 01.04.41 ap.,4.480,97.314,,,,,
214,08.21.20 klo 01.34.41 ap.,4.266,97.851,,,,,
215,08.21.20 klo 02.04.41 ap.,4.566,96.581,,,,,
216,08.21.20 klo 02.34.41 ap.,5.639,98.828,,,,,
217,08.21.20 klo 03.04.41 ap.,5.596,96.947,,,,,
218,08.21.20 klo 03.34.41 ap.,4.866,97.192,,,,,
219,08.21.20 klo 04.04.41 ap.,5.167,98.413,,,,,
220,08.21.20 klo 04.34.41 ap.,5.381,97.949,,,,,
221,08.21.20 klo 05.04.41 ap.,6.282,96.313,,,,,
222,08.21.20 klo 05.34.41 ap.,6.368,97.094,,,,,
223,08.21.20 klo 06.04.41 ap.,6.368,98.413,,,,,
224,08.21.20 klo 06.34.41 ap.,6.711,98.022,,,,,
225,08.21.20 klo 07.04.41 ap.,7.054,98.315,,,,,
226,08.21.20 klo 07.34.41 ap.,7.226,98.437,,,,,
227,08.21.20 klo 08.04.41 ap.,7.869,96.166,,,,,
228,08.21.20 klo 08.34.41 ap.,8.256,96.801,,,,,
229,08.21.20 klo 09.04.41 ap.,8.298,95.604,,,,,
230,08.21.20 klo 09.34.41 ap.,8.813,94.823,,,,,
231,08.21.20 klo 10.04.41 ap.,9.500,92.698,,,,,
232,08.21.20 klo 10.34.41 ap.,9.328,94.872,,,,,
233,08.21.20 klo 11.04.41 ap.,9.414,93.700,,,,,
234,08.21.20 klo 11.34.41 ap.,9.671,94.799,,,,,
235,08.21.20 klo 12.04.41 ip.,9.843,95.409,,,,,
236,08.21.20 klo 12.34.41 ip.,10.615,93.871,,,,,
237,08.21.20 klo 01.04.41 ip.,11.216,91.795,,,,,
238,08.21.20 klo 01.34.41 ip.,11.559,90.598,,,,,
239,08.21.20 klo 02.04.41 ip.,11.988,89.280,,,,,
240,08.21.20 klo 02.34.41 ip.,12.288,89.133,,,,,
241,08.21.20 klo 03.04.41 ip.,12.975,87.131,,,,,
242,08.21.20 klo 03.34.41 ip.,13.489,85.836,,,,,
243,08.21.20 klo 04.04.41 ip.,14.305,81.783,,,,,
244,08.21.20 klo 04.34.41 ip.,14.262,82.759,,,,,
245,08.21.20 klo 05.04.41 ip.,13.833,84.640,,,,,
246,08.21.20 klo 05.34.41 ip.,16.021,77.436,,,,,
247,08.21.20 klo 06.04.41 ip.,15.377,79.683,,,,,
248,08.21.20 klo 06.34.41 ip.,14.090,85.934,,,,,
249,08.21.20 klo 07.04.41 ip.,14.433,85.275,,,,,
250,08.21.20 klo 07.34.41 ip.,14.948,82.686,,,,,
251,08.21.20 klo 08.04.41 ip.,15.077,83.663,,,,,
252,08.21.20 klo 08.34.41 ip.,14.476,85.983,,,,,
253,08.21.20 klo 09.04.41 ip.,14.476,86.642,,,,,
254,08.21.20 klo 09.34.41 ip.,14.562,87.473,,,,,
255,08.21.20 klo 10.04.41 ip.,14.390,88.791,,,,,
256,08.21.20 klo 10.34.41 ip.,14.347,88.816,,,,,
257,08.21.20 klo 11.04.41 ip.,14.347,90.232,,,,,
258,08.21.20 klo 11.34.41 ip.,13.833,92.405,,,,,
259,08.22.20 klo 12.04.41 ap.,13.961,92.357,,,,,
260,08.22.20 klo 12.34.41 ap.,14.347,88.523,,,,,
261,08.22.20 klo 01.04.41 ap.,14.133,89.377,,,,,
262,08.22.20 klo 01.34.41 ap.,14.090,90.110,,,,,
263,08.22.20 klo 02.04.41 ap.,14.090,89.621,,,,,
264,08.22.20 klo 02.34.41 ap.,13.618,92.063,,,,,
265,08.22.20 klo 03.04.41 ap.,14.133,91.941,,,,,
266,08.22.20 klo 03.34.41 ap.,13.876,93.944,,,,,
267,08.22.20 klo 04.04.41 ap.,14.305,92.747,,,,,
268,08.22.20 klo 04.34.41 ap.,14.476,91.380,,,,,
269,08.22.20 klo 05.04.41 ap.,14.004,93.480,,,,,
270,08.22.20 klo 05.34.41 ap.,13.532,95.482,,,,,
271,08.22.20 klo 06.04.41 ap.,13.446,95.726,,,,,
272,08.22.20 klo 06.34.41 ap.,13.404,94.921,,,,,
273,08.22.20 klo 07.04.41 ap.,13.275,93.993,,,,,
274,08.22.20 klo 07.34.41 ap.,12.975,95.385,,,,,
275,08.22.20 klo 08.04.41 ap.,12.631,96.142,,,,,
276,08.22.20 klo 08.34.41 ap.,12.760,97.167,,,,,
277,08.22.20 klo 09.04.41 ap.,13.060,96.313,,,,,
278,08.22.20 klo 09.34.41 ap.,13.275,95.580,,,,,
279,08.22.20 klo 10.04.41 ap.,13.017,96.947,,,,,
280,08.22.20 klo 10.34.41 ap.,13.060,97.387,,,,,
281,08.22.20 klo 11.04.41 ap.,14.433,91.233,,,,,
282,08.22.20 klo 11.34.41 ap.,14.305,91.111,,,,,
283,08.22.20 klo 12.04.41 ip.,13.876,93.651,,,,,
284,08.22.20 klo 12.34.41 ip.,14.004,93.480,,,,,
285,08.22.20 klo 01.04.41 ip.,13.747,95.360,,,,,
286,08.22.20 klo 01.34.41 ip.,14.176,94.115,,,,,
287,08.22.20 klo 02.04.41 ip.,14.390,93.114,,,,,
288,08.22.20 klo 02.34.41 ip.,14.948,91.013,,,,,
289,08.22.20 klo 03.04.41 ip.,18.509,75.165,,,,,
290,08.22.20 klo 03.34.41 ip.,17.308,77.998,,,,,
291,08.22.20 klo 04.04.41 ip.,18.595,74.066,,,,,
292,08.22.20 klo 04.34.41 ip.,17.136,77.729,,,,,
293,08.22.20 klo 05.04.41 ip.,18.251,73.895,,,,,
294,08.22.20 klo 05.34.41 ip.,16.750,80.147,,,,,
295,08.22.20 klo 06.04.41 ip.,16.149,82.002,,,,,
296,08.22.20 klo 06.34.41 ip.,15.377,83.980,,,,,
297,08.22.20 klo 07.04.41 ip.,14.219,92.381,,,,,
298,08.22.20 klo 07.34.41 ip.,13.618,96.947,,,,,
299,08.22.20 klo 08.04.41 ip.,13.618,97.534,,,,,
300,08.22.20 klo 08.34.41 ip.,13.704,96.239,,,,,
301,08.22.20 klo 09.04.41 ip.,13.489,98.217,,,,,
302,08.22.20 klo 09.34.41 ip.,13.060,100.000,,,,,
303,08.22.20 klo 10.04.41 ip.,13.361,98.999,,,,,
304,08.22.20 klo 10.34.41 ip.,13.361,98.681,,,,,
305,08.22.20 klo 11.04.41 ip.,13.060,99.096,,,,,
306,08.22.20 klo 11.34.41 ip.,13.189,98.462,,,,,
307,08.23.20 klo 12.04.41 ap.,12.889,99.976,,,,,
308,08.23.20 klo 12.34.41 ap.,12.932,99.853,,,,,
309,08.23.20 klo 01.04.41 ap.,12.674,99.780,,,,,
310,08.23.20 klo 01.34.41 ap.,12.503,100.000,,,,,
311,08.23.20 klo 02.04.41 ap.,12.546,99.414,,,,,
312,08.23.20 klo 02.34.41 ap.,12.245,99.658,,,,,
313,08.23.20 klo 03.04.41 ap.,12.031,100.000,,,,,
314,08.23.20 klo 03.34.41 ap.,11.945,100.000,,,,,
315,08.23.20 klo 04.04.41 ap.,11.859,100.000,,,,,
316,08.23.20 klo 04.34.41 ap.,11.688,100.000,,,,,
317,08.23.20 klo 05.04.41 ap.,11.602,100.000,,,,,
318,08.23.20 klo 05.34.41 ap.,11.430,100.000,,,,,
319,08.23.20 klo 06.04.41 ap.,11.301,100.000,,,,,
320,08.23.20 klo 06.34.41 ap.,11.301,100.000,,,,,
321,08.23.20 klo 07.04.41 ap.,11.344,100.000,,,,,
322,08.23.20 klo 07.34.41 ap.,11.645,100.000,,,,,
323,08.23.20 klo 08.04.41 ap.,11.945,100.000,,,,,
324,08.23.20 klo 08.34.41 ap.,12.202,99.780,,,,,
325,08.23.20 klo 09.04.41 ap.,12.074,99.267,,,,,
326,08.23.20 klo 09.34.41 ap.,12.288,98.974,,,,,
327,08.23.20 klo 10.04.41 ap.,13.361,94.750,,,,,
328,08.23.20 klo 10.34.41 ap.,13.232,95.311,,,,,
329,08.23.20 klo 11.04.41 ap.,13.575,92.894,,,,,
330,08.23.20 klo 11.34.41 ap.,14.305,89.035,,,,,
331,08.23.20 klo 12.04.41 ip.,15.034,87.912,,,,,
332,08.23.20 klo 12.34.41 ip.,15.077,85.299,,,,,
333,08.23.20 klo 01.04.41 ip.,15.935,81.294,,,,,
334,08.23.20 klo 01.34.41 ip.,15.163,83.687,,,,,
335,08.23.20 klo 02.04.41 ip.,15.248,84.127,,,,,
336,08.23.20 klo 02.34.41 ip.,15.420,83.419,,,,,
337,08.23.20 klo 03.04.41 ip.,15.806,83.834,,,,,
338,08.23.20 klo 03.34.41 ip.,14.648,86.838,,,,,
339,08.23.20 klo 04.04.41 ip.,13.918,88.352,,,,,
340,08.23.20 klo 04.34.41 ip.,13.060,93.504,,,,,
341,08.23.20 klo 05.04.41 ip.,12.245,98.364,,,,,
342,08.23.20 klo 05.34.41 ip.,11.816,100.000,,,,,
343,08.23.20 klo 06.04.41 ip.,11.645,100.000,,,,,
344,08.23.20 klo 06.34.41 ip.,11.645,100.000,,,,,
345,08.23.20 klo 07.04.41 ip.,11.430,100.000,,,,,
346,08.23.20 klo 07.34.41 ip.,11.387,100.000,,,,,
347,08.23.20 klo 08.04.41 ip.,11.216,100.000,,,,,
348,08.23.20 klo 08.34.41 ip.,11.173,100.000,,,,,
349,08.23.20 klo 09.04.41 ip.,10.872,100.000,,,,,
350,08.23.20 klo 09.34.41 ip.,10.787,100.000,,,,,
351,08.23.20 klo 10.04.41 ip.,10.744,100.000,,,,,
352,08.23.20 klo 10.34.41 ip.,10.572,100.000,,,,,
353,08.23.20 klo 11.04.41 ip.,10.572,100.000,,,,,
354,08.23.20 klo 11.34.41 ip.,9.929,100.000,,,,,
355,08.24.20 klo 12.04.41 ap.,9.671,100.000,,,,,
356,08.24.20 klo 12.34.41 ap.,9.071,100.000,,,,,
357,08.24.20 klo 01.04.41 ap.,8.856,100.000,,,,,
358,08.24.20 klo 01.34.41 ap.,8.556,100.000,,,,,
359,08.24.20 klo 02.04.41 ap.,8.298,100.000,,,,,
360,08.24.20 klo 02.34.41 ap.,7.955,100.000,,,,,
361,08.24.20 klo 03.04.41 ap.,7.869,100.000,,,,,
362,08.24.20 klo 03.34.41 ap.,7.784,100.000,,,,,
363,08.24.20 klo 04.04.41 ap.,7.655,100.000,,,,,
364,08.24.20 klo 04.34.41 ap.,7.440,100.000,,,,,
365,08.24.20 klo 05.04.41 ap.,7.269,100.000,,,,,
366,08.24.20 klo 05.34.41 ap.,7.183,100.000,,,,,
367,08.24.20 klo 06.04.41 ap.,7.054,100.000,,,,,
368,08.24.20 klo 06.34.41 ap.,6.969,100.000,,,,,
369,08.24.20 klo 07.04.41 ap.,6.625,100.000,,,,,
370,08.24.20 klo 07.34.41 ap.,6.454,100.000,,,,,
371,08.24.20 klo 08.04.41 ap.,6.582,100.000,,,,,
372,08.24.20 klo 08.34.41 ap.,6.282,100.000,,,,,
373,08.24.20 klo 09.04.41 ap.,6.368,100.000,,,,,
374,08.24.20 klo 09.34.41 ap.,6.754,100.000,,,,,
375,08.24.20 klo 10.04.41 ap.,7.483,100.000,,,,,
376,08.24.20 klo 10.34.41 ap.,7.226,100.000,,,,,
377,08.24.20 klo 11.04.41 ap.,7.612,100.000,,,,,
378,08.24.20 klo 11.34.41 ap.,7.827,100.000,,,,,
379,08.24.20 klo 12.04.41 ip.,7.955,100.000,,,,,
380,08.24.20 klo 12.34.41 ip.,9.414,96.044,,,,,
381,08.24.20 klo 01.04.41 ip.,10.229,93.382,,,,,
382,08.24.20 klo 01.34.41 ip.,10.100,89.792,,,,,
383,08.24.20 klo 02.04.41 ip.,10.358,81.050,,,,,
384,08.24.20 klo 02.34.41 ip.,10.830,76.972,,,,,
385,08.24.20 klo 03.04.41 ip.,10.958,74.042,,,,,
386,08.24.20 klo 03.34.41 ip.,10.787,75.336,,,,,
387,08.24.20 klo 04.04.41 ip.,11.087,73.797,,,,,
388,08.24.20 klo 04.34.41 ip.,10.272,75.311,,,,,
389,08.24.20 klo 05.04.41 ip.,9.543,76.972,,,,,
390,08.24.20 klo 05.34.41 ip.,9.371,77.582,,,,,
391,08.24.20 klo 06.04.41 ip.,9.414,79.780,,,,,
392,08.24.20 klo 06.34.41 ip.,8.813,81.245,,,,,
393,08.24.20 klo 07.04.41 ip.,8.256,82.930,,,,,
394,08.24.20 klo 07.34.41 ip.,8.256,82.833,,,,,
395,08.24.20 klo 08.04.41 ip.,7.869,87.033,,,,,
396,08.24.20 klo 08.34.41 ip.,7.569,88.083,,,,,
397,08.24.20 klo 09.04.41 ip.,7.698,82.564,,,,,
398,08.24.20 klo 09.34.41 ip.,7.054,90.525,,,,,
399,08.24.20 klo 10.04.41 ip.,6.840,91.868,,,,,
400,08.24.20 klo 10.34.41 ip.,6.411,94.554,,,,,
