"Plot Title:  20849254"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849254, SEN S/N: 20849254)","RH, % (LGR S/N: 20849254, SEN S/N: 20849254)","Coupler Detached (LGR S/N: 20849254)","Coupler Attached (LGR S/N: 20849254)","Host Connected (LGR S/N: 20849254)","Stopped (LGR S/N: 20849254)","End Of File (LGR S/N: 20849254)"
108,09.01.20 klo 01.00.05 ip.,6.196,87.546,,,,,
109,09.01.20 klo 01.30.05 ip.,6.111,86.056,,,,,
110,09.01.20 klo 02.00.05 ip.,6.068,86.398,,,,,
111,09.01.20 klo 02.30.05 ip.,5.982,88.303,,,,,
112,09.01.20 klo 03.00.05 ip.,6.068,91.209,,,,,
113,09.01.20 klo 03.30.05 ip.,6.668,87.668,,,,,
114,09.01.20 klo 04.00.05 ip.,7.097,82.540,,,,,
115,09.01.20 klo 04.30.05 ip.,7.183,81.538,,,,,
116,09.01.20 klo 05.00.05 ip.,7.483,81.856,,,,,
117,09.01.20 klo 05.30.05 ip.,7.612,81.734,,,,,
118,09.01.20 klo 06.00.05 ip.,7.741,81.905,,,,,
119,09.01.20 klo 06.30.05 ip.,7.612,81.172,,,,,
120,09.01.20 klo 07.00.05 ip.,7.612,82.369,,,,,
121,09.01.20 klo 07.30.05 ip.,7.655,83.101,,,,,
122,09.01.20 klo 08.00.05 ip.,7.612,81.783,,,,,
123,09.01.20 klo 08.30.05 ip.,7.140,84.444,,,,,
124,09.01.20 klo 09.00.05 ip.,6.239,86.716,,,,,
125,09.01.20 klo 09.30.05 ip.,6.625,83.346,,,,,
126,09.01.20 klo 10.00.05 ip.,6.239,84.249,,,,,
127,09.01.20 klo 10.30.05 ip.,5.295,87.937,,,,,
128,09.01.20 klo 11.00.05 ip.,5.295,88.840,,,,,
129,09.01.20 klo 11.30.05 ip.,5.295,89.060,,,,,
130,09.02.20 klo 12.00.05 ap.,5.682,87.179,,,,,
131,09.02.20 klo 12.30.05 ap.,4.909,89.695,,,,,
132,09.02.20 klo 01.00.05 ap.,4.738,90.769,,,,,
133,09.02.20 klo 01.30.05 ap.,4.738,89.573,,,,,
134,09.02.20 klo 02.00.05 ap.,5.167,89.621,,,,,
135,09.02.20 klo 02.30.05 ap.,4.866,91.184,,,,,
136,09.02.20 klo 03.00.05 ap.,4.609,91.355,,,,,
137,09.02.20 klo 03.30.05 ap.,4.952,91.697,,,,,
138,09.02.20 klo 04.00.05 ap.,4.824,92.698,,,,,
139,09.02.20 klo 04.30.05 ap.,5.767,85.568,,,,,
140,09.02.20 klo 05.00.05 ap.,4.695,92.161,,,,,
141,09.02.20 klo 05.30.05 ap.,5.124,90.916,,,,,
142,09.02.20 klo 06.00.05 ap.,5.038,91.404,,,,,
143,09.02.20 klo 06.30.05 ap.,5.510,87.277,,,,,
144,09.02.20 klo 07.00.05 ap.,5.467,88.132,,,,,
145,09.02.20 klo 07.30.05 ap.,5.596,87.888,,,,,
146,09.02.20 klo 08.00.05 ap.,5.939,88.938,,,,,
147,09.02.20 klo 08.30.05 ap.,7.011,84.615,,,,,
148,09.02.20 klo 09.00.05 ap.,7.612,81.319,,,,,
149,09.02.20 klo 09.30.05 ap.,8.985,73.919,,,,,
150,09.02.20 klo 10.00.05 ap.,12.760,57.021,,,,,
151,09.02.20 klo 10.30.05 ap.,11.473,57.338,,,,,
152,09.02.20 klo 11.00.05 ap.,9.757,72.674,,,,,
153,09.02.20 klo 11.30.05 ap.,9.199,76.557,,,,,
154,09.02.20 klo 12.00.05 ip.,10.057,68.230,,,,,
155,09.02.20 klo 12.30.05 ip.,10.057,73.138,,,,,
156,09.02.20 klo 01.00.05 ip.,10.401,70.525,,,,,
157,09.02.20 klo 01.30.05 ip.,11.001,68.987,,,,,
158,09.02.20 klo 02.00.05 ip.,11.259,67.399,,,,,
159,09.02.20 klo 02.30.05 ip.,11.430,65.934,,,,,
160,09.02.20 klo 03.00.05 ip.,11.559,64.371,,,,,
161,09.02.20 klo 03.30.05 ip.,11.216,69.377,,,,,
162,09.02.20 klo 04.00.05 ip.,10.787,71.453,,,,,
163,09.02.20 klo 04.30.05 ip.,10.915,69.280,,,,,
164,09.02.20 klo 05.00.05 ip.,11.173,65.885,,,,,
165,09.02.20 klo 05.30.05 ip.,10.186,71.819,,,,,
166,09.02.20 klo 06.00.05 ip.,9.714,71.404,,,,,
167,09.02.20 klo 06.30.05 ip.,9.757,70.745,,,,,
168,09.02.20 klo 07.00.05 ip.,9.242,72.552,,,,,
169,09.02.20 klo 07.30.05 ip.,9.543,70.061,,,,,
170,09.02.20 klo 08.00.05 ip.,9.028,72.991,,,,,
171,09.02.20 klo 08.30.05 ip.,8.899,76.020,,,,,
172,09.02.20 klo 09.00.05 ip.,7.869,81.123,,,,,
173,09.02.20 klo 09.30.05 ip.,7.869,80.879,,,,,
174,09.02.20 klo 10.00.05 ip.,8.427,80.171,,,,,
175,09.02.20 klo 10.30.05 ip.,8.213,80.049,,,,,
176,09.02.20 klo 11.00.05 ip.,8.513,77.753,,,,,
177,09.02.20 klo 11.30.05 ip.,8.856,74.774,,,,,
178,09.03.20 klo 12.00.05 ap.,8.856,73.260,,,,,
179,09.03.20 klo 12.30.05 ap.,7.784,80.098,,,,,
180,09.03.20 klo 01.00.05 ap.,7.784,80.269,,,,,
181,09.03.20 klo 01.30.05 ap.,7.269,83.028,,,,,
182,09.03.20 klo 02.00.05 ap.,7.183,84.640,,,,,
183,09.03.20 klo 02.30.05 ap.,6.582,87.766,,,,,
184,09.03.20 klo 03.00.05 ap.,6.196,89.988,,,,,
185,09.03.20 klo 03.30.05 ap.,5.553,93.675,,,,,
186,09.03.20 klo 04.00.05 ap.,5.553,95.922,,,,,
187,09.03.20 klo 04.30.05 ap.,5.424,96.606,,,,,
188,09.03.20 klo 05.00.05 ap.,5.338,97.338,,,,,
189,09.03.20 klo 05.30.05 ap.,5.253,98.632,,,,,
190,09.03.20 klo 06.00.05 ap.,5.381,99.463,,,,,
191,09.03.20 klo 06.30.05 ap.,5.081,99.634,,,,,
192,09.03.20 klo 07.00.05 ap.,5.982,96.239,,,,,
193,09.03.20 klo 07.30.05 ap.,5.553,98.926,,,,,
194,09.03.20 klo 08.00.05 ap.,5.896,98.852,,,,,
195,09.03.20 klo 08.30.05 ap.,5.982,99.170,,,,,
196,09.03.20 klo 09.00.05 ap.,6.068,98.535,,,,,
197,09.03.20 klo 09.30.05 ap.,6.754,94.823,,,,,
198,09.03.20 klo 10.00.05 ap.,6.840,94.994,,,,,
199,09.03.20 klo 10.30.05 ap.,10.272,81.148,,,,,
200,09.03.20 klo 11.00.05 ap.,8.513,86.203,,,,,
201,09.03.20 klo 11.30.05 ap.,9.800,79.658,,,,,
202,09.03.20 klo 12.00.05 ip.,13.017,65.299,,,,,
203,09.03.20 klo 12.30.05 ip.,13.532,58.364,,,,,
204,09.03.20 klo 01.00.05 ip.,13.618,57.411,,,,,
205,09.03.20 klo 01.30.05 ip.,14.519,51.893,,,,,
206,09.03.20 klo 02.00.05 ip.,14.176,52.723,,,,,
207,09.03.20 klo 02.30.05 ip.,11.945,56.337,,,,,
208,09.03.20 klo 03.00.05 ip.,11.645,55.678,,,,,
209,09.03.20 klo 03.30.05 ip.,11.430,55.849,,,,,
210,09.03.20 klo 04.00.05 ip.,11.430,57.900,,,,,
211,09.03.20 klo 04.30.05 ip.,11.130,61.880,,,,,
212,09.03.20 klo 05.00.05 ip.,10.872,61.538,,,,,
213,09.03.20 klo 05.30.05 ip.,11.001,60.928,,,,,
214,09.03.20 klo 06.00.05 ip.,11.430,62.882,,,,,
215,09.03.20 klo 06.30.05 ip.,10.830,65.470,,,,,
216,09.03.20 klo 07.00.05 ip.,10.529,68.767,,,,,
217,09.03.20 klo 07.30.05 ip.,10.401,69.426,,,,,
218,09.03.20 klo 08.00.05 ip.,10.057,71.551,,,,,
219,09.03.20 klo 08.30.05 ip.,9.886,73.138,,,,,
220,09.03.20 klo 09.00.05 ip.,9.371,77.192,,,,,
221,09.03.20 klo 09.30.05 ip.,8.513,81.734,,,,,
222,09.03.20 klo 10.00.05 ip.,7.955,83.834,,,,,
223,09.03.20 klo 10.30.05 ip.,8.127,81.856,,,,,
224,09.03.20 klo 11.00.05 ip.,7.998,83.272,,,,,
225,09.03.20 klo 11.30.05 ip.,7.869,85.031,,,,,
226,09.04.20 klo 12.00.05 ap.,7.698,86.667,,,,,
227,09.04.20 klo 12.30.05 ap.,7.054,89.426,,,,,
228,09.04.20 klo 01.00.05 ap.,6.711,92.430,,,,,
229,09.04.20 klo 01.30.05 ap.,6.926,92.772,,,,,
230,09.04.20 klo 02.00.05 ap.,6.883,93.480,,,,,
231,09.04.20 klo 02.30.05 ap.,6.668,92.576,,,,,
232,09.04.20 klo 03.00.05 ap.,6.540,95.946,,,,,
233,09.04.20 klo 03.30.05 ap.,6.368,97.143,,,,,
234,09.04.20 klo 04.00.05 ap.,6.153,98.999,,,,,
235,09.04.20 klo 04.30.05 ap.,6.368,98.706,,,,,
236,09.04.20 klo 05.00.05 ap.,6.325,98.755,,,,,
237,09.04.20 klo 05.30.05 ap.,6.497,99.512,,,,,
238,09.04.20 klo 06.00.05 ap.,6.668,100.000,,,,,
239,09.04.20 klo 06.30.05 ap.,6.926,100.000,,,,,
240,09.04.20 klo 07.00.05 ap.,7.140,100.000,,,,,
241,09.04.20 klo 07.30.05 ap.,7.226,100.000,,,,,
242,09.04.20 klo 08.00.05 ap.,7.355,100.000,,,,,
243,09.04.20 klo 08.30.05 ap.,7.526,100.000,,,,,
244,09.04.20 klo 09.00.05 ap.,7.569,100.000,,,,,
245,09.04.20 klo 09.30.05 ap.,7.612,100.000,,,,,
246,09.04.20 klo 10.00.05 ap.,7.526,100.000,,,,,
247,09.04.20 klo 10.30.05 ap.,7.741,100.000,,,,,
248,09.04.20 klo 11.00.05 ap.,8.084,100.000,,,,,
249,09.04.20 klo 11.30.05 ap.,8.298,100.000,,,,,
250,09.04.20 klo 12.00.05 ip.,8.556,100.000,,,,,
251,09.04.20 klo 12.30.05 ip.,8.856,100.000,,,,,
252,09.04.20 klo 01.00.05 ip.,9.114,100.000,,,,,
253,09.04.20 klo 01.30.05 ip.,9.457,100.000,,,,,
254,09.04.20 klo 02.00.05 ip.,9.285,100.000,,,,,
255,09.04.20 klo 02.30.05 ip.,9.543,100.000,,,,,
256,09.04.20 klo 03.00.05 ip.,9.242,100.000,,,,,
257,09.04.20 klo 03.30.05 ip.,9.500,100.000,,,,,
258,09.04.20 klo 04.00.05 ip.,9.285,100.000,,,,,
259,09.04.20 klo 04.30.05 ip.,9.328,100.000,,,,,
260,09.04.20 klo 05.00.05 ip.,9.714,100.000,,,,,
261,09.04.20 klo 05.30.05 ip.,9.585,100.000,,,,,
262,09.04.20 klo 06.00.05 ip.,9.285,100.000,,,,,
263,09.04.20 klo 06.30.05 ip.,9.071,100.000,,,,,
264,09.04.20 klo 07.00.05 ip.,9.071,100.000,,,,,
265,09.04.20 klo 07.30.05 ip.,9.028,100.000,,,,,
266,09.04.20 klo 08.00.05 ip.,8.985,100.000,,,,,
267,09.04.20 klo 08.30.05 ip.,8.813,100.000,,,,,
268,09.04.20 klo 09.00.05 ip.,8.685,100.000,,,,,
269,09.04.20 klo 09.30.05 ip.,8.685,100.000,,,,,
270,09.04.20 klo 10.00.05 ip.,8.727,100.000,,,,,
271,09.04.20 klo 10.30.05 ip.,8.727,100.000,,,,,
272,09.04.20 klo 11.00.05 ip.,8.770,100.000,,,,,
273,09.04.20 klo 11.30.05 ip.,8.770,100.000,,,,,
274,09.05.20 klo 12.00.05 ap.,8.899,100.000,,,,,
275,09.05.20 klo 12.30.05 ap.,8.899,100.000,,,,,
276,09.05.20 klo 01.00.05 ap.,8.856,100.000,,,,,
277,09.05.20 klo 01.30.05 ap.,8.985,100.000,,,,,
278,09.05.20 klo 02.00.05 ap.,8.899,100.000,,,,,
279,09.05.20 klo 02.30.05 ap.,8.899,100.000,,,,,
280,09.05.20 klo 03.00.05 ap.,8.770,100.000,,,,,
281,09.05.20 klo 03.30.05 ap.,8.856,100.000,,,,,
282,09.05.20 klo 04.00.05 ap.,8.813,100.000,,,,,
283,09.05.20 klo 04.30.05 ap.,8.899,100.000,,,,,
284,09.05.20 klo 05.00.05 ap.,8.942,100.000,,,,,
285,09.05.20 klo 05.30.05 ap.,8.942,100.000,,,,,
286,09.05.20 klo 06.00.05 ap.,8.942,100.000,,,,,
287,09.05.20 klo 06.30.05 ap.,8.942,100.000,,,,,
288,09.05.20 klo 07.00.05 ap.,8.856,100.000,,,,,
289,09.05.20 klo 07.30.05 ap.,8.556,100.000,,,,,
290,09.05.20 klo 08.00.05 ap.,8.041,100.000,,,,,
291,09.05.20 klo 08.30.05 ap.,7.998,100.000,,,,,
292,09.05.20 klo 09.00.05 ap.,7.827,98.950,,,,,
293,09.05.20 klo 09.30.05 ap.,7.955,98.242,,,,,
294,09.05.20 klo 10.00.05 ap.,8.127,98.462,,,,,
295,09.05.20 klo 10.30.05 ap.,8.127,97.680,,,,,
296,09.05.20 klo 11.00.05 ap.,8.341,96.630,,,,,
297,09.05.20 klo 11.30.05 ap.,8.899,99.219,,,,,
298,09.05.20 klo 12.00.05 ip.,9.929,97.485,,,,,
299,09.05.20 klo 12.30.05 ip.,8.727,100.000,,,,,
300,09.05.20 klo 01.00.05 ip.,8.341,100.000,,,,,
301,09.05.20 klo 01.30.05 ip.,8.127,100.000,,,,,
302,09.05.20 klo 02.00.05 ip.,8.127,100.000,,,,,
303,09.05.20 klo 02.30.05 ip.,8.599,99.585,,,,,
304,09.05.20 klo 03.00.05 ip.,8.599,95.751,,,,,
305,09.05.20 klo 03.30.05 ip.,8.942,96.532,,,,,
306,09.05.20 klo 04.00.05 ip.,8.899,95.067,,,,,
307,09.05.20 klo 04.30.05 ip.,9.285,92.186,,,,,
308,09.05.20 klo 05.00.05 ip.,8.856,96.190,,,,,
309,09.05.20 klo 05.30.05 ip.,8.770,95.165,,,,,
310,09.05.20 klo 06.00.05 ip.,8.770,96.142,,,,,
311,09.05.20 klo 06.30.05 ip.,8.427,95.092,,,,,
312,09.05.20 klo 07.00.05 ip.,7.998,96.679,,,,,
313,09.05.20 klo 07.30.05 ip.,7.869,95.946,,,,,
314,09.05.20 klo 08.00.05 ip.,7.312,99.902,,,,,
315,09.05.20 klo 08.30.05 ip.,7.011,100.000,,,,,
316,09.05.20 klo 09.00.05 ip.,7.011,100.000,,,,,
317,09.05.20 klo 09.30.05 ip.,7.054,100.000,,,,,
318,09.05.20 klo 10.00.05 ip.,6.926,100.000,,,,,
319,09.05.20 klo 10.30.05 ip.,6.840,99.853,,,,,
320,09.05.20 klo 11.00.05 ip.,6.754,100.000,,,,,
321,09.05.20 klo 11.30.05 ip.,6.754,100.000,,,,,
322,09.06.20 klo 12.00.05 ap.,6.668,100.000,,,,,
323,09.06.20 klo 12.30.05 ap.,6.497,100.000,,,,,
324,09.06.20 klo 01.00.05 ap.,6.368,100.000,,,,,
325,09.06.20 klo 01.30.05 ap.,6.368,100.000,,,,,
326,09.06.20 klo 02.00.05 ap.,6.068,100.000,,,,,
327,09.06.20 klo 02.30.05 ap.,6.025,100.000,,,,,
328,09.06.20 klo 03.00.05 ap.,6.111,100.000,,,,,
329,09.06.20 klo 03.30.05 ap.,6.111,99.878,,,,,
330,09.06.20 klo 04.00.05 ap.,5.939,100.000,,,,,
331,09.06.20 klo 04.30.05 ap.,5.939,100.000,,,,,
332,09.06.20 klo 05.00.05 ap.,5.810,100.000,,,,,
333,09.06.20 klo 05.30.05 ap.,5.810,100.000,,,,,
334,09.06.20 klo 06.00.05 ap.,5.724,99.780,,,,,
335,09.06.20 klo 06.30.05 ap.,5.510,98.877,,,,,
336,09.06.20 klo 07.00.05 ap.,5.467,98.217,,,,,
337,09.06.20 klo 07.30.05 ap.,5.424,96.337,,,,,
338,09.06.20 klo 08.00.05 ap.,5.467,99.219,,,,,
339,09.06.20 klo 08.30.05 ap.,5.596,99.560,,,,,
340,09.06.20 klo 09.00.05 ap.,5.767,99.512,,,,,
341,09.06.20 klo 09.30.05 ap.,5.767,97.338,,,,,
342,09.06.20 klo 10.00.05 ap.,5.982,96.899,,,,,
343,09.06.20 klo 10.30.05 ap.,6.368,95.116,,,,,
344,09.06.20 klo 11.00.05 ap.,6.368,94.676,,,,,
345,09.06.20 klo 11.30.05 ap.,5.982,96.142,,,,,
346,09.06.20 klo 12.00.05 ip.,6.025,97.705,,,,,
347,09.06.20 klo 12.30.05 ip.,6.754,90.452,,,,,
348,09.06.20 klo 01.00.05 ip.,6.840,89.841,,,,,
349,09.06.20 klo 01.30.05 ip.,7.011,87.424,,,,,
350,09.06.20 klo 02.00.05 ip.,7.183,87.424,,,,,
351,09.06.20 klo 02.30.05 ip.,7.440,84.274,,,,,
352,09.06.20 klo 03.00.05 ip.,7.698,84.811,,,,,
353,09.06.20 klo 03.30.05 ip.,7.612,84.103,,,,,
354,09.06.20 klo 04.00.05 ip.,7.226,88.278,,,,,
355,09.06.20 klo 04.30.05 ip.,6.840,92.698,,,,,
356,09.06.20 klo 05.00.05 ip.,6.926,91.502,,,,,
357,09.06.20 klo 05.30.05 ip.,6.969,86.984,,,,,
358,09.06.20 klo 06.00.05 ip.,6.926,87.106,,,,,
359,09.06.20 klo 06.30.05 ip.,6.668,87.717,,,,,
360,09.06.20 klo 07.00.05 ip.,6.411,85.861,,,,,
361,09.06.20 klo 07.30.05 ip.,6.068,87.399,,,,,
362,09.06.20 klo 08.00.05 ip.,5.682,90.574,,,,,
363,09.06.20 klo 08.30.05 ip.,5.167,91.795,,,,,
364,09.06.20 klo 09.00.05 ip.,5.338,90.965,,,,,
365,09.06.20 klo 09.30.05 ip.,5.081,93.016,,,,,
366,09.06.20 klo 10.00.05 ip.,4.995,92.186,,,,,
367,09.06.20 klo 10.30.05 ip.,5.124,93.822,,,,,
368,09.06.20 klo 11.00.05 ip.,5.210,94.188,,,,,
369,09.06.20 klo 11.30.05 ip.,5.253,93.871,,,,,
370,09.07.20 klo 12.00.05 ap.,5.167,94.530,,,,,
371,09.07.20 klo 12.30.05 ap.,4.952,97.192,,,,,
372,09.07.20 klo 01.00.05 ap.,5.295,93.895,,,,,
373,09.07.20 klo 01.30.05 ap.,5.124,96.239,,,,,
374,09.07.20 klo 02.00.05 ap.,5.081,97.534,,,,,
375,09.07.20 klo 02.30.05 ap.,5.381,94.774,,,,,
376,09.07.20 klo 03.00.05 ap.,5.424,94.188,,,,,
377,09.07.20 klo 03.30.05 ap.,5.381,95.385,,,,,
378,09.07.20 klo 04.00.05 ap.,5.596,93.797,,,,,
379,09.07.20 klo 04.30.05 ap.,5.682,93.431,,,,,
380,09.07.20 klo 05.00.05 ap.,5.381,95.873,,,,,
381,09.07.20 klo 05.30.05 ap.,5.295,96.801,,,,,
382,09.07.20 klo 06.00.05 ap.,5.295,97.485,,,,,
383,09.07.20 klo 06.30.05 ap.,5.253,97.582,,,,,
384,09.07.20 klo 07.00.05 ap.,5.338,97.021,,,,,
385,09.07.20 klo 07.30.05 ap.,5.338,98.120,,,,,
386,09.07.20 klo 08.00.05 ap.,5.596,95.971,,,,,
387,09.07.20 klo 08.30.05 ap.,5.982,95.409,,,,,
388,09.07.20 klo 09.00.05 ap.,5.467,98.999,,,,,
389,09.07.20 klo 09.30.05 ap.,6.025,97.534,,,,,
390,09.07.20 klo 10.00.05 ap.,6.153,97.924,,,,,
391,09.07.20 klo 10.30.05 ap.,7.569,90.501,,,,,
392,09.07.20 klo 11.00.05 ap.,7.183,93.089,,,,,
393,09.07.20 klo 11.30.05 ap.,8.556,84.127,,,,,
394,09.07.20 klo 12.00.05 ip.,6.840,90.134,,,,,
395,09.07.20 klo 12.30.05 ip.,8.942,78.144,,,,,
396,09.07.20 klo 01.00.05 ip.,8.727,77.485,,,,,
397,09.07.20 klo 01.30.05 ip.,7.827,78.681,,,,,
398,09.07.20 klo 02.00.05 ip.,8.213,74.188,,,,,
399,09.07.20 klo 02.30.05 ip.,8.770,73.480,,,,,
400,09.07.20 klo 03.00.05 ip.,7.912,79.780,,,,,
