"Plot Title:  20849249"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849249, SEN S/N: 20849249)","RH, % (LGR S/N: 20849249, SEN S/N: 20849249)","Coupler Detached (LGR S/N: 20849249)","Coupler Attached (LGR S/N: 20849249)","Host Connected (LGR S/N: 20849249)","Stopped (LGR S/N: 20849249)","End Of File (LGR S/N: 20849249)"
81,08.18.20 klo 06.45.17 ap.,21.426,36.020,,,,,
82,08.18.20 klo 07.15.17 ap.,21.426,35.995,,,,,
83,08.18.20 klo 07.45.17 ap.,21.426,35.995,,,,,
84,08.18.20 klo 08.15.17 ap.,21.469,36.288,,,,,
85,08.18.20 klo 08.45.17 ap.,21.426,36.337,,,,,
86,08.18.20 klo 09.15.17 ap.,21.426,36.410,,,,,
87,08.18.20 klo 09.45.17 ap.,17.694,34.212,,,,,
88,08.18.20 klo 10.15.17 ap.,15.849,39.829,,,,,
89,08.18.20 klo 10.45.17 ap.,13.961,50.574,,,,,
90,08.18.20 klo 11.15.17 ap.,13.704,57.216,,,,,
91,08.18.20 klo 11.45.17 ap.,13.961,61.978,,,,,
92,08.18.20 klo 12.15.17 ip.,15.120,68.376,,,,,
93,08.18.20 klo 12.45.17 ip.,13.618,76.801,,,,,
94,08.18.20 klo 01.15.17 ip.,13.103,81.245,,,,,
95,08.18.20 klo 01.45.17 ip.,12.674,87.643,,,,,
96,08.18.20 klo 02.15.17 ip.,11.430,86.081,,,,,
97,08.18.20 klo 02.45.17 ip.,12.288,89.304,,,,,
98,08.18.20 klo 03.15.17 ip.,12.117,85.665,,,,,
99,08.18.20 klo 03.45.17 ip.,12.631,85.201,,,,,
100,08.18.20 klo 04.15.17 ip.,11.087,86.129,,,,,
101,08.18.20 klo 04.45.17 ip.,9.457,86.154,,,,,
102,08.18.20 klo 05.15.17 ip.,9.371,87.131,,,,,
103,08.18.20 klo 05.45.17 ip.,9.199,87.546,,,,,
104,08.18.20 klo 06.15.17 ip.,8.899,90.085,,,,,
105,08.18.20 klo 06.45.17 ip.,8.642,91.136,,,,,
106,08.18.20 klo 07.15.17 ip.,8.513,92.576,,,,,
107,08.18.20 klo 07.45.17 ip.,8.470,92.674,,,,,
108,08.18.20 klo 08.15.17 ip.,8.470,92.405,,,,,
109,08.18.20 klo 08.45.17 ip.,8.513,90.159,,,,,
110,08.18.20 klo 09.15.17 ip.,8.341,93.114,,,,,
111,08.18.20 klo 09.45.17 ip.,8.213,95.409,,,,,
112,08.18.20 klo 10.15.17 ip.,8.170,93.993,,,,,
113,08.18.20 klo 10.45.17 ip.,7.998,95.873,,,,,
114,08.18.20 klo 11.15.17 ip.,7.869,96.728,,,,,
115,08.18.20 klo 11.45.17 ip.,7.784,96.435,,,,,
116,08.19.20 klo 12.15.17 ap.,7.698,97.949,,,,,
117,08.19.20 klo 12.45.17 ap.,7.483,97.973,,,,,
118,08.19.20 klo 01.15.17 ap.,6.196,98.095,,,,,
119,08.19.20 klo 01.45.17 ap.,5.038,99.512,,,,,
120,08.19.20 klo 02.15.17 ap.,4.352,99.560,,,,,
121,08.19.20 klo 02.45.17 ap.,3.837,100.000,,,,,
122,08.19.20 klo 03.15.17 ap.,3.236,100.000,,,,,
123,08.19.20 klo 03.45.17 ap.,3.365,100.000,,,,,
124,08.19.20 klo 04.15.17 ap.,5.124,100.000,,,,,
125,08.19.20 klo 04.45.17 ap.,3.966,100.000,,,,,
126,08.19.20 klo 05.15.17 ap.,3.537,100.000,,,,,
127,08.19.20 klo 05.45.17 ap.,3.837,100.000,,,,,
128,08.19.20 klo 06.15.17 ap.,4.137,100.000,,,,,
129,08.19.20 klo 06.45.17 ap.,4.738,100.000,,,,,
130,08.19.20 klo 07.15.17 ap.,5.467,99.145,,,,,
131,08.19.20 klo 07.45.17 ap.,5.467,98.144,,,,,
132,08.19.20 klo 08.15.17 ap.,7.312,93.114,,,,,
133,08.19.20 klo 08.45.17 ap.,9.285,84.298,,,,,
134,08.19.20 klo 09.15.17 ap.,11.988,67.473,,,,,
135,08.19.20 klo 09.45.17 ap.,13.961,57.436,,,,,
136,08.19.20 klo 10.15.17 ap.,14.519,57.387,,,,,
137,08.19.20 klo 10.45.17 ap.,16.707,53.089,,,,,
138,08.19.20 klo 11.15.17 ap.,14.562,60.586,,,,,
139,08.19.20 klo 11.45.17 ap.,16.793,53.993,,,,,
140,08.19.20 klo 12.15.17 ip.,17.522,52.552,,,,,
141,08.19.20 klo 12.45.17 ip.,18.509,51.404,,,,,
142,08.19.20 klo 01.15.17 ip.,17.093,58.144,,,,,
143,08.19.20 klo 01.45.17 ip.,18.809,55.482,,,,,
144,08.19.20 klo 02.15.17 ip.,18.552,55.311,,,,,
145,08.19.20 klo 02.45.17 ip.,17.522,61.709,,,,,
146,08.19.20 klo 03.15.17 ip.,17.865,60.440,,,,,
147,08.19.20 klo 03.45.17 ip.,18.723,54.847,,,,,
148,08.19.20 klo 04.15.17 ip.,18.123,52.747,,,,,
149,08.19.20 klo 04.45.17 ip.,17.050,48.352,,,,,
150,08.19.20 klo 05.15.17 ip.,15.720,50.867,,,,,
151,08.19.20 klo 05.45.17 ip.,17.522,43.028,,,,,
152,08.19.20 klo 06.15.17 ip.,14.262,53.529,,,,,
153,08.19.20 klo 06.45.17 ip.,14.476,53.138,,,,,
154,08.19.20 klo 07.15.17 ip.,13.704,57.900,,,,,
155,08.19.20 klo 07.45.17 ip.,13.060,61.978,,,,,
156,08.19.20 klo 08.15.17 ip.,12.631,63.687,,,,,
157,08.19.20 klo 08.45.17 ip.,11.602,63.785,,,,,
158,08.19.20 klo 09.15.17 ip.,10.229,70.085,,,,,
159,08.19.20 klo 09.45.17 ip.,8.298,79.707,,,,,
160,08.19.20 klo 10.15.17 ip.,6.540,88.132,,,,,
161,08.19.20 klo 10.45.17 ip.,5.939,87.619,,,,,
162,08.19.20 klo 11.15.17 ip.,5.853,86.618,,,,,
163,08.19.20 klo 11.45.17 ip.,4.566,90.940,,,,,
164,08.20.20 klo 12.15.17 ap.,4.609,91.136,,,,,
165,08.20.20 klo 12.45.17 ap.,4.223,96.679,,,,,
166,08.20.20 klo 01.15.17 ap.,4.008,93.675,,,,,
167,08.20.20 klo 01.45.17 ap.,4.137,98.217,,,,,
168,08.20.20 klo 02.15.17 ap.,3.193,96.215,,,,,
169,08.20.20 klo 02.45.17 ap.,3.108,98.462,,,,,
170,08.20.20 klo 03.15.17 ap.,3.279,98.168,,,,,
171,08.20.20 klo 03.45.17 ap.,2.679,99.365,,,,,
172,08.20.20 klo 04.15.17 ap.,3.022,99.096,,,,,
173,08.20.20 klo 04.45.17 ap.,2.764,99.609,,,,,
174,08.20.20 klo 05.15.17 ap.,2.550,99.976,,,,,
175,08.20.20 klo 05.45.17 ap.,3.408,100.000,,,,,
176,08.20.20 klo 06.15.17 ap.,4.523,100.000,,,,,
177,08.20.20 klo 06.45.17 ap.,6.411,97.827,,,,,
178,08.20.20 klo 07.15.17 ap.,6.969,97.289,,,,,
179,08.20.20 klo 07.45.17 ap.,7.526,96.801,,,,,
180,08.20.20 klo 08.15.17 ap.,8.470,91.697,,,,,
181,08.20.20 klo 08.45.17 ap.,8.256,90.647,,,,,
182,08.20.20 klo 09.15.17 ap.,9.328,84.371,,,,,
183,08.20.20 klo 09.45.17 ap.,9.843,81.612,,,,,
184,08.20.20 klo 10.15.17 ap.,10.143,76.288,,,,,
185,08.20.20 klo 10.45.17 ap.,10.100,73.944,,,,,
186,08.20.20 klo 11.15.17 ap.,12.202,68.327,,,,,
187,08.20.20 klo 11.45.17 ap.,10.787,74.237,,,,,
188,08.20.20 klo 12.15.17 ip.,13.232,63.736,,,,,
189,08.20.20 klo 12.45.17 ip.,11.559,69.524,,,,,
190,08.20.20 klo 01.15.17 ip.,11.902,69.084,,,,,
191,08.20.20 klo 01.45.17 ip.,11.173,66.471,,,,,
192,08.20.20 klo 02.15.17 ip.,11.130,68.059,,,,,
193,08.20.20 klo 02.45.17 ip.,12.460,63.516,,,,,
194,08.20.20 klo 03.15.17 ip.,11.602,66.056,,,,,
195,08.20.20 klo 03.45.17 ip.,11.344,68.034,,,,,
196,08.20.20 klo 04.15.17 ip.,11.516,67.790,,,,,
197,08.20.20 klo 04.45.17 ip.,11.988,66.862,,,,,
198,08.20.20 klo 05.15.17 ip.,12.803,65.934,,,,,
199,08.20.20 klo 05.45.17 ip.,12.460,66.691,,,,,
200,08.20.20 klo 06.15.17 ip.,12.460,63.639,,,,,
201,08.20.20 klo 06.45.17 ip.,12.846,66.227,,,,,
202,08.20.20 klo 07.15.17 ip.,10.658,77.607,,,,,
203,08.20.20 klo 07.45.17 ip.,9.671,81.856,,,,,
204,08.20.20 klo 08.15.17 ip.,8.727,85.788,,,,,
205,08.20.20 klo 08.45.17 ip.,8.084,88.059,,,,,
206,08.20.20 klo 09.15.17 ip.,7.912,88.767,,,,,
207,08.20.20 klo 09.45.17 ip.,6.754,93.944,,,,,
208,08.20.20 klo 10.15.17 ip.,6.325,94.896,,,,,
209,08.20.20 klo 10.45.17 ip.,5.724,95.433,,,,,
210,08.20.20 klo 11.15.17 ip.,4.738,97.534,,,,,
211,08.20.20 klo 11.45.17 ip.,5.467,99.048,,,,,
212,08.21.20 klo 12.15.17 ap.,5.038,98.755,,,,,
213,08.21.20 klo 12.45.17 ap.,5.124,98.559,,,,,
214,08.21.20 klo 01.15.17 ap.,3.579,98.437,,,,,
215,08.21.20 klo 01.45.17 ap.,3.751,100.000,,,,,
216,08.21.20 klo 02.15.17 ap.,3.322,100.000,,,,,
217,08.21.20 klo 02.45.17 ap.,5.081,100.000,,,,,
218,08.21.20 klo 03.15.17 ap.,5.210,100.000,,,,,
219,08.21.20 klo 03.45.17 ap.,4.180,99.902,,,,,
220,08.21.20 klo 04.15.17 ap.,4.352,100.000,,,,,
221,08.21.20 klo 04.45.17 ap.,4.437,100.000,,,,,
222,08.21.20 klo 05.15.17 ap.,4.909,100.000,,,,,
223,08.21.20 klo 05.45.17 ap.,5.896,100.000,,,,,
224,08.21.20 klo 06.15.17 ap.,6.668,99.438,,,,,
225,08.21.20 klo 06.45.17 ap.,7.054,98.510,,,,,
226,08.21.20 klo 07.15.17 ap.,7.398,98.193,,,,,
227,08.21.20 klo 07.45.17 ap.,7.655,97.705,,,,,
228,08.21.20 klo 08.15.17 ap.,8.213,95.824,,,,,
229,08.21.20 klo 08.45.17 ap.,8.813,94.872,,,,,
230,08.21.20 klo 09.15.17 ap.,8.899,93.944,,,,,
231,08.21.20 klo 09.45.17 ap.,9.071,94.554,,,,,
232,08.21.20 klo 10.15.17 ap.,9.886,90.965,,,,,
233,08.21.20 klo 10.45.17 ap.,9.671,92.332,,,,,
234,08.21.20 klo 11.15.17 ap.,10.100,91.795,,,,,
235,08.21.20 klo 11.45.17 ap.,9.972,93.553,,,,,
236,08.21.20 klo 12.15.17 ip.,10.486,93.016,,,,,
237,08.21.20 klo 12.45.17 ip.,11.044,91.331,,,,,
238,08.21.20 klo 01.15.17 ip.,11.645,89.133,,,,,
239,08.21.20 klo 01.45.17 ip.,11.988,88.718,,,,,
240,08.21.20 klo 02.15.17 ip.,12.846,85.275,,,,,
241,08.21.20 klo 02.45.17 ip.,13.146,85.665,,,,,
242,08.21.20 klo 03.15.17 ip.,13.575,84.078,,,,,
243,08.21.20 klo 03.45.17 ip.,14.476,79.927,,,,,
244,08.21.20 klo 04.15.17 ip.,14.862,78.339,,,,,
245,08.21.20 klo 04.45.17 ip.,14.776,79.927,,,,,
246,08.21.20 klo 05.15.17 ip.,15.463,78.242,,,,,
247,08.21.20 klo 05.45.17 ip.,16.407,74.945,,,,,
248,08.21.20 klo 06.15.17 ip.,14.819,82.637,,,,,
249,08.21.20 klo 06.45.17 ip.,14.476,84.103,,,,,
250,08.21.20 klo 07.15.17 ip.,15.549,80.708,,,,,
251,08.21.20 klo 07.45.17 ip.,15.634,79.389,,,,,
252,08.21.20 klo 08.15.17 ip.,15.291,82.784,,,,,
253,08.21.20 klo 08.45.17 ip.,14.519,86.032,,,,,
254,08.21.20 klo 09.15.17 ip.,14.176,87.961,,,,,
255,08.21.20 klo 09.45.17 ip.,13.747,91.551,,,,,
256,08.21.20 klo 10.15.17 ip.,14.219,89.524,,,,,
257,08.21.20 klo 10.45.17 ip.,14.519,88.132,,,,,
258,08.21.20 klo 11.15.17 ip.,14.390,89.670,,,,,
259,08.21.20 klo 11.45.17 ip.,14.133,91.136,,,,,
260,08.22.20 klo 12.15.17 ap.,14.219,90.794,,,,,
261,08.22.20 klo 12.45.17 ap.,14.476,87.692,,,,,
262,08.22.20 klo 01.15.17 ap.,14.347,88.474,,,,,
263,08.22.20 klo 01.45.17 ap.,14.219,89.768,,,,,
264,08.22.20 klo 02.15.17 ap.,14.390,88.498,,,,,
265,08.22.20 klo 02.45.17 ap.,13.833,91.575,,,,,
266,08.22.20 klo 03.15.17 ap.,14.390,90.769,,,,,
267,08.22.20 klo 03.45.17 ap.,14.219,92.674,,,,,
268,08.22.20 klo 04.15.17 ap.,14.219,92.650,,,,,
269,08.22.20 klo 04.45.17 ap.,14.734,90.037,,,,,
270,08.22.20 klo 05.15.17 ap.,14.090,92.308,,,,,
271,08.22.20 klo 05.45.17 ap.,14.347,91.819,,,,,
272,08.22.20 klo 06.15.17 ap.,14.219,90.965,,,,,
273,08.22.20 klo 06.45.17 ap.,14.219,90.012,,,,,
274,08.22.20 klo 07.15.17 ap.,13.833,91.746,,,,,
275,08.22.20 klo 07.45.17 ap.,13.404,93.797,,,,,
276,08.22.20 klo 08.15.17 ap.,13.446,93.724,,,,,
277,08.22.20 klo 08.45.17 ap.,13.275,94.823,,,,,
278,08.22.20 klo 09.15.17 ap.,13.532,93.993,,,,,
279,08.22.20 klo 09.45.17 ap.,13.704,93.333,,,,,
280,08.22.20 klo 10.15.17 ap.,13.575,94.799,,,,,
281,08.22.20 klo 10.45.17 ap.,14.476,90.940,,,,,
282,08.22.20 klo 11.15.17 ap.,16.235,84.078,,,,,
283,08.22.20 klo 11.45.17 ap.,14.819,88.742,,,,,
284,08.22.20 klo 12.15.17 ip.,14.734,90.305,,,,,
285,08.22.20 klo 12.45.17 ip.,14.476,91.331,,,,,
286,08.22.20 klo 01.15.17 ip.,14.133,92.772,,,,,
287,08.22.20 klo 01.45.17 ip.,14.347,92.381,,,,,
288,08.22.20 klo 02.15.17 ip.,14.862,91.087,,,,,
289,08.22.20 klo 02.45.17 ip.,15.763,86.203,,,,,
290,08.22.20 klo 03.15.17 ip.,20.439,67.497,,,,,
291,08.22.20 klo 03.45.17 ip.,20.954,63.541,,,,,
292,08.22.20 klo 04.15.17 ip.,18.123,73.065,,,,,
293,08.22.20 klo 04.45.17 ip.,19.152,69.744,,,,,
294,08.22.20 klo 05.15.17 ip.,18.294,76.337,,,,,
295,08.22.20 klo 05.45.17 ip.,16.750,78.217,,,,,
296,08.22.20 klo 06.15.17 ip.,16.278,79.487,,,,,
297,08.22.20 klo 06.45.17 ip.,15.720,83.370,,,,,
298,08.22.20 klo 07.15.17 ip.,14.476,91.282,,,,,
299,08.22.20 klo 07.45.17 ip.,14.133,94.310,,,,,
300,08.22.20 klo 08.15.17 ip.,14.090,93.553,,,,,
301,08.22.20 klo 08.45.17 ip.,14.433,91.502,,,,,
302,08.22.20 klo 09.15.17 ip.,13.575,97.705,,,,,
303,08.22.20 klo 09.45.17 ip.,13.661,100.000,,,,,
304,08.22.20 klo 10.15.17 ip.,13.661,100.000,,,,,
305,08.22.20 klo 10.45.17 ip.,13.575,100.000,,,,,
306,08.22.20 klo 11.15.17 ip.,13.275,100.000,,,,,
307,08.22.20 klo 11.45.17 ip.,13.532,99.121,,,,,
308,08.23.20 klo 12.15.17 ap.,13.103,99.927,,,,,
309,08.23.20 klo 12.45.17 ap.,12.932,100.000,,,,,
310,08.23.20 klo 01.15.17 ap.,12.889,99.683,,,,,
311,08.23.20 klo 01.45.17 ap.,12.674,100.000,,,,,
312,08.23.20 klo 02.15.17 ap.,12.803,99.341,,,,,
313,08.23.20 klo 02.45.17 ap.,12.503,99.756,,,,,
314,08.23.20 klo 03.15.17 ap.,12.588,99.951,,,,,
315,08.23.20 klo 03.45.17 ap.,12.331,100.000,,,,,
316,08.23.20 klo 04.15.17 ap.,11.945,100.000,,,,,
317,08.23.20 klo 04.45.17 ap.,11.688,100.000,,,,,
318,08.23.20 klo 05.15.17 ap.,11.602,100.000,,,,,
319,08.23.20 klo 05.45.17 ap.,11.387,100.000,,,,,
320,08.23.20 klo 06.15.17 ap.,11.473,100.000,,,,,
321,08.23.20 klo 06.45.17 ap.,11.344,100.000,,,,,
322,08.23.20 klo 07.15.17 ap.,11.430,100.000,,,,,
323,08.23.20 klo 07.45.17 ap.,11.988,100.000,,,,,
324,08.23.20 klo 08.15.17 ap.,12.374,100.000,,,,,
325,08.23.20 klo 08.45.17 ap.,12.460,100.000,,,,,
326,08.23.20 klo 09.15.17 ap.,12.417,100.000,,,,,
327,08.23.20 klo 09.45.17 ap.,14.176,96.728,,,,,
328,08.23.20 klo 10.15.17 ap.,14.691,89.573,,,,,
329,08.23.20 klo 10.45.17 ap.,14.219,88.010,,,,,
330,08.23.20 klo 11.15.17 ap.,14.133,87.766,,,,,
331,08.23.20 klo 11.45.17 ap.,15.549,81.026,,,,,
332,08.23.20 klo 12.15.17 ip.,15.892,79.292,,,,,
333,08.23.20 klo 12.45.17 ip.,16.621,74.847,,,,,
334,08.23.20 klo 01.15.17 ip.,16.879,73.968,,,,,
335,08.23.20 klo 01.45.17 ip.,15.763,78.657,,,,,
336,08.23.20 klo 02.15.17 ip.,15.892,79.316,,,,,
337,08.23.20 klo 02.45.17 ip.,15.978,77.094,,,,,
338,08.23.20 klo 03.15.17 ip.,16.492,79.072,,,,,
339,08.23.20 klo 03.45.17 ip.,14.262,85.763,,,,,
340,08.23.20 klo 04.15.17 ip.,14.605,84.518,,,,,
341,08.23.20 klo 04.45.17 ip.,13.961,84.005,,,,,
342,08.23.20 klo 05.15.17 ip.,12.331,97.607,,,,,
343,08.23.20 klo 05.45.17 ip.,12.117,99.585,,,,,
344,08.23.20 klo 06.15.17 ip.,11.988,100.000,,,,,
345,08.23.20 klo 06.45.17 ip.,11.988,100.000,,,,,
346,08.23.20 klo 07.15.17 ip.,11.945,99.560,,,,,
347,08.23.20 klo 07.45.17 ip.,11.773,100.000,,,,,
348,08.23.20 klo 08.15.17 ip.,11.559,100.000,,,,,
349,08.23.20 klo 08.45.17 ip.,11.387,100.000,,,,,
350,08.23.20 klo 09.15.17 ip.,11.087,100.000,,,,,
351,08.23.20 klo 09.45.17 ip.,11.001,100.000,,,,,
352,08.23.20 klo 10.15.17 ip.,11.044,100.000,,,,,
353,08.23.20 klo 10.45.17 ip.,10.872,100.000,,,,,
354,08.23.20 klo 11.15.17 ip.,10.401,100.000,,,,,
355,08.23.20 klo 11.45.17 ip.,9.886,100.000,,,,,
356,08.24.20 klo 12.15.17 ap.,9.585,100.000,,,,,
357,08.24.20 klo 12.45.17 ap.,9.242,100.000,,,,,
358,08.24.20 klo 01.15.17 ap.,9.071,100.000,,,,,
359,08.24.20 klo 01.45.17 ap.,8.813,100.000,,,,,
360,08.24.20 klo 02.15.17 ap.,8.470,100.000,,,,,
361,08.24.20 klo 02.45.17 ap.,8.298,100.000,,,,,
362,08.24.20 klo 03.15.17 ap.,8.127,100.000,,,,,
363,08.24.20 klo 03.45.17 ap.,7.955,100.000,,,,,
364,08.24.20 klo 04.15.17 ap.,7.869,100.000,,,,,
365,08.24.20 klo 04.45.17 ap.,7.569,100.000,,,,,
366,08.24.20 klo 05.15.17 ap.,7.398,100.000,,,,,
367,08.24.20 klo 05.45.17 ap.,7.355,100.000,,,,,
368,08.24.20 klo 06.15.17 ap.,7.226,100.000,,,,,
369,08.24.20 klo 06.45.17 ap.,7.054,100.000,,,,,
370,08.24.20 klo 07.15.17 ap.,6.754,100.000,,,,,
371,08.24.20 klo 07.45.17 ap.,6.754,100.000,,,,,
372,08.24.20 klo 08.15.17 ap.,6.840,100.000,,,,,
373,08.24.20 klo 08.45.17 ap.,6.540,100.000,,,,,
374,08.24.20 klo 09.15.17 ap.,6.797,100.000,,,,,
375,08.24.20 klo 09.45.17 ap.,7.054,100.000,,,,,
376,08.24.20 klo 10.15.17 ap.,7.569,100.000,,,,,
377,08.24.20 klo 10.45.17 ap.,7.355,100.000,,,,,
378,08.24.20 klo 11.15.17 ap.,7.827,100.000,,,,,
379,08.24.20 klo 11.45.17 ap.,7.912,100.000,,,,,
380,08.24.20 klo 12.15.17 ip.,8.642,100.000,,,,,
381,08.24.20 klo 12.45.17 ip.,11.902,93.114,,,,,
382,08.24.20 klo 01.15.17 ip.,11.087,92.991,,,,,
383,08.24.20 klo 01.45.17 ip.,10.615,91.990,,,,,
384,08.24.20 klo 02.15.17 ip.,12.117,89.060,,,,,
385,08.24.20 klo 02.45.17 ip.,11.816,88.230,,,,,
386,08.24.20 klo 03.15.17 ip.,11.473,89.353,,,,,
387,08.24.20 klo 03.45.17 ip.,10.958,85.470,,,,,
388,08.24.20 klo 04.15.17 ip.,11.301,70.940,,,,,
389,08.24.20 klo 04.45.17 ip.,10.529,72.869,,,,,
390,08.24.20 klo 05.15.17 ip.,9.929,75.824,,,,,
391,08.24.20 klo 05.45.17 ip.,10.014,76.435,,,,,
392,08.24.20 klo 06.15.17 ip.,10.143,76.386,,,,,
393,08.24.20 klo 06.45.17 ip.,8.899,80.098,,,,,
394,08.24.20 klo 07.15.17 ip.,8.642,81.954,,,,,
395,08.24.20 klo 07.45.17 ip.,8.556,82.442,,,,,
396,08.24.20 klo 08.15.17 ip.,8.041,88.352,,,,,
397,08.24.20 klo 08.45.17 ip.,8.084,83.639,,,,,
398,08.24.20 klo 09.15.17 ip.,7.612,89.548,,,,,
399,08.24.20 klo 09.45.17 ip.,7.269,91.160,,,,,
400,08.24.20 klo 10.15.17 ip.,6.969,93.211,,,,,
